Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys
2017,1074,Center for Individual and Family Servs,741 Scholl Road,Mans˝eld,OH,44907,(419) 756-1717 Intakes: (419) 522-4357 (419) 526-6168,MHSAF SA DT ACM MPD MOA CBT DBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMPD RES OP RS OD ORT PVT STAG STMH CARF SF MD MC SI PI MI FSA SS CO CJ WN MN TRMA CM PEER HEOH HS SSA SMHD CSAA CMHA OPC ISC DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE TA MHS ICO GCO FCO MCO YAD ADLT FEM MALE AH
2017,1074,Foundation for Living,1451 Lucas Road,Mans˝eld,OH,44903,(419) 589-5511x212,MHSAF SA MPD NMOA CBT SACA TRC REBT TWFA CMI ANG MXM CRV RELP SMON RES RL PVT STAG STMH CARF SF MD SI PI AD CM HEOH STU SSA SMHD CSAA CMHA BABA DAUT SHB HIVT STDT TBS DP SSD AOSS DVFP HAEC TAEC SAE MHS SHG ADD ICO GCO FCO CHLD FEM MALE AH
2017,1074,Mans˝eld Urban Minority Alc and Drug Abuse Outreach Program,400 Bowman Street P.O. Box 1316,Mans˝eld,OH,44901,(419) 525-3525x102 Intake: (419) 525-3525,SAF SA DT BUM BMW DB BU MOA UBN CBT SACA TRC MOTI ANG MXM RELP SMPD OP OD OMB OIT ORT PVT STAG STMH STDH CARF SF MD MC PI SS PA CJ AD CM PEER HS SSA SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS EMP TAEC SAE TA MHS SHG ODTX ICO GCO FCO CHLD YAD ADLT FEM MALE DU SP
2017,1075,˛ree C Counseling,24 West 3rd Street Suite 206,Mans˝eld,OH,44902,(419) 522-5015,MHSAF SA MOA CBT DBT SACA TRC REBT TWFA CMI MOTI ANG MXM RELP SMPD OP OIT ORT PVT STAG STMH CARF SF MD PI MI FSA SS CO GL VET ADM MF CJ SE AD PW WN MN HV TRMA XA DV TAY CM PEER HS STU SSA SMHD CSAA CMHA OPC ISC BABA DAUT DP ACC SSD AOSS EMP DVFP SAE TA MHS ICO GCO FCO MCO CHLD ADLT FEM MALE AH SP 
2017,1075,and P Services Inc,207 Colegate Drive Suite D,Marietta,OH,45750,(740) 376-0930,MHF SA BUM BU MPD UBN CBT DBT SACA REBT TWFA BIA CMI MOTI CRV RELP SMPD OP OMB ORT PVT STAG STMH CARF SF MD MC PI FSA SS CO AD WN MN TAY CM HS STU TCC SSA SMHD CSAA CMHA OPC ISC DAUT DP ACC SSD AOSS EMP HAEC TAEC SAE TA MHS TGD ICO GCO ADLT FEM MALE AH F28 SP
2017,1075,Foundations Recovery Center,269 Rose Avenue,Marion,OH,43302,(740) 382-9393 Intake: (740) 387-5210x2,SAF SA MOA CBT DBT SACA TRC TWFA BIA MOTI ANG MXM RELP SMPD RES RS RL PVT STAG CARF SF MD MC PI MI FSA SS CM PEER ISC DAUT DP ACC SSD SAE TA SHG ICO GCO FCO YAD ADLT FEM MALE AH
2017,1075,Marion Area Counseling Center Alcohol and Drug Program,320 Executive Drive,Marion,OH,43302,(740) 387-5210x1223 Intake: (740) 387-5210x1252,MHSAF SA RPN BU MPD NXN VTRL UBN CBT SACA TRC REBT TWFA MOTI ANG RELP SMON OP OMB OIT ORT PVT STAG STMH CARF SF MD MC PI FSA SS TRMA CM PEER HS STU SSA SMHD CSAA CMHA DAUT DP AOSS DVFP SAE MHS TGD ICO GCO CHLD ADLT FEM MALE DU
2017,1075,Solutions Comm Csl and Recovery Ctr,201 Reading Road,Mason,OH,45040,(513) 398-2551,MHSAF SA RPN MPD NXN VTRL UBN CBT DBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMON OP ORT CT PVT STAG STMH CARF SF MD MC PI FSA SS PA SSA SMHD CSAA CMHA OPC DP ACC AOSS SAE MHS TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1075,Commˇuest Services Inc Wilson Hall Mens Residential Facility,1680 Nave Road,Massillon,OH,44646,(330) 830-8740 Intake: (330) 453-8252,SAF SA MPD HH MOA CBT SACA TRC REBT TWFA BIA MOTI ANG RELP SMPD RES OP RS RL ODT OIT ORT PVT STAG CARF SF MD MC SI PI ATR FSA VET MN TRMA XA CM PEER HEOH HS NRT STU SSA CSAA BABA DAUT TBS DP ACC SSD AOSS EMP EIH HAEC TAEC SAE TA MHS SHG ICO GCO FCO MCO YAD ADLT MALE 
2017,1075,Hˇuest Recovery and Prevention Services,46 Federal Avenue NW Suite 1,Massillon,OH,44647,(330) 833-0234 Intake: (330) 453-8252,SAF SA MOA CBT DBT SACA TRC TWFA BIA MOTI ANG RELP SMPD OP OIT ORT PVT STAG STMH CARF SF MD MC SI PI MI ATR FSA SS GL VET CJ SE AD PW WN MN TRMA TAY CM SSA SMHD CSAA BABA DAUT DP ACC SAE TGD ICO GCO FCO MCO CHLD ADLT FEM MALE DU AH SP
2017,1075,Arrowhead Behavioral Health,1725 Timber Line Road,Maumee,OH,43537,(419) 891-9333,MHSAF SA DT BUM BMW DB BU ACM MPD NXN UBN CBT DBT SACA TRC TWFA MOTI ANG RELP SMPD HI OP OMB ODT OIT ORT HID HIT PSYH PVT STAG STMH STDH JC SF MC PI MI CO TRMA HEOH NRT STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC TAEC SAE TA MHS SHG ADTX BDTX CDTX MDTX ODTX ICO GCO FCO YAD ADLT FEM MALE AH
2017,1075,Morgan Behavioral Health Choices,915 South Riverside Drive,McConnelsville,OH,43756,(740) 962-6933,SAF SA MOA CBT SACA TWFA BIA MOTI ANG RELP SMPD OP ORT PVT STAG SF MD FSA SS CM TCC SSA CSAA OPC ISC DAUT DP ACC SSD AOSS HAEC SAE TA ICO GCO CHLD YAD ADLT FEM MALE AH
2017,1076,Charak Center for Health and Wellness Rakesh Ranjan MD and Associates Inc,801 East Washington Street Suite 150,Medina,OH,44256,(330) 722-1069 Intake: (216) 401-9680,MHSAF SA BUM BMW RPN BU DSF ACM MPD NXN VTRL MOA UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM CRV RELP SMPD OP OMB ODT OIT ORT PVT STAG STMH STDH JC SF MD MC SI PI MI CO CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC DP ACC SSD AOSS DVFP SAE TA MHS ADD TGD TID ICO GCO FCO MCO ADLT FEM MALE AH
2017,1076,Solutions Behavioral Healthcare Inc,246 Northland Drive Suite 140,Medina,OH,44256,(330) 723-9600,MHSAF SA ACM MPD MOA CBT SACA TRC REBT MOTI ANG RELP SMPD OP OIT ORT PVT STAG STMH CARF SF MD MC PI FSA SS PA AD CM STU SSA SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS SAE MHS TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1076,Charak Center for Health and Wellness Rakesh Ranjan MD and Associates Inc,8532 Mentor Avenue,Mentor,OH,44060,(440) 205-1008 Intake: (216) 401-9680,MHSAF SA BUM BMW RPN BU DSF ACM MPD NXN VTRL MOA UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM CRV RELP SMPD OP OMB ODT OIT ORT PVT STAG STMH STDH JC SF MD MC SI PI MI CO CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC DP ACC SSD AOSS DVFP SAE TA MHS ADD TGD TID ICO GCO FCO MCO ADLT FEM MALE AH
2017,1076,Crossroads Lake County Adolescent Counseling Services,8445 Munson Road,Mentor,OH,44060,(440) 255-1700,MHF SA MPD MOA SACA TRC ANG RELP SMON OP OIT ORT PVT STAG STMH JC SF MD MC PI MI FSA SS AD TAY CM STU SSA SMHD CSAA CMHA DAUT SHB TBS DP ACC SSD AOSS SAE MHS SHG ICO GCO FCO CHLD ADLT FEM MALE AH
2017,1076,Lake Geauga Recovery Centers Inc,9083 Mentor Avenue,Mentor,OH,44060,(440) 255-0678,SAF SA NXN VTRL MOA CBT DBT SACA TRC TWFA BIA CMI MOTI RELP SMPD OP OIT ORT CT PVT STAG STMH CARF SF MD PI FSA PA CO CJ WN MN TAY CM HEOH NRT NSC SSA SMHD CSAA CMHA ISC BABA DAUT DP ACC TAEC SAE MHS SHG TGD TID ICO GCO FCO YAD ADLT FEM MALE AH
2017,1076,Access Counseling Services LLC,2114 Central Avenue,Middletown,OH,45044,(513) 217-1358 Intake: (513) 649-8008,MHSAF SA MOA CBT DBT SACA TRC REBT BIA MOTI ANG MXM RELP SMPD OP OIT ORT PVT STAG STMH CARF SF MD MC SI PI MI FSA SS CO CJ SSA SMHD CSAA DAUT DP ACC SAE MHS ICO GCO FCO MCO CHLD YAD ADLT FEM MALE
2017,1076,Community Behavioral Health Middletown,1659 South Breiel Boulevard,Middletown,OH,45044,(513) 424-0921,MHSAF SA RPN BU MPD NXN VTRL UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMON OP OMB OIT ORT PVT STAG STMH JC SF MD MC SI PI MI FSA SS PA CO CJ AD DV CM HEOH HS NRT STU SSA SMHD CSAA CMHA OPC ISC BABA DAUT DP ACC SSD AOSS EMP DVFP SAE MHS ADD TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1076,Ridge,25 Whitney Drive Suite 122,Milford,OH,45150,(513) 753-9964,SAF SA DT BUM BMW DB RPN BU DSF ACM MPD NXN VTRL UBN CBT SACA TRC REBT TWFA BIA MOTI MXM RELP SMPD HI RES OP RS RD OD OMB ODT OIT ORT HID HIT PVT STAG STDH JC SF MD SI PI MI PW CM PEER HEOH HS NRT NSC STU TCC SSA CSAA BABA DAUT SHB SHC HIVT TBS DP ACC SSD AOSS TAEC SAE TA SHG ADTX BDTX CDTX MDTX ODTX ICO GCO FCO YAD ADLT FEM MALE
2017,1077,Recovery and Prevention Resources of Delaware and Morrow Counties Inc,950 Meadow Drive Suite C,Mount Gilead,OH,43338,(419) 947-4055,SAF SA BUM BU UBN CBT SACA TRC REBT TWFA BIA MOTI ANG SMON OP OMB OIT ORT PVT STAG STMH CARF SF MD SI PI MI FSA SS PA CJ AD WN MN TRMA CM PEER SSA SMHD CSAA OPC ISC DAUT DP ACC SSD CCC AOSS EMP DVFP HAEC TAEC SAE TA SHG TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1077,Alcohol and Drug Freedom Center of Knox County,106 East Gambier Street,Mount Vernon,OH,43050,(740) 397-2660,SAF SA MOA CBT SACA TRC TWFA CMI MOTI ANG MXM RELP SMPD OP OIT ORT PVT STAG CARF SF MD MC PI MI FSA SS PA CO CJ AD WN MN TRMA TAY CM HS STU TCC SSA CSAA OPC ISC BABA DAUT DP ACC SSD CCC AOSS DVFP SAE TA SHG ICO GCO FCO CHLD YAD ADLT FEM MALE DU AH
2017,1077,Recovery Services of North West Ohio,219 East Washington Street Suite 210,Napoleon,OH,43545,(419) 599-7040,MHSAF SA MPD MOA CBT DBT SACA TRC TWFA BIA MOTI ANG MXM RELP SMPD OP OMB OIT ORT CT PVT STAG STMH CARF SF MD PI FSA SS PA CO AD PW WN MN CM HEOH HS STU TCC SSA SMHD CSAA CMHA OPC ISC DAUT DP ACC SSD CCC AOSS HAEC TAEC SAE TA MHS TGD ICO GCO FCO CHLD YAD ADLT FEM MALE AH
2017,1077,Perry Behavioral Health Choices Inc,203 North Main Street,New Lexington,OH,43764,(740) 342-1991 Intake: (740) 342-1992,SAF SA RPN VTRL HH UBN CBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMPD OP OMB OIT ORT PVT STAG SF MD FSA SS AD WN MN TRMA CM HEOH HS STU TCC SSA CSAA DAUT DP AOSS EMP EIH HAEC SAE TGD ICO GCO CHLD YAD ADLT FEM MALE AH
2017,1077,Personal and Family Counseling Servs Harbor House,1433 5th Street Northwest,New Philadelphia,OH,44663,(330) 343-8171 Intake: (330) 343-2778x213,SAF SA HH MOA CBT DBT SACA TRC TWFA BIA CMI MOTI ANG RELP SMPD RES OP RL OIT ORT CT PVT STAG STMH COA SF MD MC FSA SS PA CO CJ PW WN TRMA DV CM PEER HEOH HS STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC HIVT TBS DP ACC SSD CCC AOSS EMP DVFP HAEC TAEC SAE TA MHS SHG ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1077,Courage House Womens Recovery Center,74 Granville Street,Newark,OH,43055,(740) 345-5074 Intakes: (740) 522-8477 (866) 593-6330,SAF SA HH NMOA CBT SACA TRC TWFA CMI MOTI ANG CRV RELP SMPD RES RL PVT STAG SF PI MI FSA PA WN CM HEOH HS SSA BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE TA SHG ICO GCO FCO YAD ADLT FEM
2017,1077,Licking County Alcoholism Prev Program Outpatient Services,62 East Stevens Street,Newark,OH,43055,(740) 366-7303x244 Intake: (740) 366-7303,SAF SA MOA CBT SACA TRC TWFA MOTI ANG MXM RELP SMPD OP OIT ORT PVT STAG STMH CARF SF MD PI FSA SS PA CJ AD WN MN TRMA CM SSA CSAA OPC ISC DP ACC SSD AOSS SAE TA SHG ICO GCO FCO MCO CHLD ADLT FEM MALE DU AH
2017,1077,Mid Ohio Psychological Services,"68 West Church Street 3rd Floor, Suite 318",Newark,OH,43055,(740) 281-1777,MHF SA NOOP CBT DBT SACA TRC TWFA BIA CMI ANG RELP SMPD OP ORT PVT STMH CARF SF MD SI PI CM HEOH HS STU SSA SMHD CSAA CMHA OPC ISC DP ACC SSD AOSS DVFP HAEC TAEC SAE MHS ADD ICO GCO FCO MCO ADLT FEM MALE
2017,1077,Shepherd Hill,200 Messimer Drive,Newark,OH,43055,(740) 348-4870 Intake: (740) 348-4877,SAF SA DT BUM BMW DB RPN BU ACM MPD NXN VTRL UBN CBT SACA TRC TWFA BIA CMI MOTI ANG RELP SMPD HI RES OP RS RL OMB ODT OIT HID HIT GH PVT STAG STMH STDH JC SF MD MC PI HEOH NRT NSC STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC HAEC TAEC SAE MHS SHG ADTX BDTX ODTX ICO GCO FCO MCO YAD ADLT FEM MALE
2017,1078,Spencer House Mens Recovery Center,69 Granville Street,Newark,OH,43055,(740) 345-7030 Intakes: (740) 522-8477 (866) 593-6330,SAF SA HH NMOA CBT SACA TRC TWFA CMI MOTI ANG CRV RELP SMPD RES RL PVT STAG SF PI MI FSA PA MN CM HEOH HS SSA BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE TA SHG ICO GCO FCO YAD ADLT MALE
2017,1078,Firelands Counseling/Recovery Services,292 Benedict Avenue,Norwalk,OH,44857,(419) 663-3737 Intake: (800) 242-5393,MHSAF SA MPD NXN UBN CBT SACA TRC REBT TWFA BIA ANG RELP SMON OP ODT OIT ORT GH PVT STAG STMH HLA CARF HFAP SF MD MC SI PI MI FSA SS CM PEER HEOH STU TCC SSA SMHD CSAA CMHA ISC BABA DAUT SHB SHC STDT DP ACC SSD AOSS EMP DVFP SAE MHS ADD TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1078,Anazao Community Partners,119 East Market Street,Orrville,OH,44667,(330) 682-4800 Intake: (330) 264-9597,MHSAF SA MOA CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG RELP SMON OP ORT PVT STAG STMH CARF SF MD MC PI MI FSA SS PA CM PEER STU TCC SSA SMHD CSAA CMHA OPC ISC DAUT DP ACC SSD EMP SAE MHS ADD TGD TID ICO GCO FCO MCO CHLD ADLT FEM MALE AH
2017,1078,Pathways Counseling Center Inc,835 North Locust Street,Ottawa,OH,45875,(419) 523-4300,MHSAF SA RPN MPD NXN VTRL UBN CBT SACA TRC REBT TWFA BIA MOTI ANG RELP SMPD OP OMB OIT ORT PVT STAG STMH STDH CARF NCQA SF MD MC SI PI MI FSA SS CJ WN MN CM HEOH HS STU TCC SSA SMHD CSAA CMHA OPC BABA DAUT DP ACC SSD AOSS EMP DVFP HAEC TAEC SAE MHS SHG ADD TGD ICO GCO FCO MCO ADLT FEM MALE DU AH
2017,1078,Lake Geauga Recovery Centers Inc Drug Abuse/Lake House,42 East Jackson Street,Painesville,OH,44077,(440) 352-9607,SAF SA RPN MPD NXN VTRL HH UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI RELP SMPD RES OP RL ORT CT PVT STAG SF MD PI FSA SS CO GL VET ADM MF CJ SE MN HV TRMA XA DV CM HEOH HS SSA CSAA OPC DAUT DP ACC AOSS EMP EIH SAE TA SHG TGD ICO GCO FCO YAD ADLT MALE
2017,1078,Lake Geauga Recovery Centers Inc Drug Abuse/Oak House,800 Oak Street,Painesville,OH,44077,(440) 354-2848,SAF SA RPN BU HH UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG RELP SMPD RES OP RL ORT CT PVT STAG SF MD PI FSA SS CO GL VET CJ SE PW WN XA DV CM HS SSA CSAA BABA DAUT DP ACC SSD AOSS HAEC SAE TA SHG TGD ICO GCO FCO MCO YAD ADLT FEM
2017,1078,Ohio Guidestone,90 North State Street,Painesville,OH,44077,(440) 234-2006,MHSAF SA DT NOOP CBT DBT SACA TRC REBT BIA MOTI ANG SMON OP OD OIT ORT PVT STAG STMH COA SF MD SS CM PEER STU SSA SMHD CSAA CMHA OPC DP ACC SSD AOSS EMP DVFP TA MHS ADTX CDTX MDTX ODTX TGD ICO FCO MCO CHLD YAD ADLT FEM MALE SP
2017,1078,Licking County Alcoholism Prev Program,621 Broad Street SW Suite 2-F,Pataskala,OH,43062,(740) 927-6862 Intake: (740) 366-7303,SAF SA MOA CBT SACA TRC TWFA MOTI MXM RELP SMPD OP ORT PVT STAG STMH SF MD SI PI FSA SS PA CJ AD WN CM PEER HEOH HS SSA CSAA OPC ISC DP ACC SSD AOSS HAEC TAEC SAE TA SHG ICO GCO FCO MCO CHLD ADLT FEM MALE AH
2017,1078,Behavioral Connections of Wood County,27072 Carronade Drive Suites A and B,Perrysburg,OH,43551,(419) 872-2419 Intakes: (800) 472-9411 (419) 352-1545,MHSAF SA MPD MOA CBT SACA TRC REBT TWFA MOTI ANG RELP SMPD OP OIT ORT PVT STAG STMH STDH CARF SF MD MC SI PI MI FSA SS CO WN MN CM HS STU SSA SMHD CSAA CMHA OPC ISC DAUT DP ACC CCC AOSS EMP DVFP TA MHS TGD ICO GCO FCO MCO CHLD ADLT FEM MALE AH SP
2017,1079,Counseling Center Outpatient,411 Court Street,Portsmouth,OH,45662,(740) 354-6685 Intake: (800) 577-6685,SAF SA DT DB RPN BU MPD NXN VTRL HH UBN CBT SACA TRC TWFA MOTI ANG MXM RELP SMPD OP ORT PVT STAG STMH CARF SF MD SI PI FSA SS CO WN MN CM PEER HEOH HS NRT NSC STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT DP ACC SSD AOSS EMP TAEC SAE TA MHS SHG ICO GCO FCO MCO CHLD ADLT FEM MALE
2017,1079,Compass Recovery Center,246 South Chestnut Street,Ravenna,OH,44266,(330) 298-9391,SAF SA MOA CBT SACA TWFA BIA MOTI ANG RELP SMPD OP OIT ORT PVT STAG SF MD SS CM HEOH HS STU TCC SSA SMHD CSAA OPC ISC DAUT DP ACC SSD AOSS HAEC TAEC SAE ICO GCO CHLD YAD ADLT FEM MALE
2017,1079,Townhall II Horizon Halfway House,5536 South Prospect Street,Ravenna,OH,44266,(330) 296-8590 Intakes: (330) 678-3006 (866) 449-8518,SAF SA HH MOA CBT SACA TRC REBT TWFA CMI MOTI MXM RELP SMPD RES RL PVT STAG STMH CARF SF MD PI FSA PA CO PW WN TRMA CM PEER HEOH HS STU SSA CSAA BABA DAUT HIVT DP ACC SSD AOSS HAEC SAE TA SHG ICO GCO FCO MCO YAD ADLT FEM F17
2017,1079,Glenbeigh Outpatient Treatment,2863 State Route 45 P.O. Box 298,Rock Creek,OH,44084,(440) 951-7000 Intake: (440) 563-3400,SAF SA DT DB RPN BU ACM MPD NXN VTRL HH UBN CBT DBT SACA TRC REBT TWFA BIA MOTI ANG MXM RELP SMPD HI RES OP RS RL ODT OIT ORT HID HIT PVT STAG STDH HLA JC SF MD MC PI MI CO GL WN MN TAY CM PEER HEOH NRT NSC TCC SSA SMHD CSAA CMHA OPC BABA DAUT SHB SHC HIVT STDT TBS DP ACC SSD HAEC TAEC SAE TA MHS SHG ADD ADTX BDTX CDTX MDTX ODTX ICO GCO FCO YAD ADLT FEM MALE AH
2017,1079,Glenbeigh Center of Rocky River Alcohol and Drug Treatment,28000 Center Ridge Road Suite 410,Rocky River,OH,44116,(440) 356-7620,SAF SA MOA CBT SACA REBT TWFA BIA MOTI ANG RELP SMPD OP OIT ORT PVT STAG JC SF MD MC PI CM STU SSA CSAA OPC BABA DAUT DP ACC ICO GCO FCO YAD ADLT FEM MALE AH
2017,1079,Crossroads Counseling Services Inc,255 West Main Street,Saint Clairsville,OH,43950,(740) 695-9447,SAF SA HH MOA CBT SACA TWFA BIA CMI MOTI ANG RELP SMON OP ORT PVT STAG SF MD SI PI MI FSA SS PA CJ CM HEOH HS STU SSA SMHD CSAA OPC ISC DAUT DP ACC SSD AOSS EMP HAEC TAEC SAE ADD TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE
2017,1079,Village Network Brite Futures Health Services,107 Plaza Drive,Saint Clairsville,OH,43950,(740) 526-0204 Intakes: (877) 392-3136 (740) 782-0092,MHF SA MPD MOA CBT DBT SACA TRC REBT BIA CMI MOTI ANG MXM RELP SMPD OP ORT CT PVT STAG STMH COA SF MD MC PI FSA CJ TRMA XA DV CM SSA SMHD CSAA CMHA OPC ISC DAUT DP ACC SSD AOSS DVFP SAE MHS ADD TGD ICO GCO FCO MCO ADLT FEM MALE AH
2017,1079,Firelands Counseling/Recovery Services,1925 Hayes Avenue,Sandusky,OH,44870,(419) 557-5177 Intake: (800) 342-1177x5177,MHSAF SA RPN ACM MPD NXN VTRL UBN CBT SACA TRC REBT TWFA BIA ANG RELP SMON OP OMB ODT OIT ORT GH PVT STAG STMH STDH HLA CARF HFAP SF MD MC PI MI FSA SS CM HEOH STU TCC SSA SMHD CSAA CMHA OPC ISC BABA DAUT SHB SHC HIVT STDT TBS DP ACC AOSS EMP DVFP SAE MHS ADD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1079,Cornell Abraxas Group Inc,2775 State Route 39,Shelby,OH,44875,(419) 747-3322,SAF SA MPD MOA CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMON RES OP RL OIT ORT CT PVT STAG STMH STDH JC SF MD SI PI MI CO CJ AD TRMA XA TAY CM PEER HEOH STU TCC SSA SMHD CSAA CMHA OPC ISC DAUT SHB SHC HIVT STDT TBS DP ACC SSD AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ADD ICO GCO FCO CHLD ADLT MALE AH
2017,1080,Shelby County Counseling Center Inc,1101 North Vandemark Road,Sidney,OH,45365,(937) 492-6970 Intake: (937) 492-8080,MHSAF SA RPN DSF MPD NXN VTRL UBN SACA TWFA MOTI ANG RELP SMON OP OMB ORT PVT CARF SF MD MC SI PI MI AD CM HS STU SSA SMHD CSAA CMHA OPC ISC DAUT DP ACC SSD AOSS EMP DVFP SAE MHS ADD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE DU AH
2017,1080,Solutions Comm Csl and Recovery Ctr,50 Greenwood Lane,Springboro,OH,45066,(937) 746-1154,MHSAF SA RPN MPD NXN VTRL UBN CBT DBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMON OP OMB OIT ORT CT PVT STAG STMH CARF SF MD MC PI FSA SS PA CM HEOH HS SSA SMHD CSAA CMHA OPC ISC DP ACC SSD AOSS EMP TAEC SAE MHS TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
2017,1080,McKinley Hall Inc,1101 East High Street,Spring˝eld,OH,45505,(937) 328-5300x0 Intake: (937) 328-5300x121,SAF SA DT BUM DB RPN BU DSF ACM MPD NXN VTRL UBN OTPA CBT DBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMPD OP OD OMB OIT ORT PVT STAG STMH CARF SF MD SI PI FSA SS CJ WN MN TRMA DV CM PEER HEOH HS ISC BABA DAUT SHC HIVT STDT TBS DP ACC SSD CCC AOSS EMP DVFP EIH HAEC TAEC SAE TA MHS SHG ADD ODTX TGD TID ICO GCO FCO MCO YAD ADLT FEM MALE AH
2017,1080,McKinley Hall Inc Mens Residential Program,255 East Street,Spring˝eld,OH,45505,(937) 328-5300x222 Intake: (937) 328-5300x224,SAF SA BUM RPN BU MPD NXN UBN CBT DBT SACA TRC TWFA BIA CMI MOTI ANG CRV RELP SMPD RES RS RL PVT STAG CARF HFAP SF MD MC PI FSA SS CO CJ MN XA CM PEER HEOH HS NRT SMHD CSAA BABA DAUT TBS DP SSD AOSS HAEC TAEC SAE TA MHS SHG TGD ICO GCO FCO MCO YAD ADLT MALE AH
2017,1080,McKinley Hall Inc Women and Childrens Services,2608 East High Street,Spring˝eld,OH,45505,(937) 328-5314x314 Intake: (937) 328-5300,SAF SA HH MOA CBT DBT SACA TRC TWFA BIA CMI MOTI ANG MXM RELP SMPD OP OIT ORT LCCG STAG CARF SF MD MC SI PI MI FSA CO WN TRMA XA DV CM PEER HEOH HS STU SSA SMHD CSAA OPC ISC BABA DAUT HIVT TBS DP ACC SSD CCC AOSS EMP DVFP SAE TA MHS SHG ICO GCO FCO MCO YAD ADLT FEM AH
2017,1080,Mercy REACH Mercy Crest Medical Building,"30 West McCreight Avenue, Suite 204",Spring˝eld,OH,45504,(937) 390-5338 Intake: (937) 653-3001,SAF SA MOA CBT SACA TWFA BIA MOTI ANG RELP SMON OP ORT GH PVT STAG JC SF MD MC SI PI MI SS PA AD WN MN CM NRT STU TCC SSA CSAA DAUT DP ACC SSD SAE TA ICO GCO CHLD YAD ADLT FEM MALE AH
2017,1080,Reasonable Choices,738 North Limestone Street,Spring˝eld,OH,45503,(937) 323-0951,"SAF SA BUM BMW BU DSF VTRL UBN OTPA CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMPD OP OMB OIT ORT CT PVT STAG STDH JC NCQA SF MD MC SI PI SE WN MN TAY CM PEER HS NRT SSA CSAA OPC ISC BABA DAUT DP SSD SAE SHG ICO GCO YAD ADLT FEM MALE CORE/JBHS Addiction and Recovery 525 North 4th Street Steubenville, OH 43952 (740) 264-7751 SAF SA MOA CBT DBT SACA REBT TWFA BIA CMI MOTI ANG RELP SMPD OP OIT ORT PVT STAG CARF SF MD MC SI PI MI FSA CO GL VET ADM MF CJ SE AD PW WN MN HV TRMA XA DV TAY CM PEER HS STU TCC SSA CSAA OPC ISC DAUT DP ACC SSD CCC AOSS EMP SAE TA ADD TGD TID ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH"
2017,1080,Family Recovery Center,500 Market Street 5th Floor,Steubenville,OH,43952,(740) 283-4946,SAF SA BUM RPN BU NXN VTRL PAIN MOA UBN CBT DBT SACA TRC REBT TWFA BIA CMI MOTI ANG MXM RELP SMPD OP OMB OIT ORT CT PVT STAG STMH CARF SF MD PI MI ATR FSA SS PA CO CJ PW WN MN TRMA CM HEOH HS SSA SMHD CSAA OPC ISC DAUT DP SSD AOSS EIH SAE TA MHS TGD ICO GCO FCO MCO CHLD YAD ADLT FEM MALE AH
