address,city,state,zip,Longitude,Latitude,Match Score
"447 OFFICE PLAZA, BUILDING 100, SUITE B NA EAST STROUDSBURG PA 18301",EAST STROUDSBURG,PA,18301,-75.18240499999996,41.00428000000005,85
402 S WALL STREET NA WAGONER OK 74467,WAGONER,OK,74467,-95.36733499999997,35.957160000000044,85
204 S VANBUREN ST STE A ENID OK 73703,ENID,OK,73703,-97.89020409709329,36.395290017312064,99.45
"PROFESSIONAL OFFICE BUILDING 2, SUITE 120 ONE MEDICAL CENTER BOULEVARD UPLAND PA 19013",UPLAND,PA,19013,-75.3693674078725,39.85628071834641,96.4
103 WEST STATE ROUTE 61 NA MOUNT CARMEL PA 17851,MOUNT CARMEL,PA,17851,-76.42908460884296,40.799757870927856,96.49
REAR 475 MORGAN HIGHWAY NA SCRANTON PA 18508,SCRANTON,PA,18508,-75.6778292727836,41.45163140277172,96.73
11624 KELEKET DRIVE NA PITTSBURGH PA 15235,PITTSBURGH,PA,15235,-79.82602098948603,40.462222504644714,96.42
1602 NINTH AVENUE NA ALTOONA PA 16602,ALTOONA,PA,16602,-78.40203221090219,40.510672606415284,96.44
"CEDARBROOK PLAZA 1000 EASTON ROAD, SUITE 250 WYNCOTE PA 19095",WYNCOTE,PA,19095,-75.17135686947556,40.08220503576199,99.11
"5171 LIBERTY AVENUE, SUITE C NA PITTSBURGH PA 15224",PITTSBURGH,PA,15224,-79.941759649637,40.45779468047337,96.78
36 NEWARK AVENUE SUITE 304 NA BELLEVILLE NJ 07109,BELLEVILLE,NJ,7109,-74.17789095427776,40.78411494159329,96.67
DIALYSIS UNIT 29 EAST 29TH STREET BAYONNE NJ 07002,BAYONNE,NJ,7002,-74.11316710920573,40.66803858926679,95.27
DIALYSIS UNIT 1925 PACIFIC AVENUE ATLANTIC CITY NJ 08401,ATLANTIC CITY,NJ,8401,-74.43367821444951,39.357955091681575,95.3
200 MEADOWSLANDS PARKWAY SUITE 200A SECAUCUS NJ 07094,SECAUCUS,NJ,7094,-74.07549000069278,40.78526457342562,96.05
500 N COLUMBIA RIVER HWY STE 510 NA SAINT HELENS OR 97051,SAINT HELENS,OR,97051,-122.81952205245375,45.86440088500459,99.38
2421 WASHBURN WAY SUITE B NA KLAMATH FALLS OR 97603,KLAMATH FALLS,OR,97603,-121.75710666541629,42.20587244317243,96.56
1700 NW 167TH PL STE 230 NA BEAVERTON OR 97006,BEAVERTON,OR,97006,-122.84899793697923,45.53195515905131,99.32
100 PAPPAN BUSINESS DRIVE NA BEAVER FALLS PA 15010,BEAVER FALLS,PA,15010,-80.38173270429559,40.775291826937,96.67
20 WESCO LANE NA EXPORT PA 15632,EXPORT,PA,15632,-79.59764114363551,40.40232236929419,96.15
134-35 SPRINGFIELD BOULEVARD NA JAMAICA NY 11413,JAMAICA,NY,11413,-73.75358979858152,40.67937917573343,96.99
"ST. JOHN'S EPISCOPAL HOSPITAL 327 BEACH 19TH STREET, DIALYSIS UNIT FAR ROCKAWAY NY 11691",FAR ROCKAWAY,NY,11691,-73.75356996941578,40.59895996277943,96.67
1 HEALTHY WAY DIALYSIS - ACUTE UNIT OCEANSIDE NY 11572,OCEANSIDE,NY,11572,-73.6309094976778,40.652052327362675,94.5
196 NORTH STREET DIALYSIS UNIT GENEVA NY 14456,GENEVA,NY,14456,-76.98769642831185,42.87573373079115,95.19
234 EAST 149TH STREET HEMODIALYSIS UNIT BRONX NY 10451,BRONX,NY,10451,-73.92404887542318,40.817712471269815,95.17
3412 BABCOCK BOULEVARD NA PITTSBURGH PA 15237,PITTSBURGH,PA,15237,-80.02334121615776,40.53841257958602,96.61
"STOURSBRIDGE MALL 600 MAPLE AVENUE, SUITE 8 HONESDALE PA 18431",HONESDALE,PA,18431,-75.26860069263196,41.57545877228267,99.06
"1930 SOUTH BROAD STREET, UNIT 7 NA PHILADELPHIA PA 19145",PHILADELPHIA,PA,19145,-75.1693190611758,39.926169202628664,99.35
"5888 STEUBENVILLE PIKE, SUITE 4 NA MCKEES ROCKS PA 15136",MCKEES ROCKS,PA,15136,-80.14164222410966,40.448906216979516,99.36
"1300 W. LEHIGH AVE., SUITE 106 NA PHILADELPHIA PA 19132",PHILADELPHIA,PA,19132,-75.15246331099623,39.99360604070804,96.61
7474 NE MARTIN LUTHER KING JR BLVD NA PORTLAND OR 97211,PORTLAND,OR,97211,-122.6613083494181,45.57698286863834,97.17
305 WEST SHORE BOULEVARD NA NEWARK NY 14513,NEWARK,NY,14513,-77.1086932179647,43.04949279455289,96.94
100 PLAINSBORO ROAD SUITE 1A PLAINSBORO NJ 08536,PLAINSBORO,NJ,8536,-74.62155784741964,40.33668982386842,97.02
213 HESTER ST. 2ND FLOOR NEW YORK NY 10013,NEW YORK,NY,10013,-73.99905643146441,40.718582887537124,99.4
965 BERKSHIRE BOULEVARD NA READING PA 19610,READING,PA,19610,-75.9713612478095,40.34745342114377,96.86
"5 SOUTH SUNNYBROOK ROAD, SUITE 500 NA POTTSTOWN PA 19464",POTTSTOWN,PA,19464,-75.60860681143059,40.24238534283012,99.42
3297 STATE ROUTE 66 NA NEPTUNE NJ 07753,NEPTUNE,NJ,7753,-74.0655502369933,40.22887337963529,96.44
929 SUNRISE HIGHWAY CHRONIC DIALYSIS CTR. BAY SHORE NY 11706,BAY SHORE,NY,11706,-73.27622792370443,40.730327316900016,95.15
22631 RT 68 SUITE 450 CLARION PA 16214,CLARION,PA,16214,-79.39243091733981,41.19442409656091,96.89
"2601 HOLME AVENUE GROUND FLOOR, MARION BUILDING PHILADELPHIA PA 19152",PHILADELPHIA,PA,19152,-75.04164700165468,40.05798749628408,94.36
30 COMMUNITY DRIVE NA EASTON PA 18045,EASTON,PA,18045,-75.2552454710263,40.68557386318486,96.59
270 PARK AVENUE DIALYSIS UNIT HUNTINGTON NY 11743,HUNTINGTON,NY,11743,-73.41747615179828,40.87930064223676,95.08
56-45 MAIN STREET 8TH FLOOR HEMODIALYSIS UNIT FLUSHING NY 11355,FLUSHING,NY,11355,-73.82617875646146,40.747009106328235,95.44
121 DEKALB AVENUE DIALYSIS UNIT-2W BROOKLYN NY 11201,BROOKLYN,NY,11201,-73.97747110294992,40.68985139983237,96.1
111 EAST 210TH STREET DIALYSIS UNIT-4TH FLOOR BRONX NY 10467,BRONX,NY,10467,-73.87990834837774,40.879793707691064,96.13
525 E 68TH ST HEMODIALYSIS UNIT NEW YORK NY 10065,NEW YORK,NY,10065,-73.95468062439681,40.76393003145426,95.74
201 LAUREL OAK RD SUITE A NA VOORHEES NJ 08043,VOORHEES,NJ,8043,-74.98647555475436,39.84608154271064,96.67
4403 E BLOCK HORSE PIKE #LL04 NA MAYS LANDING NJ 08330,MAYS LANDING,NJ,8330,-74.75411999999994,39.44811000000004,85
"1901 HAMILTON ST., SUITE 100 NA ALLENTOWN PA 18104",ALLENTOWN,PA,18104,-75.49654088888501,40.59549994302908,96.79
"100 GRANITE DRIVE, SUITE 106 NA MEDIA PA 19063",MEDIA,PA,19063,-75.43392828453048,39.911511014174316,99.43
"264 HAIDA AVENUE, SUITE D NA HASTINGS PA 16646",HASTINGS,PA,16646,-78.70699249147762,40.65909698170577,96.73
"22 ST. PAUL DRIVE, SUITE 104 NA CHAMBERSBURG PA 17201",CHAMBERSBURG,PA,17201,-77.63674641849327,39.94337016713981,99.31
1622-24  BRUCKNER BLVD NA BRONX NY 10473,BRONX,NY,10473,-73.87500988034287,40.82385447845946,96.36
110 20 W. CENTER STREET EXT. NA MEDINA NY 14103,MEDINA,NY,14103,-78.41104655426531,43.221092199258024,85.71
2233 STATE ROUTE 86 NA SARANAC LAKE NY 12983,SARANAC LAKE,NY,12983,-74.14460298332598,44.34579918363403,97.33
50 ROUTE 25A DIALYSIS UNIT SMITHTOWN NY 11787,SMITHTOWN,NY,11787,-73.22324096840957,40.86836200713569,94.81
2000 SUMMIT RIDGE PLAZA NA MOUNT PLEASANT PA 15666,MOUNT PLEASANT,PA,15666,-79.54752693692711,40.12861405991688,95.35
4800 W SAN ANTONIO ST STE 201 NA BROKEN ARROW OK 74012,BROKEN ARROW,OK,74012,-95.85051858604442,36.037275463360125,99.34
"4334 NW EXPRESSWAY, STE 165 NA OKLAHOMA CITY OK 73116",OKLAHOMA CITY,OK,73116,-97.59696480706201,35.53974677135212,99.32
1515 N HARVARD STE D NA TULSA OK 74115,TULSA,OK,74115,-95.9402824826258,36.177937000141455,85.66
207 FOOTE AVENUE DIALYSIS UNIT JAMESTOWN NY 14701,JAMESTOWN,NY,14701,-79.23290201427076,42.09120947033689,95.17
IRVING PLACE DIALYSIS 120 EAST 16TH STREET 6TH FLOOR NEW YORK NY 10003,NEW YORK,NY,10003,-73.9881413495113,40.73539623093571,99.08
"2649 STRANG BOULEVARD DIALYSIS CLINICS, INC YORKTOWN HEIGHTS NY 10598",YORKTOWN HEIGHTS,NY,10598,-73.81913973996832,41.29492412069244,95.06
4343 UNION DEPOSIT ROAD UNION COURT HARRISBURG PA 17111,HARRISBURG,PA,17111,-76.81248271689392,40.279193506705845,95.78
32 STEUBENVILLE PIKE NA PARIS PA 15021,PARIS,PA,15021,-80.51665879810074,40.40423276853004,96.82
"100 SOUTH JEFFERSON STREET, SUITE 187 NA NEW CASTLE PA 16101",NEW CASTLE,PA,16101,-80.34717442597025,40.99774007137275,97.23
90 WEST CHESTNUT STREET 100 EAST WING WASHINGTON PA 15301,WASHINGTON,PA,15301,-80.24787236947932,40.172081249846116,95.69
1013 E CLEVELAND NA SAPULPA OK 74066,SAPULPA,OK,74066,-96.11405999999994,35.995040000000074,85
100 NORTH ACADEMY AVENUE NA DANVILLE PA 17822,DANVILLE,PA,17822,-76.60175798302582,40.96970194064569,96.79
"200 LOTHROP STREET RENAL UNIT, 11TH FLR, SUITE F1141.2 PITTSBURGH PA 15213",PITTSBURGH,PA,15213,-79.96103676965507,40.44200941940869,95.32
"M.C. HU23, UPC II SUITE 1400 500 UNIVERSITY DRIVE HERSHEY PA 17033",HERSHEY,PA,17033,-76.67421354414402,40.265679544980294,96.21
1000 HADDONFIELD BERLIN ROAD SUITE 100 VOORHEES NJ 08043,VOORHEES,NJ,8043,-74.9720854238895,39.845086560311074,97.58
700 CRESCENT BLVD STE 10B NA GLOUCESTER CITY NJ 08030,GLOUCESTER CITY,NJ,8030,-75.1141687366711,39.87900599366,99.28
1400 PELHAM PARKWAY SOUTH BLDG 5 DIALYSIS CENTER BRONX NY 10461,BRONX,NY,10461,-73.84744238753218,40.857427185800525,96
1155 WEST LINDA AVE SUITE A NA HERMISTON OR 97838,HERMISTON,OR,97838,-119.31156012197563,45.845992549250774,99.36
1200 CORPORATE DRIVE NA CANONSBURG PA 15317,CANONSBURG,PA,15317,-80.17575950369948,40.29970754417574,96.48
"3701 MARKET STREET, SUITE 100 NA PHILADELPHIA PA 19104",PHILADELPHIA,PA,19104,-75.19611684381779,39.95648734269509,99.34
5501 OLD YORK ROAD LEVY GROUND FLOOR PHILADELPHIA PA 19141,PHILADELPHIA,PA,19141,-75.14458259268146,40.03688273879752,95
2562 CONSTITUTION BOULEVARD NA BEAVER FALLS PA 15010,BEAVER FALLS,PA,15010,-80.37263439985568,40.77216483222898,96.83
631 NORTH BROAD STREET EXTENSION NA GROVE CITY PA 16127,GROVE CITY,PA,16127,-80.08354566063934,41.17160006946478,97.1
685B NATIONAL PIKE W. NA BROWNSVILLE PA 15417,BROWNSVILLE,PA,15417,-79.9650099174888,40.0427251913991,96.36
"101 NOBLE BOULEVARD, SUITE 103 NA CARLISLE PA 17013",CARLISLE,PA,17013,-77.19342982265792,40.19111278010135,97.02
260 NORTH COUNTY LINE ROAD SUITE 120 JACKSON NJ 08527,JACKSON,NJ,8527,-74.2933783281097,40.13759424450728,99.51
1 ATWELL ROAD DIALYSIS UNIT COOPERSTOWN NY 13326,COOPERSTOWN,NY,13326,-74.92281583832714,42.69585284995639,94.92
101 HOSPITAL ROAD NA PATCHOGUE NY 11772,PATCHOGUE,NY,11772,-72.97816258528148,40.77998145985419,96.33
200 OLD COUNTRY ROAD THE DIALYSIS CENTER MINEOLA NY 11501,MINEOLA,NY,11501,-73.6387765843602,40.739056691871625,95
270-05 76TH AVENUE DIALYSIS UNIT 7TH FLOOR NEW HYDE PARK NY 11040,NEW HYDE PARK,NY,11040,-73.70701971783151,40.75319512049521,96.76
1000 THIRD ST NA TILLAMOOK OR 97141,TILLAMOOK,OR,97141,-123.85416004054909,45.45634745874279,96
"420 WEST LINFIELD TRAPPE ROAD BUILDING B, SUITE 100 LIMERICK PA 19468",LIMERICK,PA,19468,-75.5410303154687,40.21720577041469,99.48
"VISTA ONE PROFESSIONAI CENTER 17 ARENTZEN BOULEVARD, SUITE 105 CHARLEROI PA 15022",CHARLEROI,PA,15022,-79.88587900990895,40.124508752545694,99.01
160 AIRPORT ROAD NA COATESVILLE PA 19320,COATESVILLE,PA,19320,-75.8694226541148,39.985512803975375,96.15
"7310 TILGHMAN STREET, SUITE 100 NA ALLENTOWN PA 18106",ALLENTOWN,PA,18106,-75.61601666529475,40.586555507307075,99.4
"230 N. BROAD STREET BOBST BUILDING, 12TH FLOOR PHILADELPHIA PA 19102",PHILADELPHIA,PA,19102,-75.16264290034422,39.957066929591335,96.13
"2800 KELLY ROAD, SUITE 110 NA WARRINGTON PA 18976",WARRINGTON,PA,18976,-75.13561174046986,40.26701225445914,96.67
1031 NORTH FRONT STREET NA PHILIPSBURG PA 16866,PHILIPSBURG,PA,16866,-78.23145024396098,40.90356361162989,96.55
1901 FIRST AVENUE DIALYSIS UNIT NEW YORK NY 10029,NEW YORK,NY,10029,-73.94373084136463,40.78464494123344,96.55
585 SCHENECTADY AVE DIALYSIS DEPT BROOKLYN NY 11203,BROOKLYN,NY,11203,-73.93411981590745,40.65959637549687,95.42
210 EAST 86TH STREET 3RD FL. NEW YORK NY 10028,NEW YORK,NY,10028,-73.95334044189816,40.77851885965947,99.44
172-70 BAISLEY BLVD NA JAMAICA NY 11434,JAMAICA,NY,11434,-73.77023600683086,40.683001624738274,96.52
"100 E. LEHIGH AVE. MEDICAL ARTS BUILDING, SUITE L-7 PHILADELPHIA PA 19125",PHILADELPHIA,PA,19125,-75.12805419747164,39.99051208607391,95.06
"4453 CASTOR AVENUE, SUITE A NA PHILADELPHIA PA 19124",PHILADELPHIA,PA,19124,-75.09708197559087,40.01492877957175,99.32
10300 SW NIMBUS AVE STE PA NA PORTLAND OR 97223,PORTLAND,OR,97223,-122.78582814279274,45.444314775729914,99.36
37139 HWY 26 NA SANDY OR 97055,SANDY,OR,97055,-122.28188532510852,45.401703233552176,96.11
2737 NE MARTIN LUTHER KING JR BLVD NA PORTLAND OR 97212,PORTLAND,OR,97212,-122.66159752507775,45.54245298986439,97.17
375 MOUNT PLEASANT AVENUE STE 340 NA WEST ORANGE NJ 07052,WEST ORANGE,NJ,7052,-74.26100313151055,40.790406188791934,96.98
301 LEXINGTON ROAD NA SWEDESBORO NJ 08085,SWEDESBORO,NJ,8085,-75.32620230472,39.73980303375969,96.27
2904 RODEO PARK DRIVE EAST 300 A SANTA FE NM 87505,SANTA FE,NM,87505,-105.95865971686263,35.63812315726566,96.67
131 ROUTE 303 NA VALLEY COTTAGE NY 10989,VALLEY COTTAGE,NY,10989,-73.94175790899529,41.11895300034381,95.85
2050 EAST MAIN STREET SUITE 15 CORTLANDT MANOR NY 10567,CORTLANDT MANOR,NY,10567,-73.88787836483131,41.297950596221874,99.37
530 HICKSVILLE ROAD THE DIALYSIS CENTER @ BETHPAGE BETHPAGE NY 11714,BETHPAGE,NY,11714,-73.49508997681308,40.73895900079006,94.44
1983 WEST FIFTH STREET NA WASHINGTON NC 27889,WASHINGTON,NC,27889,-77.08418738892506,35.574553839664134,96.55
1420 CALLE DE LA MERCED NA ESPANOLA NM 87532,ESPANOLA,NM,87532,-106.04192215068812,36.00644828799853,90.94
20 D AVENUE NA ZUNI NM 87327,ZUNI,NM,87327,-108.79223699921778,35.086923829929766,96.06
STATE HWY 371 & RTE 9 CROWNPOINT SHOPPING CENTER CROWNPOINT NM 87313,CROWNPOINT,NM,87313,-108.13612988597534,35.69626003769052,94.08
180 WEST THIRD STREET NA OSWEGO NY 13126,OSWEGO,NY,13126,-76.51177347475287,43.45302867863931,96.74
"7964 TRANSIT ROAD, SUITE 8-A NA WILLIAMSVILLE NY 14221",WILLIAMSVILLE,NY,14221,-78.69700717752461,42.9853728719507,96.46
60 MERRITT BLVD SUITE 103 NA FISHKILL NY 12524,FISHKILL,NY,12524,-73.88791197626286,41.53235952906865,99.36
79-01 BROADWAY D-7 WING NA FLUSHING NY 11373,FLUSHING,NY,11373,-73.88621908327853,40.744475550364946,96.5
"2100 CALLE DE LA VUELTA, SUITE A101 NA SANTA FE NM 87505",SANTA FE,NM,87505,-105.95469004751872,35.660230301162336,99.45
85 W HIGHWAY 22 NA SANTO DOMINGO PUEBLO NM 87052,SANTO DOMINGO PUEBLO,NM,87052,-106.34323549999999,35.52126450000003,85
1508 SHERIDAN DRIVE NA KENMORE NY 14217,KENMORE,NY,14217,-78.8781914389125,42.98104383655881,96.5
30 ROUTE 59 NA MONTEBELLO NY 10901,MONTEBELLO,NY,10901,-74.13154464873102,41.11249323520477,95.78
635 BAY AVENUE SUITE 215 NA TOMS RIVER NJ 08753,TOMS RIVER,NJ,8753,-74.17974847097896,39.976939605537936,96.6
119-19 GRAHAM COURT ATT: DIALYSIS CENTER FLUSHING NY 11354,FLUSHING,NY,11354,-73.84820514072115,40.77517787496338,94.92
1725 NORTH OCEAN AVENUE NA MEDFORD NY 11763,MEDFORD,NY,11763,-73.01991948268216,40.82066412652168,96.8
1305 UTICA AVE EMPIRE STATE DC BROOKLYN NY 11203,BROOKLYN,NY,11203,-73.92917541504329,40.640629637353406,94.91
59C MYRTLE AVENUE NA SARATOGA SPRINGS NY 12866,SARATOGA SPRINGS,NY,12866,-73.78767019999998,43.08017180000007,85
5 ODELL PLAZA SUITE 131 YONKERS NY 10701,YONKERS,NY,10701,-73.88125557167524,40.96822727051015,99.4
251 CLIFTON AVENUE UNIT A CLIFTON NJ 07011,CLIFTON,NJ,7011,-74.13537216099694,40.87602855678456,97.08
1206 SHERMAN AVENUE SUITE 3 VINELAND NJ 08360,VINELAND,NJ,8360,-75.08533960320483,39.44567916324717,96.62
1135 EASTON AVE NA SOMERSET NJ 08875,SOMERSET,NJ,8875,-74.49015917931207,40.51720921439937,95.23
250 E AMADOR AVENUE SUITE B LAS CRUCES NM 88001,LAS CRUCES,NM,88001,-106.77625276463861,32.307485291877455,97.04
60 HAVEN AVENUE SUITES B3 & B4 NEW YORK NY 10032,NEW YORK,NY,10032,-73.94287395940299,40.843471568470584,95.29
800 CASTLETON AVENUE SUITE G STATEN ISLAND NY 10310,STATEN ISLAND,NY,10310,-74.10922908881177,40.634696926285805,99.39
2861 HARLEM ROAD NA BUFFALO NY 14225,BUFFALO,NY,14225,-78.78424631375074,42.92120149029475,96.36
HIGHWAY 491 N NA SHIPROCK NM 87420,SHIPROCK,NM,87420,-108.70326464550962,36.74535506697525,86.16
2117 N THOMAS NA CLOVIS NM 88101,CLOVIS,NM,88101,-103.20250499999997,34.40471000000008,85
435 EAST HENRIETTA ROAD HOPE BLDG ROCHESTER NY 14620,ROCHESTER,NY,14620,-77.6161574468096,43.11282600421126,96
271-11 76TH AVENUE NA NEW HYDE PARK NY 11040,NEW HYDE PARK,NY,11040,-73.70620718957856,40.75394727361541,96.23
43 NEW SCOTLAND AVENUE MAIL CODE: 73      PEDS DIALYSIS UNIT ALBANY NY 12208,ALBANY,NY,12208,-73.77512785316222,42.65261639498774,94.51
1 GUSTAVE L. LEVY PLACE RENAL TREATMENT CTR. BOX 1147 NEW YORK NY 10029,NEW YORK,NY,10029,-73.95425532662954,40.78900327942787,95.57
118-01 GUY R. BREWER BOULEVARD NA JAMAICA NY 11434,JAMAICA,NY,11434,-73.78257425212419,40.68358529856597,97.04
"6687 PITTSFORD PALMYRA ROAD, STE 38 DIALYSIS UNIT FAIRPORT NY 14450",FAIRPORT,NY,14450,-77.44409722733208,43.06938818540072,96.2
2801 N MAIN SUITE H NA ROSWELL NM 88201,ROSWELL,NM,88201,-104.53253499999994,33.401020000000074,85
510-526 AVENUE OF THE AMERICAS SUB CELLAR NEW YORK NY 10011,NEW YORK,NY,10011,-73.99691007751824,40.73721640311981,95.81
680 BROADWAY STE 103 PATERSON NJ 07514,PATERSON,NJ,7514,-74.14446141880171,40.91817741715709,96.74
102 COYOTE LANE NA ROBERSONVILLE NC 27871,ROBERSONVILLE,NC,27871,-77.25216999999998,35.82280000000003,85
"3525 WHITE PLAINS ROAD, SUITE B NA BRONX NY 10467",BRONX,NY,10467,-73.866185496499,40.877970518021876,97.25
1020 STATE ROUTE 18 NA EAST BRUNSWICK NJ 08816,EAST BRUNSWICK,NJ,8816,-74.36984056344684,40.41548945494746,96.14
201 LAUREL OAK ROAD SUITE A VOORHEES NJ 08043,VOORHEES,NJ,8043,-74.98647555475436,39.84608154271064,97.06
201 DATES DRIVE SUITE 206 ITHACA NY 14850,ITHACA,NY,14850,-76.53709981429262,42.46995963736898,99.45
667 STONELEIGH AVENUE SUITE 123 CARMEL NY 10512,CARMEL,NY,10512,-73.66417458917233,41.3862692012388,97.55
34-01 35TH AVENUE NA ASTORIA NY 11106,ASTORIA,NY,11106,-73.9258695086119,40.75692368240886,96.36
1801 RED ROCKS DR NA GALLUP NM 87301,GALLUP,NM,87301,-108.72722630795423,35.508230354407914,93.87
1725 ISLETA BLVD SW NA ALBUQUERQUE NM 87105,ALBUQUERQUE,NM,87105,-106.67797360880212,35.05104367856452,96.3
700 LOMAS BLVD NE THREE WOODWARD CENTER ALBUQUERQUE NM 87102,ALBUQUERQUE,NM,87102,-106.6366893829017,35.09022392103919,94.64
450 N MUNDO DR NA DULCE NM 87528,DULCE,NM,87528,-106.96697560418833,36.91392613167676,96.22
565 REGENCY BLVD NA WINTERVILLE NC 28590,WINTERVILLE,NC,28590,-77.40319516388855,35.55954335981946,96.15
2360 WILLIAMWOOD LANE NA FAYETTEVILLE NC 28314,FAYETTEVILLE,NC,28314,-79.08167999195012,35.034312016812294,96.44
1485 ROUTE 9D NA WAPPINGERS FALLS NY 12590,WAPPINGERS FALLS,NY,12590,-73.96386065239273,41.527729407664374,95.79
10 NORTH WOOD AVE SUITE G LINDEN NJ 07036,LINDEN,NJ,7036,-74.25144433707523,40.6303245903136,99.42
DIALYSIS UNIT 300 MEDICAL CENTER DR SEWELL NJ 08080,SEWELL,NJ,8080,-75.06535031094863,39.73714385554199,95.45
DIALYSIS UNIT 629  LIVINGSTON ST ELIZABETH NJ 07206,ELIZABETH,NJ,7206,-74.1968296400793,40.6590264204502,95.17
2211 LOMAS BLVD NE BOX 256 NA ALBUQUERQUE NM 87106,ALBUQUERQUE,NM,87106,-106.61853644373757,35.08759837368863,96.61
22571 SUMMIT DR. SUITE 1 WATERTOWN NY 13601,WATERTOWN,NY,13601,-75.91344305123827,43.94674352088336,96.86
LIBERTY R.C. INC. 1515 JARRETT PLACE BRONX NY 10461,BRONX,NY,10461,-73.84577740628542,40.84515633100882,92.49
250 PETTIT AVENUE NA BELLMORE NY 11710,BELLMORE,NY,11710,-73.53007780086719,40.668887002705134,96.38
"140 58TH STREET BUILDING B, BOX 65 BROOKLYN NY 11220",BROOKLYN,NY,11220,-74.02371582296854,40.64580479201193,99.47
"KNICKERBOCKER DIALYSIS, INC 1615 EASTCHESTER ROAD BRONX NY 10461",BRONX,NY,10461,-73.84571202744067,40.84488743955498,94.63
30-46 NORTHERN BLVD FLOOR 2 LONG ISLAND CITY NY 11101,LONG ISLAND CITY,NY,11101,-73.93347767830521,40.751665966003934,96.72
470 SEAVIEW AVENUE DIALYSIS UNIT STATEN ISLAND NY 10305,STATEN ISLAND,NY,10305,-74.08701193243594,40.58388997827834,95.3
1249 FIFTH AVENUE DIALYSIS UNIT NEW YORK NY 10029,NEW YORK,NY,10029,-73.95132392363213,40.79394902139618,96.55
"3915 AVENUE V, SUITE 104 NA BROOKLYN NY 11234",BROOKLYN,NY,11234,-73.92331679999985,40.606556991397696,99.33
100 COMMUNITY DRIVE WALDBAUM DIALYSIS CENTER GREAT NECK NY 11021,GREAT NECK,NY,11021,-73.7054275505738,40.78222801945276,94.65
202 E DR.  MARTIN LUTHER KING JR.  DR NA MAXTON NC 28364,MAXTON,NC,28364,-79.34774924227435,34.73521220214616,97.22
5010 MEDICAL CARE COURT NA BELMONT NC 28012,BELMONT,NC,28012,-81.04703000795416,35.281846129932426,96.8
FIVE TOWNS PREMIER NURSING AND REHABILITATION 1050 CENTRAL AVENUE WOODMERE NY 11598,WOODMERE,NY,11598,-73.70818720837508,40.632075737524886,93.68
1408 OCEAN AVENUE 2ND FLOOR BROOKLYN NY 11230,BROOKLYN,NY,11230,-73.95679982097676,40.627768822306656,97.17
2827 N DAL PASO STE 105 NA HOBBS NM 88240,HOBBS,NM,88240,-103.12765272479879,32.73200999606961,86.26
I-40 EXIT 102 NA SAN FIDEL NM 87049,SAN FIDEL,NM,87049,-107.59863999999999,35.082350000000076,85
"4910 CAMP ROAD, SUITE 100 NA HAMBURG NY 14075",HAMBURG,NY,14075,-78.85753977059294,42.75354930327889,96.8
39-20 UTOPIA PARKWAY NA FLUSHING NY 11358,FLUSHING,NY,11358,-73.79352738791779,40.76098136173607,96.53
764 HIGHWAY 34 SUITE A NA MATAWAN NJ 07747,MATAWAN,NJ,7747,-74.2464793096999,40.415499055103446,96.6
3196 KENNEDY BLVD STE 2 UNION CITY NJ 07087,UNION CITY,NJ,7087,-74.03364008014722,40.77452106903049,96.8
9920 KINCEY AVENUE STE 140 NA HUNTERSVILLE NC 28078,HUNTERSVILLE,NC,28078,-80.8589628994742,35.40308914398918,99.32
105 ADAIR DRIVE NA GOLDSBORO NC 27530,GOLDSBORO,NC,27530,-77.98177499999997,35.37882500000006,85
9266 US HIGHWAY 301 NA KENLY NC 27542,KENLY,NC,27542,-78.11519198963195,35.60162600390689,86.27
"8 WEST PULTNEY STREET DIALYSIS UNIT, SUITE 101 CORNING NY 14830",CORNING,NY,14830,-77.06129666280994,42.15109167255041,96.61
74-07 88TH STREET NA GLENDALE NY 11385,GLENDALE,NY,11385,-73.86290498723409,40.708196536036326,96.3
900 S SIXTH ST NA RATON NM 87740,RATON,NM,87740,-104.44812182544187,36.89318126854175,96.22
220 CRYSTAL RUN ROAD NA MIDDLETOWN NY 10941,MIDDLETOWN,NY,10941,-74.35293510293255,41.45304744665173,96.42
400 WEST BLACK HORSE PIKE SUITE 3 PLEASANTVILLE NJ 08232,PLEASANTVILLE,NJ,8232,-74.5290472705518,39.39187572309382,96.97
7650 RIVER ROAD SUITE 150 NORTH BERGEN NJ 07047,NORTH BERGEN,NJ,7047,-73.99710123684825,40.794494481475574,96.79
900 E BROADWAY NA BISMARCK ND 58501,BISMARCK,ND,58501,-100.78985499999999,46.81173000000007,85
"407 - 3RD STREET SE KIDNEY DIALYSIS, 4TH FLOOR MINOT ND 58701",MINOT,ND,58701,-101.28843870073942,48.23224000084784,95.67
9281 HWY 23 NA NEW TOWN ND 58763,NEW TOWN,ND,58763,-102.58892533742528,47.98184955034024,95.9
178 WASHINGTON AVE EXTENSION SUITE 3 ALBANY NY 12203,ALBANY,NY,12203,-73.85210448589748,42.70055664828996,97.72
1600 RANDOLPH SE STE 100 NA ALBUQUERQUE NM 87106,ALBUQUERQUE,NM,87106,-106.6294494302149,35.053397400795156,85.2
12 NORTH 7TH AVENUE 3RD FLOOR MOUNT VERNON NY 10550,MOUNT VERNON,NY,10550,-73.84000662472927,40.912542116649085,97
4024 N PRINCE STREET SUITE H CLOVIS NM 88101,CLOVIS,NM,88101,-103.19642054065945,34.43932995406878,99.47
