Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Note,Keys,ID,Longitude,Latitude,Match Score
Mirror Inc,Hutchinson,,2100 North Jackson Street,,,Hutchinson,KS,67502,(620)665-7750,,SA/TX/OP/CJ/SF/MD/PI/MI/SS/PA/,9062KS67502,-97.9420268060369,38.07690800078069,100.0
Prairie View Inc Hutchinson,,,2 East 2nd Street,Suite 200,,Hutchinson,KS,67501,(620)662-4700 Intake: (800)362-0180 Hotline: (800)360-0180,,MH-SA/TX/BU/OP/AD/SF/MD/SI/PI/MI/,9401KS67501,-97.93178712915942,38.05478280256497,98.06
Reno Alcohol Drug Services Hutchinson,,,112 North Poplar Street,,,Hutchinson,KS,67501,(620)665-6446,,SA/TX/OP/DU/SF/MD/PI/,8507KS67501,-97.92817158834444,38.05413885282858,100.0
Four County Mental Health Center,,,3751 West Main Street,,,Independence,KS,67301,(620)331-1748 Hotline: (800)499-1748,,MH/TX/OP/AD/CO/DU/SF/MD/SI/PI/MI/SS/PA/AH/,9722KS67301,-95.75550024200022,37.2256324846414,100.0
Southeast Kansas Mental Health Center,,,304 North Jeff erson Street,P. O. Box 807,,Iola,KS,66749,(620)365-5717 Hotlines: (888)588-6774 (620)365-5717,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/,0211KS66749,-95.40341479489746,37.924731573054906,100.0
Central Kansas Foundation JC,,,839 North Eisenhower Drive,,,Junction City,KS,66441,(785)762-3700 Intake: (785)764-3700,,SA/TX/BU/OP/DU/CJ/SF/MD/PI/MI/SS/,8293KS66441,-96.84914456533686,39.03055999848553,100.0
Restoration Center Inc JC,,,1033 South Washington Street,Suite 3,,Junction City,KS,66441,(785)762-4470,DWI/DUI Clients Only,MH-SA/TX/OP/AD/CO/GL/SE/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/PA/AH/,6765KS66441,-96.83359093816645,39.010956822433904,100.0
Addiction Stress Center Kansas City,,,1330 North 78th Street,,,Kansas City,KS,66112,(913)299-9255,,SA/TX/OP/DU/SF/,8839KS66112,-94.76063748577648,39.11976700142014,100.0
Alcohol Safety Action Project Kansas,,,707 Minnesota Avenue,Suite M-6,,Kansas City,KS,66101,(913)342-3011,,SA/TX/OP/SF/SS/,6851KS66101,-94.62713799189177,39.11547504789914,100.0
Associated Youth Services Kansas City,,,803 Armstrong Avenue,,,Kansas City,KS,66101,(913)831-2820,,SA/TX/OP/AD/SF/MD/SS/,8300KS66101,-94.62995900522448,39.114522486512776,100.0
Kansas City Metro Methadone Program,,,3901 Rainbow Boulevard,Mail Stop 4015,,Kansas City,KS,66160,(913)588-6493,Methadone Clients Only,SA/TX/MM/OP/SF/,8648KS66160,-94.61178251291236,39.05692401763841,100.0
Mirror Inc,Wyandotte,,1024 Hoel Parkway,,,Kansas City,KS,66102,(913)371-9668,,SA/TX/OP/AD/WN/CJ/SF/MD/PI/MI/SS/PA/,6262KS66102,-94.65216107417469,39.116229796370575,100.0
Restor III Kansas City,,,155 South 18th Street,,,Kansas City,KS,66102,(913)636-5119,,SA/TX/OP/CJ/SF/,6045KS66102,-94.6493925315557,39.09997401717118,100.0
SACEK/Womens Program Kansas City,,,3505 Rainbow Boulevard,,,Kansas City,KS,66103,(913)362-0045 Intake: (913)362-0045x2,,SA/TX/RS/RL/OP/WN/BC/MN/SF/MD/SI/PA/,5766KS66103,-94.61294260483106,39.06403274624064,100.0
Salvation Army,Harbor Light Recovery Programs,,6723 State Avenue,,,Kansas City,KS,66102,(913)232-5400,,SA/TX/DT/HH/RS/RL/OP/DU/SF/MD/SI/PI/SS/SP/,5567KS66102,-94.73438201226965,39.116722526548436,100.0
Transitions Counseling Services,,,155 South 18th Street,Suite 218,,Kansas City,KS,66102,(913)766-4206,,MH-SA/TX/OP/AD/CO/HV/GL/WN/MN/SF/MD/MC/SI/PI/MI/SS/PA/AH/,6045KS66102,-94.6493925315557,39.09997401717118,100.0
Safe Harbor Inc Kingman,,,333 North Main Street,,,Kingman,KS,67068,(620)532-3440,,SA/TX/OP/AD/DU/CJ/SF/MD/SI/PI/MI/SS/PA/,6419KS67068,-98.11324469657305,37.64455057570923,100.0
Sunrise Inc Larned,,,523 Main Street,,,Larned,KS,67550,(620)285-3462 Intake: (800)373-6755,,SA/TX/DT/HH/RS/RL/OP/MN/DU/CJ/SF/MD/PI/,8360KS67550,-99.09977491903118,38.17941071380835,100.0
Alpha Recovery LLC Lawrence,,,5040 Bob Billings Parkway,Suite B,,Lawrence,KS,66049,(785)842-6300,,SA/TX/OP/DU/SF/PI/,9252KS66049,-95.31386581031325,38.957061813658726,100.0
DCCCA Inc,Lawrence,,1739 East 23rd Street,,,Lawrence,KS,66046,(785)830-8238,,SA/TX/OP/AD/PW/WN/DU/CJ/SF/MD/PI/SS/,6625KS66046,-95.2124206420092,38.942681108108935,100.0
Professional Treatment Services,,,3205 Clinton Parkway Court,,,Lawrence,KS,66047,(785)843-5483 Intake: (785)249-8477,,SA/TX/OP/AD/CJ/SF/MD/SI/PI/AH/,8166KS66047,-95.27726203914604,38.941962527549755,100.0
Addiction Recovery Services Lawrence,,,432 Walnut Street,,,Leavenworth,KS,66048,(913)680-1556,,SA/TX/OP/CO/SF/,8982KS66048,-94.91342030640877,39.31396146890725,100.0
Grossman Center Leavenworth,,,4715 Brewer Place,,,Leavenworth,KS,66048,(913)351-0728,,SA/TX/HH/RS/RL/SF/,6993KS66048,-94.89440453001022,39.27099904011516,100.0
Guidance Center Recovery Services,,,500 Limit Street,,,Leavenworth,KS,66048,(913)682-5118,,MH-SA/TX/OP/AD/CO/WN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/,1576KS66048,-94.91025001504936,39.288727477793095,100.0
A Connecting Pointe LLC,,,8889 Bourgade Street,,,Lenexa,KS,66219,(913)322-3784,,SA/TX/OP/AD/CO/DU/CJ/SF/,7047KS66219,-94.76803082729108,38.96804550148929,100.0
A Connecting Pointe LLC,Individual Group and Family Counseling,,8889 Bourgade Street,,,Lenexa,KS,66219,(913)322-3787,,SA/TX/OP/DU/CJ/SF/SS/,7047KS66219,-94.76803082729108,38.96804550148929,100.0
Aff ordable Treatment Program Lenexa,,,9421 Pfl umm Road,,,Lenexa,KS,66215,(913)438-7818,,SA/TX/OP/SF/,0651KS66215,-94.74218464211658,38.957739993444534,100.0
Eileen Nevers Lenexa,,,9400 Noland Road,,,Lenexa,KS,66215,(913)438-3880 Intake: (913)206-3830,,MH-SA/TX/OP/AD/CO/CJ/SF/,4420KS66215,-94.73762530588438,38.95813000339928,100.0
Alcohol/Drug Counseling Services,Hugoton,,504 North Kansas Avenue,Suite 85,,Liberal,KS,67901,(620)626-4500 Intake: (620)544-8670,,SA/TX/OP/SF/SP/,0341KS67901,-100.92235438568632,37.04306000705951,100.0
Cimmarron Basin Community Corrections,,,415 North Washington Street,Suite 120,,Liberal,KS,67901,(620)626-3284 Hotline: (800)281-0029,,SA/TX/OP/AD/SF/,6263KS67901,-100.92101554429186,37.042700255775216,98.06
Eagle Recovery Services Louisburg,,,5 South Peoria Street,,,Louisburg,KS,66053,(913)837-4919,,SA/TX/OP/MN/DU/CJ/SF/MD/SI/PI/SS/PA/,2045KS66053,-94.68022485947232,38.62058958905777,100.0
Simple Choice Lyons,,,209 West Avenue South,,,Lyons,KS,67554,(620)257-2551,,SA/TX/DT/OP/DU/SF/MD/SI/,9633KS67554,-98.20467499932501,38.34613062364336,100.0
Pawnee Mental Health Services,Junction City,,2001 Clafl in Road,,,Manhattan,KS,66502,(785)587-4310 Intake: (785)762-5250 Hotline: (800)609-2002,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/AH/SP/F4/F17/F30/F70/,5302KS66502,-96.58968342309338,39.19273348021915,100.0
Pawnee Mental Health Services,Manhattan,,2001 Clafl in Road,,,Manhattan,KS,66502,(785)587-4310 Hotline: (800)609-2002,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/PA/AH/SP/F4/F17/F30/F70/,5302KS66502,-96.58968342309338,39.19273348021915,100.0
Restoration Center Manhattan,,,122 South 4th Street,,,Manhattan,KS,66502,(785)537-8809,,MH-SA/TX/OP/AD/CO/GL/SE/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/PA/AH/SP/F30/,1793KS66502,-96.5620204604054,39.17845578825961,100.0
Pawnee Mental Health Services,,,114 East Main Street,,,Mankato,KS,66956,(785)378-3898 Hotline: (800)609-2002,,MH-SA/TX/OP/CO/DU/SF/MD/MC/SI/PI/MI/PA/AH/SP/F4/F17/F30/F70/,7414KS66956,-98.20924003525136,39.78582747736291,100.0
Pawnee Mental Health Services,,,406 North 3rd Street,Suite 3,,Marysville,KS,66508,(785)562-3907 Hotline: (800)609-2002,,MH-SA/TX/OP/AD/CO/DU/SF/MD/MC/SI/PI/PA/AH/SP/F4/F17/F30/F70/,3544KS66508,-96.65414419800696,39.84488967798879,100.0
Carousel Live LLC,Client Centered Counseling,,105 East Kansas Avenue,,,McPherson,KS,67460,(620)241-2300 Hotline: (620)755-6091,,MH-SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/,1769KS67460,-97.666652233238,38.36942312495113,100.0
Central Kansas Foundation McPherson,,,107 West Marlin Street,,,McPherson,KS,67460,(620)241-5550 Hotline: (785)825-6224,,SA/TX/BU/OP/DU/CJ/SF/MD/PI/MI/SS/,2327KS67460,-97.66747002381248,38.37040247785408,100.0
Prairie View Inc McPherson,,,,,,McPherson,KS,67460,(620)245-5000 Intake: (800)362-0180 Hotline: (800)360-0180,,MH-SA/TX/BU/OP/AD/SF/MD/SI/PI/MI/SP/,6549KS67460,-97.66419999999994,38.37306500000005,100.0
South Central Kansas Foundation,on Chemical Dependency Inc,,604 North Walnut Street,,,Medicine Lodge,KS,67104,(620)886-5757,,SA/TX/OP/AD/PW/WN/MN/DU/SF/MD/MC/SI/PI/,1957KS67104,-98.57766248219532,37.288486993540296,100.0
Accredited Addiction Recovery Services,,,6505 East Frontage Road,Suite 15,,Mission,KS,66202,(913)236-8445,,SA/TX/OP/MN/DU/CJ/SF/SS/,2475KS66202,-94.69314480884606,39.010607255162036,100.0
Phoenix Recovery Systems,,,6005 Martway Street,Suite 102,,Mission,KS,66202,(816)401-1494,,SA/TX/OP/MN/DU/CJ/SF/SS/,5027KS66202,-94.6558358681648,39.01985266200254,100.0
Valley Hope Mission,,,5410 West 58th Terrace,,,Mission,KS,66201,(913)432-4037,,SA/TX/OP/SF/PI/,0739KS66201,-94.64827983390926,39.02336752928023,99.52
Mirror Inc,Mens Program,,710 East 12th Street,,,Newton,KS,67114,(316)283-7829,,SA/TX/HH/RS/RL/OP/MN/CJ/SF/MD/PI/MI/SS/PA/,5555KS67114,-97.33283997389157,38.05732749777738,100.0
Mirror Inc,Newton,,130 East 5th Street,,,Newton,KS,67114,(316)283-6743,,SA/TX/OP/AD/DU/CJ/SF/MD/PI/MI/SS/PA/,0646KS67114,-97.34316916081274,38.04786298798764,100.0
Mirror Inc,Womens Program,,1301 North Duncan Street,,,Newton,KS,67114,(316)283-7829,,SA/TX/HH/RS/RL/OP/PW/WN/CJ/SF/MD/PI/MI/SS/PA/,4016KS67114,-97.3321449464803,38.05757941587714,100.0
Prairie View Inc Newton,,,1901 East First Street,,,Newton,KS,67114,(800)362-0180 Hotline: (800)362-0180,,MH/TX/BU/OP/AD/CO/DU/SF/MD/SI/PI/MI/,4792KS67114,-97.31208026283986,38.042742483337676,100.0
United Methodist Youthville Inc,Newton Chem Depend Treatment Program,,900 West Broadway,,,Newton,KS,67114,(620)338-5034 Intakes: (316)283-1950x237 (316)283- 1950x156,,MH-SA/TX/OP/AD/CO/SF/MD/MC/SI/PI/MI/,3611KS67114,-97.36220915678992,38.05010749402032,98.84
Smoky Hill Foundation for Chemical Dep,,,213 South Kansas Avenue,Suite 1,,Norton,KS,67654,(785)877-3068,,SA/TX/OP/WN/MN/SF/MD/PI/SS/PA/,4077KS67654,-99.88824931899464,39.82755627940762,100.0
Valley Hope Norton,,,709 West Holme Street,,,Norton,KS,67654,(785)877-5101 Intake: (800)544-5101,,SA/TX/DT/RS/OP/AD/SF/PI/,1800KS67654,-99.89739062259787,39.83805746298205,100.0
AppleCore Outpatient Treatment Olathe,,,226 South Kansas Avenue,,,Olathe,KS,66061,(913)706-4132 Intake: (913)440-9137,,SA/TX/OP/CO/DU/SF/SS/,3147KS66061,-94.82064470407572,38.87962933111919,100.0
Avenues To Recovery Olathe,,,115 North Cooper Street,,,Olathe,KS,66061,(913)780-9600,,SA/TX/OP/AD/DU/SF/MD/SI/SP/F30/,1499KS66061,-94.80928529743542,38.88255109492809,100.0
Choices Alcohol and Drug Assessments,Education and Counseling Olathe,,705 South Kansas Avenue,,,Olathe,KS,66061,(913)390-0100,,SA/TX/OP/DU/SF/,7899KS66061,-94.820655349093,38.871850002963015,100.0
Cypress Recovery Inc Olathe,,,230 South Kansas Avenue,,,Olathe,KS,66061,(913)764-7555,,SA/TX/OP/AD/CO/WN/MN/SF/MD/PI/SS/AH/,9492KS66061,-94.82065467854055,38.87928998976911,100.0
Johnson County MHC/ACT Olathe,,,301 North Monroe Street,,,Olathe,KS,66061,(913)782-0283,,SA/TX/RS/AD/SF/MD/SI/PI/AH/,1848KS66061,-94.82993528937477,38.88663999684465,100.0
Johnson County Mental Health Center,Outpatient Substance Abuse Services,,1125 West Spruce Street,,,Olathe,KS,66061,(913)782-2100 Intake: (913)782-0283,,SA/TX/OP/AD/SF/MD/SI/PI/AH/,3170KS66061,-94.83318034318891,38.887272537167576,100.0
Guidance Center Recovery Services,,,1102 Walnut Street,,,Oskaloosa,KS,66066,(785)863-2929,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/SS/AH/,4223KS66066,-95.3107774980883,39.20957699846923,100.0
Elizabeth Layton Center Ottawa,,,2537 Eisenhower Road,,,Ottawa,KS,66067,(785)242-3780,,MH/TX/BU/OP/CO/SF/MD/MC/SI/PI/MI/SS/AH/,3832KS66067,-95.28628482263758,38.56749014862246,100.0
AAAAT/MARS Consulting Overland Park,,,8100 Marty Street,Lower Level,,Overland Park,KS,66204,(913)206-5317 Intake: (816)521-9652,,MH-SA/TX/OP/AD/CO/MN/SF/PI/SS/,7671KS66204,-94.66997219932742,38.98232872550482,100.0
Addiction Treatment Services Merriam,,,10200 West 75th Street,Suite 1,,Overland Park,KS,66204,(913)722-1118,,MH-SA/TX/OP/CO/CJ/SF/PI/,4144KS66204,-94.70383005901418,38.992997505233305,100.0
Associates at Hope Harbor OP,,,10201 West 127th Street,,,Overland Park,KS,66212,(913)710-5744,,MH-SA/TX/OP/AD/CJ/SF/PI/MI/SS/,5025KS66212,-94.70405980698021,38.89815249894643,98.72
Challenges Inc Overland Park,,,8675 West 96th Street,Suite 220,,Overland Park,KS,66212,(913)381-3585,,MH-SA/TX/OP/AD/SF/PI/,5019KS66212,-94.68466005971872,38.95469250108778,99.9
Clinical Associates of Lenexa,,,8629 Bluejacket Street,Suite 100,,Overland Park,KS,66214,(913)677-3553,,MH-SA/TX/OP/AD/WN/CJ/SF/MD/SI/PI/MI/,9859KS66214,-94.71121468334965,38.97306089707328,100.0
Confi dential MH SA,Consultation Service LLC,,8600 West 9th Street,Suite 105,,Overland Park,KS,66212,(913)707-5532,,MH-SA/TX/DT/OP/AD/CO/HV/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/AH/,6457KS66212,-94.69724999999994,38.97117500000007,85.0
Marillac/IMPACT Overland Park,,,8000 West 127th Street,,,Overland Park,KS,66213,(816)508-3300 Intakes: (913)681-6437 (913)681KIDS,,MH/TX/HI/OP/PH/AD/SF/MD/PI/SS/,6602KS66213,-94.68012000186377,38.898327471175726,100.0
Mill Creek Outpatient Services,,,8787 Ballentine Street,Suite 1200,,Overland Park,KS,66214,(913)339-9933 Hotlines: (816)235-8162 (913)339-9933,,MH-SA/TX/OP/AD/CO/SF/MC/PI/PA/AH/,5876KS66214,-94.71055594957916,38.969117379267296,100.0
Labette Center for MH Services,,,1730 Belmont Street,,,Parsons,KS,67357,(620)421-3770 Hotline: (620)421-3770,,MH/TX/OP/DU/SF/MD/MC/SI/PI/MI/AH/,4272KS67357,-95.26212013105959,37.3386525164072,98.04
Smoky Hill Foundation for Chemical Dep,,,945 2nd Street,,,Phillipsburg,KS,67661,(785)543-5583 Intake: (800)757-2180,,SA/TX/OP/SF/MD/SI/PI/PA/,4547KS67661,-99.32602746380779,39.758360986485314,100.0
Community MHC of Crawford County,Outpatient,,911 East Cenntenial Drive,,,Pittsburg,KS,66762,(620)724-8806,,SA/TX/DT/RS/RL/OP/PH/PW/SF/MD/SI/PI/PA/,4382KS66762,-94.689749970422,37.38181747374217,96.22
DCCCA Inc,Youth and Family Service,,1102 South Rouse Street,,,Pittsburg,KS,66762,(620)231-9840 Hotline: (620)231-9840,,SA/TX/OP/PH/AD/SF/MD/SI/PI/MI/SS/AH/,9813KS66762,-94.68689459128628,37.39802074031812,100.0
Pesciluna Center Pittsburg,,,401 West Euclid Street,,,Pittsburg,KS,66762,(620)231-0499,,SA/TX/OP/GL/SF/PI/MI/,2709KS66762,-94.70997013836632,37.40686247470175,100.0
Southeast Kansas Mental Health Ctr,Pleasanton,,505 West 15th Street,,,Pleasanton,KS,66075,(913)352-8214 Hotlines: (888)588-6774 (913)352-8214,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/,7942KS66075,-94.7193199837205,38.16960749131151,100.0
South Central Kansas Foundation,on Chemical Dependency Inc,,501 South Ninnescah Street,,,Pratt,KS,67124,(620)672-7546 Intake: (800)909-6929,,SA/TX/OP/DU/CJ/SF/MD/SI/PI/SS/PA/,9679KS67124,-98.73823832897006,37.64175382786687,100.0
Family Life Center,,,6610 SE Quakervale Road,,,Riverton,KS,66770,(620)848-2300x2342 Intake: (620)848-2300 Hotline: (866)634-2301,,MH-SA/TX/OP/CO/DU/CJ/MD/MC/SI/PI/MI/SS/PA/AH/,6961KS66770,-94.71203015870978,37.08227251986116,100.0
Ashby House Salina,,,153 South 8th Street,,,Salina,KS,67401,(785)826-4935,,SA/TX/HH/RL/OP/PH/PW/WN/BC/SF/MD/SI/SS/PA/,7616KS67401,-97.61140473075736,38.838540277834284,100.0
Comprehensive Counseling,and Consultation,,204 South Santa Fe Avenue,Suite 2,,Salina,KS,67401,(785)493-0520 Intake: (888)493-0520,,MH-SA/TX/OP/AD/CO/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/SP/,8839KS67401,-97.60918717793415,38.83793733101975,100.0
Drevets Counseling Services Salina,,,1700 East Iron Avenue,,,Salina,KS,67401,(785)823-1961,,MH-SA/TX/OP/PH/SF/PI/MI/,3996KS67401,-97.58527490197928,38.840336468820354,100.0
Innovative Solutions Addiction Trt Ctr,,,620 South Santa Fe Street,,,Salina,KS,67401,(785)542-9200 Intakes: (785)452-9200 (785)452-9201 Hotline: (785)643-0848,,SA/TX/OP/CO/GL/MN/DU/CJ/SF/MC/PI/SS/,0933KS67401,-97.60925527550722,38.82931062897171,98.06
Saint Francis Community Services,West Campus,,5097 West Cloud Street,,,Salina,KS,67401,(785)825-0563,,MH-SA/TX/OP/AD/SF/MD/MC/SI/PI/,5049KS67401,-97.71272995402694,38.81270251647186,100.0
Saint Francis Community and Residential Services Inc,,,405 East Iron Avenue,,,Salina,KS,67401,(785)823-0001 Intakes: (785)823-0001x351 (785)823- 0001x352,,SA/TX/OP/AD/SF/MD/SI/PI/MI/SS/,6915KS67401,-97.60521972440426,38.84055750856209,100.0
Veridian Behavioral Health Inc Salina,,,501 South Santa Fe Street,Suite 300,,Salina,KS,67401,(785)452-4930,,MH/TX/OP/SF/MD/PI/MI/SS/,5983KS67401,-97.60915469266888,38.83225967587544,98.06
Mirror Inc,Shawnee,,6221 Richards Drive,,,Shawnee,KS,66216,(913)248-1943,,SA/TX/HH/RS/RL/OP/PW/WN/MN/CJ/SF/MD/PI/MI/SS/PA/,7605KS66216,-94.73715457820197,39.01582000265635,100.0
Alcala Counseling Services,,,1243 SW Topeka Boulevard,Suite B,,Topeka,KS,66612,(785)783-7691,,SA/TX/OP/PH/SF/PI/SS/PA/SP/,4276KS66612,-95.68285747230196,39.04394799333249,100.0
CMK Counseling Resourses Inc Topeka,,,2600 SE 23rd Street,,,Topeka,KS,66605,(785)232-7774,,MH-SA/TX/OP/AD/CO/WN/MN/CJ/SF/MD/PI/MI/SS/,1925KS66605,-95.6430951485611,39.026064951450735,100.0
Educational Opportunities Unltd LLC,,,3601 SW 29th Street,Suite 209,,Topeka,KS,66604,(785)228-9800,,SA/TX/OP/AD/WN/MN/CJ/SF/MD/PI/MI/SS/,8556KS66604,-95.72142805704912,39.014811827342356,98.28
Eisenbarth and Associates Topeka,,,514 Washburn Avenue,,,Topeka,KS,66606,(785)234-4231,,SA/TX/OP/PH/CJ/SF/PI/MI/SS/,5370KS66606,-95.6927259060054,39.057849295929906,99.55
Four Winds Family Recovery LLC,Topeka,,2445 SW Wanamaker Street,,,Topeka,KS,66614,(785)845-5416 Hotline: (785)845-5416,,SA/TX/OP/AD/DU/SF/SI/PI/MI/,3037KS66614,-95.7623348458496,39.02164907149117,98.06
Mid West Treatment and Recovery Inc,,,1921 SE Indiana Avenue,Suite 17,,Topeka,KS,66607,(785)235-1425,,SA/TX/OP/AD/WN/MN/CJ/SF/MD/SS/PA/,6576KS66607,-95.66059949605771,39.03143678746718,100.0
New Dawn Wellness and Recovery Center,,,4015 SW 21st Street,,,Topeka,KS,66604,(785)266-0202,,SA/TX/OP/CO/WN/CJ/SF/MD/MC/PI/MI/,8972KS66604,-95.72731835568665,39.02944491199652,100.0
Sims/Kemper Clinical Counseling,and Recovery Services,,1701 SW Medford Avenue,,,Topeka,KS,66604,(785)233-0666,,SA/TX/OP/AD/PW/WN/MN/DU/SF/MD/PI/SS/,9323KS66604,-95.70972814869776,39.036883694944414,100.0
Stone Street Professional Offi ces,,,5847 SW 29th Street,,,Topeka,KS,66614,(785)273-7292 Hotline: (785)273-7292,,MH-SA/TX/OP/SF/MC/PI/MI/,6911KS66614,-95.75727603200696,39.01459247293622,100.0
Th erapy Services,,,603 SW Topeka Boulevard,,,Topeka,KS,66603,(785)233-5751,,SA/TX/OP/PH/AD/DU/CJ/SF/MD/MC/SI/PI/SS/PA/,4947KS66603,-95.6791574487832,39.052916294454114,100.0
Valeo Recovery Center Topeka,,,330 SW Oakley Street,,,Topeka,KS,66606,(785)233-1730x3255 Intake: (788)233-1730x3304 Hotline: (785)233-1730x3312,,MH-SA/TX/DT/RS/RL/OP/CO/SF/MD/SI/PI/MI/SS/PA/AH/,8305KS66606,-95.7154121975019,39.06270149585919,98.06
Area Mental Health Center Ulysses,,,404 North Baughman Street,,,Ulysses,KS,67880,(620)356-3198,,MH/TX/OP/AD/DU/SF/MD/PI/MI/SS/,6664KS67880,-101.3593135162058,37.58382527730025,100.0
Sumner Mental Health Ctr/Wellington,,,1601 West 16th Street,,,Wellington,KS,67152,(620)326-7448 Hotline: (800)369-8222,,MH-SA/TX/OP/WN/SF/MD/MC/SI/PI/MI/SS/PA/,0133KS67152,-97.41796029611395,37.27440749168146,100.0
A Clear Direction Wichita,,,2618 East 21st Street,,,Wichita,KS,67214,(316)260-9101,,SA/TX/OP/AD/SF/MD/SI/PI/MI/,0714KS67214,-97.30601503388306,37.72273751335355,99.55
A New Dimension Inc Wichita,,,2422 South Seneca,Suite A,,Wichita,KS,67217,(316)265-8600,,SA/TX/OP/DU/CJ/SF/MD/SI/PI/MI/,5733KS67217,-97.35263157512631,37.650648871274036,98.84
ARROW Wichita,,,946 North West Street,Building CEI,,Wichita,KS,67203,(316)518-1965,,SA/TX/OP/DU/CJ/SF/,6887KS67203,-97.38964505372078,37.7013317671145,100.0
Addiction Specialists of Kansas Inc,Postive Adjustments,,650 North Carriage Parkway,Suite 135,,Wichita,KS,67208,(316)685-4700,,SA/TX/DT/BU/OP/AD/SF/MD/MC/PI/,8437KS67208,-97.2685127226953,37.69676346224585,100.0
Associated Word of Life Counselors,,,3811 North Meridian Street,,,Wichita,KS,67204,(316)838-9200x2,,SA/TX/OP/SE/WN/MN/SF/PI/,3175KS67204,-97.37175748561144,37.75277900870553,98.06
Atishwin Institute,,,937 South Bluff view Drive,,,Wichita,KS,67218,(316)681-2533,,SA/TX/HH/RS/RL/OP/PW/WN/MN/DU/SF/,9029KS67218,-97.2873595158046,37.670260638776384,100.0
Behavioral Consultants Wichita,,,1047 North Market Street,,,Wichita,KS,67214,(316)263-2155,,SA/TX/OP/DU/SF/PI/,3965KS67214,-97.33688072177445,37.701768757636536,100.0
Center for Change,,,1333 North Broadway,Suites C and D,,Wichita,KS,67214,(316)201-1234 Hotline: (316)201-1234,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/CO/SF/PI/SS/,0171KS67214,-97.33560751068212,37.7074200043955,98.84
Center for Health and Wellness,,,2707 East 21st Street North,,,Wichita,KS,67214,(316)691-0249,,SA/TX/OP/CJ/SF/MD/MC/SI/PI/MI/SS/PA/,9467KS67214,-97.30515530207434,37.722688102034176,100.0
Center for Human Development Inc,,,2601 East Central Street,Suite 4,,Wichita,KS,67214,(316)683-2300,,MH/TX/OP/SF/MD/MC/SI/PI/MI/,7246KS67214,-97.30619398751585,37.693622511668856,98.06
Change Your Life Enterprises Inc,(ADAPT),,10209 West Central Street,Suite 301,,Wichita,KS,67212,(316)721-0971,,SA/TX/OP/SF/PI/,8859KS67212,-97.46048479222715,37.693778750344,98.06
ComCare,Addiction Treatment Services,,940 North Waco Street,,,Wichita,KS,67203,(316)660-7550 Intakes: (316)660-7540 (316)660-7500 Hotline: (316)660-7500,,SA/TX/OP/CO/DU/SF/MD/SI/PI/SS/PA/AH/,9318KS67203,-97.3419367662974,37.699453861001885,100.0
DCCCA Inc,Options Adult Services,,122 North Milwood Street,,,Wichita,KS,67203,(316)265-6011,,SA/TX/DT/HH/RS/RL/OP/MN/SF/MD/MC/SI/PI/MI/SS/,2835KS67203,-97.36016606789082,37.684809401484586,100.0
DCCCA Inc,Womens Recovery Ctr of Central Kansas,,1319 West May Street,,,Wichita,KS,67213,(316)262-0505,,SA/TX/DT/RS/RL/OP/WN/BC/MD/PA/,0764KS67213,-97.35403202350905,37.658742520799095,100.0
Higher Ground,,,247 North Market Street,,,Wichita,KS,67202,(316)262-2060,,SA/TX/OP/AD/MN/DU/CJ/SF/MD/MC/SI/PI/MI/SP/,1127KS67202,-97.33687158549999,37.689399457392,100.0
Kings Alcohol and Drug Treatment Ctr,Northstar Recovery Wichita,,4515 East Central Street,,,Wichita,KS,67208,(316)613-2222 Intake: (316)737-2107,,SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/,9922KS67208,-97.28366996966473,37.69375251498709,98.06
Knox Center Inc Wichita,,,2924 East Douglas Avenue,,,Wichita,KS,67214,(316)265-8511,,MH-SA/TX/OP/CO/PW/WN/DU/CJ/SF/MD/SI/PI/SS/PA/,9179KS67214,-97.30170028158544,37.68631324064285,100.0
Metro Treatment Center Inc Wichita,,,630 North Saint Francis Street,Suite C,,Wichita,KS,67214,(316)263-1623 Hotline: (316)263-1623,Methadone Clients Only,SA/TX/MM/OP/PW/WN/SF/SP/,4002KS67214,-97.33163259725828,37.69529163977139,100.0
Miracles House,Outpatient,,1015 East 2nd Street,,,Wichita,KS,67214,(316)303-9520 Hotline: (316)299-3993,,MH-SA/TX/OP/CO/PW/WN/MD/PA/,7436KS67214,-97.32579900758611,37.689762519528024,99.55
