Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys
2003,438,Lakes Region General Hospital Nathan Brody Chemical Dependency Prog,80 Highland Street,Laconia,NH,3246,(603) 524-3211x2908 Intake: (603) 527-2908 www.lrgh.org,SA TX OP SF MD MC PI MILEBANON
2003,438,Headrest,14 Church Street,Lebanon,NH,3766,(603) 448-4872x209 Intake: (603) 448-4400 Hotlines: (603) 448-4400 (800) 639-6095 www.headrest.org,SA TX DT OP RR AD MN DU SF
2003,438,Jacqueline Brill,1 Court Street Suite 220,Lebanon,NH,3766,(603) 448-1988,MH TX OP SF MD PI SS
2003,438,Recovery Center of Lebanon,85 Mechanic Street Suite 360,Lebanon,NH,3766,(603) 448-5610,MH TX OP CO SE SF MD MC PI MI SS
2003,438,West Central Services Counseling Center of Lebanon,20 West Park Street Suite 416,Lebanon,NH,3766,(603) 448-1101 www.wcbh.org,MH TX OP CO SE SF MD MC PI SSMANCHESTER
2003,438,Bedford Counseling Associates,1228 Elm Street 2nd Floor,Manchester,NH,3101,(603) 623-1916x6321 Intake: (603) 668-4111 www.mhcgm.org,MH TX OP AD CO HV GL SE SF MD MCPI MI PA
2003,438,Farnum Center,235 Hanover Street,Manchester,NH,3104,(603) 622-3020x11 Intake: (603) 622-3020,SA TX OP RR WO MN DU CJ SF PI MI SS SP AH F27
2003,439,Habit Managemen,1415 Elm Street,Manchester,NH,3101,(603) 622-4747 habitmanagement.com Methadone,SA TX DT MM DM OP HV WO SF PI
2003,439,Manchester Office of Youth Services,50 Bridge Street Suite 308,Manchester,NH,3101,(603) 624-6470 Hotline: (603) 645-9500 www.ci.manchester.nh.us,TX OP AD
2003,439,Mental Health Center of Greater Manchester/Gemini House,43 Walnut Street,Manchester,NH,3104,(603) 668-4111,MH TX DT RR CO SF MD MC PI SPAH F4 F14 F16 F27 F29 F43 F52 F84 F85 F87 F109 F111 N39NH 
2003,439,Div Alcohol/Drug Abuse Preventionand Recovery Tirrell/Halfway House,15-17 Brook Street,Manchester,NH,3104,(603) 668-2971 www.dhhs.state.nh.us/dadpr,SA TX HH RR MN CJ SF MD MC SS
2003,439,Serenity Place NCADD Affiliate,93-101 Manchester Street,Manchester,NH,3101,(603) 625-6980,SA TX DT RR CO HV GL SE PW WO MNDU CJ SF SP AH F27
2003,439,Veterans Affairs Medical Center Substance Abuse Treatment Prog (SATP),718 Smyth Road 6th Floor,Manchester,NH,3104,(603) 624-4366x6465 Intake: (603) 624-4366 www.va.gov.com,MH-SA TX DT OP CO HV WO MN MDMC PI MI PANASHUA
2003,439,Greater Nashua Council on Alcoholism Pine Street Extension Keystone Hall,,Nashua,NH,3060,(603) 880-1894 Intake: (603) 881-4848 www.keystonehall.org,SA TX DT HH OP RR CO WO MN DU CJ SF SS
2003,439,Healthy Steps Program Nashua Area Health Center,10 Prospect Street Suite 102,Nashua,NH,3060,(603) 883-1626 Intake: (603) 883-1626x107,SA TX OP PW WO SF MD PI SS
2003,439,Southern New Hampshire Medical Center,8 Prospect Street,Nashua,NH,3061,(603) 577-2000x8312 Intake: (603) 577-2728,GH DT OP HI SF MD MC PI MI
2003,439,Youth Council Substance Abuse Treatment,112 West Pearl Street,Nashua,NH,3060,(603) 889-1090 www.theyouthcouncil.org,MH-SA TX OP AD CO HV GL CJ SF MD SS PAPLAISTOW
2003,439,Silverman and Associates Inc,31 Main Street,Plaistow,NH,3865,(603) 382-4741 www.silvermancounseling.com,MH TX OP DU SF MD MC PI MIPORTSMOUTH
2003,439,Southeastern New Hampshire Services,15 Maplewood Avenue,Portsmouth,NH,3801,(603) 749-3981x201,SA TX OP DU SF SS PAROCHESTER
2003,439,Southeastern New Hampshire Services Rochester Outpatient,1 Wakefield Street,Rochester,NH,3867,(603) 749-3981 Intake: (603) 749-3981x204,SA TX OP SF SSWOLFEBORO
2003,439,Northern NH Mental Health/Wolfeboro Carroll County Mental Health,70 Bay Street,Wolfeboro,NH,3894,(603) 569-1884 Hotlines: (603) 569-7750 (603) 569-1884,MH TX OP CO SF MD MC PIWOODSVILLE
2003,439,Tri-County Community Action Prog Inc Friendship House at Woodsville,26 Ralston Road,Woodsville,NH,3785,(603) 747-2535 Hotline: (603) 752-8033,SA TX OP DU SF PI SS
2003,441,Consultant,418 South Shore Road,Absecon,NJ,8201,(609) 645-6977,MH TX OP SF PI SS
2003,441,Family Service Association,312 East Whitehorse Pike,Absecon,NJ,8201,(609) 652-2377 Intake: (609) 569-0239 www.fsasj.org,MH-SA TX OP PH AD CO DU CJ SF MDMC PI SS
2003,441,Thomas E Hand and Professional Assoc AKA IDRC Counseling Associates,283 East Jimmie Leeds Road,Absecon,NJ,8205,(609) 748-3331,SA TX OP DU CJ SF PIASBURY PARK
2003,441,Epiphany House,300 4th Avenue,Asbury Park,NJ,7712,(732) 775-0720 www.epiphanyhouse.org,SA TX HH RR PW WO SF PA
2003,441,Jersey Shore Addiction Services Inc,1200 Memorial Drive,Asbury Park,NJ,7712,(732) 988-8877 www.jsashc.org,SA TX DT MM DM OP HV PW WO CJ SFMD PI SP
2003,441,Project Free Catholic Charities,305 Bond Street,Asbury Park,NJ,7712,(732) 897-7701x2 Intake: (732) 897-7701x0,SA TX OP PH AD HV WO MN SF PI SSATLANTIC CITY
2003,441,Atlantic City Rescue Mission,2009 Bacharach Boulevard,Atlantic City,NJ,8401,(609) 345-5517x16 Intake: (609) 345-5517 www.acrescuemission.org,TX DT RR WO MN SP
2003,441,Hogar Crea International Inc,110 South Ocean Avenue,Atlantic City,NJ,8401,(609) 347-7742,SA TX DT RR HV MN CJ SP
2003,441,Institute for Human Development (IHD),1315 Pacific Avenue,Atlantic City,NJ,8401,(609) 345-4035x105 Intake: (609) 345-4035x120 www.ihd-nj.org,SA TX DT MM DM OP RR AD CO HV WOMN CJ SF MD SS SP AHATLANTIC HIGHLANDS
2003,441,Alan E Matonti BSW CADC CCS,64 7th Avenue,Atlantic Highlands,NJ,7716,(732) 291-7997,SA TX OP WO MN DU CJ SF PIBAYONNE
2003,441,Community Psychotherapy Associates,479 Avenue C,Bayonne,NJ,7002,(201) 339-0142,SA TX OP DU CJ SF MD MC PI MI
2003,441,New Pathway Counseling Services Inc,995 Broadway Street,Bayonne,NJ,7002,(201) 436-1022 www.newpathway.com,SA TX OP AD DU CJ SF PI SS SP
2003,441,Private Counseling,510 Broadway,Bayonne,NJ,7002,(201) 339-3057,SA TX OP AD HV GL SE WO MN SF SSBAYVILLE
2003,441,Ocean Mental Health Services Inc,160 Route 9,Bayville,NJ,8721,(732) 349-5550 www.oceanmentalhealth.org,MH TX OP CO SF MD MC PI MI SSBEACH HAVEN
2003,441,Saint Francis Community Center,4700 Long Beach Boulevard,Beach Haven,NJ,8008,(609) 494-1554,MH-SA TX OP AD WO MN DU SF MCPI MI SS PABELL
2003,441,E MEADCarrier Clinic Blake Recovery Center County,Route 601,Belle Mead,NJ,8502,(908) 281-1000 www.carrier.org,SA TX DT HI WO MN SF PI MI SS SP AH F4 F27 F29 F52 F84 F85 F87 F109BELLEVILLE
2003,441,Community Healthcare Network,570 Belleville Avenue,Belleville,NJ,7109,(973) 450-3127,MH TX OP CO SF MD SS
2003,441,Marriage and Family Counseling Center,387 Union Avenue,Belleville,NJ,7109,(973) 759-3388,MH-SA TX DT OP DU SF MC PI MI SSBLACKWOOD
2003,441,Family Treatment of Addiction Center Catholic Charities,141 South Blackhorse Pike Suite 7,Blackwood,NJ,8012,(856) 227-9002x11 www.catholiccharitiescamden.org,MH-SA TX OP AD HV GL SE PW DU SFPI MI SS
2003,442,Focus Counseling Service,14 East Church Street,Blackwood,NJ,8012,(856) 228-8910,SA TX OP AD DU CJ SF SS PA
2003,442,Kennedy Memorial Hospital,300 Woodbury Turnersville Road,Blackwood,NJ,8012,(856) 227-5254 Methadone,SA TX DT MM DM OP PW SF MD SPAH
2003,442,Kennedy Memorial Hospita,435 Hurffville Cross Keys Road,Blackwood,NJ,8012,(856) 582-1419 www.kennedyhealth.org,MH-SA TX OP PH AD CO HV SE SF MDMC PI SSBLAIRSTOWN
2003,442,Little Hill/Alina Lodge,61 Ward Road,Blairstown,NJ,7825,(908) 362-6114 Intake: (800) 575-6343x233 www.alinalodge.org,SA TX RR CO SF PIBLOOMFIELD
2003,442,New Directions Counseling Center,39 Lackawanna Place Suite 2-A,Bloomfield,NJ,7003,(973) 259-9500,SA TX OP AD CO SF PI MI SSBOONTON
2003,442,Saint Clares Behavioral Health Services,130 Powerville Road,Boonton,NJ,7005,(973) 316-1800 Intake: (973) 316-1905 www.saintclares.org,MH-SA TX DT OP PH HI CO SF MD MCPI SS SP AHBOUND BROOK
2003,442,Family and Community Services of Somerset County,339 West 2nd Street,Bound Brook,NJ,8805,(732) 356-1082x16,SA TX OP AD CO SE WO MN DU CJ SFMD MC PI MI SP F84 F87BRICK
2003,442,Counseling and Referral Services of Ocean Inc,270 Chambers Bridge Road Suite 10,Brick,NJ,8723,(732) 920-2700,MH-SA TX OP AD PW WO MN DU CJ SFMD MC PI MI SS PASPBRIDGETON
2003,442,Cumberland County Alcoholism and Drug Abuse Services,72 North Pearl Street,Bridgeton,NJ,8302,(856) 451-3727x33 Intake: (856) 451-3727,SA TX OP AD DU CJ SF SS SP
2003,442,Faith Farm Inc,21 Stretch Road,Bridgeton,NJ,8302,(856) 455-6145,SA TX RR MN SF
2003,442,Seabrook House,133 Polk Lane,Bridgeton,NJ,8302,(856) 455-7575x1029 Intake: (856) 455-7575 Hotline: (800) 582-5968,SA TX DT MM DM HI AD PW WO SF PIMI SS SP AH
2003,442,South Jersey Drug Treatment Center,162 Sunny Slope Drive,Bridgeton,NJ,8302,(856) 455-5441 Methadone,SA TX DT MM DM OP WO SF MDBRIDGEWATER
2003,442,Catholic Charities/Somerset Comprehensive Family Trt of Addictions,540-550 Route 22 East,Bridgewater,NJ,8807,(908) 722-1881 Intake: (800) 655-9491,MH-SA TX OP AD CO SF MD MC PI SS
2003,442,Richard Hall CMHCOutpatient and Intensive Outpatient,500 North Bridge Street,Bridgewater,NJ,8807,(908) 725-2800 Intake: (908) 253-3165,MH TX OP PH CO WO MN SF MD MCPI MI SSBURLINGTON
2003,442,Amity House for Men A Program of Catholic Charities,1004 High Street,Burlington,NJ,8016,(609) 386-0898 Intake: (609) 267-6182 Hotline: (609) 386-0898,SA TX HH RR MN CJCALDWELL
2003,442,Bridge Inc,14 Park Avenue,Caldwell,NJ,7006,(973) 228-3000,MH-SA TX OP AD DU SF PI SS SP
2003,442,Rehabilitation Counseling Associates,16 Brookside Avenue,Caldwell,NJ,7006,(973) 228-4951 Intake: (973) 256-2080,MH-SA TX OP DU CJ SF PI F43CAMDEN
2003,442,Alcove/Virtua Health,1000 Atlantic Avenue,Camden,NJ,8104,(856) 246-3505 www.alcove@virtua.org,SA TX OP AD PW WO DU CJ SF MD PIMI SP
2003,443,Camden County Division of Alcohol andSubstance Abuse/Step-Up Program,2600 Mount Ephraim Avenue Suite 405,Camden,NJ,8104,(856) 225-5070,SA TX OP AD DU CJ SP
2003,443,Cooper House Intensive Outpatient,311 South 6th Street,Camden,NJ,8103,(856) 968-7280,SA TX OP PH CO PW WO SF MD MC PI SS PASP
2003,443,Hispanic Family Center of Southern New Jersey La Esperanza,2700 Westfield Avenue,Camden,NJ,8105,(856) 365-7393 www.hispanicfamilycenter.com,MH-SA TX OP AD SE WO SF MD PASP
2003,443,Parkside Recover,417 Broadway,Camden,NJ,8103,(856) 757-9190,SA TX DT MM DM OP PH AD CO PW WOMN SF MD SP AH
2003,443,Sikora Center Inc,613-615 Clinton Street,Camden,NJ,8101,(856) 963-1312,SA TX OP PH PW WO CJ MD
2003,443,Urban Treatment,424-32 Market Street,Camden,NJ,8102,(856) 338-1811 Methadone,SA TX DT MM DM OP PW WO MN SFMD MI SPCAPE MAY
2003,443,Employee Care Bank Street Commons,Suite 130,Cape May,NJ,8204,(609) 898-0367,MH-SA TX OP DU SFCEDAR GROVE
2003,443,Turning Point Inc,125 Fairview Avenue Building 14,Cedar Grove,NJ,7009,(973) 239-9400 Intake: (973) 239-4600 www.turningpointnj.org,SA TX DT RR CO HV PW WO MN CJ SFPI SS PACHERR
2003,443,Y HILLKennedy Mem Hosp/Cherry Hill Division Substance Abuse Servs/Detox and Outpt Chapel Avenue and Cooperlanding Road,,Cherry Hill,NJ,8002,(856) 488-6725 Intake: (800) 528-3425 Hotline: (800) 528-3425 www.kennedyhealth.org,GH TX DT OP PH HI CO SF MD PI MI SP AHCLIFTON
2003,443,Clifton Counseling Services,60 Hadley Avenue Suite A,Clifton,NJ,7011,(973) 779-2878,SA TX OP DU SF PI SSCOLLINGSWOOD
2003,443,Genesis Counseling Center Inc Drug and Alcohol Outpatient Services,566 Haddon Avenue,Collingswood,NJ,8108,(856) 858-9314,MH-SA TX OP AD CO DU CJ SF PI SSCRANFORD
2003,443,High Focus Center,340 North Avenue,Cranford,NJ,7016,(908) 272-2474 Intake: (800) 877-,FOCU SA TX OP AD CO DU SF PI
2003,443,Union Catholic Community Services Mount Carmel Guild,505 South Avenue,Cranford,NJ,7016,(908) 497-3904,SA TX OP HV WO DU CJ SF MD MC PIDENVILLEOPT 
2003,443,Counseling Services,61 Broadway,Denville,NJ,7834,(973) 625-9098,SA TX OP DU SF
2003,443,Saint Claires Behavioral Health Servs,50 Morris Avenue,Denville,NJ,7834,(973) 625-7009 Intake: (973) 316-1905,MH-SA TX DT OP PH CO PW WO MN DU SF MD MC PI MI PASPDOVER
2003,443,Hope House Outpatient Services,19-21 Belmont Avenue,Dover,NJ,7802,(973) 361-5555 Intake: (973) 361-5565 hopehousenj.org,MH-SA TX OP AD HV DU SF PI SPDUMONT
2003,443,Vantage Health System,2 Park Avenue,Dumont,NJ,7628,(201) 385-4400 Intake: (201) 567-0059 www.vantagenj.org,MH TX OP CO MN CJ SF MD PI SSEAST BRUNSWICK
2003,443,Catholic Charities Middlesex County,288 Rues Lane,East Brunswick,NJ,8816,(732) 257-6100 Intake: (800) 655-9491 www.ccdom.org,MH TX OP SF MD MC PI SS
2003,444,Columbus Hospita,495 North 13th Street,East Orange,NJ,7017,(973) 485-5656,SA TX DT HI CO HV GL SE SF MD MCPI MI SP AH
2003,444,East Orange General Hospital Rehab Alcohol Family Trt (RAFT)/Res,300 Central Avenue,East Orange,NJ,7018,(973) 266-8425 Intake: (973) 266-8526,GH TX DT OP PH HI CO HV MN DU SFMD MC PI AH
2003,444,East Orange Substance Abuse Trt Prog,160 Halsted Street,East Orange,NJ,7018,(973) 266-5200 Methadone,SA TX MM OP HV PW MN SF MD SS SP
2003,444,Veterans Affairs Medical Center Drug Dependency Treatment Programs,385 Tremont Avenue and Center Street,East Orange,NJ,7018,(973) 676-1000x2587 Intake: (973) 676-1000x1558,GH TX MM OP PH RR CO HV PI SPEDISON
2003,444,Catholic Charities Middlesex County Outpatient Services,26 Safran Avenue,Edison,NJ,8837,(732) 738-1323 Intake: (800) 655-9491 www.ccdom.org,MH TX OP SF MD MC PI SSJFK 
2003,444,Center for Behavioral Health,65 James Street,Edison,NJ,8818,(732) 321-7189,GH TX OP AD DU SF MD MC PI SSPA SP AH F4 F14 F27 F29 F52 F84 F85 F87F109EGG HARBOR TOWNSHIP
2003,444,Atlanticare Behavioral Health,6010 Black Horse Pike,Egg Harbor Township,NJ,8234,(609) 646-5142 Intake: (609) 646-9159 www.atlanticare.org/abh,MH-SA TX OP PH AD CO HV GL PW DUCJ SF MD MC PI MI SS SP AHELIZABETH
2003,444,Bridgeway House PACT Team I,615 North Broad Street,Elizabeth,NJ,7208,(908) 352-0244 Intake: (908) 355-7886,MH TX OP CO MD
2003,444,Bridgeway Inc,567 Morris Avenue,Elizabeth,NJ,7208,(908) 355-7200x104 Intake: (908) 355-7200,MH-SA TX OP PH CO WO MN SF MD SS PA SP AH F27 F87
2003,444,Bridgeway Inc,615 North Broad Street,Elizabeth,NJ,7208,(908) 355-7200x104 Intake: (908) 355-7200x118,MH TX OP PH CO SF MD SS PASP
2003,444,Elizabeth Clinic/A Division of The Essex Substance Abuse Trt Ctr Inc,850 Woodruff Lane,Elizabeth,NJ,7201,(908) 352-0850 Methadone,SA TX DT MM DM OP PH HV PW WO SF MD MC SS SP F27 F85
2003,444,Flynn Christian Fellowship Houses of NJ Inc,1089-1091 East Jersey Street,Elizabeth,NJ,7201,(908) 351-2265,SA TX DT HH OP PH RR MN SF
2003,444,Proceed Inc Addiction Services,1126 Dickinson Street,Elizabeth,NJ,7201,(908) 351-7727 proceedinc.com,SA TX OP HV MN DU SF SP
2003,444,Trinitas Hospital Substance Abuse Services,654 East Jersey Street 1st Floor,Elizabeth,NJ,7206,(908) 994-7090 www.trinitas.org,MH-SA TX DT OP PH RR AD CO HV PWWO MN DU CJ SF MD MC PI PASPENGLEWOOD
2003,444,Van Ost Institute for Family Living Inc,150 East Palisade Avenue,Englewood,NJ,7631,(201) 569-6667 www.vanostinstitute.org,SA TX OP AD CO SE DU SF MC PI SS SPFLEMINGTON
2003,444,Catholic Charities,6 Park Avenue,Flemington,NJ,8822,(908) 782-7905 Intake: (800) 655-9491,MH-SA TX OP DU CJ SF MD MC PI SS
2003,444,Good News Home for Women,33 Bartles Corner Road,Flemington,NJ,8822,(908) 806-4220 Intake: (908) 806-4220x223 www.goodnewshome.org,SA TX OP RR HV SE WO SF MD MC PI SS PA
2003,444,Hunterdon Drug Awareness Program,8 Main Street,Flemington,NJ,8822,(908) 788-1900,SA TX OP AD DU SF MD MC PI SS PA
2003,445,Hunterdon Med Ctr/Addictions Trt Servs Hunterdon Behavioral Health,2100 Wescott Drive,Flemington,NJ,8822,(908) 788-6401 Hotline: (908) 788-6400 www.hunterdonhealthcare.org/hhome.html,SA TX DT OP PH HI AD CO WO DU SFMD MC PI AHFORT LEE
2003,445,Behavioral Counseling Associates,1580 Lemoine Avenue Suite 8,Fort Lee,NJ,7024,(201) 592-9002,MH-SA TX DT OP HI AD CO DU CJ SFMC PI SSFORT MONMOUTH
2003,445,Community Counseling Center,Building 864,Fort Monmouth,NJ,7703,(732) 532-3703,SA TX OP DU SP F4 F29 F52FRANKLIN
2003,445,Saint Clares Behavioral Health Servs,19 Hospital Road,Franklin,NJ,7416,(973) 209-1103 Hotline: (973) 625-0280 www.saintclares.org,MH-SA TX OP AD DU SF MD MC PI MI SS PAAHFREEHOLD
2003,445,Freehold Community Counseling Services,30 Jackson Mills Road,Freehold,NJ,7728,(732) 409-6260 Hotline: (732) 409-6260,MH-SA TX OP WO DU SF SS SP
2003,445,Monmouth County Division of Social Services,1900 Corlies Avenue Project Transition,Freehold,NJ,7728,(732) 502-5870x2588 Intake: (732) 502-5870,MH-SA TX OP CO
2003,445,New Hope Foundation Inc Outpatient,51 Throckmorton Street,Freehold,NJ,7728,(732) 308-0113 newhopefoundation.org,SA TX OP AD WO MN DU SF MD PI SSGLEN GARDNER
2003,445,Freedom House,3 Pavillion Road,Glen Gardner,NJ,8826,(908) 537-6043 www.freedomhouse.net,SA TX HH RR MN SF PIGLOUCESTER CITY
2003,445,My Fathers House Inc,104 North King Street,Gloucester City,NJ,8030,(856) 742-0900,SA TX OP AD GL SE MN DU CJ SF MDHACKENSACK
2003,445,Addiction Treatment for Latinos,377 Park Street,Hackensack,NJ,7602,(201) 525-1700,MH-SA TX OP AD WO MN DU SF PI SS SP
2003,445,Alternatives to Domestic Violence Div Substance Abuse Unit/County of Bergen,21 Main Street Room 111-W,Hackensack,NJ,7601,(201) 487-8484 Intake: (201) 336-7575,TX OP CO HV GL SE WO MN CJ SF
2003,445,Comprehensive Behavioral Healthcare,395 Main Street,Hackensack,NJ,7601,(201) 646-0333 www.cbhcare.com,MH TX OP CO DU SF MD MC PI MI SS
2003,445,Department of Health Services Addiction Recovery Program,151 Hudson Street,Hackensack,NJ,7601,(201) 646-3336,SA TX OP DU CJ SF SS SP
2003,445,Reflections Recovery Center,200 Passaic Street,Hackensack,NJ,7601,(201) 441-3526 www.reflectionsrecoverycenter.com,SA TX OP PH WO MN SF PI
2003,445,Straight and Narrow Inc Monsignor Wall Social Services Center,149 Hudson Street,Hackensack,NJ,7601,(201) 342-2565 Methadone,SA TX DT MM DM OP PW WO MN SFMD SP F16 F27HACKETTSTOWN
2003,445,Hackettstown Community Hospital Counseling and Addiction Center,112 East Avenue Suite 9,Hackettstown,NJ,7840,(908) 850-6810,SA TX DT OP PH AD SF MD MC PI SS PAHADDONFIELD
2003,445,Addiction Recovery Treatment and Services (ARTS),118 North Haddon Avenue,Haddonfield,NJ,8033,(856) 428-6644,MH-SA TX OP AD SE SF PIHAMMONTON
2003,445,Ancora Psychiatric Hospital Addiction Services,202 Spring Garden Road,Hammonton,NJ,8037,(609) 561-1700,MH-SA TX HI CO HV GL SE PW WO MNCJ SF MD MC PI MI SP AH F4 F7 F14 F16F21 F25 F27 F29 F31 F35 F39 F43 F46 F52 F67 F84 F87 F98 F107 F108
2003,446, Turning Lives Around Inc Outpatient Alcohol/Drug Counseling,1 Bethany Road Building 3 Suite 42,Hazlet,NJ,7730,(732) 264-4111 Hotline: (732) 264-4111 180nj.org,TX OP WO SF MD PI PAHIGHLAND PARK
2003,446,Family and Children Services of Central New Jersey,901 Raritan Avenue,Highland Park,NJ,8904,(732) 572-0300,MH-SA TX OP AD SE CJ SF MD MC PI SSHOBOKEN
2003,446,Saint Marys Hospital Giant Steps,527 Clinton Street,Hoboken,NJ,7030,(201) 792-8290 www.secourshealthsystems.org,SA TX OP PH AD DU CJ SF MD MC PIMI SS SP AHHOLMDEL
2003,446,Bayshore Counseling Center,668 North Beers Street Suite 101,Holmdel,NJ,7733,(732) 739-0084,MH TX OP AD SF MD MC PI MIHOWELL
2003,446,Howell Township Youth and Family Counseling Services,452 Adelphia Road,Howell,NJ,7731,(732) 938-3747,MH-SA TX OPIRVINGTON
2003,446,Bridge Inc,54 Mount Vernon Avenue,Irvington,NJ,7111,(973) 372-2624 www.thebridgenj.org,MH-SA TX OP DU CJ SF PI SS PA
2003,446,L and L Clinics Inc Methadone Maintenance and Detox,57-59 New Street,Irvington,NJ,7111,(973) 373-2010 Methadone,SA TX DT MM DM OP SF MD SPJERSEY CITY
2003,446,Christ Hospital Counseling and Resource Center,179 Palisade Avenue,Jersey City,NJ,7306,(201) 795-8375 Hotline: (201) 795-8373 www.christhospital.org,GH TX DT OP HI AD CO WO CJ SF MDMC PI MI SS PASP
2003,446,Community Solutions Inc New Jersey/Day Reporting Program,2853 JFK Boulevard,Jersey City,NJ,7306,(201) 521-1300,DWI/DUI TX OP DU CJ
2003,446,Hogar Crea,79 Cornelison Avenue,Jersey City,NJ,7304,(201) 433-7040 Intake: (201) 483-4150,SA TX OP PH RR HV WO MN CJ SP AH
2003,446,Jersey City Medical Center Department of Addiction Services,50 Baldwin Avenue 11 Center,Jersey City,NJ,7304,(201) 915-2281 Intake: (201) 915-2000x3684,GH TX DT OP PH HI CO PW CJ SF MDMC PI SS SP
2003,446,Kaleidoscope Health Care Inc,75 Harrison Avenue,Jersey City,NJ,7304,(201) 451-5425 Methadone,MH-SA TX DT MM DM OP CO HV GL SEPW WO MN SF MD MC PI SPPACT 
2003,446,Team V,532 Summit Avenue,Jersey City,NJ,7306,(201) 653-3980,MH TX OP CO MD
2003,446,Spectrum Health Care Inc,74-80 Pacific Avenue,Jersey City,NJ,7304,(201) 451-2544 Methadone,SA TX DT MM DM OP CO HV PW WO SF MD SPKEARNY
2003,446,Inter County Council Opiate Treatment Clinic,416 Kearny Avenue,Kearny,NJ,7032,(201) 997-4000 Intake: (201) 998-7422 Methadone,SA TX DT MM DM OP CO HV GL PW WOCJ SF MD PA SP F30
2003,446,Inter County Council on Drug/Alc Abuse Administration/Drug Free Counseling,480 Kearny Avenue,Kearny,NJ,7032,(201) 998-7422,SA TX OP AD HV PW DU CJ SF MD PA SPKEYPORT
2003,446,Endeavor House,6 Broadway,Keyport,NJ,7735,(732) 264-3824x102,SA TX HH OP PH RR AD CO HV GL SEWO MN DU SF PI
2003,447,Sunrise House Foundation IncDetoxification and Residential Trt,37 Sunrise Inn Road,Lafayette,NJ,7848,(973) 383-6300 www.sunrisehouse.com,SA TX DT OP PH RR AD CO PW WO MNDU SF PI MI SP AHLAKEWOOD
2003,447,Preferred Behavioral Health of New Jersey,700 Airport Road,Lakewood,NJ,8701,(732) 367-4700 Intake: (732) 367-4700x136 Hotline: (888) 367-9080 preferredbehavioral.org,MH-SA TX OP PH AD CO HV SE PW DUCJ SF MD MC PILEONARDO
2003,447,Middletown Crossroads at Croydon Hall,900 Leonardville Road Croydon Hall,Leonardo,NJ,7737,(732) 615-2275,SA TX OP AD CJ SP AHLIBERTY CORNER
2003,447,Bonnie Brae,3415 Valley Road,Liberty Corner,NJ,7938,(908) 647-4712 Intake: (908) 647-0800x701,MH-SA TX RR AD CO CJ MD MC PI SPLONG BRANCH
2003,447,Monmouth Counseling,101 3rd Avenue,Long Branch,NJ,7740,(732) 870-8500 Intake: (800) 421-0012 www.philiphouse.com,SA TX DT OP RR CO HV GL SE PW MNDU CJ SF
2003,447,Saint Barnabas Behavioral Health Servs Monmouth Medical Center,300 2nd Avenue,Long Branch,NJ,7740,(732) 222-5200 Intake: (732) 923-6500 Hotline: (732) 923-6999,MH TX OP PH HI AD CO WO SF MDMC PI SSLYNDHURST
2003,447,Comprehensive Behavioral Healthcare Alcoholism Services,516 Valley Brook Avenue,Lyndhurst,NJ,7071,(201) 646-0333 Intake: (201) 935-3322 www.compbehavioralcare.com,DWI/DUI MH TX OP DU SF MD MC PIMAPLE SHADE
2003,447,New Life Counseling Services,1000 Maple Wood Drive Suite 204,Maple Shade,NJ,8052,(856) 755-0800,MH-SA TX OP AD CO GL SE PW WO MNDU CJ SF PI MI SSMARLBORO
2003,447,Discovery Institute for Addictive Disorders Route,520 Cottage 15,Marlboro,NJ,7746,(732) 946-9444 www.discovery.baweb.com,SA TX HH OP PH RR HV GL WO MN CJ SF SP F84 F87
2003,447,Mattie House Residential Halfway House,86 Conover Road,Marlboro,NJ,7746,(732) 817-0616 www.newhopefoundation.org,SA TX HH RR MN CJ SF
2003,447,New Hope Foundation Inc Substance Abuse Services,546 Route 520,Marlboro,NJ,7746,(732) 946-3030 www.newhopefoundation.org,SA TX DT RR AD CO HV PW WO MN SFPI MI SS PA SP AHMATAWAN
2003,447,Community YMCA,166 Main Street,Matawan,NJ,7747,(732) 290-9040x120 Intake: (732) 290-9040 www.cymcainredbank.org,MH-SA TX OP AD DU CJ SF MD PI SSMAYS LANDING
2003,447,Lighthouse at Mays Landing Recovery Services of New Jersey,5034 Atlantic Avenue,Mays Landing,NJ,8330,(609) 625-4900 Intake: (609) 625-4900x140 lighthouseatmayslanding.com,SA TX DT OP PH RR AD CO DU SF PIMI SPMEDFORD
2003,447,David Fox Counseling Solutions,1 North Main Street Suite 3-B,Medford,NJ,8055,(609) 654-1420,SA TX OP AD DU SF
2003,447,Elm Lifelines,23 South Main Street Suite 1,Medford,NJ,8055,(609) 654-4044 Intake: (609) 654-4044x1,SA TX OP AD CO HV GL SE PW WO DU CJ SF MD PI
2003,448,Daytop Village,80 West Main Street,Mendham,NJ,7945,(973) 543-0162 Intake: (973) 539-5764 www.daytop-nj.org,SA TX RR AD SF MD MC PI MI SS PA SP AHMILLTOWN
2003,448,Trautz Associates,134 North Main Street,Milltown,NJ,8850,(732) 220-0020,MH-SA TX OP DU SF F14 F52MONTCLAIR
2003,448,Atlantic Behavioral Health Services Mountainside Hospital,1 Bay Avenue,Montclair,NJ,7042,(973) 429-6000x6121 Intake: (888) 247-1400 www.atlantichealthsystems,MH-SA TX DT OP HI SF MD MC PI MI
