Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Oakridge Counseling Center,,,497 East Columbia Avenue,Suite 16,,Battle Creek,MI,49015,(269)963-7135,,,MH-SA/TX/OP/DU/SF/MC/PI/MI/,6956MI49015
SPGB Services Inc,,,67 West Michigan Avenue,Suite 411,,Battle Creek,MI,49016,(269)964-3830,,,SA/TX/OP/AD/CO/HV/SE/WO/MN/DU/CJ/SF/MD/PI/MI/SS/,5962MI49016
Bay Area Social Intervention Service,(BASIS) Outpatient Services,,515 Adams Street,,,Bay City,MI,48708,(989)894-2991,www.basisinc.org,,SA/TX/OP/AD/DU/CJ/SF/MD/PI/SS/PA/SP/,2670MI48708
List Psychological Services,,,3741 East Wilder Road,Suite C,,Bay City,MI,48706,(989)684-7977,,,MH/TX/OP/SF/MC/PI/MI/,4187MI48706
Saginaw Valley Centers,DBA/DOT Caring Centers Inc,,400 North Madison Street,,,Bay City,MI,48708,(989)892-4303 Hotline: (800)8-CARING,,,MH-SA/TX/OP/AD/PW/WO/DU/SF/MD/MC/PI/SS/PA/AH/,9140MI48708
Antrim Kalkaska,Community Mental Health,,205 East Cayuga Street,,,Bellaire,MI,49615,(231)533-8619,,,MH/TX/OP/CO/SF/PI/SS/SP/,9396MI49615
Community Care Services (CCS),,,25 Owen Street,,,Belleville,MI,48111,(734)697-7880 Intake: (313)389-7525,www.comcareserv.org,,MH/TX/OP/SF/MD/MC/PI/MI/,9643MI48111
Eastwood Clinics,DBA Eastwood/Saint Johns,,418 Main Street,,,Belleville,MI,48111,(734)699-4212,,,MH-SA/TX/OP/DU/CJ/SF/MD/MC/PI/SP/AH/,1252MI48111
Berrien County Health Department,Substance Abuse Treatment Services,,756 Pipestone Street,,,Benton Harbor,MI,49022,(269)926-7135x265 Intake: (269)926-7135,www.berriencounty.org,,SA/TX/OP/AD/PW/WO/MN/DU/CJ/SF/MD/PI/SP/,7954MI49022
MAPS/Benton Harbor,,,1485 S-M139,,,Benton Harbor,MI,49022,(269)926-0121,,,SA/TX/OP/AD/CO/PW/DU/SF/MD/PI/MI/PA/SP/AH/,8299MI49022
Benzie Counseling Center,,,6051 Frankfort Highway,Suite 200,,Benzonia,MI,49616,(231)882-4467 Intake: (877)398-2013 Hotline: (877)398-2013,,,MH-SA/TX/OP/DU/CJ/SF/MD/PI/SS/AH/,3859MI49616
Oakland Family Services,Berkley Substance Abuse Services,,2351 West 12 Mile Road,,,Berkley,MI,48072,(248)544-4004,www.ofs-family.org,,MH-SA/TX/OP/AD/WO/DU/CJ/SF/MD/MC/PI/SS/PA/,7489MI48072
Recovery Consultants Inc,,,2710 West 12 Mile Road,,,Berkley,MI,48072,(248)543-1090,,,SA/TX/DT/OP/AD/WO/MN/DU/SF/MD/PI/MI/SS/PA/,5710MI48072
Recovery Consultants Inc,Larry Smaller NCAC II,,2710 West 12 Mile Road,,,Berkley,MI,48072,(248)543-1090,,,SA/TX/DT/OP/AD/WO/MN/DU/CJ/SF/MD/PI/SS/F87/,5710MI48072
Respite Counseling Center,,,3622 West 11 Mile Road,,,Berkley,MI,48072,(248)544-9671,,,SA/TX/OP/DU/SF/SS/,6816MI48072
Smith Counseling Centers,,,2790 Coolidge Highway,,,Berkley,MI,48072,(248)398-7061,counseling.com,,MH-SA/TX/OP/RR/AD/CO/HV/GL/SE/PW/WO/DU/CJ/SF/PI/SS/,8502MI48072
Human Aid Inc,,,110 Sanborn Street,,,Big Rapids,MI,49307,(231)796-6203,,,SA/TX/OP/DU/SF/MD/PI/SS/,3587MI49307
Life Guidance Services,,,15495 Old Mill Pond Road,,,Big Rapids,MI,49307,(231)796-9188,www.lifeguidanceservices.org,,MH-SA/TX/DT/OP/CJ/SF/MD/MC/PI/MI/,8229MI49307
Nova Counseling Associates Inc,,,1724 North State Street,,,Big Rapids,MI,49307,(231)796-4637,,,SA/TX/OP/CO/GL/SE/PW/DU/CJ/SF/PI/SS/,1168MI49307
Associates of Birmingham,,,350 North Old Woodward Street,Suite 300,,Birmingham,MI,48009,(248)647-3310,wwwhenryford.com,,MH/TX/OP/SF/MC/PI/,6159MI48009
Joyce Marty K Frazho,Independent Contractor,,111 South Old Woodward Avenue,Suite 256,,Birmingham,MI,48009,(248)647-6755,,,MH-SA/TX/OP/SF/MC/PI/MI/SS/,4267MI48009
Auro Medical Center,Substance Abuse Services,,43368 Woodward Avenue,Suite 102,,Bloomfield Hills,MI,48302,(248)335-1130,,,MH-SA/TX/DT/HH/OP/CO/SE/SF/MD/MC/PI/MI/PA/F35/,3194MI48302
Counseling Center PC,,,43996 Woodward Avenue,Suite 101,,Bloomfield Hills,MI,48302,(248)338-2988,,,MH-SA/TX/OP/CO/WO/MN/DU/SF/MD/MC/PI/MI/SS/PA/,9801MI48302
Family Center for Psychological Servs,,,36700 Woodward Avenue,Suite 40 Lower Level,,Bloomfield Hills,MI,48304,(248)642-8042,,,MH/TX/OP/CO/SF/MC/PI/MI/,0187MI48304
Professional Medical Management,DBA Evergreen Counseling Centers/BH,,1760 South Telegraph Road,Suite 106,,Bloomfield Hills,MI,48302,(248)858-7140,,,MH/TX/OP/SF/MC/PI/MI/,3725MI48302
Recovery Consultants Inc,,,1591 Opdyke Road,,,Bloomfield Hills,MI,48304,(248)745-5620,,,SA/TX/DT/OP/AD/SF/MD/PI/SS/,1180MI48304
Advanced Counseling Services PC,,,2300 Genoa Business Park Drive,Suite 180,,Brighton,MI,48114,(810)220-2787 Intake: (810)220-2787x260 Hotline: (313)965-5159,www.advancedcounseling.com,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/WO/MN/SF/MC/PI/F37/F85/,6030MI48114
Brighton Hospital,Chemical Dependency Treatment Programs,,12851 East Grand River,,,Brighton,MI,48116,(810)227-1211 Intake: (810)227-1211x291,,,SA/TX/DT/OP/PH/RR/HI/AD/CO/WO/MN/SF/MC/PI/MI/,5667MI48116
Saint Joseph Mercy Behavioral Services,Brighton,,10299 East Grand River,Suite I,,Brighton,MI,48116,(810)227-0404x401,,,MH-SA/TX/OP/PH/SF/MD/MC/PI/,7145MI48116
Bay Mills Substance Abuse Program,,,12124 West Lakeshore Drive,,,Brimley,MI,49715,(906)248-3204 Intake: (906)248-3204x3118,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WO/CJ/SF/MD/PI/,9102MI49715
Catholic Human Services Inc,,,421 South Mitchell Street,Suite 2,,Cadillac,MI,49601,(231)775-6581,www.catholichumanservices.com,,MH-SA/TX/OP/AD/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/,4476MI49601
Phoenix House Inc,Mens Residential,,422 Pine Street,,,Calumet,MI,49913,(906)337-0763,www.phoenixhouse.com,,SA/TX/OP/RR/WO/MN/SF/MD/,0263MI49913
UP Contract Services Inc,,,56730 Calumet Avenue,Suite C,,Calumet,MI,49913,(906)337-1065,,,TX/OP/CO/SE/WO/CJ/SF/MC/SS/,3528MI49913
Advanced Counseling Services PC,,,6223 Canton Center Road,Suite 210,,Canton,MI,48187,(734)737-1200,www.advancedcounseling.com,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/SF/MC/PI/MI/,6299MI48187
Family Service Inc,,,8564 North Canton Center Road,,,Canton,MI,48187,(734)254-0996,,,MH-SA/TX/OP/SF/MD/MC/PI/MI/,3390MI48187
Hegira Programs Inc (HPI),Oakdale Recovery Center,,43825 Michigan Avenue,,,Canton,MI,48188,(734)397-3088 Intake: (734)397-9088 Hotline: (734)397-7777,,,SA/TX/DT/OP/PH/RR/CO/WO/MN/SF/MD/MC/PI/PA/AH/,4683MI48188
List Psychological Services,,,443 North State Street,,,Caro,MI,48723,(989)673-5700,,,MH/TX/OP/DU/CJ/SF/MC/PI/MI/,7807MI48723
Thumb Area Behavioral Services Center,,,1309 Cleaver Road,,,Caro,MI,48723,(989)673-7575 Hotline: (800)462-6814,,,SA/TX/OP/AD/CO/WO/DU/CJ/SF/MD/MC/PI/SS/AH/,0290MI48723
New Alternatives Inc,,,25501 Van Dyke Boulevard,,,Center Line,MI,48015,(586)755-3550,,,SA/TX/OP/CO/MN/CJ/SF/,3167MI48015
Centreville Psychological Services,,,227 West Main Street,,,Centreville,MI,49032,(269)467-4510 Intake: (269)467-4510x23,,,MH/TX/OP/SF/MD/PI/,7193MI49032
Northern MI Community Mental Health,Dual Diagnosis Program,,218 Garfield Street,,,Charlevoix,MI,49720,(231)547-5885 Intake: (800)834-3393,,,MH/TX/OP/SF/MD/MC/PI/MI/SS/F29/,2817MI49720
Northern MI Community Mental Health,,,825 South Huron Street,Suite 4,,Cheboygan,MI,49721,(231)627-5627 Intake: (800)834-3393,,,MH/TX/OP/SF/MD/MC/PI/MI/SS/,0023MI49721
Chelsea Community Hospital,Chelsea Arbor Treatment Center,,775 South Main Street,,,Chelsea,MI,48118,(734)930-0201 Intake: (734)665-5070,,,MH-SA/TX/DT/HI/CO/SE/SF/MC/PI/,2569MI48118
Human Aid Inc,,,1416 North McEwan Street,,,Clare,MI,48617,(989)386-0020 Intake: (989)386-3405,,,SA/TX/OP/AD/DU/CJ/SF/MD/PI/SS/,9421MI48617
Insight Recovery Center,,,9075 Big Lake Road,,,Clarkston,MI,48347,(248)625-0400 Intake: (800)441-5092x104 Hotline: (800)441-5092,www.insightrecovery.org,,SA/TX/DT/OP/PH/RR/CO/SF/PI/AH/,0552MI48347
North Oakland Counseling Associates,,,6401 Citation Drive,Suite C,,Clarkston,MI,48346,(248)620-1019,,,SA/TX/OP/WO/DU/CJ/SF/MC/PI/MI/SS/,0324MI48346
Triad Associates PC/Clarkston,,,8062 Ortonville Road,,,Clarkston,MI,48348,(248)625-2970,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/PW/SF/MC/PI/SS/,7812MI48348
Chambers and Associates Company,,,12 Church Avenue,,,Clawson,MI,48017,(248)589-1133,,,SA/TX/OP/AD/SE/WO/MN/DU/CJ/SF/SS/,8162MI48017
Action Counseling Clinic Inc,Substance Abuse Services,,23823 15 Mile Road,East Suite,,Clinton Township,MI,48035,(586)792-5260,,,MH-SA/TX/OP/CO/GL/WO/MN/DU/CJ/SF/PI/MI/SS/,5208MI48035
Bio Med Behavioral Health Care Inc,,,22900 East Remick Street,Suite B,,Clinton Township,MI,48036,(586)783-4800 Intake: (586)783-4802,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/WO/MN/SF/SP/F29/F84/,5362MI48036
Catholic Social Services of,MaComb/Substance Abuse Services,,15980 19 Mile Street,,,Clinton Township,MI,48038,(586)416-2300 Intake: (586)558-7551,www.csmacomb.org,,MH/TX/OP/WO/MN/DU/CJ/SF/MC/PI/SS/PA/,2516MI48038
Chambers and Associates Company,,,42627 Garfield Road,Suite 216,,Clinton Township,MI,48038,(586)286-0000,,,SA/TX/OP/DU/CJ/SF/SS/,8799MI48038
Eastwood Clinics,,,35455 Garfield Road,Suite C,,Clinton Township,MI,48035,(586)792-5335,www.stjohn.org,,MH-SA/TX/OP/AD/CJ/SF/MD/MC/PI/MI/SS/PA/SP/F84/,8469MI48035
Interventions,,,35500 Groesbeck Highway,,,Clinton Township,MI,48035,(586)792-0710 Hotline: (586)792-0710,,,SA/TX/OP/DU/CJ/SF/SS/,9858MI48035
Macomb Family Services Inc,,,36975 Utica Road,Suite 104,,Clinton Township,MI,48036,(586)226-3440,,,MH/TX/OP/WO/MN/DU/SF/PI/AH/,3186MI48036
Northpoint Pioneer Inc DBA,Pioneer Counseling Center/Clinton,,43900 Garfield Road,Suite 222,,Clinton Township,MI,48038,(586)263-1234,www.pioneercounseling.com,,MH/TX/OP/SF/MD/MC/PI/,5725MI48038
Saint Josephs Mercy Center for,Behavioral Medicine/SAS,,43411 Garfield Road,Suite A,,Clinton Township,MI,48038,(586)263-2760,www.stjoe-macomb.com,,MH-SA/TX/OP/WO/SF/MC/PI/,4254MI48038
Salvation Army Harbor Light Center,MaComb,,42590 Stepnitz Drive,,,Clinton Township,MI,48036,(586)954-1838x222 Intake: (586)954-1838,,,SA/TX/DT/OP/RR/PW/CJ/SF/MD/PI/SS/,8514MI48036
CHC Branch County Substance,Treatment and Referral Services,,316 East Chicago Street,,,Coldwater,MI,49036,(517)279-5337,,,SA/TX/OP/AD/DU/SF/MD/PI/PA/SP/AH/,4158MI49036
New Oakland,Child Adolescent Family Center,,12850 Fountain Square Drive,Suite 106,,Davisburg,MI,48350,(248)634-6303 Intake: (248)855-1540,www.newoakland.org,,MH/TX/OP/PH/AD/CO/DU/CJ/SF/PI/AH/F4/F27/,7752MI48350
Apex Behavioral Health PLLC,,,18181 Oakwood Boulevard,Suite 311,,Dearborn,MI,48126,(313)271-8170 Hotline: (800)427-7677,,,GH/TX/OP/SF/MD/MC/PI/MI/,7272MI48126
Arab Community Center for,Economic and Social Services (ACCESS),,6451 Schaefer Road,,,Dearborn,MI,48126,(313)945-8380,www.accesscommunity.org,,MH-SA/TX/OP/CO/SF/MD/F4/,5415MI48126
Eastwood Clinics,,,19855 West Outer Drive,Suite 204-W,,Dearborn,MI,48124,(313)561-2790,,,MH-SA/TX/OP/CO/PW/WO/DU/CJ/SF/MD/MC/PI/,1998MI48124
Family Service Inc,Dearborn Office,,19855 West Outer Drive,Suite 104-W,,Dearborn,MI,48124,(313)274-5840,,,MH-SA/TX/OP/AD/SF/MD/MC/PI/MI/,6336MI48124
Henry Ford Health Systems,West Park,,5111 Auto Club Drive,Suite 112,,Dearborn,MI,48126,(313)317-2000,,,MH-SA/TX/OP/CO/SF/MC/PI/,4919MI48126
Insight Recovery Center,,,23400 Michigan Avenue,Village Plaza Suite 405,,Dearborn,MI,48124,(248)524-9530,www.insightrecovery.org,,MH-SA/TX/OP/SF/MD/MC/PI/,1828MI48124
Serenity Manor Inc,,,1637 Ferney Street,,,Dearborn,MI,48120,(313)843-2637,,,SA/TX/HH/RR/MN/SF/,2703MI48120
Catholic Social Services of,Wayne County/Substance Abuse Services,,20382 Van Born Road,,,Dearborn Heights,MI,48125,(313)792-9286,www.csswanye.org,,MH-SA/TX/OP/AD/SE/PW/WO/MN/CJ/SF/MD/MC/PI/MI/SS/SP/AH/,7974MI48125
Westside Mental Health Services,,,32932 West Warren Road,Suite 103,,Dearborn Heights,MI,48127,(313)562-2800,www.insightrecovery.org,,MH-SA/TX/OP/CO/SF/MC/PI/MI/F4/,5991MI48127
American Indian Health and Family Services of SE Michigan,,,4880 Lawndale Street,,,Detroit,MI,48210,(313)846-3718x218 Intake: (313)846-3718,,,GH/TX/OP/AD/CO/GL/SE/WO/DU/SP/N30/,5861MI48210
Boniface Community Services,An Agency of Matrix Human Services,Intensive Outpatient Services,5884 West Fort Street,,,Detroit,MI,48209,(313)831-1000 Intake: (313)554-1733,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WO/SF/MD/PI/SS/PA/SP/AH/,7174MI48209
Boniface Community Services,An Agency of Matrix Human Services,,5882-6 West Fort Street,,,Detroit,MI,48209,(313)554-1733 Intake: (313)554-1774 Hotline: (313)876-4000,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,1043MI48209
Catholic Social Services of,Wayne County,,9851 Hamilton Avenue,,,Detroit,MI,48202,(313)883-2339 Intake: (313)883-2337,www.csswayne.org,,MH-SA/TX/OP/AD/SE/PW/WO/MN/CJ/SF/MD/MC/PI/MI/SS/SP/AH/,8382MI48202
Center of Behavioral Therapy PC,,,24453 Grand River Avenue,,,Detroit,MI,48219,(313)592-1765,,,MH/TX/OP/AD/CO/HV/GL/SE/MN/SF/MC/PI/,8377MI48219
Childrens Center of Wayne County,,,79 West Alexandrine Street,,,Detroit,MI,48201,(313)831-5535x1215 Intake: (313)831-5535,,,MH/TX/OP/AD/CO/GL/CJ/MD/SS/,8866MI48201
Community Treatment Center,Monica House,,15380 Monica Street,,,Detroit,MI,48238,(313)345-3600,,DWI/DUI Clients Only,TX/HH/RR/MN/DU/CJ/,2620MI48238
Deaf Options Inc,,,220 Bagley Street,Suite 600,,Detroit,MI,48226,(313)961-8120 Intake: (313)961-8118,,,MH/TX/OP/CO/SF/MD/MC/SS/AH/,9322MI48226
Department of Human Services (DHS),Gratiot Clinic,,3506 Gratiot Avenue,,,Detroit,MI,48207,(313)852-4846 Intake: (313)876-4070 Hotline: (313)876-4070,www.ci.detroit.mi.us/humanservices/,drugfacilities.htm,Methadone/Clients/Only/SA/TX/MM/OP/CO/HV/MN/MD/SS/SP/AH/F4/,4123MI48207
Department of Human Services (DHS),Northwest Clinic Drug Treatment Prog,,14602 Greenfield Road,,,Detroit,MI,48227,(313)852-4476 Intake: (313)876-4070,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/WO/MN/SF/MD/SS/PA/SP/AH/F4/,9212MI48227
Department of Human Services (DHS),,,8809 John C Lodge Street,Herman Keifer Hospital Building 5,,Detroit,MI,48202,(313)876-4227 Intake: (313)876-4070,,Methadone Clients Only,SA/TX/DT/MM/OP/CO/HV/WO/MN/SF/MD/SS/SP/AH/F4/,0745MI48202
Detroit Central City,Community Mental Health Inc,,10 Peterboro Street,,,Detroit,MI,48201,(313)831-3160,,DWI/DUI Clients Only,MH/TX/OP/PH/CO/HV/DU/CJ/SF/MD/MC/PI/MI/SS/SP/AH/,5527MI48201
Detroit East Inc,Community Mental Health Center,,6309 Mack Avenue,,,Detroit,MI,48207,(313)921-4700 Intake: (313)331-3435x371,,,MH/TX/OP/PH/CO/SF/MD/MC/PI/,2091MI48207
Detroit Light House Program,,,3750 Woodward Avenue,Suite C-40,,Detroit,MI,48201,(313)832-1300,www.pnc-wbi.com,,SA/TX/OP/PH/HV/WO/MN/SF/MD/PI/SS/,8655MI48201
Detroit Rescue Mission Ministries,Genesis III,,11017 Mack Avenue,,,Detroit,MI,48214,(313)993-4700x5507 Intake: (313)876-4070,www.dimm.org,,SA/TX/OP/RR/CO/HV/GL/SE/PW/WO/CJ/SF/MD/SS/PA/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,2244MI48214
Eastwood Clinics,,,15000 Gratiot Avenue,Suite 200,,Detroit,MI,48205,(313)526-6000,,,MH-SA/TX/OP/PH/MN/CJ/SF/MD/MC/PI/SS/,9466MI48205
Eastwood Clinics,,,11542 Conner Street,,,Detroit,MI,48205,(313)923-6830,,,SA/TX/RR/CO/HV/MN/SF/PI/SS/,4449MI48205
Eleonore Hutzel Recovery Center,,,301 East Hancock Street,,,Detroit,MI,48201,(313)745-7411,,,SA/TX/MM/DM/OP/PW/WO/SF/MD/MC/PI/SS/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,5660MI48201
Eleonore Hutzel Recovery Center,East,,13301 Mound Road,,,Detroit,MI,48212,(313)892-1150 Intake: (313)745-7411,,,SA/TX/OP/RR/PW/WO/SF/MD/MC/PI/SS/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,9849MI48212
Elmhurst Home Inc,,,12007 Linwood Street,,,Detroit,MI,48206,(313)867-1090x110 Intake: (313)867-1090x105,,,SA/TX/HH/OP/PH/RR/WO/MN/CJ/SF/MD/PA/,9627MI48206
Emmanuel House,Recovery House Program,,18570 Fitzpatrick Court,,,Detroit,MI,48228,(313)270-4099,,,SA/TX/RR/CO/HV/GL/SE/MN/SF/,4578MI48228
Family Service Inc,Mack Office,,17325 Mack Avenue,,,Detroit,MI,48224,(313)886-4949,,,MH-SA/TX/OP/AD/CJ/SF/MD/MC/PI/MI/,5729MI48224
Family Service Inc,Downtown Detroit Office,,220 Bagley Street,Suite 700,,Detroit,MI,48226,(313)965-2141,,,MH-SA/TX/OP/AD/CJ/SF/MD/MC/PI/MI/,8629MI48226
Harper House,Change Alternative Living,,2940 East 8 Mile Road,,,Detroit,MI,48234,(313)891-4976,,,SA/TX/OP/CO/HV/GL/SE/PW/WO/MN/SF/MD/PI/AH/,2815MI48234
Heartline Inc,,,8201 Sylvester Street,,,Detroit,MI,48214,(313)923-4200,,,TX/HH/RR/WO/SF/SS/,9531MI48214
Henry Ford Health Systems,Maplegrove Detroit Ctr for Chem Depend,One Ford Place,,,,Detroit,MI,48202,(313)874-6677 Intake: (248)667-6100x6175,henryford.com,,SA/TX/DT/OP/PH/RR/AD/MN/SF/PI/MI/AH/,5193MI48202
Insight Recovery Center,,,7430 2nd Avenue,Suite 401,,Detroit,MI,48202,(248)524-9530,www.insightrecovery.org,,MH-SA/TX/OP/AD/CO/HV/GL/SE/DU/SF/MD/MC/PI/MI/,8063MI48202
Islamic Health and Human Services Inc,,,6100 NE Street,,,Detroit,MI,48226,(248)789-0214 Intake: (248)789-0513,www.hammoude.com/ihhs.html,DWI/DUI Clients Only,MH-SA/TX/OP/CO/MN/DU/CJ/SF/SS/F4/,1527MI48226
Jefferson House,,,8311 East Jefferson Avenue,,,Detroit,MI,48214,(313)331-8900,,,SA/TX/RR/MN/,2629MI48214
John D Dingel Veteran Affairs Med Ctr,Chemical Dependence Treatment Services,,4646 John Road,,,Detroit,MI,48201,(313)576-1000x4906 Intake: (313)576-1000x4948,,,GH/TX/DT/MM/DM/OP/HI/CO/SF/PI/,8113MI48201
Kim Logan Communication Clinic Inc,,,8321 Grand River Street,,,Detroit,MI,48204,(313)898-8200,,,TX/DT/OP/AD/CO/SE/PW/WO/SF/PI/SS/AH/,5013MI48204
Latino Family Services Inc,,,3815 West Fort Street,,,Detroit,MI,48216,(313)841-7380,,,TX/OP/WO/MN/DU/MD/MC/SP/,4002MI48216
Mariners Inn,,,445 Ledyard Street,,,Detroit,MI,48201,(313)962-9446,www.marinersinn.org/home.html,,SA/TX/HH/OP/RR/MN/DU/SF/SS/,2337MI48201
Matrix Human Services,Saint Peter Claver Career Training Ctr,,450 Eliot Street,,,Detroit,MI,48201,(313)831-8650 Hotline: (313)224-7000,,,TX/OP/AD/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/MD/PA/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,8528MI48201
Matrix Human Services,Project Transition,,16260 Dexter Avenue,,,Detroit,MI,48221,(313)862-3400,,DWI/DUI Clients Only,SA/TX/OP/RR/CO/HV/GL/SE/PW/WO/DU/CJ/MD/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,5504MI48221
Metro East,Substance Abuse Treatment Corporation,,13627 Gratiot Avenue,,,Detroit,MI,48205,(313)371-7770,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/PI/SS/,7666MI48205
Metro East,Substance Abuse Treatment Corporation,,8047 Harper Avenue,,,Detroit,MI,48213,(313)571-3140,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/WO/MN/SF/MD/PI/SS/,9067MI48213
Metro East,Substance Abuse Treatment Corporation,,13929 Harper Avenue,,,Detroit,MI,48213,(313)371-0055,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/PI/SS/,6122MI48213
Metropolitan Arts Complex Inc,Metro Arts Therapy Services,,1274 Library Street,Suite 301,,Detroit,MI,48226,(313)963-2445 Intake: (313)863-5554,,,MH-SA/TX/OP/SF/MD/SS/PA/SP/,9395MI48226
Metropolitan Arts Complex Inc,Metro Arts Therapy Servs/Main Office,,11000 West McNichols Road,Suites B-3 and B-4,,Detroit,MI,48221,(313)863-5554,,,MH-SA/TX/OP/SF/MD/SS/PA/SP/,7823MI48221
Nardin Park,Recovery Center,,9605 West Grand River Avenue,,,Detroit,MI,48204,(313)834-5930 Intake: (313)834-5930x116,,,SA/TX/MM/OP/AD/WO/MN/CJ/SF/MD/PI/SS/,2350MI48204
Neighborhood Service Organization,(NSO)/Calvin Wells Treatment Center,,8600 Woodward Street,,,Detroit,MI,48202,(313)875-5521 Hotline: (313)961-1060,,,SA/TX/OP/WO/MN/DU/CJ/SF/MD/MC/PI/SS/,7045MI48202
New Life Home for Recovering Women Inc,,,17131 Gitre Street,,,Detroit,MI,48205,(313)245-4357,,,SA/TX/OP/RR/WO/SF/MD/PI/SS/,4354MI48205
New Life Recovery,,,6690 Michigan Avenue,,,Detroit,MI,48210,(313)895-6043,,,SA/TX/DT/OP/CO/WO/SF/PI/SS/SP/AH/F46/,5728MI48210
Northeast Guidance Center,Adult Triage/Outpatient Services,,12800 East Warren Street,,,Detroit,MI,48215,(313)824-5620 Intake: (313)824-8000,,,MH/TX/OP/CO/SF/MD/PI/SS/,8192MI48215
Parkview Company,DBA Parkview Counseling Center,,18609 West 7 Mile Road,,,Detroit,MI,48219,(313)532-8015 Intake: (313)532-8015x111,,Methadone Clients Only,SA/TX/DT/MM/OP/HV/WO/MN/SF/MD/PI/SP/AH/F4/F27/F29/F52/F84/F85/F87/F109/,4162MI48219
Positive Images,,,694 East Grand Boulevard,,,Detroit,MI,48207,(313)921-6050 Hotline: (888)696-3510,,,SA/TX/OP/RR/CO/HV/PW/WO/SF/MD/PI/SS/PA/,4976MI48207
REACH/Division of Quality Medical,Health Care Office,,11570 LaSalle Boulevard,Suite 101,,Detroit,MI,48206,(313)883-7262,,,MH/TX/OP/SE/MD/MC/PI/,5214MI48206
Sacred Heart Rehabilitation Center Inc,Alcohol and Drug Treatment Services,,220 Bagley Street,Suite 1022 Michigan Building,,Detroit,MI,48226,(313)961-6190,,,SA/TX/OP/CO/WO/MN/CJ/SF/MD/PI/,8526MI48226
Salvation Army,Evangeline Center for Women/Children,,130 West Grand Boulevard,,,Detroit,MI,48216,(313)964-5401,,,SA/TX/OP/PW/WO/CJ/MD/,8336MI48216
Salvation Army Harbor Light Center,Harbor Light Ctr/Substance Abuse Ctr,,2643 Park Avenue,,,Detroit,MI,48201,(313)964-0577 Intakes: (313)964-6612x6612 (313)964-0577x0577,,,SA/TX/DT/RR/HV/GL/SE/PW/WO/MN/CJ/SF/PI/,9626MI48201
Self Help Addiction Rehab (SHAR),Main,,1852 West Grand Boulevard,,,Detroit,MI,48208,(313)894-8444x252 Intake: (313)894-8444x233,,,SA/TX/DT/OP/RR/CO/WO/MN/CJ/SF/MD/PI/,4184MI48208
Self Help Addiction Rehab (SHAR),Aftercare,,1852 West Grand Boulevard,,,Detroit,MI,48208,(313)894-8444x211 Intake: (313)894-8444x233,,,SA/TX/RR/MN/SF/,4184MI48208
Self Help Addiction Rehab (SHAR),Day Treatment,,14301 Longview Street,,,Detroit,MI,48213,(313)839-7427,,,SA/TX/OP/PH/MN/SF/,5596MI48213
Self Help Addiction Rehab (SHAR),East,,4216 McDougall Street,,,Detroit,MI,48207,(313)923-6300x211 Intake: (313)894-8444x233,,,SA/TX/OP/RR/PW/WO/SF/MD/PI/,8143MI48207
Sobriety House Inc,,,2081 West Grand Boulevard,,,Detroit,MI,48208,(313)895-0500,www.sobrietyhouse.net,,SA/TX/RR/MN/CJ/SF/MD/PI/,2167MI48208
Southwest Counseling and Development Services,,,1700 Waterman Street,,,Detroit,MI,48209,(313)841-8900 Intake: (313)841-7474,,,SA/TX/OP/CO/PW/MD/SP/,6062MI48209
Star Center Inc,,,13575 Lesure Street,,,Detroit,MI,48227,(313)493-4410,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/GL/SE/WO/MN/SF/MD/SS/SP/AH/F4/F84/,9677MI48227
UPC Jefferson Research Clinic,,,2761 East Jefferson Avenue,,,Detroit,MI,48207,(313)993-3964 Intakes: (313)876-4070 (888)362-7792,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/WO/SF/MD/MC/PI/SS/SP/,5783MI48207
