Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Lifespring Mental Health Services,Washington County Office,,1321 Jackson Street,,,Salem,IN,47167,(812)883-3095,www.lifespr.com,,MH/TX/OP/SF/MD/MC/PI/SS/,2659IN47167,-86.0809776774054,38.59710320299345,99.55
Washington County Memorial Hospital,,,911 North Shelby Street,,,Salem,IN,47167,(812)883-5881 Intake: (812)883-5881x279 Hotline: (812)883-6779,,,GH/TX/DT/OP/HI/AD/HV/DU/CJ/SF/MD/MC/PI/MI/,5790IN47167,-86.10772483335218,38.61329984786608,100.0
Southlake Center for Mental Health Inc,Southlake Center Associates,,2001-A South U.S. Highway 41,,,Schererville,IN,46375,(219)322-6622,www.lakenetwi.net/org/scmh,,MH-SA/TX/OP/CO/SF/MD/MC/PI/MI/SS/,7852IN46375,-87.47064793830286,41.48571499226883,98.6
Lifespring Mental Health Services,Scott County Office,,75 North 1st Street,,,Scottsburg,IN,47170,(812)752-2837 Hotlines: (812)283-4491 (800)456-2117,www.lifespr.com,,MH-SA/TX/OP/PH/CO/WO/MN/CJ/SF/MD/MC/PI/MI/SP/AH/F27/F29/,9217IN47170,-85.768954961453,38.68640244877264,100.0
Quinco Consulting Center,Jackson County Consulting Associates,,1443 Corporate Way,,,Seymour,IN,47274,(812)522-4341 Intake: (800)266-2341,www.quincoinc.com,,MH/TX/OP/PH/CO/PW/SF/MD/MC/PI/MI/,2095IN47274,-85.90998282931274,38.94814304958469,100.0
Community Hospitals of Indiana Inc,Gallahue Mental Health Center/Shelby,,7 East Hendricks Street,,,Shelbyville,IN,46176,(317)621-7600 Intake: (317)621-5719,www.ehealthindiana.com,,MH-SA/TX/OP/AD/CO/SF/MD/MC/PI/SS/,1491IN46176,-85.77647000820212,39.52199249040426,100.0
Community Hospitals of Indiana Inc,Shelby County Office,,7 East Hendricks Street,,,Shelbyville,IN,46176,(317)392-2564,,,MH-SA/TX/OP/SF/MD/MC/PI/SS/,1491IN46176,-85.77647000820212,39.52199249040426,100.0
Addiction Recovery Centers Inc,Michiana Addictions Recovery Center,,127 West Wayne Street,,,South Bend,IN,46601,(574)233-5920,,,SA/TX/OP/DU/CJ/SF/PI/SS/PA/,0177IN46601,-86.25077633968124,41.673776748792136,100.0
Family and Childrens Center,Counseling and Development Services,,105 East Jefferson Boulevard,Suite 700,,South Bend,IN,46601,(574)232-2255 Intake: (574)232-CALL,www.fcccds.org,,MH/TX/OP/AD/SF/MD/MC/PI/MI/SS/PA/,5067IN46601,-86.24986095644992,41.675062436459186,100.0
Madison Center Hospital Inc,,,403 East Madison Avenue,,,South Bend,IN,46624,(574)234-0061,www.madison.org,,MH-SA/TX/DT/OP/PH/HI/AD/CO/SF/MD/MC/PI/MI/SS/PA/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,1704IN46624,-86.24598793044966,41.680519139245746,92.42
Madison Center Inc,Madison Center for Children,,701 North Niles Avenue,,,South Bend,IN,46617,(574)234-0061,www.madison.org,,MH/TX/OP/RR/AD/SF/MD/MC/PI/MI/SS/,4994IN46617,-86.24515281752863,41.68465931672639,100.0
Madison Center Inc,New Passages,,813 South Michigan Street,,,South Bend,IN,46613,(574)282-8712 Intake: (574)282-8712x328,www.madison.org,,SA/TX/OP/PH/CO/SF/MD/PI/SS/PA/,7505IN46613,-86.25019902831139,41.66594547218176,99.52
Madison Center Inc,Quiet Care,,533 North Niles Avenue,,,South Bend,IN,46617,(574)234-0061 Hotline: (574)234-0061,www.madison.org,,SA/TX/OP/CO/HV/GL/SE/PW/DU/SF/MD/PI/MI/SS/,4886IN46617,-86.2445284742865,41.682718764096435,100.0
Victory Clinic Services II,,,4005 Western Avenue,,,South Bend,IN,46619,(219)233-1524,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/SF/MD/PI/SP/,4240IN46619,-86.303711666867,41.671921863067936,99.55
Young Womens Christian Association of,Saint Joseph County,,802 North Lafayette Boulevard,,,South Bend,IN,46601,(574)233-9491,,,MH-SA/TX/OP/RR/WO/SF/SS/,9251IN46601,-86.25369324640069,41.68505932282892,100.0
Center for Behavioral Health IN Inc,,,Rural Route 5,Box 296,,Spencer,IN,47460,(812)829-4871,www.the-center.org,,MH-SA/TX/OP/CO/SF/MD/MC/PI/MI/SS/PA/AH/,6132IN47460,-86.76195499999994,39.28705940000003,98.0
Hamilton Center Inc,Sullivan County Center,,2134 Mary Sherman Drive,,,Sullivan,IN,47882,(812)268-6376 Intake: (812)231-8200 Hotline: (800)742-0787,www.hamiltoncenter.com,,MH-SA/TX/OP/DU/SF/MD/MC/PI/MI/SS/,4181IN47882,-87.41074549379316,39.12507018964968,100.0
Southern Hills Counseling Center Inc,Perry County Services,,1443 9th Street,,,Tell City,IN,47586,(812)547-7905 Hotlines: (800)883-4020 (812)482-4020,www.southernhills.org,,MH/TX/OP/PH/SF/MD/MC/PI/MI/SS/SP/,1200IN47586,-86.76848723941679,37.96200822621782,100.0
Discover Recovery,,,1509-B Wabash Avenue,,,Terre Haute,IN,47807,(812)234-9911 Hotline: (812)235-8333,,,SA/TX/OP/DU/CJ/SF/PI/,0979IN47807,-87.39257503645149,39.46859276828752,98.71
Hamilton Center Inc,Child and Adolesent Services,,500 8th Avenue,,,Terre Haute,IN,47804,(812)231-8376 Intake: (812)231-8200 Hotline: (800)742-0787,www.hamiltoncenter.com,,MH-SA/TX/OP/PH/AD/SF/MD/MC/PI/MI/SS/,2807IN47804,-87.41127036857011,39.4847974597872,100.0
Hamilton Center Inc,,,620 8th Avenue,,,Terre Haute,IN,47804,(812)231-8133 Intake: (812)231-8200 Hotline: (800)742-0787,www.hamiltoncenter.com,,MH-SA/TX/DT/HI/CO/SF/MD/MC/PI/MI/SS/,2746IN47804,-87.4111102742195,39.48479745978732,100.0
Recovery Associates Inc,Fellowship House,,2940 Jefferson Street,,,Terre Haute,IN,47802,(812)232-5272 Hotline: (812)232-5272,,,SA/TX/DT/HH/OP/RR/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/SP/AH/F4/F14/F16/F27/F29/F52/F84/F87/F109/N21/N30/N39/N66/,2266IN47802,-87.42198436866605,39.434901121740666,100.0
Terre Haute Regional Hospital,Behavioral Health Unit,,3901 South 7th Street,,,Terre Haute,IN,47802,(812)237-1475,,,MH/TX/DT/OP/HI/SF/MD/MC/PI/MI/,2381IN47802,-87.40688718342344,39.420162754992226,100.0
Christian Service Center Inc,,,791 Juniper Street,,,Valparaiso,IN,46385,(219)762-0021 Hotline: (219)762-0021,,,TX/OP/AD/CO/SE/PW/DU/CJ/SF/PI/SS/SP/F87/,1887IN46385,-87.1361725344956,41.5488080082223,98.04
Joseph Corporation,DBA Care Counseling Services,,793-2 Juniper Road,,,Valparaiso,IN,46385,(219)759-6760,,,SA/TX/OP/SE/DU/SF/MC/PI/MI/SS/PA/,7262IN46385,-87.13614264762049,41.549057333322615,99.69
Porter Memorial Hospital,Detox Unit,,814 LaPorte Avenue,,,Valparaiso,IN,46383,(219)465-4970,,,GH/TX/DT/HI/SF/MD/MC/PI/PA/AH/,0662IN46383,-87.04996357068885,41.46715196849164,100.0
Porter Starke Services Inc,Porter Starke Counseling Centers,,2755 State Road 49,,,Valparaiso,IN,46383,(219)531-3500,,,MH-SA/TX/DT/OP/PH/RR/HI/AD/CO/WO/MN/DU/CJ/SF/MD/MC/PI/,5299IN46383,-87.02684252558753,41.34966856867929,100.0
Porter Starke Services Inc,Psychological Association,,402 Wall Street,,,Valparaiso,IN,46383,(219)531-3500,porterstarke.org,,MH-SA/TX/OP/AD/HV/WO/MN/DU/CJ/SF/MD/MC/PI/SS/,8855IN46383,-87.05564700395597,41.48857250878978,100.0
Porter Starke Services Inc,Porter Starke Counseling Centers,,601 Wall Street,,,Valparaiso,IN,46383,(219)531-3500,www.porterstarke.org,,MH-SA/TX/HH/OP/PH/AD/CO/MN/CJ/SF/MD/MC/PI/,2935IN46383,-87.05349201664961,41.488964698039545,100.0
51 1/2 North Pike Street,,,,,,Vernon,IN,47282,(812)378-2660,,,SA/TX/OP/PH/CJ/SF/PA/,6549IN47282,-85.60929999999995,38.985100000000045,100.0
Otis R Bowen Ctr for Human Servs Inc,Wabash County Office,,710 North East Street,Wabash County Hospital Lower Level,,Wabash,IN,46992,(219)563-3490,www.bowencenter.org,,MH-SA/TX/OP/PH/AD/DU/SF/MD/MC/PI/SS/PA/SP/,2800IN46992,-85.81529540280599,40.80696389582332,98.16
Otis R Bowen Ctr for Human Servs Inc,Kosciusko County Office,,850 North Harrison Street,,,Warsaw,IN,46581,(574)267-7169x2010,www.bowencenter.org,,MH-SA/TX/DT/OP/PH/HI/AD/CO/SE/WO/SF/MD/MC/PI/MI/SS/PA/SP/AH/,5101IN46581,-85.82831358808474,41.246398371293594,98.57
Samaritan Center,Substance Abuse Program,,2007 State Street,,,Washington,IN,47501,(812)254-1558 Intake: (800)824-7907 Hotline: (800)824-7907,,,MH/TX/OP/AD/DU/SF/MD/MC/PI/SP/,5825IN47501,-87.15190570203211,38.655022908307146,100.0
Wabash Valley Hospital Inc,Riverside,,2900 North River Road,,,West Lafayette,IN,47906,(765)463-2555x268 Intake: (765)463-2555x257 Hotline: (765)463-2555,www.wvhmhc.org,,SA/TX/DT/OP/PH/CO/SF/MD/MC/PI/SS/,2674IN47906,-86.89249912597855,40.459396294532155,100.0
Four County Counseling Center,Pulaski County Satellite,,616 West 11th Street,,,Winamac,IN,46996,(574)946-4233 Hotline: (800)552-3106,www.fourcounty.org,,MH-SA/TX/OP/DU/CJ/SF/MD/MC/PI/SS/PA/,0072IN46996,-86.6123106268292,41.055217511512105,100.0
Dunn Mental Health Center Inc,Randolph County,,132 North Main Street,,,Winchester,IN,47394,(765)584-1735 Intake: (765)983-8000 Hotlines: (765)983-8000 (888)983-8000,www.dunncenter.org,,MH/TX/OP/PH/AD/SF/MD/MC/PI/MI/SS/SP/AH/,2249IN47394,-84.9812940251926,40.17353001990054,100.0
Community and Family Resources,DBA Center for Addictions Recovery Inc,,125 South 3rd Street,Suite 100,,Ames,IA,50010,(515)232-3206,cfari.org,,SA/TX/OP/CO/DU/CJ/SF/MD/PI/MI/SS/,0647IA50010,-93.61150102392376,42.020197483720395,100.0
Seven 12 House,,,712 Burnett Street,,,Ames,IA,50010,(515)233-5048 Intake: (515)233-4930,www.yss.ames.ia.us,,SA/TX/RR/AD/CO/WO/MN/SF/MD/PI/SS/,4425IA50010,-93.61541780345851,42.02839037497918,98.04
Cornerstone Recovery Center,,,501 SW Ankeny Road,,,Ankeny,IA,50021,(515)289-2272,,,MH-SA/TX/OP/PH/RR/AD/CO/SF/MD/MC/PI/SP/AH/,4033IA50021,-93.60757804178049,41.69997705691476,99.52
Alcohol and Drug Assistance Agency,,,601 Walnut Street,Suite 1,,Atlantic,IA,50022,(712)243-5091,,,SA/TX/OP/PW/WO/MN/DU/SF/MD/PI/MI/SS/,7826IA50022,-95.01166668488264,41.40458965273788,100.0
New View Substance Abuse Center,,,212 Market Street,,,Audubon,IA,50025,(712)563-2777 Hotline: (712)792-1344,,newview.info,SA/TX/OP/AD/CO/SE/DU/CJ/SF/MD/PI/MI/,3565IA50025,-94.93722143733751,41.726993936425245,100.0
Center for Alcohol and Drug Services,,,4869 Forest Grove Road,,,Bettendorf,IA,52722,(563)332-9080 Intake: (563)322-2667,,,SA/TX/OP/AD/CO/WO/MN/CJ/SF/MD/PI/MI/,7951IA52722,-90.4644423865082,41.589982640738185,98.04
Alcohol and Drug Dependency Servs of,Southeast Iowa,,1340 Mount Pleasant Street,Lincoln Center,,Burlington,IA,52601,(319)753-6567,www.addsiowa.org,,SA/TX/HH/OP/RR/AD/DU/SF/MD/MC/PI/MI/SS/,4289IA52601,-91.11524310480586,40.81831261553712,100.0
Woodlands Treatment Center,,,4715 Sullivan Slough Road,,,Burlington,IA,52601,(319)753-0700,,,SA/TX/RR/AD/CO/CJ/MD/,7111IA52601,-91.12341922162399,40.74689070145369,100.0
New View Substance Abuse Treatment and Prevention Center,,,322 West 3rd Street,,,Carroll,IA,51401,(712)792-1344 Hotline: (712)792-1344,,newview.info,SA/TX/OP/AD/CO/SE/DU/CJ/SF/MD/PI/MI/,1084IA51401,-94.87183406767454,42.0635799494144,100.0
Murphys Rainbow Clinic LLC,,,2603 Rainbow Drive,,,Cedar Falls,IA,50613,(319)277-5808,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/SF/SP/,5236IA50613,-92.41448696349495,42.51719300286707,100.0
Area Substance Abuse Council,,,3601 16th Avenue SW,,,Cedar Rapids,IA,52404,(319)390-4611,,,SA/TX/OP/PH/RR/AD/CO/HV/GL/PW/WO/MN/DU/CJ/SF/MD/PI/SS/PA/SP/AH/F109/,3435IA52404,-91.71812800304878,41.96276581471915,100.0
Mercy Medical Center,Sedlacek Treatment Center,,701 10th Street SE,,,Cedar Rapids,IA,52403,(319)398-6226 Hotline: (319)398-6226,,,SA/TX/DT/OP/PH/HI/AD/CO/HV/WO/SF/MD/MC/PI/MI/,8900IA52403,-91.65578114411598,41.97806890680366,100.0
Saint Lukes Methodist Hospital,Chemical Dependency Services,,1030 5th Avenue SE,,,Cedar Rapids,IA,52403,(319)363-4429,www.crstlukes.com,,SA/TX/OP/SF/MD/MC/PI/MI/PA/,2520IA52403,-91.6554172018801,41.98138742799935,100.0
Center for Behavioral Services,,,221 East State Street,,,Centerville,IA,52544,(641)856-2775,,,MH-SA/TX/OP/SF/MD/MC/PI/MI/,5287IA52544,-92.87224013026443,40.734257507479896,100.0
Lucas County Health Center,,,1200 North 7th Street,,,Chariton,IA,50049,(641)774-3370x370 Intake: (641)774-3370,,,GH/TX/DT/OP/HI/DU/SF/MD/MC/PI/MI/AH/,6333IA50049,-93.30336357155035,41.02775957017568,100.0
Behavioral Health Management Services,Synergy Center,,1231 West Cedar Loop,Suite 210,,Cherokee,IA,51012,(712)225-2441,,,SA/TX/RR/SF/MD/PI/MI/SS/,0055IA51012,-95.56750101931112,42.75301677937325,100.0
New Directions Inc/Ctr for Alcohol and Other Chemical Dependencies/King House,,,2219 Garfield Street,,,Clinton,IA,52732,(563)242-6805 Intake: (563)243-2124 Hotlines: (563)242-6805 (563)243-2124,,,SA/TX/HH/RR/CO/SF/MD/MC/,9570IA52732,-90.17814683270552,41.86989801557264,100.0
New Directions Inc/Ctr for Alcohol and Other Chemical Dependency,,,217 6th Avenue South,,,Clinton,IA,52732,(563)243-2124,,,SA/TX/OP/PH/AD/CO/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/,4085IA52732,-90.18869791768644,41.83999130068154,100.0
Addictions Treatment Program,Jennie Edmundson Memorial Hospital,,933 East Pierce Street,,,Council Bluffs,IA,51503,(712)396-7766 Hotline: (800)990-6667,www.bestcare.org,,MH-SA/TX/DT/OP/PH/HI/AD/CO/WO/DU/CJ/SF/MC/PI/MI/AH/,6033IA51503,-95.83533979758387,41.269031311976136,100.0
Alegent Health,Behavioral Services,,801 Harmony Street,Suite 302,,Council Bluffs,IA,51503,(712)328-2609 Hotline: (402)717-4673,www.alegent.com,,GH/TX/DT/OP/HI/DU/SF/MD/MC/PI/MI/AH/,4790IA51503,-95.84101229898869,41.26928892651054,100.0
Alegent Health,Mercy Chemical Dependency Services,,800 Mercy Drive,,,Council Bluffs,IA,51503,(712)328-2609,www.alegent.com,,MH-SA/TX/DT/OP/DU/SF/MD/MC/PI/MI/AH/N21/N30/N39/N66/,1860IA51503,-95.83845903903187,41.268210472198454,98.83
Family Service,,,515 East Broadway,,,Council Bluffs,IA,51503,(712)322-1407,,,SA/TX/OP/AD/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/PA/SP/AH/,7009IA51503,-95.84013541966671,41.2656909978322,100.0
Gilbert Alber PC,,,114 North Elm Street,,,Cresco,IA,52136,(563)547-1779,,,MH-SA/TX/OP/AD/CO/HV/GL/SE/MN/DU/CJ/SF/MD/MC/PI/MI/,4040IA52136,-92.11661600140695,43.37282836594284,100.0
Action Now,Chemical Dependency Treatment Services,,1003 Cottonwood Road,,,Creston,IA,50801,(641)782-4053 Intake: (641)782-8457,,,MH-SA/TX/OP/CO/WO/MN/SF/MD/MC/PI/MI/SS/,1631IA50801,-94.38531363121473,41.06954210021979,100.0
Center for Alcohol and Drug Services,Country Oaks,,12160 Utah Avenue,,,Davenport,IA,52804,(563)326-1150,www.cads-la.com,,SA/TX/DT/HH/PH/RR/CO/HV/PW/WO/MN/DU/CJ/SF/MD/PI/SS/SP/AH/F109/,1826IA52804,-90.66912821059549,41.48255371557667,99.55
Center for Alcohol and Drug Services,Intake Outpatient Administration,,1523 South Fairmount Street,,,Davenport,IA,52808,(563)322-2667,www.cads-ia.com,,SA/TX/OP/WO/MN/DU/SF/MD/PI/SS/SP/AH/F109/,8324IA52808,-90.63021447073206,41.503130910686735,98.75
Family Resources Inc,Wittenmyer Youth Center/Leslie East,,2800 Eastern Avenue,,,Davenport,IA,52803,(563)326-6431x243 Intake: (563)326-6431x239,,,MH-SA/TX/RR/AD/CO/CJ/SF/MD/PI/AH/,3011IA52803,-90.55150387368722,41.54692685769263,100.0
Genesis Multiple Addictions Recov Ctr,(MARC),West Central Park at Marquette,,,,Davenport,IA,52804,(563)421-2900,www.genesishealth.com,,SA/TX/DT/OP/PH/HI/CO/HV/GL/SE/PW/DU/SF/MD/MC/PI/MI/SP/AH/,6549IA52804,-90.603795,41.541900000000055,100.0
New Life Outpatient Center Inc,,,Paul Revere Square Suite 2000 North,2322 East Kimberly Road,,Davenport,IA,52807,(563)355-0055,,,SA/TX/OP/AD/DU/SF/MD/PI/MI/,6200IA52807,-90.548095,41.55879500000003,85.0
Northeast Iowa Mental Health Center,Alcohol and Related Problems Servs Ctr,,905 Montgomery Street,,,Decorah,IA,52101,(563)382-3649 Hotlines: (563)382-3649 (800)400-8923,,,MH-SA/TX/OP/AD/CO/WO/MN/DU/SF/MD/MC/PI/MI/SS/SP/AH/F87/,6613IA52101,-91.77117927140301,43.29448323494048,100.0
Bernie Lorenz Recovery Inc,,,4014 Kingman Boulevard,,,Des Moines,IA,50311,(515)255-3373,www.bernielorenzrecovery.org,,SA/TX/HH/RR/WO/SF/MD/SS/AH/,1296IA50311,-93.67150880249926,41.59641344195477,100.0
Broadlawns Medical Center,Dept of Chemical Dependency Services,,2300 Euclid Avenue,Suite C,,Des Moines,IA,50310,(515)697-6610,www.broadlawnsdesmoines.org,,SA/TX/DT/OP/PH/CO/HV/GL/SE/PW/DU/SF/MD/MC/PI/MI/,9000IA50310,-93.64754161501655,41.62766331882556,100.0
First Step Mercy Recovery Center,Mercy Franklin Center,,1818 48th Street,,,Des Moines,IA,50310,(515)271-6075,,,MH/TX/DT/OP/PH/HI/AD/CO/DU/SF/MD/MC/PI/MI/SP/AH/F8/F14/F52/F109/,1866IA50310,-93.68268207352742,41.61075132042669,100.0
House of Mercy,,,1409 Clark Street,,,Des Moines,IA,50314,(515)643-6500,,,TX/HH/OP/RR/PW/WO/SF/MD/PA/,5417IA50314,-93.63728199789172,41.605877537096895,100.0
Powell Chemical Dependency Center,IA Luthern Hosp/Powell Chem Dep Center,,700 East University,,,Des Moines,IA,50316,(515)263-2424,,,SA/TX/DT/HH/OP/PH/RR/HI/AD/CO/CJ/SF/MD/MC/PI/MI/AH/,0066IA50316,-93.60955902077706,41.600407507084775,98.84
United Community Services,,,401 SW 8th Street,,,Des Moines,IA,50309,(515)280-3860,,,SA/TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/WO/MN/CJ/SF/MD/PI/MI/SS/SP/,6266IA50309,-93.62477737182036,41.57922777886469,100.0
VA Central Iowa Healthcare System,,,3600 30th Street,,,Des Moines,IA,50310,(515)699-5999 Intake: (515)699-5681,,,GH/TX/DT/OP/PH/RR/CO/SE/SF/PI/MI/,9605IA50310,-93.65878677631727,41.62773992942067,100.0
Mercy Turning Point Treatment Center,Mercy Medical Center,,250 Mercy Drive,2nd Floor,,Dubuque,IA,52001,(563)589-8000x8925 Intake: (563)589-8925 Hotline: (563)589-8280,mercyhealth.com,,SA/TX/DT/OP/PH/HI/AD/CO/SF/MD/MC/PI/MI/,4663IA52001,-90.67443177601062,42.49282224219889,100.0
Substance Abuse Services Center Inc,Nesler Centre,,799 Main Street,,,Dubuque,IA,52001,(563)582-3784 Intake: (563)582-3784x243,,,SA/TX/OP/AD/PW/WO/MN/DU/CJ/SF/MD/PI/SS/SP/AH/,2732IA52001,-90.66707414140328,42.50064285122816,100.0
Substance Abuse Services Center Inc,,,135 West 17th Street,,,Dubuque,IA,52001,(563)589-0570,,,SA/TX/HH/OP/RR/HV/WO/MN/DU/CJ/SF/MD/PI/SS/,1588IA52001,-90.67041969423668,42.50842620269794,100.0
Community and Family Resources,,,726 South 17th Street,,,Fort Dodge,IA,50501,(515)576-7261,www.communityandfamilyresources.org,,SA/TX/DT/HH/OP/PH/RR/CO/PW/WO/DU/CJ/SF/MD/PI/SS/SP/F109/,0303IA50501,-94.17484722760271,42.498199149266895,100.0
New Life Associates Inc,,,809 Central Avenue,Suite 315,,Fort Dodge,IA,50501,(515)955-2424,,,SA/TX/OP/AD/WO/MN/SF/PI/,7628IA50501,-94.18735579316845,42.505052654307796,100.0
Trinity Regional Medical Center,,,802 Kenyon Road,,,Fort Dodge,IA,50501,(515)574-6502,,,MH-SA/TX/DT/OP/PH/RR/AD/CO/HV/GL/SE/PW/DU/CJ/SF/MD/MC/PI/MI/,0038IA50501,-94.18996364661764,42.49249692241261,100.0
New View Substance Abuse Center,,,100 North 4th Street,,,Guthrie Center,IA,50115,(641)386-4795 Intake: (641)747-3354 Hotline: (712)792-1344,,newview.info,SA/TX/OP/AD/CO/SE/DU/CJ/SF/MD/PI/MI/,3421IA50115,-94.50343317096278,41.67753032021111,100.0
Community and Family Resources,,,19 6th Street South,,,Humboldt,IA,50548,(515)332-4843 Intake: (515)576-7261,,,SA/TX/OP/CO/SF/MD/PI/SS/SP/F109/,6696IA50548,-94.21595266750823,42.72029192313565,100.0
Pathways Behavioral Services Inc,,,209 2nd Avenue NE,,,Independence,IA,50644,(319)334-6163,,,SA/TX/OP/AD/SF/MD/PI/SS/,3320IA50644,-91.89332717725495,42.469936965410035,100.0
Mid Eastern Council on Chemical Abuse,(MECCA),,430 Southgate Avenue,,,Iowa City,IA,52240,(319)351-4357 Intake: (319)351-HELP Hotlines: (319)351-4357 (319)351-HELP,www.mecca-ic.org,,SA/TX/DT/HH/OP/PH/RR/AD/CO/WO/DU/SF/MD/PI/SP/AH/,7336IA52240,-91.52975797258772,41.640707488004544,100.0
University of Iowa Hospital and Clinic,Chemical Dependency Center,,200 Hawkins Drive,,,Iowa City,IA,52242,(319)384-8765,www.uihealthcare.com,,GH/TX/DT/OP/PH/CO/DU/SF/MD/MC/PI/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,1270IA52242,-91.54995265954594,41.65971320199771,100.0
Veterans Affairs Medical Center,Outpatient Subst Abuse Trt Prog (SATP),,Highway 6 West,Unit 116-A,,Iowa City,IA,52246,(319)339-7013,,,GH/TX/DT/OP/CO/SF/PI/MI/,7561IA52246,-91.54732824637064,41.66454534554669,100.0
Freedom House,,,520 Talbott Street,,,Iowa Falls,IA,50126,(641)648-6491 Intake: (800)648-5481,www.emhia.com,,MH-SA/TX/DT/OP/PH/HI/AD/CO/HV/CJ/SF/MD/MC/PI/MI/SP/AH/F85/,5443IA50126,-93.26049019868252,42.521659029027155,100.0
Substance Abuse Treatment Unit of,Central Iowa,,220 Oak Street,,,Iowa Falls,IA,50126,(641)648-4651,www.satuci.com,,SA/TX/OP/DU/SF/MD/PI/SS/,7569IA50126,-93.26296271442571,42.51937887748672,100.0
New View Substance Abuse Treatment and Prevention Center,,,1000 West Lincolnway,,,Jefferson,IA,50129,(515)386-4795 Hotline: (712)792-1344,,newview.info,SA/TX/OP/AD/CO/SE/DU/CJ/SF/MD/PI/MI/,1686IA50129,-94.38740977756152,42.01524746698124,99.5
Alcohol and Drug Dependency Servs of,Southeast Iowa,,928 Main Street,,,Keokuk,IA,52632,(319)524-4397,www.addsiowa.org,,SA/TX/OP/AD/DU/SF/MD/MC/PI/MI/SS/SP/,1876IA52632,-91.3873316680023,40.39957804623968,100.0
Jackson Recovery Centers Inc,Plymouth County Satellite,,22 1st Street NE,,,Le Mars,IA,51031,(712)546-7868 Intake: (712)234-2300 Hotline: (712)234-2300,www.jacksonrecovery.com,,SA/TX/OP/DU/SF/MD/PI/SS/,1855IA51031,-96.16575039744646,42.7942424792769,100.0
Manning Regional Healthcare Center,Manning Family Recovery Center,,410 Main Street,,,Manning,IA,51455,(712)655-2300 Intake: (712)655-2300x340 Hotline: (800)656-6372,www.mrhcia.com,,GH/TX/DT/OP/PH/RR/HI/AD/CO/SE/PW/WO/DU/SF/MD/MC/PI/MI/F29/,2619IA51455,-95.06510316164459,41.90770811024481,100.0
Jackson Recovery Centers Inc,Mapleton Satellite Office,,111 5th Street,,,Mapleton,IA,51034,(712)882-9011 Intake: (712)234-2300 Hotline: (712)234-2300,www.jacksonrecovery.com,,SA/TX/OP/DU/SF/MD/PI/SS/,9274IA51034,-95.79178709340842,42.166910000223176,99.55
Prairie Ridge,,,320 North Eisenhower Avenue,,,Mason City,IA,50401,(641)424-2391,,,SA/TX/HH/OP/PH/RR/AD/CO/PW/WO/DU/CJ/SF/MD/PI/SP/,4718IA50401,-93.26060765109057,43.15255035793064,100.0
Northwest Iowa Alcoholism and DrugTreatment Unit Inc/Dickinson Cnty,,,915 Okoboji Avenue,,,Milford,IA,51351,(718)338-2985,www.nwiadtu.org,,SA/TX/OP/CO/SF/MD/PI/SS/SP/AH/,7713IA51351,-95.15002751497096,43.32445288231804,100.0
Alcohol and Drug Dependency Servs of,Southeast Iowa,,122 North Main Street,,,Mount Pleasant,IA,52641,(319)385-2216,,,SA/TX/OP/DU/SF/MD/MC/PI/MI/SS/,4278IA52641,-91.5530444921706,40.96726393837819,100.0
Mental Health Institute,Iowa Residential Treatment Center,,1200 East Washington Street,,,Mount Pleasant,IA,52641,(319)385-7231x2211 Intake: (319)385-7231x2381,,,SA/TX/DT/OP/PH/RR/SE/PW/WO/MN/DU/CJ/SF/MD/MC/PI/PA/AH/,9673IA52641,-91.53660288617789,40.9637726242485,100.0
Unity Healthcare Health System,Outpatient Substance Abuse Program,,1605 Cedar Street,,,Muscatine,IA,52761,(563)264-9409 Hotline: (563)264-9409,www.unityiowa.org,,SA/TX/OP/AD/SF/MD/MC/PI/MI/SS/SP/AH/,2363IA52761,-91.05595790364588,41.432649372812726,100.0
Pathways Behavioral Services Inc,,,951 North Linn Avenue,Suite 3,,New Hampton,IA,50659,(641)394-3172 Hotline: (319)235-6571,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WO/MN/DU/SF/MD/PI/SS/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,0566IA50659,-92.31777237370501,43.06982000967004,100.0
Capstone Center Inc,Substance Abuse Division,,306 North 3rd Avenue East,,,Newton,IA,50208,(641)792-4012,,,MH-SA/TX/OP/AD/CO/DU/SF/MD/MC/PI/MI/,3569IA50208,-93.05053025160477,41.70146752693765,100.0
Alcohol and Drug Assistance Agency,Zion Brown Treatment Center,,3086 Zion Lane,,,Orient,IA,50858,(641)337-5385,,,SA/TX/RR/SF/MD/PI/SS/,4795IA50858,-94.29972626961262,41.20263562597629,98.04
