Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Detroit LIGHT House Program,,,3800 Woodward Avenue,Suite 400,,Detroit,MI,48201,(313)832-1300 Intakes: (800)467-7654 (800)IOPPNLH,,,SA/TX/OP/CO/SF/MD/SS/PA/,2532MI48201
Detroit Rescue Mission Ministries,Genesis House III,,3840 Fairview Avenue,,,Detroit,MI,48214,(313)331-8990x5507 Intake: (313)331-8990,,,SA/TX/RS/RL/CO/CJ/SF/MD/SI/,5267MI48214
Dickerson Jailbase Program,,,3501 Hamtramck Drive,,,Detroit,MI,48211,(313)875-8851,,,SA/TX/OP/WN/SF/MD/MC/SI/PI/SS/PA/,9519MI48211
Eastwood Clinics,,,11542 Conner Street,,,Detroit,MI,48205,(313)923-6830,,,SA/TX/RS/RL/CO/MN/CJ/SF/SS/,4449MI48205
Eastwood Clinics,,,4777 East Outer Drive,,,Detroit,MI,48234,(313)369-5000,,,MH-SA/TX/OP/WN/CJ/SF/MD/MC/PI/MI/SS/PA/,3355MI48234
Elmhurst Home Inc,,,12007 Linwood Street,,,Detroit,MI,48206,(313)867-1090x105,,,SA/TX/RS/RL/OP/WN/MN/CJ/SF/MD/SS/PA/,9627MI48206
Emmanuel House Inc,Recovery House Program,,18570 Fitzpatrick Court,P.O. Box 28070,,Detroit,MI,48228,(313)270-4099 Intake: (313)868-8606,,,SA/TX/HH/RS/RL/OP/WN/MN/SF/,7110MI48228
Family Service Inc,Downtown Detroit Office,,220 Bagley Street,Suite 700,,Detroit,MI,48226,(313)965-2141x18 Intake: (313)965-2141,,,MH-SA/TX/OP/PW/MN/SF/MD/MC/SI/PI/MI/SS/,8629MI48226
Family Service Inc,East District Office,,14200 Kerchval Street,,,Detroit,MI,48215,(313)821-0469 Intake: (313)822-7867,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/,9976MI48215
Guiding Light Sober Living Inc,,,5613 Livernois Avenue,,,Detroit,MI,48210,(313)341-1088 Intake: (313)894-4602 Hotline: (800)467-2452,,,MH-SA/TX/HH/RS/RL/OP/WN/BC/SF/MD/SI/SS/PA/,0133MI48210
Heartline Inc,Lutheran Social Services of Michigan,,8201 Sylvester Street,,,Detroit,MI,48214,(313)923-4200,,,TX/HH/RL/WN/CJ/SF/SS/PA/,9531MI48214
Insight Recovery Center,Detroit,,3031 West Grand Boulevard,Fischer Building Suite 423,,Detroit,MI,48202,(313)872-2520,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,9190MI48202
Jefferson House,,,8311 East Jefferson Avenue,,,Detroit,MI,48214,(313)331-8900,,,SA/TX/RL/MN/,2629MI48214
John D Dingel Veteran Affairs Med Ctr,Chemical Dependence Treatment Services,,4646 John Road,,,Detroit,MI,48201,(313)576-1000x4906 Intakes: (313)576-1000x64948 (313)576- 1000x64947 Hotline: (888)555-3456,,Methadone and Buprenorphine Clients Only,GH/TX/DT/MM/DM/BU/HI/OP/CO/MN/SF/MC/PI/MI/SP/,8113MI48201
Latino Family Services Inc,,,3815 West Fort Street,,,Detroit,MI,48216,(313)841-7380 Intake: (313)841-7380x120,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/DU/CJ/SF/MD/MC/PI/SP/,4002MI48216
Mariners Inn,,,445 Ledyard Street,,,Detroit,MI,48201,(313)962-9446 Intake: (800)467-2452 Hotline: (800)467-2452,,,SA/TX/HH/RL/CO/MN/DU/SF/MD/SS/AH/,2337MI48201
Metropolitan Arts Complex Inc DBA,Metro Arts Therapy Servs/Main Office,,11000 West McNichols Road,"Suites B2, B3 and B4",,Detroit,MI,48221,(313)863-5554 Hotline: (800)457-2452,,,SA/TX/OP/SF/MD/SS/PA/,3127MI48221
NW Industrial Drug Rehab Clinic,,,9600 Dexter Street,,,Detroit,MI,48206,(313)894-4879 Intake: (313)894-7881,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/DU/SF/MD/PI/AR/,0774MI48206
Nardin Park,Recovery Center (NPRC),,9605 West Grand River Avenue,,,Detroit,MI,48204,(313)834-5930 Intakes: (313)834-5930x116 (313)834- 5931x116 Hotline: (800)467-2452,,Methadone Clients Only,SA/TX/MM/DM/OP/WN/SF/MD/MC/PI/SS/,2350MI48204
National Council on Alcoholism,and Drug Depend GDA Vantage Point West,,16647 Wyoming Street,,,Detroit,MI,48221,(313)341-9891,,,SA/TX/OP/AD/DU/SF/MD/SI/PI/SS/PA/,9058MI48221
Northeast Guidance Center,Adult Triage/Outpatient Services,,12800 East Warren Avenue,,,Detroit,MI,48215,(313)824-8000,,,MH/TX/OP/CO/SF/MD/MC/PI/SS/,5224MI48215
POEM Human Services,,,4720 Junction Street,,,Detroit,MI,48210,(313)410-1829,,,SA/TX/OP/AD/CO/HV/GL/SE/PW/WN/MN/DU/CJ/SF/SS/,7048MI48210
Parkview Company,DBA Parkview Counseling Center,,18609 West 7 Mile Road,,,Detroit,MI,48219,(313)532-8015 Intakes: (313)532-8015x104 (313)532- 8015x100,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/MC/PI/,4162MI48219
Positive Images,,,13336-40 East Warren Street,,,Detroit,MI,48215,(313)822-6940 Intake: (313)822-6940x101,,,SA/TX/OP/CO/HV/GL/PW/WN/CJ/SF/MD/PI/SS/PA/,1439MI48215
Pre Recovery of the Detroit Recov Prog,,,335 East Grand Boulevard,,,Detroit,MI,48207,(313)579-5462 Hotline: (313)868-0721,,,MH-SA/TX/OP/CO/WN/MN/DU/CJ/SF/MD/SP/,5917MI48207
Quality Behavioral Health Inc,,,745-751 East Grand Boulevard,,,Detroit,MI,48207,(313)922-2222 Hotlines: (800)684-1223 (800)338-3544,,,MH-SA/TX/DT/BU/RS/RL/MC/SI/MI/AH/SP/F4/F36/F85/F91/,3196MI48207
Sacred Heart,New Life Home for Recovering Women Inc,,17131 Gitre Street,,,Detroit,MI,48205,(313)245-4357,,,SA/TX/HH/RS/RL/OP/CO/PW/WN/SF/MD/SI/SS/PA/AH/,0210MI48205
Sacred Heart Rehabilitation Center Inc,Alcohol and Drug Treatment Services,,5575 Conners Road,Samaritan Center Pavilion 2nd Floor,,Detroit,MI,48213,(313)579-0430 Intakes: (313)579-0430x4100 (888)807- 7472x4100,,,SA/TX/OP/DU/SF/MD/MC/SI/PI/AH/,6095MI48213
Salvation Army Harbor Light System,Subst Abuse Ctr/ Women/Children/Men,,3737 Lawton Street,,,Detroit,MI,48208,(313)361-6136 Intakes: (313)361-6136x265 (313)361- 6136x266,,,SA/TX/DT/RS/RL/OP/PW/BC/CJ/SF/MD/PI/SS/PA/,4149MI48208
Self Help Addiction Rehab (SHAR),East,,4216 McDougall Street,,,Detroit,MI,48207,(313)923-6300x10 Intake: (313)894-8276,,,SA/TX/HH/RS/RL/OP/CO/HV/SE/PW/WN/BC/CJ/SF/MD/PI/SS/,8143MI48207
Self Help Addiction Rehab (SHAR),Main,,1852 West Grand Boulevard,,,Detroit,MI,48208,(313)894-8444x205,,,MH-SA/TX/DT/HH/BU/RS/RL/OP/CO/HV/MN/CJ/SF/MD/SI/PI/AR/SS/,4184MI48208
Sobriety House Inc,,,2081 West Grand Boulevard,,,Detroit,MI,48208,(313)895-0500 Intake: (313)895-9500,,,SA/TX/RS/RL/OP/SE/MN/DU/CJ/SF/MD/SI/PI/,2167MI48208
Star Center Inc,,,13575 Lesure Street,,,Detroit,MI,48227,(313)493-4410,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/SE/WN/SF/MD/SI/SP/F4/,9677MI48227
UPC Jefferson Avenue Research Clinic,,,2761 East Jefferson Avenue,,,Detroit,MI,48207,(313)993-3964 Hotline: (313)993-3964,,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/CO/HV/PW/WN/SF/MD/MC/AR/PA/SP/,7073MI48207
DoWAgiAC,Pokagon Band of Potawatomi Indians,Tribe/Keepers of the Fire Behav Hlth,57392 M-51 South,,,Dowagiac,MI,49047,(269)782-4141x235,,,MH-SA/TX/OP/WN/MN/SF/MD/MC/PI/AR/,7425MI49047
eASt lAnSing,Insight Recovery Center,East Lansing,4970 Northwind Drive,Suite 117,,East Lansing,MI,48823,(517)371-4971,,,SA/TX/OP/MN/DU/CJ/SF/MD/MC/PI/,2327MI48823
Lansing Psychological Associates PC,,,234 Michigan Avenue,,,East Lansing,MI,48823,(517)337-6545,,,MH/TX/OP/SF/MC/SI/PI/MI/,0004MI48823
Meridian,Professional Psychological Consultants,,5031 Park Lake Road,,,East Lansing,MI,48823,(517)332-0811,,,MH-SA/TX/OP/PH/SF/MC/PI/MI/,7331MI48823
Serendipity Group,,,1151 East Michigan Street,Suite 106,,East Lansing,MI,48823,(517)332-9580,,,SA/TX/OP/DU/SF/SS/,3032MI48823
Total Healthcare of Michigan PC,,,2900 Hannah Boulevard,Suite 200,,East Lansing,MI,48823,(517)332-0440,,,MH-SA/TX/DT/OP/SF/MC/,4852MI48823
eAStPointe,Eastwood Clinics,,20811 Kelly Road,Suite 103,,Eastpointe,MI,48021,(586)445-2210,,,MH-SA/TX/OP/CO/CJ/SF/MD/MC/SI/PI/MI/AH/,8582MI48021
eSCAnAbA,Catholic Charities of,The Upper Penins,1401 North 26th Street,,,Escanaba,MI,49829,(906)786-7212,,,MH/TX/OP/SF/MC/SI/MI/SS/PA/,3778MI49829
Public Health Delta/Menominee County,Alcohol and Other Drug Services,,2920 College Avenue,,,Escanaba,MI,49829,(906)786-9639 Intake: (906)786-8352,,,SA/TX/OP/PW/DU/SF/MD/MC/PI/MI/SS/,6873MI49829
FArmington,Action Net Psychological Services PLLC,,27600 Farmington Road,Suite 103,,Farmington,MI,48334,(248)884-2187 Intake: (248)925-6644 Hotline: (248)925-6644,,,MH/TX/BU/OP/AD/CO/SE/PW/WN/MN/DU/CJ/SF/MD/MC/SI/AR/SS/SP/F4/F15/F28/,8572MI48334
Broe Rehabilitation Services Inc,,,33634 West Eight Mile Road,,,Farmington,MI,48335,(248)474-2763x29 Intakes: (248)474-2763x24 (248)474- 2763x35,,,MH/TX/OP/CO/SF/PI/,6550MI48335
Community Network Services Inc,,,38855 Hills Tech Drive,,,Farmington,MI,48331,(248)994-8001,,,MH/TX/BU/OP/CO/MC/PA/AH/SP/F37/F70/,1467MI48331
Counseling Associates Inc,,,33045 Hamilton Court,Suite W-300,,Farmington,MI,48334,(248)848-1558,,,MH/TX/OP/AD/CO/WN/MN/SF/MC/PI/MI/SS/,3465MI48334
Counseling/Assessment Associates LLC,,,32969 Hamilton Court,Suite 100,,Farmington,MI,48334,(248)324-9744,,,SA/TX/OP/DU/SF/SS/,5590MI48334
PHC of MI Inc/DBA Pioneer Counseling,Centers Farmington Hills,,28511 Orchard Lake Road,Suite A,,Farmington,MI,48334,(248)489-1550,,,MH-SA/TX/OP/SF/MC/PI/MI/AH/,3839MI48334
Flint,Auburn Counseling Associates,,3600 South Dort Highway,Suite 44,,Flint,MI,48507,(810)744-3300,,,MH-SA/TX/OP/SF/MC/PI/MI/,4974MI48507
Bruce K Ford,,,G-4511 Miller Road,,,Flint,MI,48507,(810)624-4863,,,MH/TX/OP/SF/MC/PI/,6607MI48507
Catholic Charities of,Shiawassee and Genesee Counties,,901 Chippewa Street,,,Flint,MI,48503,(810)232-9950 Intake: (810)232-9950x115,,,MH-SA/TX/OP/AD/CO/PW/WN/MN/CJ/SF/MD/MC/SI/PI/MI/SS/PA/AH/,6328MI48503
Gary D Wood,,,4511-G Miller Road,,,Flint,MI,48507,(810)733-0911 Intake: (810)733-8055,,,MH-SA/TX/OP/SF/MC/PI/MI/,7423MI48507
Insight Recovery Center,,,1110 Eldon Baker Drive,,,Flint,MI,48507,(810)744-3600 Intake: (800)441-5092,,,MH-SA/TX/OP/PH/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/SS/AH/,0737MI48507
Insight Recovery Center,,,4413 Corunna Road,,,Flint,MI,48532,(810)733-0900,,,MH-SA/TX/OP/AD/CO/SF/MD/MC/SI/PI/MI/PA/AH/,3913MI48532
New Passages Psychological Services,,,303 West Water Street,,,Flint,MI,48503,(810)232-2766 Intake: (810)232-2766x795,,,MH/TX/OP/CO/MD/MC/SI/PI/MI/AH/,4910MI48503
Oakland Psychological Clinic (PC),,,2360 South Linden Road,Suite 300,,Flint,MI,48532,(810)732-0560,,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/AH/SP/F25/F28/,2487MI48532
Recovery Unlimited Treatment Center,,,3169 West Pierson Road,,,Flint,MI,48504,(810)785-4930,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/WN/SF/MD/MC/SI/PI/,5160MI48504
Sacred Heart Rehabilitation Center Inc,,,2091 Professional Drive,Suite I-1,,Flint,MI,48532,(810)732-1652x100 Intake: (810)732-1652,,,SA/TX/OP/PH/DU/SF/MD/MC/SI/PI/AH/,2507MI48532
Taylor Psychological Clinic PC,,,1172 Robert T Longway Boulevard,,,Flint,MI,48503,(810)232-8466,,,MH/TX/OP/AD/CO/SF/MC/PI/MI/,3629MI48503
Woodward Counseling Inc,,,G-3500 Flushing Road,Suite 250,,Flint,MI,48504,(810)249-9924,,,MH-SA/TX/OP/CO/WN/MN/DU/CJ/SF/MD/MC/SI/PI/MI/AR/SS/PA/AH/,8667MI48504
FrASer,Oakland Psychological Clinic (PC),,16664 15 Mile Road,,,Fraser,MI,48026,(586)294-3030,,,MH-SA/TX/OP/SF/MC/PI/MI/F4/F15/,2473MI48026
gAylorD,Catholic Human Services Inc,Alcohol and Drug Services,1169 Elkview Street,Suite B,,Gaylord,MI,49735,(989)732-5147 Intake: (989)732-6761 Hotline: (800)420-7506,,,SA/TX/OP/AD/CO/WN/SF/MD/MC/SI/PI/MI/SS/AH/,5624MI49735
glADWin,Ten Sixteen Recovery Network,,137 Commerce Court,,,Gladwin,MI,48624,(989)246-8886 Intake: (989)426-8886,,,SA/TX/OP/AD/WN/DU/SF/MD/SI/PI/MI/SS/,4840MI48624
grAnD blAnC,Oakland Psychological Clinic (PC),,10785 South Saginaw Street,Suite A Building E,,Grand Blanc,MI,48439,(810)695-0055,,,MH-SA/TX/OP/SF/MC/PI/MI/SS/,4102MI48439
grAnD hAven,Grand Haven Clinic,,1445 Sheldon Road,Harbor Dunes Health Center Suite 303,,Grand Haven,MI,49417,(616)847-5145,,,MH/TX/OP/SF/MC/PI/MI/AH/,0411MI49417
Ottagan Addictions Recovery Inc (OAR),,,1310 Wisconsin Street,Suite 303,,Grand Haven,MI,49417,(616)842-6710,,,SA/TX/OP/WN/DU/SF/MD/MC/PI/PA/AH/,1797MI49417
Pathways MI (formerly Child and Family,Services of Western MI),,321 South Beechtree Street,,,Grand Haven,MI,49417,(616)846-5880 Hotline: (616)834-2506,,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/,7016MI49417
grAnD rAPiDS,Alcohol and Chemical Abuse Consultants,(ACAC) Inc,3949 Sparks Drive SE,Suite 103,,Grand Rapids,MI,49546,(616)957-5850,,,MH-SA/TX/OP/SF/MC/PI/MI/F42/,7100MI49546
Anderson Substance Abuse Treatment Ctr,,,3501 Lake Eastbrook Boulevard,Suite 120,,Grand Rapids,MI,49546,(616)975-0400,,,MH-SA/TX/OP/AD/CO/DU/SF/MC/SI/PI/MI/SS/,4924MI49546
Arbor Circle Corporation,,,1115 Ball Avenue,Building C,,Grand Rapids,MI,49505,(616)459-7215,,,MH-SA/TX/BU/OP/AD/CO/WN/MN/DU/CJ/SF/MD/MC/SI/PI/PA/AH/SP/,5274MI49505
Bethany Christian Services,Substance Abuse Counseling Program,,901 Eastern Avenue NE,,,Grand Rapids,MI,49501,(616)224-7617 Intake: (616)224-7617x7452,,,MH-SA/TX/OP/AD/CO/WN/MN/SF/MD/MC/SI/PI/AH/SP/F10/F17/F28/F92/,0766MI49501
Eastern Clinic,,,1555 Eastern Avenue SE,,,Grand Rapids,MI,49507,(616)243-6262,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/WN/SF/,8234MI49507
Guiding Light Mission,,,255 South Division Street,,,Grand Rapids,MI,49503,(616)451-0236x211 Intake: (616)451-0236,,,SA/TX/DT/RS/RL/MN/CJ/PA/,9281MI49503
Mel Trotter Ministries,,,225 Commerce Street SW,,,Grand Rapids,MI,49503,(616)454-8249x229 Intake: (616)454-8249,,,SA/TX/HH/RL/WN/BC/MN/PA/,1667MI49503
North Kent Guidance Services LLC,,,5250 Northland Drive NE,,,Grand Rapids,MI,49525,(616)361-5001,,,MH-SA/TX/OP/AD/CO/SF/MD/MC/PI/MI/AH/,9673MI49525
Our Hope Association,,,324 Lyon Street NE,,,Grand Rapids,MI,49503,(616)451-2039,,,SA/TX/RL/OP/CO/PW/WN/SF/SS/AH/SP/F69/N26/,2458MI49503
Pine Rest,Demey Center,,2303 Kalamazoo Avenue SE,,,Grand Rapids,MI,49507,(616)242-6400 Hotline: (616)455-9200,,,SA/TX/DT/BU/OP/DU/CJ/SF/MD/MC/SI/PI/,3321MI49507
Pine Rest,Jellema House,,523 Lyon Street NE,,,Grand Rapids,MI,49503,(616)227-6861 Intakes: (616)456-0850 (616)456-0833,,,SA/TX/BU/RS/RL/MN/SF/MD/PI/AH/,6276MI49503
Pine Rest,Jellema Treatment Center,,243 68th Street,,,Grand Rapids,MI,49548,(616)222-5180 Intakes: (616)456-0833 (616)456-0850,,,SA/TX/RS/RL/CO/MN/DU/CJ/SF/MD/SI/AH/,1487MI49548
Pine Rest Christian Mental Hlth Servs,Campus Clinic,,300 68th Street SE,,,Grand Rapids,MI,49501,(616)455-5270 Intakes: (616)281-6301 (616)281-6302,,,MH-SA/TX/BU/OP/SF/MD/MC/PI/MI/,5587MI49501
Pine Rest Christian Mental Hlth Servs,Northeast Clinic,,1700 East Beltline Street,Suite 240,,Grand Rapids,MI,49525,(616)364-1500,,,MH/TX/OP/SF/MC/PI/,5293MI49525
Pine Rest Christian Mental Hlth Servs,Northwest Clinic,,550 3 Mile Road,,,Grand Rapids,MI,49544,(616)222-3720,,,MH/TX/OP/CO/WN/MN/SF/MC/PI/MI/,7342MI49544
Proaction Behavioral Health Alliance,Life Guidance Services,,3351 Claystone Street SE,Suite 212,,Grand Rapids,MI,49546,(616)954-1991,,,MH/TX/OP/SE/SF/MD/MC/SI/PI/MI/SS/AH/,7219MI49546
Proaction Behavioral Health Alliance,Life Guidance Services/Outpatient,,822 Cherry Street SE,Upper Level,,Grand Rapids,MI,49506,(616)776-0891x401,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/CO/PW/SF/MD/MC/SI/PI/MI/SS/AH/,8312MI49506
Proaction Behavioral Health Alliance,Project Rehab,,200 Eastern Avenue SE,,,Grand Rapids,MI,49503,(616)776-0891 Intake: (616)776-0891x414,,,MH-SA/TX/RS/RL/MN/CJ/SF/MC/SI/SP/,7274MI49503
Proaction Behavioral Health Alliance,Project Rehab/Mens Recovery Center,,200 Eastern Avenue SE,,,Grand Rapids,MI,49503,(616)776-0891 Intake: (616)776-0891x414,,,MH-SA/TX/RS/RL/MN/CJ/SF/MC/SI/SP/,7274MI49503
Reality Counseling Services,,,2610 Buchanan Avenue SW,,,Grand Rapids,MI,49548,(616)475-8660,,,SA/TX/OP/DU/CJ/SF/SP/,5358MI49548
SOS Counseling Services,Substance Abuse Treatment Services,,942 West Fulton Street,,,Grand Rapids,MI,49504,(616)732-8110 Hotline: (616)732-8110,,,SA/TX/OP/AD/PW/DU/CJ/SF/SS/SP/,2188MI49504
Salvation Army,Turning Point Programs,,72 Sheldon Boulevard SE,,,Grand Rapids,MI,49503,(616)742-0351x742 Intakes: (616)742-0351 (616)742-0366,,,SA/TX/DT/BU/RS/OP/SF/MD/SI/PI/AH/,0501MI49503
Wedgwood Christian Services Summit,Program-Residential Intensive OP,,300 68th Street SE,,,Grand Rapids,MI,49548,(616)942-2110 Intake: (616)281-6449,,,MH-SA/TX/RS/RL/OP/AD/CO/SF/MD/SI/PI/SP/,0272MI49548
West Michigan Addiction Consultants PC,Professional Recovery System,,3001 Fuller Avenue NE,,,Grand Rapids,MI,49505,(616)365-8800,,,SA/TX/HH/BU/RS/RL/OP/PH/CO/HV/GL/SE/PW/WN/MN/CJ/SF/PI/AH/,8492MI49505
grAnDville,Pine Rest Christian Mental Hlth Servs,Southwest Clinic,4211 Parkway Place,Suite 100,,Grandville,MI,49418,(616)222-3700,,,MH-SA/TX/OP/SF/MC/PI/,0328MI49418
grAyling,Grace Center,,6459 West M-72,,,Grayling,MI,49738,(989)348-2544,,,SA/TX/OP/AD/CO/DU/CJ/SF/MD/MC/MI/SS/PA/AH/,0785MI49738
greenville,North Kent Guidance Services LLC,,106 South Greenville West Drive,,,Greenville,MI,48838,(616)754-2364 Intake: (616)361-5001,,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/AH/,1295MI48838
hAmtrAmCk,COBAP Substance Abuse Treatment and,Prevention Program,17357 Klinger Street,First Community Baptist Church,,Hamtramck,MI,48212,(313)893-9055 Intake: (313)893-3454 Hotline: (313)893-9055,,,SA/TX/OP/PH/AD/WN/SF/MD/SI/PA/F4/,5470MI48212
Guidance Prevention Services Inc,,,3309 Holbrook Street,,,Hamtramck,MI,48212,(734)785-4396 Intake: (313)368-9877,,,SA/TX/HH/OP/AD/MN/DU/CJ/SF/SS/,8400MI48212
North Central Health Center,,,4321 East McNichols Road,,,Hamtramck,MI,48212,(313)369-1717,,,MH-SA/TX/OP/CO/SF/MD/MC/SI/SS/PA/,8591MI48212
Sunshine Treatment Institute PLLC,,,4821 East McNicholas Road,,,Hamtramck,MI,48212,(313)368-4800,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/SE/WN/MN/CJ/SF/MD/MC/PI/AH/SP/,9118MI48212
hAnCoCk,Christian Counseling,,100 Quincy Street,,,Hancock,MI,49930,(906)482-2231,,,MH-SA/TX/OP/WN/MN/DU/CJ/SF/SI/PI/MI/F27/,6664MI49930
hArt,Catholic Charities West Michigan,,11 Washington Street,,,Hart,MI,49420,(231)873-0250 Hotline: (800)686-0749,,,MH-SA/TX/DT/OP/CO/WN/SF/MD/MC/SI/PI/MI/AH/SP/,0371MI49420
Choices West Counseling Services Inc,,,49 State Street,Suite A,,Hart,MI,49420,(231)873-1443,,,SA/TX/OP/AD/WN/DU/CJ/SF/MD/MC/SI/PI/MI/AR/SS/SP/,7093MI49420
hArtForD,Van Buren/Cass District Health Dept,Substance Abuse Services,57418 County Road 681,Suite A,,Hartford,MI,49057,(269)621-3143x305 Intakes: (269)621-3143 (269)657-5596,,,SA/TX/OP/HV/DU/CJ/SF/MD/MC/SI/PI/MI/SS/,2725MI49057
hAStingS,Barry County,Substance Abuse Services,206 West Court Street,Suite 104,,Hastings,MI,49058,(269)945-1387 Intake: (877)489-9084,,,SA/TX/OP/AD/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/SS/,9800MI49058
Psychological Consultants of MI PC,DBA Chemical Dependency Resources,,1127 West State Street,,,Hastings,MI,49058,(800)261-8850 Intake: (269)968-2811,,,MH-SA/TX/OP/MN/SF/MD/MC/SI/PI/MI/SS/AH/,5919MI49058
Black Family Development Inc/Family,Abstinence Commitment to Empower(FACE),,211 Glendale Street,Room 206,,Highland Park,MI,48203,(313)868-3223,,,SA/TX/OP/PW/WN/SF/MD/MC/SI/PA/,1153MI48203
Detroit Rescue Mission Ministry,Christian Guidance Center,,13220 Woodward Avenue,,,Highland Park,MI,48203,(313)868-1946x3708 Intake: (313)993-4700 Hotline: (313)993-4700,,,MH-SA/TX/DT/HH/BU/RS/RL/OP/PH/MN/SI/PA/,9069MI48203
Naomi’s Nest,,,245 Pitkin Street,,,Highland Park,MI,48203,(313)865-1500,,,SA/TX/HH/RS/RL/CO/WN/CJ/SF/MD/SI/SS/PA/,1982MI48203
New Light Recovery Center Inc,,,300 West McNichols Street,,,Highland Park,MI,48203,(313)867-8015,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/HV/WN/MN/SF/MD/SI/AH/,8152MI48203
Rainbow Center of Michigan Inc,,,12501 Hamilton Avenue,,,Highland Park,MI,48203,(313)865-1580 Intake: (313)865-1581,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/GL/SE/PW/WN/MN/CJ/SF/MC/PI/AH/,9215MI48203
hillSDAle,Gayle Seely,,4 North Howell Street,Suite 240,,Hillsdale,MI,49242,(517)437-0309x1 Intake: (517)437-0309,,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/MD/PI/MI/SS/,1320MI49242
McCullough Vargas and Associates,,,3251 Beck Road,,,Hillsdale,MI,49242,(517)439-8707,,,SA/TX/OP/AD/PW/WN/DU/SF/MD/MC/SI/PI/SS/SP/,5256MI49242
hollAnD,Catholic Charities West Michigan,Crossroads,6660 Blair Lane,,,Holland,MI,49424,(616)796-9595x106 Intake: (616)796-9595x100,,,MH-SA/TX/OP/AD/SF/MD/PI/MI/SS/AH/,1506MI49424
Holland Community Hospital,Behavioral Health Services,,854 South Washington Avenue,Suite 330,,Holland,MI,49423,(616)355-3926,,,MH-SA/TX/OP/SF/MD/MC/PI/,4776MI49423
Ottagan Addictions Recovery Inc (OAR),,,483 Century Lane,,,Holland,MI,49423,(616)396-5284,,,SA/TX/OP/WN/DU/SF/MD/MC/PI/SS/PA/AH/,6144MI49423
Ottagan Addictions Recovery Inc (OAR),Chester A Ray Center,,231 Washington Boulevard,,,Holland,MI,49423,(616)396-6872x18 Intakes: (616)396-6872 (616)396-5284,,,SA/TX/DT/HH/RS/RL/MN/DU/CJ/SF/MD/SI/SS/PA/AH/SP/,3019MI49423
Ottagan Addictions Recovery Inc (OAR),Harbor House for Women,,377 Lincoln Avenue,,,Holland,MI,49423,(616)355-7095,,,SA/TX/RL/WN/SF/MD/PI/SS/PA/,2533MI49423
Pathways MI (formerly Child and Family,Services of Western MI),,412 Century Lane,,,Holland,MI,49423,(616)396-2301 Hotline: (616)834-2506,,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/SP/,8746MI49423
Pine Rest Christian Mental Hlth Servs,Holland Clinic,,926 South Washington Street,Suite 210,,Holland,MI,49423,(616)820-3780,,,MH-SA/TX/OP/WN/MN/SF/MD/MC/PI/MI/AH/,3361MI49423
hoWell,Complete Counseling Center Inc,,721 East Grand River Avenue,,,Howell,MI,48843,(517)546-4445 Intake: (517)546-7520,,,SA/TX/OP/AD/WN/MN/DU/CJ/SF/SS/,1243MI48843
ioniA,Amazing Miracles,,334 West Main Street,,,Ionia,MI,48846,(616)527-9373,,,SA/TX/OP/AD/CO/WN/DU/CJ/SF/MD/SS/PA/,8092MI48846
Inner Access Therapy Center,,,112 South Depot Street,,,Ionia,MI,48846,(616)527-2619,,,MH-SA/TX/DT/BU/OP/SF/MD/MC/SI/PI/MI/,1431MI48846
Ionia Co Substance Abuse Initiative,,,175 East Adams,,,Ionia,MI,48846,(616)527-5341 Hotline: (616)902-5608,,,SA/TX/OP/PW/MD/PA/,1263MI48846
iron mountAin,Catholic Charities of The UP,The UP/Dickinson,427 South Stephenson Avenue,Suite 215,,Iron Mountain,MI,49801,(906)774-3323,,,MH/TX/OP/CO/SF/MC/SI/PI/MI/SS/,3527MI49801
Great Lakes Recovery Centers Inc,Iron Mountain Outpatient Services,,427 South Stephenson Avenue,Downtown Plaza 2nd Floor,,Iron Mountain,MI,49801,(906)774-2561,,,SA/TX/OP/PW/WN/MN/DU/SF/MD/MC/SI/PI/MI/AR/AH/,9452MI49801
