"","NAME","FIPS","year","totUnits","occP","vacantP"
"1578","St. Francois County, Missouri","29187",2010,28458,84.27,15.73
"1579","St. Louis County, Missouri","29189",2010,438032,92.41,7.59
"1580","Saline County, Missouri","29195",2010,10117,87.8,12.2
"1581","Schuyler County, Missouri","29197",2010,2102,85.44,14.56
"1582","Scotland County, Missouri","29199",2010,2369,79.36,20.64
"1583","Scott County, Missouri","29201",2010,16987,91.47,8.53
"1584","Shannon County, Missouri","29203",2010,4164,82.8,17.2
"1585","Shelby County, Missouri","29205",2010,3206,80.51,19.49
"1586","Stoddard County, Missouri","29207",2010,13609,90.05,9.95
"1587","Stone County, Missouri","29209",2010,20373,67.2,32.8
"1588","Sullivan County, Missouri","29211",2010,3358,81.6,18.4
"1589","Taney County, Missouri","29213",2010,29255,70.95,29.05
"1590","Texas County, Missouri","29215",2010,11685,86.07,13.93
"1591","Vernon County, Missouri","29217",2010,9495,88.43,11.57
"1592","Warren County, Missouri","29219",2010,14685,84.02,15.98
"1593","Washington County, Missouri","29221",2010,11017,84.91,15.09
"1594","Wayne County, Missouri","29223",2010,8083,70.73,29.27
"1595","Webster County, Missouri","29225",2010,14417,90.6,9.4
"1596","Worth County, Missouri","29227",2010,1281,73.69,26.31
"1597","Wright County, Missouri","29229",2010,8700,86.2,13.8
"1598","St. Louis city, Missouri","29510",2010,176002,80.71,19.29
"1599","Beaverhead County, Montana","30001",2010,5273,76.12,23.88
"1600","Big Horn County, Montana","30003",2010,4695,85.28,14.72
"1601","Blaine County, Montana","30005",2010,2843,82.91,17.09
"1602","Broadwater County, Montana","30007",2010,2695,87.09,12.91
"1603","Carbon County, Montana","30009",2010,6441,70.97,29.03
"1604","Carter County, Montana","30011",2010,810,65.68,34.32
"1605","Cascade County, Montana","30013",2010,37276,90.7,9.3
"1606","Chouteau County, Montana","30015",2010,2879,79.68,20.32
"1607","Custer County, Montana","30017",2010,5560,90.49,9.51
"1608","Daniels County, Montana","30019",2010,1111,71.83,28.17
"1609","Dawson County, Montana","30021",2010,4233,88.57,11.43
"1610","Deer Lodge County, Montana","30023",2010,5122,78.45,21.55
"1611","Fallon County, Montana","30025",2010,1470,83.88,16.12
"1612","Fergus County, Montana","30027",2010,5836,87.37,12.63
"1613","Flathead County, Montana","30029",2010,46963,79.86,20.14
"1614","Gallatin County, Montana","30031",2010,42289,86.43,13.57
"1615","Garfield County, Montana","30033",2010,844,63.03,36.97
"1616","Glacier County, Montana","30035",2010,5348,81.54,18.46
"1617","Golden Valley County, Montana","30037",2010,476,76.26,23.74
"1618","Granite County, Montana","30039",2010,2822,50.21,49.79
"1619","Hill County, Montana","30041",2010,7250,86.55,13.45
"1620","Jefferson County, Montana","30043",2010,5055,89.26,10.74
"1621","Judith Basin County, Montana","30045",2010,1336,69.16,30.84
"1622","Lake County, Montana","30047",2010,16588,68.92,31.08
"1623","Lewis and Clark County, Montana","30049",2010,30180,88.45,11.55
"1624","Liberty County, Montana","30051",2010,1043,78.81,21.19
"1625","Lincoln County, Montana","30053",2010,11413,77.48,22.52
"1626","McCone County, Montana","30055",2010,1008,76.79,23.21
"1627","Madison County, Montana","30057",2010,6940,51.3,48.7
"1628","Meagher County, Montana","30059",2010,1432,56.28,43.72
"1629","Mineral County, Montana","30061",2010,2446,78.13,21.87
"1630","Missoula County, Montana","30063",2010,50106,91.66,8.34
"1631","Musselshell County, Montana","30065",2010,2654,77.09,22.91
"1632","Park County, Montana","30067",2010,9375,77.97,22.03
"1633","Petroleum County, Montana","30069",2010,324,69.44,30.56
"1634","Phillips County, Montana","30071",2010,2335,77.9,22.1
"1635","Pondera County, Montana","30073",2010,2659,85.93,14.07
"1636","Powder River County, Montana","30075",2010,1022,73.87,26.13
"1637","Powell County, Montana","30077",2010,3105,79.42,20.58
"1638","Prairie County, Montana","30079",2010,673,81.87,18.13
"1639","Ravalli County, Montana","30081",2010,19583,86.47,13.53
"1640","Richland County, Montana","30083",2010,4550,91.58,8.42
"1641","Roosevelt County, Montana","30085",2010,4063,87.45,12.55
"1642","Rosebud County, Montana","30087",2010,4057,83.68,16.32
"1643","Sanders County, Montana","30089",2010,6678,76.68,23.32
"1644","Sheridan County, Montana","30091",2010,2089,75.97,24.03
"1645","Silver Bow County, Montana","30093",2010,16717,89.32,10.68
"1646","Stillwater County, Montana","30095",2010,4803,79.03,20.97
"1647","Sweet Grass County, Montana","30097",2010,2148,74.02,25.98
"1648","Teton County, Montana","30099",2010,2892,84.72,15.28
"1649","Toole County, Montana","30101",2010,2336,86.26,13.74
"1650","Treasure County, Montana","30103",2010,422,79.38,20.62
"1651","Valley County, Montana","30105",2010,4879,65.55,34.45
"1652","Wheatland County, Montana","30107",2010,1197,74.1,25.9
"1653","Wibaux County, Montana","30109",2010,538,84.94,15.06
"1654","Yellowstone County, Montana","30111",2010,63943,94.88,5.12
"1655","Adams County, Nebraska","31001",2010,13350,93.38,6.62
"1656","Antelope County, Nebraska","31003",2010,3284,86.51,13.49
"1657","Arthur County, Nebraska","31005",2010,254,73.62,26.38
"1658","Banner County, Nebraska","31007",2010,369,79.4,20.6
"1659","Blaine County, Nebraska","31009",2010,326,60.12,39.88
"1660","Boone County, Nebraska","31011",2010,2649,88.18,11.82
"1661","Box Butte County, Nebraska","31013",2010,5478,86.49,13.51
"1662","Boyd County, Nebraska","31015",2010,1390,67.77,32.23
"1663","Brown County, Nebraska","31017",2010,1865,77.69,22.31
"1664","Buffalo County, Nebraska","31019",2010,19064,94.61,5.39
"1665","Burt County, Nebraska","31021",2010,3467,83.82,16.18
"1666","Butler County, Nebraska","31023",2010,4053,83.67,16.33
"1667","Cass County, Nebraska","31025",2010,11117,87.24,12.76
"1668","Cedar County, Nebraska","31027",2010,4148,85.32,14.68
"1669","Chase County, Nebraska","31029",2010,1946,86.38,13.62
"1670","Cherry County, Nebraska","31031",2010,3157,80.14,19.86
"1671","Cheyenne County, Nebraska","31033",2010,4888,87.93,12.07
"1672","Clay County, Nebraska","31035",2010,3001,88.27,11.73
"1673","Colfax County, Nebraska","31037",2010,4097,88.31,11.69
"1674","Cuming County, Nebraska","31039",2010,4204,89.34,10.66
"1675","Custer County, Nebraska","31041",2010,5579,84.5,15.5
"1676","Dakota County, Nebraska","31043",2010,7631,94.59,5.41
"1677","Dawes County, Nebraska","31045",2010,4252,86.64,13.36
"1678","Dawson County, Nebraska","31047",2010,10123,87.91,12.09
"1679","Deuel County, Nebraska","31049",2010,1044,83.05,16.95
"1680","Dixon County, Nebraska","31051",2010,2688,88.17,11.83
"1681","Dodge County, Nebraska","31053",2010,16584,90.39,9.61
"1682","Douglas County, Nebraska","31055",2010,219580,92.18,7.82
"1683","Dundy County, Nebraska","31057",2010,1125,79.73,20.27
"1684","Fillmore County, Nebraska","31059",2010,2913,85.24,14.76
"1685","Franklin County, Nebraska","31061",2010,1734,81.08,18.92
"1686","Frontier County, Nebraska","31063",2010,1574,74.21,25.79
"1687","Furnas County, Nebraska","31065",2010,2721,80.3,19.7
"1688","Gage County, Nebraska","31067",2010,10446,90.2,9.8
"1689","Garden County, Nebraska","31069",2010,1314,73.14,26.86
"1690","Garfield County, Nebraska","31071",2010,1178,79.37,20.63
"1691","Gosper County, Nebraska","31073",2010,1267,67.01,32.99
"1692","Grant County, Nebraska","31075",2010,391,70.84,29.16
"1693","Greeley County, Nebraska","31077",2010,1300,82.23,17.77
"1694","Hall County, Nebraska","31079",2010,23549,94.25,5.75
"1695","Hamilton County, Nebraska","31081",2010,3968,89.79,10.21
"1696","Harlan County, Nebraska","31083",2010,2375,63.96,36.04
"1697","Hayes County, Nebraska","31085",2010,511,81.02,18.98
"1698","Hitchcock County, Nebraska","31087",2010,1763,73.79,26.21
"1699","Holt County, Nebraska","31089",2010,5215,85.27,14.73
"1700","Hooker County, Nebraska","31091",2010,431,75.64,24.36
"1701","Howard County, Nebraska","31093",2010,2951,88.95,11.05
"1702","Jefferson County, Nebraska","31095",2010,3918,85.45,14.55
"1703","Johnson County, Nebraska","31097",2010,2191,84.3,15.7
"1704","Kearney County, Nebraska","31099",2010,2886,92.9,7.1
"1705","Keith County, Nebraska","31101",2010,5424,69.19,30.81
"1706","Keya Paha County, Nebraska","31103",2010,549,69.4,30.6
"1707","Kimball County, Nebraska","31105",2010,1963,85.23,14.77
"1708","Knox County, Nebraska","31107",2010,4788,76.17,23.83
"1709","Lancaster County, Nebraska","31109",2010,120875,93.79,6.21
"1710","Lincoln County, Nebraska","31111",2010,16583,90.6,9.4
"1711","Logan County, Nebraska","31113",2010,395,82.28,17.72
"1712","Loup County, Nebraska","31115",2010,426,64.55,35.45
"1713","McPherson County, Nebraska","31117",2010,283,74.56,25.44
"1714","Madison County, Nebraska","31119",2010,15014,92.84,7.16
"1715","Merrick County, Nebraska","31121",2010,3698,85.21,14.79
"1716","Morrill County, Nebraska","31123",2010,2442,85.38,14.62
"1717","Nance County, Nebraska","31125",2010,1801,84.68,15.32
"1718","Nemaha County, Nebraska","31127",2010,3498,84.39,15.61
"1719","Nuckolls County, Nebraska","31129",2010,2465,84.34,15.66
"1720","Otoe County, Nebraska","31131",2010,7025,90.56,9.44
"1721","Pawnee County, Nebraska","31133",2010,1588,77.46,22.54
"1722","Perkins County, Nebraska","31135",2010,1450,85.45,14.55
"1723","Phelps County, Nebraska","31137",2010,4175,90.51,9.49
"1724","Pierce County, Nebraska","31139",2010,3222,90.35,9.65
"1725","Platte County, Nebraska","31141",2010,13378,94.62,5.38
"1726","Polk County, Nebraska","31143",2010,2731,81,19
"1727","Red Willow County, Nebraska","31145",2010,5267,88.53,11.47
"1728","Richardson County, Nebraska","31147",2010,4393,84.63,15.37
"1729","Rock County, Nebraska","31149",2010,912,75.11,24.89
"1730","Saline County, Nebraska","31151",2010,5762,89.05,10.95
"1731","Sarpy County, Nebraska","31153",2010,61938,93.81,6.19
"1732","Saunders County, Nebraska","31155",2010,9221,87.19,12.81
"1733","Scotts Bluff County, Nebraska","31157",2010,16408,90.98,9.02
"1734","Seward County, Nebraska","31159",2010,6875,91.14,8.86
"1735","Sheridan County, Nebraska","31161",2010,2936,81.06,18.94
"1736","Sherman County, Nebraska","31163",2010,1941,71.72,28.28
"1737","Sioux County, Nebraska","31165",2010,815,70.8,29.2
"1738","Stanton County, Nebraska","31167",2010,2633,90.66,9.34
"1739","Thayer County, Nebraska","31169",2010,2731,84.07,15.93
"1740","Thomas County, Nebraska","31171",2010,402,72.39,27.61
"1741","Thurston County, Nebraska","31173",2010,2408,89.62,10.38
"1742","Valley County, Nebraska","31175",2010,2273,84.56,15.44
"1743","Washington County, Nebraska","31177",2010,8301,93.49,6.51
"1744","Wayne County, Nebraska","31179",2010,3776,92.88,7.12
"1745","Webster County, Nebraska","31181",2010,1912,83.89,16.11
"1746","Wheeler County, Nebraska","31183",2010,576,60.76,39.24
"1747","York County, Nebraska","31185",2010,6231,89.3,10.7
"1748","Churchill County, Nevada","32001",2010,10826,89.33,10.67
"1749","Clark County, Nevada","32003",2010,840343,85.13,14.87
"1750","Douglas County, Nevada","32005",2010,23671,82.96,17.04
"1751","Elko County, Nevada","32007",2010,19566,89.14,10.86
"1752","Esmeralda County, Nevada","32009",2010,850,45.76,54.24
"1753","Eureka County, Nevada","32011",2010,1076,77.7,22.3
"1754","Humboldt County, Nevada","32013",2010,7123,88.29,11.71
"1755","Lander County, Nevada","32015",2010,2575,85.94,14.06
"1756","Lincoln County, Nevada","32017",2010,2730,72.82,27.18
"1757","Lyon County, Nevada","32019",2010,22547,87.85,12.15
"1758","Mineral County, Nevada","32021",2010,2830,79.15,20.85
"1759","Nye County, Nevada","32023",2010,22350,80.68,19.32
"1760","Pershing County, Nevada","32027",2010,2464,81.9,18.1
"1761","Storey County, Nevada","32029",2010,1990,87.54,12.46
"1762","Washoe County, Nevada","32031",2010,184841,88.42,11.58
"1763","White Pine County, Nevada","32033",2010,4498,82.41,17.59
"1764","Carson City, Nevada","32510",2010,23534,91.05,8.95
"1765","Belknap County, New Hampshire","33001",2010,37386,66.24,33.76
"1766","Carroll County, New Hampshire","33003",2010,39813,52.88,47.12
"1767","Cheshire County, New Hampshire","33005",2010,34773,86.86,13.14
"1768","Coos County, New Hampshire","33007",2010,21321,66.46,33.54
"1769","Grafton County, New Hampshire","33009",2010,51120,70.4,29.6
"1770","Hillsborough County, New Hampshire","33011",2010,166053,93.62,6.38
"1771","Merrimack County, New Hampshire","33013",2010,63541,89.81,10.19
"1772","Rockingham County, New Hampshire","33015",2010,126709,90.79,9.21
"1773","Strafford County, New Hampshire","33017",2010,51697,91.11,8.89
"1774","Sullivan County, New Hampshire","33019",2010,22341,81.13,18.87
"1775","Atlantic County, New Jersey","34001",2010,126647,81.21,18.79
"1776","Bergen County, New Jersey","34003",2010,352388,95.27,4.73
"1777","Burlington County, New Jersey","34005",2010,175615,94.71,5.29
"1778","Camden County, New Jersey","34007",2010,204943,93.19,6.81
"1779","Cape May County, New Jersey","34009",2010,98309,41.51,58.49
"1780","Cumberland County, New Jersey","34011",2010,55834,93.01,6.99
"1781","Essex County, New Jersey","34013",2010,312954,90.66,9.34
"1782","Gloucester County, New Jersey","34015",2010,109796,94.97,5.03
"1783","Hudson County, New Jersey","34017",2010,270335,91.16,8.84
"1784","Hunterdon County, New Jersey","34019",2010,49487,95.32,4.68
"1785","Mercer County, New Jersey","34021",2010,143169,93.01,6.99
"1786","Middlesex County, New Jersey","34023",2010,294800,95.38,4.62
"1787","Monmouth County, New Jersey","34025",2010,258410,90.55,9.45
"1788","Morris County, New Jersey","34027",2010,189842,95.1,4.9
"1789","Ocean County, New Jersey","34029",2010,278052,79.52,20.48
"1790","Passaic County, New Jersey","34031",2010,175966,94.78,5.22
"1791","Salem County, New Jersey","34033",2010,27417,92.24,7.76
"1792","Somerset County, New Jersey","34035",2010,123127,95.64,4.36
"1793","Sussex County, New Jersey","34037",2010,62057,88.23,11.77
"1794","Union County, New Jersey","34039",2010,199489,94.3,5.7
"1795","Warren County, New Jersey","34041",2010,44925,92.33,7.67
"1796","Bernalillo County, New Mexico","35001",2010,284234,93.58,6.42
"1797","Catron County, New Mexico","35003",2010,3289,54.33,45.67
"1798","Chaves County, New Mexico","35005",2010,26697,88.74,11.26
"1799","Cibola County, New Mexico","35006",2010,11101,79.81,20.19
"1800","Colfax County, New Mexico","35007",2010,10023,59.97,40.03
"1801","Curry County, New Mexico","35009",2010,20062,89.8,10.2
"1802","De Baca County, New Mexico","35011",2010,1344,67.86,32.14
"1803","Doña Ana County, New Mexico","35013",2010,81492,92.69,7.31
"1804","Eddy County, New Mexico","35015",2010,22585,90.37,9.63
"1805","Grant County, New Mexico","35017",2010,14693,85.66,14.34
"1806","Guadalupe County, New Mexico","35019",2010,2393,73.8,26.2
"1807","Harding County, New Mexico","35021",2010,526,66.35,33.65
"1808","Hidalgo County, New Mexico","35023",2010,2393,80.9,19.1
"1809","Lea County, New Mexico","35025",2010,24919,89.23,10.77
"1810","Lincoln County, New Mexico","35027",2010,17519,52.62,47.38
"1811","Los Alamos County, New Mexico","35028",2010,8354,91.73,8.27
"1812","Luna County, New Mexico","35029",2010,10999,87.22,12.78
"1813","McKinley County, New Mexico","35031",2010,25813,85.1,14.9
"1814","Mora County, New Mexico","35033",2010,3232,65.41,34.59
"1815","Otero County, New Mexico","35035",2010,30992,78.94,21.06
"1816","Quay County, New Mexico","35037",2010,5569,73.12,26.88
"1817","Rio Arriba County, New Mexico","35039",2010,19638,80.29,19.71
"1818","Roosevelt County, New Mexico","35041",2010,8163,89.42,10.58
"1819","Sandoval County, New Mexico","35043",2010,52287,91.04,8.96
"1820","San Juan County, New Mexico","35045",2010,49341,89.99,10.01
"1821","San Miguel County, New Mexico","35047",2010,15595,76.81,23.19
"1822","Santa Fe County, New Mexico","35049",2010,71267,86.94,13.06
"1823","Sierra County, New Mexico","35051",2010,8356,70.81,29.19
"1824","Socorro County, New Mexico","35053",2010,8059,87.03,12.97
"1825","Taos County, New Mexico","35055",2010,20265,73.06,26.94
"1826","Torrance County, New Mexico","35057",2010,7798,80.33,19.67
"1827","Union County, New Mexico","35059",2010,2305,73.54,26.46
"1828","Valencia County, New Mexico","35061",2010,30085,91.41,8.59
"1829","Albany County, New York","36001",2010,137739,91.66,8.34
"1830","Allegany County, New York","36003",2010,26140,69.66,30.34
"1831","Bronx County, New York","36005",2010,511896,94.44,5.56
"1832","Broome County, New York","36007",2010,90563,90.73,9.27
"1833","Cattaraugus County, New York","36009",2010,41111,78.48,21.52
"1834","Cayuga County, New York","36011",2010,36489,86.18,13.82
"1835","Chautauqua County, New York","36013",2010,66920,81.06,18.94
"1836","Chemung County, New York","36015",2010,38369,92.42,7.58
"1837","Chenango County, New York","36017",2010,24710,82.7,17.3
"1838","Clinton County, New York","36019",2010,35888,88,12
"1839","Columbia County, New York","36021",2010,32775,79.04,20.96
"1840","Cortland County, New York","36023",2010,20577,90.74,9.26
"1841","Delaware County, New York","36025",2010,31222,63.73,36.27
"1842","Dutchess County, New York","36027",2010,118638,91,9
"1843","Erie County, New York","36029",2010,419974,91.24,8.76
"1844","Essex County, New York","36031",2010,25603,63.52,36.48
"1845","Franklin County, New York","36033",2010,25306,75.29,24.71
"1846","Fulton County, New York","36035",2010,28562,78.97,21.03
"1847","Genesee County, New York","36037",2010,25589,92.73,7.27
"1848","Greene County, New York","36039",2010,29210,67.86,32.14
"1849","Hamilton County, New York","36041",2010,8694,26.02,73.98
"1850","Herkimer County, New York","36043",2010,33381,78.86,21.14
"1851","Jefferson County, New York","36045",2010,57966,74.96,25.04
"1852","Kings County, New York","36047",2010,1000293,91.66,8.34
"1853","Lewis County, New York","36049",2010,15112,69.57,30.43
"1854","Livingston County, New York","36051",2010,27123,89.99,10.01
"1855","Madison County, New York","36053",2010,31757,87.39,12.61
"1856","Monroe County, New York","36055",2010,320593,93.71,6.29
"1857","Montgomery County, New York","36057",2010,23063,87.9,12.1
"1858","Nassau County, New York","36059",2010,468346,95.77,4.23
"1859","New York County, New York","36061",2010,847090,90.17,9.83
"1860","Niagara County, New York","36063",2010,99120,91.36,8.64
"1861","Oneida County, New York","36065",2010,104180,89.3,10.7
"1862","Onondaga County, New York","36067",2010,202357,92.75,7.25
"1863","Ontario County, New York","36069",2010,48193,89.26,10.74
"1864","Orange County, New York","36071",2010,137025,91.9,8.1
"1865","Orleans County, New York","36073",2010,18431,87.46,12.54
"1866","Oswego County, New York","36075",2010,53598,86.57,13.43
"1867","Otsego County, New York","36077",2010,30777,79.99,20.01
"1868","Putnam County, New York","36079",2010,38224,91.67,8.33
"1869","Queens County, New York","36081",2010,835127,93.41,6.59
"1870","Rensselaer County, New York","36083",2010,71475,90.52,9.48
"1871","Richmond County, New York","36085",2010,176656,93.69,6.31
"1872","Rockland County, New York","36087",2010,104057,95.37,4.63
"1873","St. Lawrence County, New York","36089",2010,52133,79.81,20.19
"1874","Saratoga County, New York","36091",2010,98656,89.5,10.5
"1875","Schenectady County, New York","36093",2010,68196,92.21,7.79
"1876","Schoharie County, New York","36095",2010,17231,76.41,23.59
"1877","Schuyler County, New York","36097",2010,9455,79.64,20.36
"1878","Seneca County, New York","36099",2010,16043,83.48,16.52
"1879","Steuben County, New York","36101",2010,48875,82.55,17.45
"1880","Suffolk County, New York","36103",2010,569985,87.71,12.29
"1881","Sullivan County, New York","36105",2010,49186,61.28,38.72
"1882","Tioga County, New York","36107",2010,22203,91.65,8.35
"1883","Tompkins County, New York","36109",2010,41674,93.5,6.5
"1884","Ulster County, New York","36111",2010,83638,84.95,15.05
"1885","Warren County, New York","36113",2010,38726,72.28,27.72
"1886","Washington County, New York","36115",2010,28844,83.7,16.3
"1887","Wayne County, New York","36117",2010,41057,89.11,10.89
"1888","Westchester County, New York","36119",2010,370821,93.64,6.36
"1889","Wyoming County, New York","36121",2010,17970,86.26,13.74
"1890","Yates County, New York","36123",2010,13491,70.54,29.46
"1891","Alamance County, North Carolina","37001",2010,66576,90.06,9.94
"1892","Alexander County, North Carolina","37003",2010,16189,89.1,10.9
"1893","Alleghany County, North Carolina","37005",2010,8094,59.03,40.97
"1894","Anson County, North Carolina","37007",2010,11576,84.27,15.73
"1895","Ashe County, North Carolina","37009",2010,17342,67.78,32.22
"1896","Avery County, North Carolina","37011",2010,13890,47.98,52.02
"1897","Beaufort County, North Carolina","37013",2010,24688,80.77,19.23
"1898","Bertie County, North Carolina","37015",2010,9822,85.1,14.9
"1899","Bladen County, North Carolina","37017",2010,17718,81.44,18.56
"1900","Brunswick County, North Carolina","37019",2010,77482,59.75,40.25
"1901","Buncombe County, North Carolina","37021",2010,113365,88.57,11.43
"1902","Burke County, North Carolina","37023",2010,40879,87.59,12.41
"1903","Cabarrus County, North Carolina","37025",2010,71937,91.28,8.72
"1904","Caldwell County, North Carolina","37027",2010,37659,88.66,11.34
"1905","Camden County, North Carolina","37029",2010,4104,89.55,10.45
"1906","Carteret County, North Carolina","37031",2010,48179,59.92,40.08
"1907","Caswell County, North Carolina","37033",2010,10619,86.54,13.46
"1908","Catawba County, North Carolina","37035",2010,67886,89.69,10.31
"1909","Chatham County, North Carolina","37037",2010,28753,89.89,10.11
"1910","Cherokee County, North Carolina","37039",2010,17515,67.1,32.9
"1911","Chowan County, North Carolina","37041",2010,7289,83.13,16.87
"1912","Clay County, North Carolina","37043",2010,7140,65.27,34.73
"1913","Cleveland County, North Carolina","37045",2010,43373,88.89,11.11
"1914","Columbus County, North Carolina","37047",2010,26042,86.36,13.64
"1915","Craven County, North Carolina","37049",2010,45002,89.55,10.45
"1916","Cumberland County, North Carolina","37051",2010,135524,90.34,9.66
"1917","Currituck County, North Carolina","37053",2010,14453,61.44,38.56
"1918","Dare County, North Carolina","37055",2010,33492,42.8,57.2
"1919","Davidson County, North Carolina","37057",2010,72655,88.8,11.2
"1920","Davie County, North Carolina","37059",2010,18238,89.07,10.93
"1921","Duplin County, North Carolina","37061",2010,25728,87.43,12.57
"1922","Durham County, North Carolina","37063",2010,120217,90.96,9.04
"1923","Edgecombe County, North Carolina","37065",2010,24838,87.29,12.71
"1924","Forsyth County, North Carolina","37067",2010,156872,89.99,10.01
"1925","Franklin County, North Carolina","37069",2010,26577,86.63,13.37
"1926","Gaston County, North Carolina","37071",2010,88686,90.06,9.94
"1927","Gates County, North Carolina","37073",2010,5208,89.57,10.43
"1928","Graham County, North Carolina","37075",2010,5930,62.41,37.59
"1929","Granville County, North Carolina","37077",2010,22827,90.37,9.63
"1930","Greene County, North Carolina","37079",2010,8213,89.04,10.96
"1931","Guilford County, North Carolina","37081",2010,218017,90.19,9.81
"1932","Halifax County, North Carolina","37083",2010,25781,85.22,14.78
"1933","Harnett County, North Carolina","37085",2010,46731,89.01,10.99
"1934","Haywood County, North Carolina","37087",2010,34954,73.13,26.87
"1935","Henderson County, North Carolina","37089",2010,54710,83.07,16.93
"1936","Hertford County, North Carolina","37091",2010,10635,87.77,12.23
"1937","Hoke County, North Carolina","37093",2010,18211,90.78,9.22
"1938","Hyde County, North Carolina","37095",2010,3347,63.31,36.69
"1939","Iredell County, North Carolina","37097",2010,69013,88.7,11.3
"1940","Jackson County, North Carolina","37099",2010,25948,63.38,36.62
"1941","Johnston County, North Carolina","37101",2010,67682,91.47,8.53
"1942","Jones County, North Carolina","37103",2010,4838,86.13,13.87
"1943","Lee County, North Carolina","37105",2010,24136,91.39,8.61
"1944","Lenoir County, North Carolina","37107",2010,27437,88.66,11.34
"1945","Lincoln County, North Carolina","37109",2010,33641,90.2,9.8
"1946","McDowell County, North Carolina","37111",2010,20808,85.73,14.27
"1947","Macon County, North Carolina","37113",2010,25245,57.8,42.2
"1948","Madison County, North Carolina","37115",2010,10608,80.07,19.93
"1949","Martin County, North Carolina","37117",2010,11704,88.16,11.84
"1950","Mecklenburg County, North Carolina","37119",2010,398510,90.89,9.11
"1951","Mitchell County, North Carolina","37121",2010,8713,76.72,23.28
"1952","Montgomery County, North Carolina","37123",2010,15914,66.26,33.74
"1953","Moore County, North Carolina","37125",2010,43940,85.43,14.57
"1954","Nash County, North Carolina","37127",2010,42286,89.35,10.65
"1955","New Hanover County, North Carolina","37129",2010,101436,84.83,15.17
"1956","Northampton County, North Carolina","37131",2010,11674,78.75,21.25
"1957","Onslow County, North Carolina","37133",2010,68226,88.08,11.92
"1958","Orange County, North Carolina","37135",2010,55597,92.55,7.45
"1959","Pamlico County, North Carolina","37137",2010,7534,72.87,27.13
"1960","Pasquotank County, North Carolina","37139",2010,16833,88.85,11.15
"1961","Pender County, North Carolina","37141",2010,26724,76.09,23.91
"1962","Perquimans County, North Carolina","37143",2010,6986,80.13,19.87
"1963","Person County, North Carolina","37145",2010,18193,86.99,13.01
"1964","Pitt County, North Carolina","37147",2010,74990,90.11,9.89
"1965","Polk County, North Carolina","37149",2010,11432,78.63,21.37
"1966","Randolph County, North Carolina","37151",2010,61041,90.71,9.29
"1967","Richmond County, North Carolina","37153",2010,20738,88.87,11.13
"1968","Robeson County, North Carolina","37155",2010,52751,90.99,9.01
"1969","Rockingham County, North Carolina","37157",2010,43696,88.55,11.45
"1970","Rowan County, North Carolina","37159",2010,60211,88.26,11.74
"1971","Rutherford County, North Carolina","37161",2010,33878,81.07,18.93
"1972","Sampson County, North Carolina","37163",2010,27234,88.14,11.86
"1973","Scotland County, North Carolina","37165",2010,15193,89.61,10.39
"1974","Stanly County, North Carolina","37167",2010,27110,87.01,12.99
"1975","Stokes County, North Carolina","37169",2010,21924,88.56,11.44
"1976","Surry County, North Carolina","37171",2010,33667,88.85,11.15
"1977","Swain County, North Carolina","37173",2010,8723,65.02,34.98
"1978","Transylvania County, North Carolina","37175",2010,19163,75.11,24.89
"1979","Tyrrell County, North Carolina","37177",2010,2068,77.13,22.87
"1980","Union County, North Carolina","37179",2010,72870,93.13,6.87
"1981","Vance County, North Carolina","37181",2010,20082,86.62,13.38
"1982","Wake County, North Carolina","37183",2010,371836,92.96,7.04
"1983","Warren County, North Carolina","37185",2010,11806,70.48,29.52
"1984","Washington County, North Carolina","37187",2010,6491,85.13,14.87
"1985","Watauga County, North Carolina","37189",2010,32137,63.49,36.51
"1986","Wayne County, North Carolina","37191",2010,52949,90.33,9.67
"1987","Wilkes County, North Carolina","37193",2010,33065,85.77,14.23
"1988","Wilson County, North Carolina","37195",2010,35511,90.01,9.99
"1989","Yadkin County, North Carolina","37197",2010,17341,89.3,10.7
"1990","Yancey County, North Carolina","37199",2010,11032,69.29,30.71
"1991","Adams County, North Dakota","38001",2010,1377,79.74,20.26
"1992","Barnes County, North Dakota","38003",2010,5704,84.61,15.39
"1993","Benson County, North Dakota","38005",2010,2950,75.69,24.31
"1994","Billings County, North Dakota","38007",2010,484,73.97,26.03
"1995","Bottineau County, North Dakota","38009",2010,4341,65.24,34.76
"1996","Bowman County, North Dakota","38011",2010,1683,82.29,17.71
"1997","Burke County, North Dakota","38013",2010,1340,68.13,31.87
"1998","Burleigh County, North Dakota","38015",2010,35754,95.03,4.97
"1999","Cass County, North Dakota","38017",2010,67938,94.05,5.95
"2000","Cavalier County, North Dakota","38019",2010,2309,78.74,21.26
"2001","Dickey County, North Dakota","38021",2010,2636,82.7,17.3
"2002","Divide County, North Dakota","38023",2010,1324,73.79,26.21
"2003","Dunn County, North Dakota","38025",2010,2132,65.71,34.29
"2004","Eddy County, North Dakota","38027",2010,1323,79.89,20.11
"2005","Emmons County, North Dakota","38029",2010,2085,76.45,23.55
"2006","Foster County, North Dakota","38031",2010,1801,83.01,16.99
"2007","Golden Valley County, North Dakota","38033",2010,967,80.04,19.96
"2008","Grand Forks County, North Dakota","38035",2010,29344,93.43,6.57
"2009","Grant County, North Dakota","38037",2010,1690,66.75,33.25
"2010","Griggs County, North Dakota","38039",2010,1461,77.41,22.59
