"","TRACTCE","GEOID","BedCt","PITCt","YrBed"
"709",50300,37183050300,60,61,60
"710",51000,37183051000,85,70,75
"711",52404,37183052404,NA,NA,NA
"712",52705,37183052705,NA,NA,NA
"713",53203,37183053203,NA,NA,NA
"714",10601,37127010601,NA,NA,NA
"715",2023,37063002023,NA,NA,NA
"716",12010,37129012010,NA,NA,NA
"717",20313,37179020313,NA,NA,NA
"718",20501,37179020501,92,84,92
"719",960500,37181960500,21,16,6
"720",403,37133000403,NA,NA,NA
"721",800,37133000800,NA,NA,NA
"722",2500,37133002500,NA,NA,NA
"723",990100,37133990100,NA,NA,NA
"724",11601,37135011601,NA,NA,NA
"725",960200,37139960200,NA,NA,NA
"726",100,37147000100,NA,NA,NA
"727",920200,37149920200,NA,NA,NA
"728",10100,37129010100,10,10,10
"729",11606,37129011606,NA,NA,NA
"730",5843,37119005843,NA,NA,NA
"731",5915,37119005915,NA,NA,NA
"732",6203,37119006203,NA,NA,NA
"733",920900,37087920900,NA,NA,NA
"734",3201,37021003201,NA,NA,NA
"735",40702,37025040702,NA,NA,NA
"736",40800,37025040800,6,NA,6
"737",41901,37025041901,NA,NA,NA
"738",931200,37089931200,NA,NA,NA
"739",60601,37097060601,NA,NA,NA
"740",61204,37097061204,NA,NA,NA
"741",15703,37081015703,NA,NA,NA
"742",16305,37081016305,NA,NA,NA
"743",930200,37083930200,NA,NA,NA
"744",1505,37119001505,NA,NA,NA
"745",1702,37119001702,27,24,27
"746",980300,37119980300,NA,NA,NA
"747",950900,37125950900,NA,NA,NA
"748",1923,37119001923,NA,NA,NA
"749",3017,37119003017,NA,NA,NA
"750",3109,37119003109,NA,NA,NA
"751",500,37191000500,NA,NA,NA
"752",1900,37191001900,NA,NA,NA
"753",100,37195000100,71,67,69
"754",1400,37195001400,NA,NA,NA
"755",960400,37199960400,NA,NA,NA
"756",53509,37183053509,NA,NA,NA
"757",53718,37183053718,NA,NA,NA
"758",54001,37183054001,NA,NA,NA
"759",20511,37019020511,NA,NA,NA
"760",1000,37021001000,NA,NA,NA
"761",40700,37101040700,NA,NA,NA
"762",30300,37105030300,13,6,13
"763",10400,37107010400,3,3,3
"764",70201,37109070201,NA,NA,NA
"765",54018,37183054018,NA,NA,NA
"766",950400,37185950400,NA,NA,NA
"767",920500,37189920500,NA,NA,NA
"768",930102,37041930102,NA,NA,NA
"769",930500,37047930500,NA,NA,NA
"770",960300,37049960300,NA,NA,NA
"771",4303,37119004303,NA,NA,NA
"772",5511,37119005511,NA,NA,NA
"773",5522,37119005522,NA,NA,NA
"774",5609,37119005609,NA,NA,NA
"775",5713,37119005713,NA,NA,NA
"776",5831,37119005831,NA,NA,NA
"777",1503,37063001503,NA,NA,NA
"778",1709,37063001709,48,45,48
"779",2021,37063002021,NA,NA,NA
"780",10100,37115010100,NA,NA,NA
"781",10500,37115010500,8,2,8
"782",970400,37117970400,NA,NA,NA
"783",300,37119000300,NA,NA,NA
"784",800,37119000800,NA,NA,NA
"785",3003,37067003003,NA,NA,NA
"786",3202,37067003202,NA,NA,NA
"787",920800,37189920800,NA,NA,NA
"788",601,37191000601,NA,NA,NA
"789",1400,37191001400,17,5,17
"790",960400,37193960400,NA,NA,NA
"791",52000,37159052000,210,176,210
"792",960200,37161960200,NA,NA,NA
"793",930300,37083930300,NA,NA,NA
"794",110102,37053110102,NA,NA,NA
"795",970601,37055970601,NA,NA,NA
"796",60302,37057060302,NA,NA,NA
"797",61000,37057061000,NA,NA,NA
"798",90400,37061090400,NA,NA,NA
"799",20701,37179020701,NA,NA,NA
"800",200,37063000200,NA,NA,NA
"801",970500,37117970500,NA,NA,NA
"802",700,37119000700,NA,NA,NA
"803",1605,37119001605,NA,NA,NA
"804",1910,37119001910,NA,NA,NA
"805",1919,37119001919,NA,NA,NA
"806",2100,37119002100,NA,NA,NA
"807",2600,37119002600,227,227,227
"808",3008,37119003008,NA,NA,NA
"809",20201,37019020201,NA,NA,NA
"810",20309,37019020309,NA,NA,NA
"811",20504,37019020504,NA,NA,NA
"812",20510,37019020510,NA,NA,NA
"813",600,37021000600,NA,NA,NA
"814",2000,37021002000,NA,NA,NA
"815",2606,37021002606,NA,NA,NA
"816",20201,37023020201,NA,NA,NA
"817",61408,37097061408,NA,NA,NA
"818",950700,37099950700,NA,NA,NA
"819",41502,37101041502,NA,NA,NA
"820",920100,37103920100,NA,NA,NA
"821",30101,37105030101,NA,NA,NA
"822",70600,37109070600,NA,NA,NA
"823",970100,37111970100,NA,NA,NA
"824",970400,37111970400,29,28,29
"825",970200,37113970200,10,6,10
"826",10200,37115010200,NA,NA,NA
"827",970100,37117970100,NA,NA,NA
"828",11400,37135011400,NA,NA,NA
"829",11800,37135011800,NA,NA,NA
"830",960100,37139960100,NA,NA,NA
"831",71303,37085071303,NA,NA,NA
"832",930300,37089930300,NA,NA,NA
"833",930900,37089930900,NA,NA,NA
"834",950100,37091950100,NA,NA,NA
"835",970402,37093970402,NA,NA,NA
"836",920100,37095920100,NA,NA,NA
"837",10403,37081010403,NA,NA,NA
"838",10900,37081010900,77,77,77
"839",11500,37081011500,40,34,40
"840",12604,37081012604,8,5,8
"841",12610,37081012610,NA,NA,NA
"842",12707,37081012707,NA,NA,NA
"843",53719,37183053719,NA,NA,NA
"844",54110,37183054110,NA,NA,NA
"845",960600,37049960600,NA,NA,NA
"846",950100,37017950100,NA,NA,NA
"847",950600,37017950600,NA,NA,NA
"848",970400,37077970400,9,7,9
"849",950300,37079950300,NA,NA,NA
"850",51204,37159051204,NA,NA,NA
"851",3805,37067003805,NA,NA,NA
"852",4011,37067004011,NA,NA,NA
"853",10303,37035010303,NA,NA,NA
"854",31504,37151031504,NA,NA,NA
"855",50300,37197050300,NA,NA,NA
"856",11605,37129011605,NA,NA,NA
"857",30102,37071030102,NA,NA,NA
"858",30602,37071030602,NA,NA,NA
"859",31004,37071031004,NA,NA,NA
"860",32702,37071032702,NA,NA,NA
"861",970100,37073970100,NA,NA,NA
"862",920300,37075920300,NA,NA,NA
"863",14412,37081014412,NA,NA,NA
"864",15707,37081015707,NA,NA,NA
"865",961000,37155961000,40,27,40
"866",40400,37157040400,NA,NA,NA
"867",41200,37157041200,NA,NA,NA
"868",50300,37159050300,NA,NA,NA
"869",41902,37025041902,16,6,16
"870",42101,37025042101,1,1,1
"871",42602,37025042602,NA,NA,NA
"872",31403,37027031403,NA,NA,NA
"873",970304,37031970304,NA,NA,NA
"874",970504,37031970504,NA,NA,NA
"875",970902,37031970902,NA,NA,NA
"876",990100,37031990100,NA,NA,NA
"877",5710,37119005710,NA,NA,NA
"878",103,37133000103,NA,NA,NA
"879",402,37133000402,NA,NA,NA
"880",1700,37133001700,NA,NA,NA
"881",2202,37133002202,NA,NA,NA
"882",970900,37163970900,NA,NA,NA
"883",931201,37167931201,33,21,33
"884",70503,37169070503,NA,NA,NA
"885",930901,37171930901,20,19,20
"886",960301,37173960301,NA,NA,NA
"887",960100,37177960100,NA,NA,NA
"888",5308,37119005308,NA,NA,NA
"889",5621,37119005621,NA,NA,NA
"890",21702,37001021702,NA,NA,NA
"891",40700,37003040700,NA,NA,NA
"892",930300,37013930300,11,9,11
"893",20105,37037020105,NA,NA,NA
"894",20600,37037020600,NA,NA,NA
"895",930300,37039930300,NA,NA,NA
"896",2018,37063002018,NA,NA,NA
"897",2022,37063002022,NA,NA,NA
"898",21000,37065021000,NA,NA,NA
"899",21300,37065021300,NA,NA,NA
"900",200,37067000200,335,263,335
"901",1000,37067001000,NA,NA,NA
"902",1602,37067001602,NA,NA,NA
"903",2100,37067002100,NA,NA,NA
"904",930101,37041930101,NA,NA,NA
"905",951000,37045951000,NA,NA,NA
"906",16101,37081016101,NA,NA,NA
"907",16503,37081016503,NA,NA,NA
"908",53606,37183053606,NA,NA,NA
"909",51900,37183051900,NA,NA,NA
"910",52407,37183052407,10,10,10
"911",52602,37183052602,NA,NA,NA
"912",52809,37183052809,NA,NA,NA
"913",53005,37183053005,NA,NA,NA
"914",53204,37183053204,NA,NA,NA
"915",53408,37183053408,NA,NA,NA
"916",53425,37183053425,NA,NA,NA
"917",53507,37183053507,NA,NA,NA
"918",53519,37183053519,NA,NA,NA
"919",3018,37119003018,NA,NA,NA
"920",3300,37119003300,NA,NA,NA
"921",3807,37119003807,NA,NA,NA
"922",4500,37119004500,NA,NA,NA
"923",52506,37183052506,NA,NA,NA
"924",53422,37183053422,NA,NA,NA
"925",53713,37183053713,NA,NA,NA
"926",54008,37183054008,NA,NA,NA
"927",1800,37191001800,29,29,29
"928",960900,37193960900,NA,NA,NA
"929",801,37195000801,NA,NA,NA
"930",931300,37047931300,NA,NA,NA
"931",960700,37049960700,NA,NA,NA
"932",40701,37025040701,NA,NA,NA
"933",3311,37051003311,NA,NA,NA
"934",60700,37057060700,NA,NA,NA
"935",1400,37063001400,NA,NA,NA
"936",301,37067000301,5,5,5
"937",2601,37067002601,NA,NA,NA
"938",31003,37071031003,NA,NA,NA
"939",970401,37031970401,16,12,16
"940",10402,37035010402,NA,NA,NA
"941",951100,37045951100,NA,NA,NA
"942",20200,37001020200,10,10,10
"943",1200,37021001200,NA,NA,NA
"944",3302,37051003302,NA,NA,NA
"945",3312,37051003312,NA,NA,NA
"946",3403,37051003403,NA,NA,NA
"947",13900,37081013900,NA,NA,NA
"948",920201,37141920201,NA,NA,NA
"949",960900,37049960900,22,14,22
"950",200,37051000200,37,37,37
"951",1604,37051001604,NA,NA,NA
"952",11100,37129011100,NA,NA,NA
"953",920400,37145920400,NA,NA,NA
"954",202,37147000202,NA,NA,NA
"955",602,37147000602,NA,NA,NA
"956",1302,37147001302,NA,NA,NA
"957",30302,37151030302,NA,NA,NA
"958",10501,37129010501,16,15,16
"959",10600,37129010600,NA,NA,NA
"960",21006,37179021006,NA,NA,NA
"961",960600,37181960600,NA,NA,NA
"962",50100,37183050100,265,262,265
"963",950701,37125950701,NA,NA,NA
"964",10400,37127010400,81,47,81
"965",10200,37129010200,24,24,24
"966",5825,37119005825,NA,NA,NA
"967",5832,37119005832,NA,NA,NA
"968",5840,37119005840,NA,NA,NA
"969",5909,37119005909,NA,NA,NA
"970",54204,37183054204,NA,NA,NA
"971",5918,37119005918,NA,NA,NA
"972",6107,37119006107,NA,NA,NA
"973",6212,37119006212,NA,NA,NA
"974",950100,37121950100,NA,NA,NA
"975",3311,37067003311,NA,NA,NA
"976",33100,37071033100,NA,NA,NA
"977",900,37133000900,NA,NA,NA
"978",11300,37135011300,NA,NA,NA
"979",31602,37151031602,NA,NA,NA
"980",970500,37153970500,NA,NA,NA
"981",50700,37159050700,NA,NA,NA
"982",971000,37163971000,NA,NA,NA
"983",20311,37179020311,NA,NA,NA
"984",30102,37105030102,NA,NA,NA
"985",1606,37119001606,NA,NA,NA
"986",1915,37119001915,NA,NA,NA
"987",3006,37119003006,NA,NA,NA
"988",5517,37119005517,NA,NA,NA
"989",5841,37119005841,NA,NA,NA
"990",10800,37129010800,15,15,15
"991",970704,37077970704,NA,NA,NA
"992",11400,37081011400,109,99,109
"993",14000,37081014000,35,33,35
"994",71402,37085071402,NA,NA,NA
"995",60100,37097060100,NA,NA,NA
"996",970800,37009970800,NA,NA,NA
"997",980200,37119980200,NA,NA,NA
"998",50700,37183050700,12,12,12
"999",4000,37119004000,NA,NA,NA
"1000",1003,37147001003,NA,NA,NA
"1001",100,37021000100,146,145,146
"1002",1400,37133001400,NA,NA,NA
"1003",50900,37183050900,8,8,8
"1004",53423,37183053423,NA,NA,NA
"1005",302,37063000302,NA,NA,NA
"1006",3904,37067003904,NA,NA,NA
"1007",950102,37079950102,NA,NA,NA
"1008",12504,37081012504,NA,NA,NA
"1009",30501,37105030501,NA,NA,NA
"1010",1603,37119001603,NA,NA,NA
"1011",1918,37119001918,NA,NA,NA
"1012",5305,37119005305,NA,NA,NA
"1013",5826,37119005826,NA,NA,NA
"1014",10502,37129010502,11,9,11
"1015",11904,37129011904,NA,NA,NA
"1016",1500,37021001500,NA,NA,NA
"1017",40703,37025040703,28,22,28
"1018",42502,37025042502,NA,NA,NA
"1019",950100,37043950100,NA,NA,NA
"1020",951502,37045951502,NA,NA,NA
"1021",3304,37051003304,NA,NA,NA
"1022",1100,37063001100,95,82,95
"1023",502,37195000502,NA,NA,NA
"1024",20305,37019020305,NA,NA,NA
"1025",1304,37063001304,NA,NA,NA
"1026",400,37067000400,80,72,80
"1027",3806,37067003806,NA,NA,NA
"1028",31401,37071031401,5,3,5
"1029",1500,37133001500,NA,NA,NA
"1030",11902,37135011902,NA,NA,NA
"1031",31503,37151031503,NA,NA,NA
"1032",970200,37153970200,NA,NA,NA
"1033",50400,37159050400,NA,NA,NA
"1034",10600,37165010600,NA,NA,NA
"1035",960500,37175960500,NA,NA,NA
"1036",20314,37179020314,NA,NA,NA
"1037",50600,37183050600,NA,NA,NA
"1038",53525,37183053525,NA,NA,NA
"1039",54006,37183054006,NA,NA,NA
"1040",990100,37019990100,NA,NA,NA
"1041",21302,37023021302,NA,NA,NA
"1042",2016,37063002016,NA,NA,NA
"1043",11601,37081011601,NA,NA,NA
"1044",600,37119000600,607,607,607
"1045",990100,37129990100,NA,NA,NA
"1046",53417,37183053417,NA,NA,NA
"1047",16010,37081016010,NA,NA,NA
"1048",960400,37015960400,NA,NA,NA
"1049",400,37021000400,NA,NA,NA
"1050",12100,37135012100,NA,NA,NA
"1051",990100,37141990100,NA,NA,NA
"1052",51400,37183051400,NA,NA,NA
"1053",52504,37183052504,NA,NA,NA
"1054",53512,37183053512,NA,NA,NA
"1055",970603,37031970603,NA,NA,NA
"1056",50202,37159050202,NA,NA,NA
"1057",51502,37159051502,NA,NA,NA
"1058",931300,37089931300,50,50,50
"1059",961002,37049961002,NA,NA,NA
"1060",61202,37057061202,NA,NA,NA
"1061",401,37063000401,NA,NA,NA
"1062",30200,37105030200,56,40,36
"1063",1200,37119001200,NA,NA,NA
"1064",3015,37119003015,NA,NA,NA
"1065",1100,37119001100,NA,NA,NA
"1066",14411,37081014411,NA,NA,NA
"1067",930900,37083930900,NA,NA,NA
"1068",61003,37097061003,NA,NA,NA
"1069",10602,37081010602,NA,NA,NA
"1070",1002,37063001002,NA,NA,NA
"1071",20700,37065020700,NA,NA,NA
"1072",1800,37067001800,NA,NA,NA
"1073",21008,37179021008,NA,NA,NA
"1074",16506,37081016506,NA,NA,NA
"1075",5827,37119005827,NA,NA,NA
"1076",5916,37119005916,NA,NA,NA
"1077",12617,37081012617,NA,NA,NA
"1078",200,37195000200,10,4,10
"1079",950800,37099950800,NA,NA,NA
"1080",41300,37101041300,NA,NA,NA
"1081",961500,37155961500,NA,NA,NA
"1082",53725,37183053725,NA,NA,NA
"1083",990100,37053990100,NA,NA,NA
"1084",20600,37065020600,NA,NA,NA
"1085",42503,37025042503,NA,NA,NA
"1086",10200,37127010200,8,5,8
"1087",11200,37129011200,32,21,32
"1088",980200,37173980200,NA,NA,NA
"1089",20901,37001020901,NA,NA,NA
"1090",970700,37009970700,NA,NA,NA
"1091",931001,37171931001,NA,NA,NA
"1092",50502,37197050502,NA,NA,NA
"1093",20902,37001020902,NA,NA,NA
"1094",21102,37001021102,NA,NA,NA
"1095",3002,37067003002,NA,NA,NA
"1096",3103,37067003103,NA,NA,NA
"1097",3310,37067003310,NA,NA,NA
"1098",3312,37067003312,NA,NA,NA
"1099",3600,37067003600,NA,NA,NA
"1100",3702,37067003702,NA,NA,NA
"1101",3804,37067003804,NA,NA,NA
"1102",20300,37001020300,NA,NA,NA
"1103",20501,37001020501,NA,NA,NA
"1104",20602,37001020602,NA,NA,NA
"1105",20701,37001020701,NA,NA,NA
"1106",1700,37021001700,NA,NA,NA
"1107",1900,37021001900,3,3,3
"1108",2101,37021002101,NA,NA,NA
"1109",2206,37021002206,NA,NA,NA
"1110",2503,37021002503,9,9,9
"1111",2506,37021002506,NA,NA,NA
"1112",920600,37007920600,NA,NA,NA
"1113",20702,37001020702,NA,NA,NA
"1114",5848,37119005848,NA,NA,NA
"1115",5907,37119005907,NA,NA,NA
"1116",11000,37127011000,NA,NA,NA
"1117",970704,37031970704,NA,NA,NA
"1118",970803,37031970803,NA,NA,NA
"1119",971002,37031971002,NA,NA,NA
"1120",930100,37033930100,NA,NA,NA
"1121",11500,37129011500,NA,NA,NA
"1122",10400,37165010400,NA,NA,NA
"1123",930200,37167930200,NA,NA,NA
"1124",961100,37193961100,4,4,4
"1125",21201,37023021201,NA,NA,NA
"1126",21203,37023021203,NA,NA,NA
"1127",930600,37013930600,NA,NA,NA
"1128",1401,37147001401,NA,NA,NA
"1129",31704,37071031704,NA,NA,NA
"1130",32100,37071032100,NA,NA,NA
"1131",32200,37071032200,NA,NA,NA
"1132",11100,37107011100,NA,NA,NA
"1133",930400,37039930400,33,25,33
"1134",40100,37003040100,NA,NA,NA
"1135",400,37195000400,NA,NA,NA
"1136",31400,37151031400,NA,NA,NA
"1137",71204,37085071204,NA,NA,NA
"1138",71302,37085071302,NA,NA,NA
"1139",920600,37087920600,NA,NA,NA
"1140",5912,37119005912,NA,NA,NA
"1141",6006,37119006006,NA,NA,NA
"1142",50201,37159050201,NA,NA,NA
"1143",30504,37151030504,NA,NA,NA
"1144",16006,37081016006,NA,NA,NA
"1145",16008,37081016008,NA,NA,NA
"1146",931000,37167931000,NA,NA,NA
"1147",931202,37167931202,NA,NA,NA
"1148",950400,37017950400,NA,NA,NA
"1149",20101,37019020101,NA,NA,NA
"1150",20103,37019020103,NA,NA,NA
"1151",20100,37001020100,89,34,89
"1152",1502,37063001502,17,16,14
"1153",1603,37063001603,NA,NA,NA
"1154",960101,37155960101,NA,NA,NA
"1155",920100,37007920100,NA,NA,NA
"1156",16102,37081016102,NA,NA,NA
"1157",16203,37081016203,NA,NA,NA
"1158",16408,37081016408,NA,NA,NA
"1159",16410,37081016410,NA,NA,NA
"1160",51902,37159051902,NA,NA,NA
"1161",21701,37001021701,NA,NA,NA
"1162",21803,37001021803,NA,NA,NA
"1163",16505,37081016505,NA,NA,NA
"1164",22001,37001022001,NA,NA,NA
"1165",1500,37147001500,NA,NA,NA
"1166",920400,37007920400,40,33,40
"1167",930201,37171930201,NA,NA,NA
"1168",930501,37171930501,NA,NA,NA
"1169",930700,37171930700,NA,NA,NA
"1170",920602,37189920602,NA,NA,NA
"1171",11102,37135011102,NA,NA,NA
"1172",11204,37135011204,NA,NA,NA
"1173",11700,37135011700,NA,NA,NA
"1174",50102,37197050102,NA,NA,NA
"1175",12201,37135012201,NA,NA,NA
"1176",11002,37107011002,NA,NA,NA
"1177",70802,37085070802,NA,NA,NA
"1178",71202,37085071202,NA,NA,NA
"1179",6103,37119006103,NA,NA,NA
"1180",6105,37119006105,NA,NA,NA
"1181",6108,37119006108,NA,NA,NA
"1182",6213,37119006213,NA,NA,NA
"1183",970700,37163970700,NA,NA,NA
"1184",950200,37005950200,NA,NA,NA
"1185",970600,37153970600,NA,NA,NA
"1186",970800,37153970800,NA,NA,NA
"1187",3204,37021003204,NA,NA,NA
"1188",20307,37179020307,NA,NA,NA
"1189",50903,37159050903,16,16,16
"1190",51001,37159051001,NA,NA,NA
"1191",20100,37023020100,NA,NA,NA
"1192",20301,37023020301,NA,NA,NA
"1193",20405,37019020405,NA,NA,NA
"1194",20506,37019020506,11,11,11
"1195",2607,37021002607,NA,NA,NA
"1196",200,37021000200,69,59,62
"1197",500,37021000500,NA,NA,NA
"1198",700,37021000700,NA,NA,NA
"1199",20900,37023020900,NA,NA,NA
"1200",20202,37019020202,NA,NA,NA
"1201",20307,37019020307,NA,NA,NA
"1202",21000,37023021000,NA,NA,NA
"1203",1705,37063001705,NA,NA,NA
"1204",1706,37063001706,NA,NA,NA
"1205",11200,37107011200,NA,NA,NA
"1206",930302,37011930302,NA,NA,NA
"1207",970300,37153970300,NA,NA,NA
"1208",970400,37153970400,NA,NA,NA
"1209",20310,37019020310,NA,NA,NA
"1210",2702,37021002702,NA,NA,NA
"1211",2804,37021002804,NA,NA,NA
"1212",31505,37151031505,NA,NA,NA
"1213",31601,37151031601,NA,NA,NA
"1214",970100,37153970100,NA,NA,NA
"1215",962001,37155962001,NA,NA,NA
"1216",30503,37105030503,NA,NA,NA
"1217",920200,37131920200,NA,NA,NA
"1218",70700,37085070700,76,76,76
"1219",5706,37119005706,NA,NA,NA
"1220",930800,37083930800,NA,NA,NA
"1221",102,37133000102,NA,NA,NA
"1222",202,37133000202,NA,NA,NA
"1223",5716,37119005716,NA,NA,NA
"1224",960900,37161960900,NA,NA,NA
"1225",70902,37109070902,NA,NA,NA
"1226",3204,37119003204,110,89,110
"1227",3400,37119003400,9,2,9
"1228",3700,37119003700,87,87,87
"1229",1920,37119001920,NA,NA,NA
"1230",970301,37163970301,NA,NA,NA
"1231",1302,37191001302,NA,NA,NA
"1232",2000,37191002000,116,116,116
"1233",961303,37049961303,NA,NA,NA
"1234",1000,37051001000,NA,NA,NA
"1235",2003,37119002003,NA,NA,NA
"1236",2400,37119002400,NA,NA,NA
"1237",2701,37119002701,NA,NA,NA
"1238",2905,37119002905,NA,NA,NA
"1239",30900,37027030900,NA,NA,NA
"1240",1200,37051001200,56,55,56
"1241",60304,37057060304,NA,NA,NA
"1242",960400,37161960400,NA,NA,NA
"1243",70100,37085070100,NA,NA,NA
"1244",70200,37085070200,NA,NA,NA
"1245",31300,37027031300,NA,NA,NA
"1246",930600,37033930600,NA,NA,NA
"1247",10301,37035010301,NA,NA,NA
"1248",10304,37035010304,75,57,75
"1249",10900,37035010900,119,96,119
"1250",11102,37035011102,NA,NA,NA
"1251",5816,37119005816,NA,NA,NA
"1252",5823,37119005823,NA,NA,NA
"1253",980100,37183980100,NA,NA,NA
"1254",950103,37185950103,NA,NA,NA
"1255",960102,37155960102,NA,NA,NA
"1256",960202,37155960202,NA,NA,NA
"1257",960300,37155960300,NA,NA,NA
"1258",5833,37119005833,NA,NA,NA
"1259",5836,37119005836,NA,NA,NA
"1260",5838,37119005838,NA,NA,NA
"1261",20500,37037020500,NA,NA,NA
"1262",1807,37063001807,NA,NA,NA
"1263",11300,37107011300,NA,NA,NA
"1264",70202,37109070202,NA,NA,NA
"1265",20601,37179020601,NA,NA,NA
"1266",20702,37179020702,NA,NA,NA
"1267",12103,37129012103,NA,NA,NA
"1268",4010,37067004010,NA,NA,NA
"1269",4007,37067004007,NA,NA,NA
"1270",960600,37161960600,NA,NA,NA
"1271",53521,37183053521,NA,NA,NA
"1272",53523,37183053523,37,18,37
"1273",53605,37183053605,NA,NA,NA
"1274",53608,37183053608,NA,NA,NA
"1275",53610,37183053610,NA,NA,NA
"1276",4013,37067004013,NA,NA,NA
"1277",60200,37069060200,NA,NA,NA
"1278",60401,37069060401,NA,NA,NA
"1279",920202,37141920202,NA,NA,NA
"1280",970602,37077970602,NA,NA,NA
"1281",970102,37031970102,NA,NA,NA
"1282",970200,37031970200,NA,NA,NA
"1283",970501,37031970501,NA,NA,NA
"1284",970702,37031970702,NA,NA,NA
"1285",11504,37035011504,NA,NA,NA
"1286",11602,37035011602,NA,NA,NA
"1287",11801,37035011801,NA,NA,NA
"1288",20104,37037020104,NA,NA,NA
"1289",960402,37049960402,NA,NA,NA
"1290",802,37067000802,NA,NA,NA
"1291",960702,37155960702,NA,NA,NA
"1292",961100,37155961100,NA,NA,NA
"1293",1809,37063001809,NA,NA,NA
"1294",2019,37063002019,NA,NA,NA
"1295",931100,37083931100,NA,NA,NA
"1296",961302,37155961302,NA,NA,NA
"1297",961802,37155961802,NA,NA,NA
"1298",31302,37071031302,NA,NA,NA
"1299",12104,37129012104,NA,NA,NA
"1300",12201,37129012201,NA,NA,NA
"1301",12202,37129012202,NA,NA,NA
"1302",970500,37163970500,NA,NA,NA
"1303",53803,37183053803,NA,NA,NA
"1304",53806,37183053806,NA,NA,NA
"1305",53807,37183053807,NA,NA,NA
"1306",53808,37183053808,NA,NA,NA
"1307",31402,37071031402,NA,NA,NA
"1308",31600,37071031600,NA,NA,NA
"1309",60501,37069060501,NA,NA,NA
"1310",60802,37069060802,NA,NA,NA
"1311",30501,37071030501,NA,NA,NA
"1312",30601,37071030601,NA,NA,NA
"1313",30602,37105030602,NA,NA,NA
"1314",10100,37107010100,NA,NA,NA
"1315",980100,37129980100,109,109,109
"1316",920100,37131920100,NA,NA,NA
"1317",1100,37067001100,NA,NA,NA
"1318",1300,37067001300,NA,NA,NA
"1319",2002,37067002002,NA,NA,NA
"1320",2501,37067002501,NA,NA,NA
"1321",54004,37183054004,NA,NA,NA
"1322",54007,37183054007,NA,NA,NA
"1323",30801,37071030801,NA,NA,NA
"1324",30901,37071030901,NA,NA,NA
"1325",31201,37071031201,NA,NA,NA
"1326",31202,37071031202,NA,NA,NA
"1327",2701,37067002701,NA,NA,NA
"1328",2703,37067002703,NA,NA,NA
"1329",2903,37067002903,NA,NA,NA
"1330",101,37191000101,NA,NA,NA
"1331",2100,37133002100,NA,NA,NA
"1332",10703,37135010703,NA,NA,NA
"1333",10902,37135010902,NA,NA,NA
"1334",960101,37049960101,NA,NA,NA
"1335",960102,37049960102,NA,NA,NA
"1336",960500,37049960500,NA,NA,NA
"1337",302,37191000302,NA,NA,NA
"1338",304,37191000304,NA,NA,NA
"1339",31703,37071031703,NA,NA,NA
"1340",950301,37045950301,NA,NA,NA
"1341",60500,37057060500,NA,NA,NA
"1342",61201,37057061201,4,4,4
"1343",61600,37057061600,NA,NA,NA
"1344",61803,37057061803,NA,NA,NA
"1345",961301,37049961301,NA,NA,NA
"1346",930601,37039930601,NA,NA,NA
"1347",930100,37089930100,NA,NA,NA
"1348",930401,37089930401,NA,NA,NA
"1349",3903,37119003903,NA,NA,NA
"1350",31200,37151031200,NA,NA,NA
"1351",931103,37171931103,NA,NA,NA
"1352",940100,37173940100,NA,NA,NA
"1353",12509,37081012509,NA,NA,NA
"1354",2001,37147002001,NA,NA,NA
