Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
Proaction Behavioral Health Alliance,Life Guidance Services/Outpatient,,822 Cherry Street SE,Upper Level,,Grand Rapids,MI,49506,(616)776-0891x401,,,SA/TX/MM/OP/CO/SF/MD/MC/SI/PI/MI/SS/AH/,8236MI49506,-85.64841749409605,42.959514038152726,100.0
Sunshine Treatment Institute PLLC,,,4821 East McNicholas Road,,,Hamtramck,MI,48212,(313)368-4800 Intakes: (313)368-4800x0 (313)368-4600,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/GL/SE/WN/CJ/SF/MD/MC/PI/SP/,8456MI48212,-83.05438995503559,42.418867285558456,98.36
New Light Recovery Center Inc,,,300 West McNichols Street,,,Highland Park,MI,48203,(313)867-8015,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/SF/MD/MC/SI/,7273MI48203,-83.10731295640922,42.41776183825819,98.06
Rainbow Center of Michigan Inc,,,12501 Hamilton Avenue,,,Highland Park,MI,48203,(313)865-1580 Intake: (313)865-1581,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/MC/PI/MI/SS/AH/,7137MI48203,-83.10085377800324,42.39447611495592,100.0
Victory Clinical Services III,,,1949 Lansing Avenue,Suite B,,Jackson,MI,49202,(517)784-2929,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/SE/PW/WN/CJ/SF/MD/MC/SI/PI/AH/,4483MI49202,-84.41544523668253,42.27088038449678,100.0
Victory Clinical Services,,,1020 South Westnedge Street,,,Kalamazoo,MI,49008,(269)344-4458,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/HV/GL/SE/PW/WN/MN/CJ/SF/MD/MC/SI/PI/AH/,3492MI49008,-85.58959262705866,42.28117487033885,98.06
Michigan Access Center Inc,,,2722 East Michigan Avenue,Suite 104,,Lansing,MI,48912,(517)332-9000 Hotline: (517)332-9000,,Methadone Clients Only,SA/TX/MM/DM/OP/SF/,3456MI48912,-84.51281822496692,42.733323561369076,100.0
Michigan Therapeutic Consultants PC,,,913 West Holmes Road,Suite 139,,Lansing,MI,48910,(517)272-4357 Intake: (517)484-4357 Hotline: (517)272-HELP,,Methadone Clients Only,SA/TX/MM/OP/SF/PI/,2295MI48910,-84.56413282294021,42.69747546068249,100.0
Red Cedar Clinic,,,2025 South Washington Avenue,Suite 210,,Lansing,MI,48910,(517)371-1111,,Methadone Clients Only,SA/TX/MM/DM/OP/SF/,6917MI48910,-84.55351613674,42.710571136656405,100.0
Ultimate Solutions Inc,,,29240 Buckingham Street,Suite 11,,Livonia,MI,48154,(734)513-2800 Hotline: (313)414-7095,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/DU/SF/AR/,5606MI48154,-83.33173226041255,42.385723046995686,100.0
Premier Care,,,1400 East 12 Mile Road,,,Madison Heights,MI,48071,(248)547-2223,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/MC/SI/PI/SS/PA/AH/SP/,3918MI48071,-83.09033926720282,42.505062544953496,100.0
Sacred Heart Rehabilitation Center Inc,,,400 Stoddard Road,,,Memphis,MI,48041,(810)392-2167 Intake: (888)802-7472,,,SA/TX/DT/MM/DM/BU/RS/RL/OP/PW/WN/MN/SF/MD/SI/PI/AH/,1372MI48041,-82.74115697608383,42.8860060045896,97.13
Rainbow Center of Michigan Inc,Monroe,,14733 South Telegraph Road,,,Monroe,MI,48161,(734)243-8707 Intakes: (734)234-8707 (313)673-1008 Hotline: (313)673-1008,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/MD/MC/PI/MI/SS/AH/,9093MI48161,-83.44134871382406,41.88199088553705,100.0
Michigan Therapeutic Consultants PC,,,4273 Corporate Way,,,Mount Pleasant,MI,48858,(989)953-4357,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/DU/SF/MD/SI/,0132MI48858,-84.76057948766301,43.61696747300081,100.0
Eastside Substance Abuse Clinic,,,445 East Sherman Boulevard,,,Muskegon,MI,49444,(231)739-4359x18 Intake: (231)739-4359x10,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/DU/SF/MD/SI/AH/,3844MI49444,-86.23292448646946,43.20487769707497,100.0
Metropolitan Rehabilitation Clinics,,,21700 Greenfield Street,Suite 130,,Oak Park,MI,48237,(248)967-4310,,Methadone Clients Only,SA/TX/DT/MM/OP/SF/MC/PI/,3458MI48237,-83.20072281323384,42.45299240222808,98.04
Sacred Heart Rehabilitation Center Inc,Clearview Substance Abuse Services,,1406 8th Street,,,Port Huron,MI,48060,(810)987-1258,,,SA/TX/MM/DM/HH/BU/RS/RL/OP/PW/WN/BC/SF/MD/SI/PI/AH/,7713MI48060,-82.42905044109976,42.96901526067828,100.0
Victory Clinical Services IV,,,508 Shattuck Road,,,Saginaw,MI,48604,(989)752-7867,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/GL/SE/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/SS/,7944MI48604,-83.94731016082098,43.450917528686645,100.0
Premier Services of Michigan,,,23700 Van Dyke Avenue,,,Warren,MI,48089,(586)758-6670,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/MC/PI/SS/PA/AH/SP/F28/,4293MI48089,-83.02687250218666,42.46902140903708,100.0
Bio Medical Behavioral Healthcare Inc,,,2520 Elizabeth Lake Road,,,Waterford,MI,48328,(248)706-5041,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/WN/SF/MD/MC/PI/SP/F4/F28/F30/F66/F81/,4334MI48328,-83.33602039298788,42.6397774567082,100.0
Dakota Treatment Center,,,11939 River Hills Drive,,,Burnsville,MN,55337,(952)890-4480,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,8237MN55337,-93.23276648914104,44.787183499330276,100.0
Leech Lake,Opioid Program,,110 Balsam Avenue,,,Cass Lake,MN,56633,(218)335-4514,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PW/SF/MD/MC/SI/PI/SS/,0076MN56633,-94.6105505407837,47.37902998336546,100.0
Lake Superior Treatment Center,,,14 East Central Entrance,Suite B,,Duluth,MN,55811,(218)786-0223,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,6626MN55811,-92.13137552707056,46.800370922684706,100.0
Alliance Clinic,,,3329 University Avenue SE,,,Minneapolis,MN,55414,(612)454-2260,,Methadone Clients Only,SA/TX/MM/OP/CO/PW/WN/MN/SF/SI/PI/F37/,4560MN55414,-93.21013174634899,44.969060656134594,100.0
Hennepin Faculty Associates,Addiction Medicine Program,,807 Park Avenue,,,Minneapolis,MN,55404,(612)347-0970 Intakes: (612)347-0926 (612)347-7610,,,SA/TX/DT/MM/DM/BU/OP/CO/SF/MD/MC/SI/PI/F37/F48/,7461MN55404,-93.26370850316442,44.97156998135976,100.0
Hennepin Faculty Associates,Addiction Medicine Program,,914 South 8th Street,Suite S-131,,Minneapolis,MN,55404,(612)347-7600 Intakes: (612)347-0926 (612)347-7610,,,SA/TX/DT/MM/DM/BU/OP/SF/MD/MC/SI/PI/F37/F48/,5707MN55404,-93.25991136639372,44.970380973522815,100.0
Specialized Treatment Services Inc,,,1121 Jackson Street NE,Suite 105,,Minneapolis,MN,55413,(612)236-1710 Intakes: (612)236-1700x1812 (612)236- 1700x1702,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/DU/SF/SI/PI/MI/,8585MN55413,-93.24983246310116,44.99930901685698,100.0
Specialized Treatment Services Inc,,,1132 Central Avenue NE,,,Minneapolis,MN,55413,(612)236-1700,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/PW/DU/SF/SI/PI/SP/F37/F70/,1723MN55413,-93.24743750190716,44.99959198990817,100.0
Veterans Affairs Medical Center,Addictive Disorders Services,,1 Veterans Drive,Highway 55 and County 62 Unit 116A-4,,Minneapolis,MN,55417,(612)467-2228,,,MH-SA/TX/DT/MM/DM/BU/RS/OP/PH/CO/SI/PI/MI/PA/,2192MN55417,-93.20435686651852,44.901904344978625,100.0
Metro Treatment of Minnesota LP,Rochester Metro Treatment Center,,2360 North Broadway,,,Rochester,MN,55906,(507)282-0142,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,4176MN55906,-92.45600256105419,44.04802024911724,100.0
Metro Treatment of Minnesota LP,Saint Cloud Metro Treatment Center,,524 25th Avenue North,,,Saint Cloud,MN,56303,(320)202-1909,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,6959MN56303,-94.18783113033464,45.56303462349465,100.0
Saint Paul Metro Treatment Center,,,2311 Woodbridge Street,,,Saint Paul,MN,55113,(651)773-0832,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,7150MN55113,-93.10715386323038,45.01094632549718,100.0
Valhalla Place,,,6043 Hudson Road,Suite 220,,Saint Paul,MN,55125,(651)925-8200,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/WN/DU/SF/SI/PI/MI/,0498MN55125,-92.98249811538612,44.94805372084856,100.0
Community Addiction Recovery,Enterprise (CARE)/Willmar,,1801 Technology Drive NE,,,Willmar,MN,56201,(320)231-5468,,,SA/TX/MM/DM/BU/RS/OP/PH/AD/CO/WN/MN/SF/MD/SI/PI/MI/,0648MN56201,-95.01628360478972,45.143196957718274,100.0
ALTR of Jackson LLC,,,500 East Woodrow Wilson Drive,Suite D,,Jackson,MS,39216,(601)362-3131 Intake: (601)362-3131x0,,Methadone and Buprenorphine Clients Only,MH-SA/TX/MM/BU/OP/SF/,7682MS39216,-90.17863994006935,32.32691784934445,100.0
Metro Treatment of Missouri LP,,,760 South Kings Highway,Suite F,,Cape Girardeau,MO,63701,(573)335-4333,,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/SF/,1910MO63701,-89.55431037864858,37.31708751271748,97.85
DRD Columbia Medical Clinic,,,1415 Paris Road,,,Columbia,MO,65201,(573)449-8338,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/SF/MI/AH/,6606MO65201,-92.31815894707957,38.9587494679535,100.0
Center for Life Solutions,,,637 Dunn Road,Suite 180,,Hazelwood,MO,63042,(314)731-0100 Hotline: (314)302-6728,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WN/MN/CJ/SF/MD/PA/,7954MO63042,-90.36441954335396,38.77981544881136,100.0
Center for Life Solutions,Medication Unit,,637 Dunn Road,Suite 180,,Hazelwood,MO,63042,(314)731-0100 Hotline: (314)302-6728,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WN/MN/CJ/SF/MD/PA/,7954MO63042,-90.36441954335396,38.77981544881136,100.0
DRD Kansas City Medical Clinic,,,723 East 18th Street,,,Kansas City,MO,64108,(816)283-3877,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MI/,0241MO64108,-94.57450768657705,39.0914690676571,100.0
Paseo Comprehensive Rehab Clinic,,,1000 East 24th Street,,,Kansas City,MO,64108,(816)512-7143 Intake: (816)512-7153,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/WN/SF/MD/MC/SI/PI/MI/SS/AH/SP/,9960MO64108,-94.57258730874052,39.08377603119456,100.0
Saint Louis Metro Treatment Center,,,9733 Saint Charles Rock Road,Suite 108,,Saint Louis,MO,63114,(314)423-7030,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/,6964MO63114,-90.36834185494486,38.720434149131606,100.0
Westend Clinic Inc,,,5736 West Florissant Avenue,,,Saint Louis,MO,63120,(314)381-0560 Intake: (314)381-0560x211 Hotlines: (314)381-0560 (314)540-6232,,Methadone Clients Only,SA/TX/MM/DM/OP/PH/HV/MC/SI/SS/PA/,0528MO63120,-90.24648960225589,38.703372072755954,100.0
DRD Springfield Medical Clinic,,,404 East Battlefield Street,,,Springfield,MO,65807,(417)865-8045,,Methadone Clients Only,SA/TX/MM/OP/MC/,3619MO65807,-93.2908882821402,37.15996672732747,100.0
Community Medical Services,Missoula,,715 Kensington Avenue,Suite 4,,Missoula,MT,59801,(406)549-0114 Intake: (406)249-0114,,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/SF/AH/,0984MT59801,-114.00855034310769,46.85330251550915,100.0
Lincoln Treatment Center,,,4305 O Street,,,Lincoln,NE,68510,(402)488-2122,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/AH/,2724NE68510,-96.6594930256994,40.813462511083735,100.0
1941 Center Street,,,Suite 210,,,Omaha,NE,68105,(402)341-6220,,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/AD/HV/PW/SF/,7847NE68105,-95.96259499999996,41.25026500000007,85.0
Omaha Treatment Center,,,11215 John Galt Boulevard,,,Omaha,NE,68137,(402)592-5900,,Methadone Clients Only,SA/TX/MM/DM/OP/SF/,6884NE68137,-96.08760641705594,41.2080660840534,100.0
Mission Treatment Centers,,,704 West Sunset Street,Suite 9-B,,Henderson,NV,89011,(702)558-8600,,Methadone Clients Only,SA/TX/MM/OP/HV/PW/WN/MN/SF/MD/SP/,2272NV89011,-115.02230498707961,36.06394747554523,98.06
Center for Behavioral Health,,,3050 East Desert Inn Road,Suite 116,,Las Vegas,NV,89121,(702)796-0660,,,SA/TX/DT/MM/DM/BU/OP/PW/DU/CJ/SF/MD/MC/SP/,2691NV89121,-115.10755765955317,36.129792144582616,100.0
Dr Miriam/Sheldon G Adelson,Clinic for Drug Abuse Trt Res Inc,,3661 South Maryland Parkway,Suite 64,,Las Vegas,NV,89169,(702)735-7900,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/AD/PW/SF/MD/MC/SI/PI/SS/,3406NV89169,-115.13737862703287,36.12270172504835,100.0
Las Vegas Family Clinic,,,1311 South Casino Center,,,Las Vegas,NV,89104,(702)382-6262,,,SA/TX/DT/MM/DM/BU/OP/PW/DU/CJ/SF/MD/MC/,8724NV89104,-115.1524320222215,36.1554889223331,98.84
Mission Treatment Centers,,,1800 Industrial Road,Suite 100,,Las Vegas,NV,89102,(702)474-4104,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/CJ/SF/MD/MC/SI/SP/,6534NV89102,-115.16071753351059,36.15025035857708,100.0
Nevada Treatment Center,,,1721 East Charleston Boulevard,,,Las Vegas,NV,89104,(702)382-4226x246 Intakes: (702)382-4226x228 (702)382- 4226x229,,,SA/TX/DT/MM/DM/OP/WN/MN/SF/MD/PI/SS/,2149NV89104,-115.12815903645391,36.15890748154328,100.0
New Beginnings Counseling Centers,,,3399 South Eastern Avenue,,,Las Vegas,NV,89169,(702)538-7412,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SE/WN/DU/CJ/SF/MD/SS/,1812NV89169,-115.11865102458692,36.12793127825854,100.0
Vegas Valley Treatment Center Inc,,,1325 South Commerce Street,,,Las Vegas,NV,89102,(702)383-9890,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/PI/,4722NV89102,-115.15505505377553,36.15572066927221,100.0
Center for Behav Health Las Vegas Inc,,,3470 West Cheyenne Avenue,,,North Las Vegas,NV,89032,(702)636-0085 Hotline: (702)636-0085,,,SA/TX/DT/MM/DM/BU/OP/PW/DU/CJ/SF/MD/MC/SP/,2329NV89032,-115.18588101267157,36.21755750208057,100.0
Nevada Medical Systems Inc,Center for Behavioral Health,,2516 East Lake Mead Boulevard,,,North Las Vegas,NV,89030,(702)399-1600,,,SA/TX/DT/MM/DM/BU/OP/PW/DU/CJ/SF/MD/MC/SP/,1001NV89030,-115.11527999076773,36.19589749080875,100.0
New Beginnings Counseling Centers,,,2700 East Lake Mead Boulevard,Suite 3,,North Las Vegas,NV,89030,(702)834-8319,,,SA/TX/DT/MM/DM/BU/OP/PH/CO/WN/DU/CJ/SF/MD/SS/AH/SP/,2584NV89030,-115.11186402994758,36.19588747443451,100.0
Center for Behavioral Health,Nevada,,160 Hubbard Way,Suite A,,Reno,NV,89502,(775)829-4472,,,SA/TX/DT/MM/DM/BU/OP/PW/DU/CJ/SF/MD/MC/SP/,1624NV89502,-119.79735419144731,39.498986932215644,100.0
Life Change Center,,,1755 Sullivan Lane,,,Sparks,NV,89431,(775)355-7734,,,SA/TX/DT/MM/DM/BU/OP/SF/MD/MC/PI/MI/AH/,3248NV89431,-119.77130969044359,39.54865997636164,100.0
Concord Metro Treatment Center,,,8 Loudon Road,,,Concord,NH,3301,(603)229-4260,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MC/SP/,1583NH03301,-71.52889615461645,43.20887691490741,100.0
Merrimack River Medical,,,323 Derry Road,,,Hudson,NH,3051,(603)595-3399,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/WN/SF/MD/PI/SP/F4/F70/,3362NH03051,-71.41485080654483,42.818134130359596,100.0
Habit OPCO,,,20 Market Street,,,Manchester,NH,3101,(603)622-4747,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/MN/SF/MD/PI/,8700NH03101,-71.46384428789088,42.99072971241105,100.0
Metro Treatment of New Hampshire LP,Manchester Metro Treatment Center,,5 Driving Park Road,Suite A,,Manchester,NH,3103,(603)622-5005,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/SP/F28/,9002NH03103,-71.4484744758569,42.96391889590944,100.0
Merrimack River Medical Services,,,177 Shatuck Way,,,Portsmouth,NH,3801,(603)436-0448,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/MN/SF/MD/PI/PA/,3250NH03801,-70.80188613100644,43.101345513888674,97.34
Merrimack River Medical Associates,Somersworth Methadone Clinic,,200 Route 108,,,Somersworth,NH,3878,(603)953-0077,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/WN/MN/SF/MD/PI/SP/,8887NH03878,-70.89847628534716,43.242622289453905,100.0
Habit OPCO,,,254 Plainfield Road,,,West Lebanon,NH,3784,(603)298-2146,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/PW/WN/MN/SF/MD/SI/,3653NH03784,-72.32313713632709,43.62799927295568,100.0
Metro Treatment of New Hampshire LP,Keene Metro Treatment Center,,1076 West Swanzey Road,,,West Swanzey,NH,3469,(603)358-0050,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/,5983NH03469,-72.34905666315416,42.845108477792266,97.93
JSAS Healthcare,,,1200 Memorial Drive,,,Asbury Park,NJ,7712,(732)988-8877,,,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/DU/CJ/SF/MD/SI/SS/PA/SP/,1792NJ07712,-74.01145585441418,40.224917065908215,100.0
John Brooks Recovery Center,,,1315 Pacific Avenue,,,Atlantic City,NJ,8401,(609)345-4035x1301 Intakes: (609)345-4035x120 (609)345- 4035x118,,,SA/TX/DT/MM/DM/BU/RL/OP/PW/WN/MN/CJ/SF/MD/SP/,3383NJ08401,-74.4262499550071,39.360986170103956,100.0
Ocean Monmouth Care LLC,,,495 Jack Martin Boulevard,,,Brick,NJ,8724,(732)458-2180,,Methadone Clients Only,SA/TX/MM/DM/OP/PW/WN/SF/,9880NJ08724,-74.13518105360461,40.0811280031133,100.0
South Jersey Drug Treatment Center,,,162 Sunny Slope Drive,,,Bridgeton,NJ,8302,(856)455-5441,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/,1161NJ08302,-75.26231554675589,39.411789887963955,100.0
Addiction Recovery Systems,,,1200 South Route 9,,,Cape May Court House,NJ,8210,(609)463-0500 Intake: (609)463-0500x0,,,SA/TX/DT/MM/DM/BU/OP/WN/DU/SF/MD/SI/,7962NJ08210,-74.84376443309883,39.05155737840175,99.88
East Orange Substance Abuse Trt Prog,,,160 Halsted Street,,,East Orange,NJ,7018,(973)266-5200,,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/SF/MD/AR/SS/PA/SP/,2928NJ07018,-74.22067864528884,40.76116467395847,100.0
Lennard Clinic Inc,,,850 Woodruff Lane,,,Elizabeth,NJ,7201,(908)352-0850x410 Intake: (908)352-0850,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PH/CO/HV/PW/WN/MN/CJ/SF/MD/MC/SI/AR/SP/F67/,9634NJ07201,-74.19461629083133,40.673170783870376,100.0
New Street Treatment Associates LLC,Habit OPCO,,57 New Street,Suite 59,,Irvington,NJ,7111,(973)373-2010,,Methadone Clients Only,SA/TX/MM/OP/PH/SF/MD/SI/,4083NJ07111,-74.23074749029745,40.727250823158414,100.0
Khaleidoscope Healthcare Inc,,,75 Harrison Avenue,,,Jersey City,NJ,7304,(201)451-5425,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/DU/SF/MD/MC/SI/PI/SS/SP/,5369NJ07304,-74.07309466609408,40.717980354071884,98.9
Spectrum Healthcare Inc,,,74 Pacific Avenue,Suite 80,,Jersey City,NJ,7304,(201)451-2544 Intakes: (201)860-2544 (201)860-6100 Hotline: (201)401-0990,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/MN/CJ/SF/MD/SS/AH/SP/F19/F81/,3351NJ07304,-74.07014243028597,40.706107765764955,99.0
Inter County Council on Drug/Alc Abuse,Opiate Treatment Clinic,,482 Kearny Avenue,,,Kearny,NJ,7032,(201)997-4000,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WN/CJ/SF/MD/SS/PA/SP/F67/,0674NJ07032,-74.14679252411091,40.767347853800075,100.0
Delaware Valley Medical,,,7980 South Crescent Boulevard,Route 130,,Merchantville,NJ,8109,(856)665-5100x218 Intake: (856)665-5100,,,SA/TX/DT/MM/DM/BU/OP/PW/DU/SF/MD/SI/,2624NJ08109,-75.08345350394174,39.929562448491104,100.0
Burlington Comp Counseling Inc,,,75 Washington Street,,,Mount Holly,NJ,8060,(609)267-3610,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/SF/MD/SS/SP/F67/,6051NJ08060,-74.79193761702254,39.99241322744284,100.0
New Brunswick Counseling Center,,,320 Suydam Street,,,New Brunswick,NJ,8901,(732)246-4025,,,SA/TX/DT/MM/DM/OP/AD/HV/PW/WN/DU/CJ/SF/MD/SS/AH/SP/F66/,9735NJ08901,-74.45163377302313,40.49148938641481,100.0
American Habitare,,,687 Frelinghuysen Avenue,,,Newark,NJ,7114,(973)799-0508 Intake: (866)792-5372,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/WN/MN/SF/MD/PI/SP/F36/F65/F66/F67/F70/,6089NJ07114,-74.19826191579844,40.697809597802284,100.0
Lennard Clinic Inc,,,461 Frelinghuysen Avenue,,,Newark,NJ,7114,(973)596-2850 Intakes: (973)596-2850x248 (973)596- 2850x279 Hotlines: (973)986-4339 (973)986-4328,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/CO/HV/PW/SF/MD/MC/AH/SP/F28/F67/,3081NJ07114,-74.19406551597369,40.70484419386131,100.0
Monsignor Wall Social Services Center,,,230 East Ridgewood Avenue,Building 10 1st Floor,,Paramus,NJ,7652,(201)967-9020 Intake: (201)967-9020x10,,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/WN/MN/SF/MD/F52/F81/,1770NJ07652,-74.06180396717585,40.95842771273517,100.0
Northeast Life Skills Associates Inc,,,121 Howe Avenue,,,Passaic,NJ,7055,(973)777-2962x102 Intakes: (973)777-2962x200 (973)777- 2962x202 Hotline: (973)777-2962x395,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/SF/MD/AH/SP/,2290NJ07055,-74.13241435500439,40.86089306085409,100.0
Paterson Counseling Center Inc,,,319-321 Main Street,,,Paterson,NJ,7505,(973)523-8316x7221 Intake: (973)523-8316x7244,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/SF/MD/SP/F66/,4234NJ07505,-74.17335718598838,40.91421457981422,99.0
Raritan Bay Medical Center,Addiction Treatment Services,,500 Convery Boulevard,,,Perth Amboy,NJ,8861,(732)442-7030 Intakes: (732)442-3070 (732)442-9006,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/WN/MN/SF/AH/SP/,2538NJ08861,-74.28211170913747,40.52050279943293,100.0
Pinnacle Treatment,DBA State Line Medical,,590 Marshall Street,,,Phillipsburg,NJ,8865,(908)387-0003,,,SA/TX/DT/MM/DM/OP/HV/SF/MD/,8156NJ08865,-75.17639925478787,40.696680094439785,100.0
Warren Medical Services,DBA State Line Medical,,590 Marshall Street,,,Phillipsburg,NJ,8865,(908)387-0003,,,SA/TX/DT/MM/DM/OP/CJ/SF/MD/,8156NJ08865,-75.17639925478787,40.696680094439785,100.0
Organization for Recovery Inc,,,519 North Avenue,,,Plainfield,NJ,7060,(908)769-4700 Intakes: (908)769-4700x12 (908)769- 4700x11,,,MH/TX/DT/MM/DM/OP/CO/HV/PW/WN/MN/CJ/SF/MD/SS/PA/SP/F47/,2494NJ07060,-74.41466742262449,40.62311270707199,100.0
Integrity Inc,,,595 County Avenue,Building 6,,Secaucus,NJ,7094,(201)583-7100 Intakes: (201)583-7100x7124 (201)583- 7100x7137,,,SA/TX/MM/DM/BU/RS/RL/OP/PH/CO/HV/WN/MN/SF/MD/SI/PI/,4442NJ07094,-74.05838538615892,40.780818057610105,100.0
Addiction Recovery Systems,,,408 Bethel Road,Building B Suite 2,,Somers Point,NJ,8244,(609)601-8611,,,SA/TX/MM/DM/BU/OP/WN/DU/SF/MD/,3840NJ08244,-74.59402618825445,39.32285478341547,100.0
Somerset Treatment Services,,,118 West End Avenue,,,Somerville,NJ,8876,(908)722-1232x2 Intake: (908)722-1232,,,SA/TX/DT/MM/DM/BU/OP/AD/CO/HV/WN/MN/DU/SF/MD/SI/SS/,0124NJ08876,-74.62271788838444,40.57250546783797,100.0
Strathmore Treatment Associates,,,1 Lower Main Street,,,South Amboy,NJ,8879,(732)727-2555 Hotline: (848)203-4744,,Methadone Clients Only,SA/TX/MM/OP/SF/MD/PI/SP/,9894NJ08879,-74.29215968320709,40.49335322831456,97.45
Ocean Medical Services Inc,,,2001 Route 37 East,,,Toms River,NJ,8753,(732)288-9322,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/MN/SF/,6758NJ08753,-74.14218765410699,39.950892003230145,100.0
New Horizon Treatment Services Inc,,,132 Perry Street,,,Trenton,NJ,8618,(609)394-8988x0 Intake: (609)394-8988x48,,,MH-SA/TX/DT/MM/DM/BU/OP/PH/CO/SE/PW/WN/DU/CJ/SF/MD/MC/SI/PI/MI/AR/SS/SP/,4589NJ08618,-74.76302499639013,40.223125992446754,100.0
Habit Opco Inc,DBA Suburban Treatment Facility,,43 Progress Street,,,Union,NJ,7083,(908)687-7188,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/WN/MN/SF/MD/,1339NJ07083,-74.3022784843586,40.69128994396489,100.0
