Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Note,Keys,ID,Longitude,Latitude,Match Score
Merrimack River Medical Associates,Somersworth Methadone Clinic,,200 Route 108,,,Somersworth,NH,3878,(603)953-0077,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/SF/MD/PI/,8887NH03878,-70.89847628534716,43.242622289453905,100.0
Habit OPCO,,,8 Interchange Drive,,,West Lebanon,NH,3784,(603)298-2146x104 Intake: (603)298-2146,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/WN/MN/SF/MD/SI/,3104NH03784,-72.32079122778616,43.62831526928991,100.0
Metro Treatment of New Hampshire LP,Keene Metro Treatment Center,,1076 West Swanzey Road,,,West Swanzey,NH,3469,(603)358-0070 Intake: (603)358-0050,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/SF/MD/,5983NH03469,-72.34905666315416,42.845108477792266,97.93
Institute for Human Development (IHD),,,1315 Pacifi c Avenue,,,Atlantic City,NJ,8401,(609)345-4035 Intakes: (609)345-4035x120 (609)345- 4035x118,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/RL/OP/HV/PW/WN/SF/MD/,3383NJ08401,-74.4262499550071,39.360986170103956,100.0
South Jersey Drug Treatment Center,,,162 Sunny Slope Drive,,,Bridgeton,NJ,8302,(856)455-5441,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/F70/,1161NJ08302,-75.26231554675589,39.411789887963955,100.0
Camden Treatment Associates,T/A Urban Treatment Associates,,424 Market Street,Suite 32,,Camden,NJ,8102,(856)338-1811,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PH/PW/SF/MD/SP/,0574NJ08102,-75.1213661931089,39.94559464042332,100.0
Parkside Recovery,,,417 Broadway,,,Camden,NJ,8103,(856)757-9190x250 Intake: (856)757-9190x236,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/SS/PA/SP/,6662NJ08103,-75.11936560404713,39.94021873678519,99.54
Addiction Recovery Systems,,,1200 South Route 9,,,Cape May Court House,NJ,8210,(609)463-0500,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/WN/MN/DU/SF/MD/SI/,7962NJ08210,-74.84376443309883,39.05155737840175,99.88
East Orange Substance Abuse Trt Prog,,,160 Halsted Street,,,East Orange,NJ,7018,(973)266-5200,Methadone Clients Only,MH-SA/TX/MM/OP/CO/PW/WN/MN/SF/MD/AR/SS/PA/SP/,2928NJ07018,-74.22067864528884,40.76116467395847,100.0
Veterans Aff airs Medical Center,Substance Abuse Treatment Programs,,385 Tremont Avenue and Center Street,,,East Orange,NJ,7018,(973)676-1000x2498 Intake: (973)676-1000x1558,Methadone and Buprenorphine Clients Only,GH/TX/MM/BU/RS/OP/PH/WN/SP/F47/F67/,0083NJ07018,-74.23432935853278,40.753805202055375,96.81
Khaleidoscope Healthcare Inc,,,75 Harrison Avenue,,,Jersey City,NJ,7304,(201)451-5425x451 Intake: (201)451-5425,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/CO/HV/MN/DU/CJ/SF/MD/MC/SI/PI/AR/SS/AH/SP/F4/F28/F81/,5369NJ07304,-74.07309466609408,40.717980354071884,98.9
Spectrum Healthcare Inc,,,74 Pacifi c Avenue,Suite 80,,Jersey City,NJ,7304,(201)451-2544 Intakes: (201)860-2544 (201)860-6100 Hotline: (201)401-0990,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/MN/SF/MD/AR/SS/AH/SP/F19/F81/,3351NJ07304,-74.07014243028597,40.706107765764955,99.0
Inter County Council on Drug/Alc Abuse,Opiate Treatment Clinic,,416 Kearny Avenue,,,Kearny,NJ,7032,(201)997-4000,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SS/SP/,6983NJ07032,-74.14795406821551,40.76516975684332,100.0
Delaware Valley Medical Inc,,,7980 South Crescent Boulevard,Route 130,,Merchantville,NJ,8109,(856)665-5100x218 Intake: (856)665-5100,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/WN/DU/SF/MD/SI/,2624NJ08109,-75.08345350394174,39.929562448491104,100.0
Burlington Comp Counseling Inc,,,75 Washington Street,,,Mount Holly,NJ,8060,(609)267-3610 Intake: (609)267-9553,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WN/SF/MD/SS/SP/F67/,6051NJ08060,-74.79193761702254,39.99241322744284,100.0
New Brunswick Counseling Center,,,320 Suydam Street,,,New Brunswick,NJ,8901,(732)246-4025,Methadone Clients Only,SA/TX/DT/MM/DM/OP/AD/CO/HV/PW/WN/DU/CJ/SF/MD/SI/SS/AH/SP/F66/,9735NJ08901,-74.45163377302313,40.49148938641481,100.0
American Habitare,,,687 Frelinghuysen Avenue,,,Newark,NJ,7114,(973)799-0508 Intake: (866)792-5372,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PH/CO/GL/SE/WN/MN/SF/MD/SI/PI/SP/F4/F17/F30/F42/F66/F70/,6089NJ07114,-74.19826191579844,40.697809597802284,100.0
Lennard Clinic Inc,,,461 Frelinghuysen Avenue,,,Newark,NJ,7114,(973)596-2850 Intakes: (973)596-2850x248 (973)596- 2850x279 Hotlines: (973)986-4339 (973)986-4328,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/CO/HV/PW/SF/MD/MC/AH/SP/F28/F67/,3081NJ07114,-74.19406551597369,40.70484419386131,100.0
Monsignor Wall Social Services Center,,,230 East Ridgewood Avenue,Building 10 1st Floor,,Paramus,NJ,7652,(201)967-9020 Intake: (201)967-9020x10,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/PW/WN/MN/SF/MD/SS/F81/,1770NJ07652,-74.06180396717585,40.95842771273517,100.0
Northeast Life Skills Associates Inc,,,121 Howe Avenue,,,Passaic,NJ,7055,(973)777-2962x102 Intakes: (973)777-2962x200 (973)777- 2962x202 Hotline: (973)777-2962x395,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/CJ/SF/MD/AH/SP/,2290NJ07055,-74.13241435500439,40.86089306085409,100.0
Paterson Counseling Center Inc,,,319-321 Main Street,,,Paterson,NJ,7505,(973)523-8316x7221 Intake: (973)523-8316x7244,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/SF/MD/SP/F66/,4234NJ07505,-74.17335718598838,40.91421457981422,99.0
Raritan Bay Medical Center,Addiction Treatment Services,,500 Convery Boulevard,,,Perth Amboy,NJ,8861,(732)442-7030 Intakes: (732)442-3070 (732)442-9006,Methadone Clients Only,SA/TX/DT/MM/DM/OP/WN/MN/SF/PI/AH/SP/,2538NJ08861,-74.28211170913747,40.52050279943293,100.0
Warren Medical Services,DBA State Line Medical,,590 Marshall Street,,,Phillipsburg,NJ,8865,(908)387-0003,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/SF/MD/,8156NJ08865,-75.17639925478787,40.696680094439785,100.0
Organization for Recovery Inc,,,519 North Avenue,,,Plainfi eld,NJ,7060,(908)769-4700 Intakes: (908)769-4700x12 (908)769- 4700x11,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/WN/SF/MD/AR/SS/PA/SP/F47/,2494NJ07060,-74.41466742262449,40.62311270707199,100.0
Morris County Aft ercare Center,Outpatient/Drug Free and Methadone,,1574 Sussex Turnpike,,,Randolph,NJ,7869,(973)927-6641x11,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PH/SF/MD/SI/PI/AR/,4886NJ07869,-74.62393108505023,40.85888228419169,100.0
Integrity Inc,,,595 County Avenue,Building 7,,Secaucus,NJ,7094,(201)583-7100 Intakes: (201)583-7100x7124 (201)583- 7100x7137,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/HH/BU/RS/RL/OP/AD/CO/HV/WN/MN/CJ/SF/MD/MC/PI/AR/,4442NJ07094,-74.05838538615892,40.780818057610105,100.0
Addiction Recovery Systems,,,408 Bethel Road,Building B Suite 2,,Somers Point,NJ,8244,(609)601-8611,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/WN/DU/SF/MD/,3840NJ08244,-74.59402618825445,39.32285478341547,100.0
Somerset Treatment Services,,,118 West End Avenue,,,Somerville,NJ,8876,(908)722-1232x2 Intake: (908)722-1232,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/AD/CO/HV/WN/DU/SF/MD/SI/SS/,0124NJ08876,-74.62271788838444,40.57250546783797,100.0
Strathmore Treatment Associates,,,1 Lower Main Street,,,South Amboy,NJ,8879,(732)727-2555 Hotline: (848)203-4744,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/HV/PW/SF/MD/AH/SP/,9894NJ08879,-74.29215968320709,40.49335322831456,97.45
Ocean Medical Services Inc,,,2001 Route 37 East,,,Toms River,NJ,8753,(732)288-9322,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/SF/,6758NJ08753,-74.14218765410699,39.950892003230145,100.0
New Horizon Treatment Services Inc,,,132 Perry Street,,,Trenton,NJ,8618,(609)394-8988 Intake: (609)394-8988x48,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/PH/CO/HV/PW/WN/DU/CJ/SF/MD/MC/SI/PI/MI/SS/SP/,4589NJ08618,-74.76302499639013,40.223125992446754,100.0
Albuquerque Treatment Center (ATC) II,,,209 San Mateo Boulevard NE,,,Albuquerque,NM,87108,(505)262-1538 Hotline: (877)637-6237,Methadone Clients Only,SA/TX/DT/MM/DM/OP/GL/PW/WN/MN/SF/SI/PI/SS/SP/,2575NM87108,-106.58636150257028,35.07908533563794,100.0
Metamorphosis New Mexico Inc,,,112 Monroe Street NE,,,Albuquerque,NM,87108,(505)260-9917,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/PH/SF/AR/,3774NM87108,-106.59128654123803,35.07910092597785,100.0
Recovery Services of New Mexico,,,1528 Five Points Road,,,Albuquerque,NM,87105,(505)242-6919 Intake: (505)242-0525,Methadone Clients Only,SA/TX/DT/MM/DM/OP/DU/SF/SP/,1059NM87105,-106.67535191712686,35.06690567595272,99.55
University of New Mexico,Addictions and Substance Abuse Progs,,2450 Alamo Drive SE,,,Albuquerque,NM,87106,(505)925-2400,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/OP/AD/CO/PW/WN/CJ/SF/MD/MC/SI/PI/MI/SS/AH/SP/,3411NM87106,-106.61711344803543,35.05491926104513,98.06
Ayudantes Inc,,,1316 Apache Avenue,,,Santa Fe,NM,87505,(505)438-0035,Methadone and Buprenorphine Clients Only,MH-SA/TX/MM/BU/OP/CO/WN/MN/CJ/SF/MD/MC/SI/PI/MI/AR/SP/,9689NM87505,-105.97968924137754,35.662509508273786,100.0
Whitney M Young Jr Health Center Inc,,,900 Lark Drive,,,Albany,NY,12207,(518)465-9345x40 Intake: (518)465-9345,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PH/CJ/SF/MD/MC/SI/PI/MI/SS/PA/,8455NY12207,-73.74827684543473,42.663040465052696,100.0
Whitney M Young Jr Health Center Inc,Methadone Medical Maintenance Prog,,10 DeWitt Street,1st and 2nd Floors,,Albany,NY,12207,(518)463-3882,Methadone Clients Only,SA/TX/MM/OP/SF/MD/PI/MI/SS/SP/,3864NY12207,-73.74466298788073,42.65816492152313,100.0
Whitney M Young Jr Health Center Inc,Methadone Treatment Clinic MMTP,,10 DeWitt Street,,,Albany,NY,12207,(518)465-4771 Intake: (518)463-3882,Methadone Clients Only,SA/TX/MM/OP/PW/WN/MN/SF/MD/SI/PI/MI/SS/SP/,3864NY12207,-73.74466298788073,42.65816492152313,100.0
Saint Marys Hospital,Chemical Dependency Outpatient Clinic,,76 Guy Park Avenue,,,Amsterdam,NY,12010,(518)843-4410,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/WN/MN/DU/SF/MD/MC/SI/PI/MI/SS/PA/SP/,6781NY12010,-74.19507863661049,42.941646083696526,100.0
Saint Marys Hospital,Chemical Dependency Outpatient Rehab,,76 Guy Park Avenue,,,Amsterdam,NY,12010,(518)843-4410,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PH/CO/WN/MN/SF/MD/MC/SI/PI/MI/SS/PA/AH/SP/,6781NY12010,-74.19507863661049,42.941646083696526,100.0
Saint Marys Hospital,MMTP Clinic,,76 Guy Park Avenue,,,Amsterdam,NY,12010,(518)843-4410,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/PH/CO/WN/MN/SF/MD/MC/SI/PI/SS/PA/SP/,6781NY12010,-74.19507863661049,42.941646083696526,100.0
Albert Einstein College of Medicine,Div of SA/Wellness Ctr at Port Morris,,804 East 138th Street,,,Bronx,NY,10454,(718)665-7500 Intakes: (718)993-3397 (718)292-6450,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/HV/PW/SF/MD/PI/SS/AH/SP/,3651NY10454,-73.91023432552359,40.80373539626768,100.0
Albert Einstein College of Medicine,Div of Substance Abuse/Med Maint Prog,,1510 Waters Place,2nd Floor,,Bronx,NY,10461,(718)409-9450x318 Intake: (718)409-9450,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/HV/SF/MD/SS/,8811NY10461,-73.84119577419062,40.845737825541704,100.0
Albert Einstein College of Medicine,Division of Substance Abuse,,260 East 161st Street,Track Level,,Bronx,NY,10451,(718)993-3397,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/HV/PW/WN/SF/MD/SI/SS/AH/SP/,2533NY10451,-73.91893004715394,40.82572381050589,100.0
Albert Einstein College of Medicine,Division of Substance Abuse,Wellness Center at Waters Place,1510 Waters Place Unit 1,,,Bronx,NY,10461,(718)829-3440,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/HV/PW/SF/MD/PI/SS/AH/SP/,8121NY10461,-73.84119577419062,40.845737825541704,100.0
Albert Einstein College of Medicine,Division of Substance Abuse,Wellness Center at Waters Place,1510 Waters Place Unit 2,,,Bronx,NY,10461,(718)829-3440 Intake: (718)993-3397,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/HV/PW/SF/MD/PI/SS/AH/SP/,0611NY10461,-73.84119577419062,40.845737825541704,100.0
Albert Einstein College of Medicine,Division of Substance Abuse,Wellness Center at Waters Place,1510 Waters Place Unit 3,,,Bronx,NY,10461,(718)829-3440,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/CO/HV/PW/SF/MD/SI/SS/AH/SP/,9134NY10461,-73.84119577419062,40.845737825541704,100.0
Albert Einstein College of Medicine,Division of Substance Abuse/Melrose 9,,260 East 161st Street,9th Floor,,Bronx,NY,10451,(718)292-6622x312,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/HV/PW/SF/MD/PI/SS/AH/SP/,2533NY10451,-73.91893004715394,40.82572381050589,100.0
Albert Einstein College of Medicine,Division of Substance Abuse/Soundview,,1764 Randall Avenue,,,Bronx,NY,10473,(718)542-4100 Intake: (718)993-3397,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/HV/PW/SF/MD/PI/SS/AH/SP/,8941NY10473,-73.86448364799166,40.81672034630205,100.0
Bronx Lebanon Hospital Center,,,1276 Fulton Avenue,Ground Floor,,Bronx,NY,10456,(718)503-7750,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WN/MN/SF/MD/AH/SP/F19/F28/,3911NY10456,-73.9037085948063,40.83175852933513,100.0
Concourse Medical Center Inc,Methadone Treatment Clinic,,880 Morris Avenue,,,Bronx,NY,10451,(718)665-9340,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/WN/MN/SF/MD/PI/SS/SP/,2617NY10451,-73.91823393009518,40.825909595389795,100.0
Hunts Point Multi Service Prog Ctr Inc,Methadone Maintenance Program,,785 Westchester Avenue,,,Bronx,NY,10455,(718)589-5500x301 Intake: (718)589-5500,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/BU/OP/CO/MN/SF/MD/MC/SI/PI/SP/F47/,4716NY10455,-73.90388218402113,40.81858842206125,100.0
Montefi ore Medical Center (SATP),Chemical Dependence Outpatient Program,,3550 Jerome Avenue,,,Bronx,NY,10467,(718)920-4067x4795 Intake: (718)920-4067,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/SF/MD/PI/SS/AH/SP/,7642NY10467,-73.88013189373541,40.88416080497396,100.0
Montefi ore Medical Center (SATP),Subst Abuse Treatment Program Unit I,,3550 Jerome Avenue,,,Bronx,NY,10467,(718)920-4067 Hotline: (800)522-5353,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/BU/OP/SF/MD/PI/AH/SP/,7642NY10467,-73.88013189373541,40.88416080497396,100.0
Montefi ore Medical Center (SATP),Subst Abuse Treatment Program Unit III,,2005 Jerome Avenue,,,Bronx,NY,10453,(718)583-0600x106 Intakes: (718)583-0600 (718)583-0707,Methadone Clients Only,SA/TX/MM/OP/HV/WN/SF/MD/MC/SI/PI/SS/AH/SP/F19/F28/,9444NY10453,-73.90816097795414,40.852998313891256,100.0
Narco Freedom Inc,Key Extended Entry Program (KEEP),,487 Willis Avenue,,,Bronx,NY,10455,(718)585-5555 Intakes: (718)292-4640x230 (718)292- 2990x233,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/SS/SP/,2078NY10455,-73.91888059392522,40.81464993339717,100.0
Narco Freedom Inc,Methadone Maintenance Trt Prog (MMTP),,477-479 Willis Avenue,,,Bronx,NY,10455,(718)292-4640x121 Intakes: (917)645-0296 (718)292-4640x237,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SP/,2146NY10455,-73.91906114011962,40.81438058093861,99.0
Narco Freedom Inc,Methadone Treatment Clinic,,250 Grand Concourse,1st Floor,,Bronx,NY,10451,(718)292-4455x2478 Intakes: (718)292-4640 (917)645-0230,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SP/,7034NY10451,-73.92970758207592,40.813269559672655,100.0
Promesa Inc,Drug Free Outpatient Treatment (CDOP),,1776 Clay Avenue,,,Bronx,NY,10456,(718)299-1100 Intakes: (718)299-1100x7574 (718)960-7599 Hotline: (718)299-1100,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/PH/CO/HV/SE/PW/WN/MN/SF/MD/MC/SI/PI/SS/PA/SP/,2893NY10456,-73.90469816229519,40.84618655072811,99.51
Promesa Inc,MTA Outpatient,,1776 Clay Avenue,,,Bronx,NY,10457,(718)299-1100x3046 Intake: (718)960-7599 Hotline: (718)299-1100,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/CO/HV/PW/WN/CJ/SF/MD/SI/SS/SP/,2893NY10457,-73.90469816229519,40.84618655072811,100.0
Promesa Inc,Residential Drug Treatment Prog Adult,,1776 Clay Avenue,,,Bronx,NY,10457,(718)299-1100 Intake: (718)960-7599 Hotline: (718)299-1100,Methadone Clients Only,SA/TX/MM/DM/RL/CO/HV/PW/WN/MN/CJ/MD/SS/SP/,2893NY10457,-73.90469816229519,40.84618655072811,100.0
Saint Barnabas Community Enterprises,Methadone Substance Abuse Treatment,,4535 3rd Avenue,,,Bronx,NY,10457,(718)960-6214 Intake: (718)960-6636,Methadone Clients Only,SA/TX/MM/OP/HV/WN/MN/SF/MD/MC/SI/PI/AH/SP/F42/,3553NY10457,-73.89073198376725,40.85432697127312,99.51
VIP Community Services,Opioid Treatment Program,,1910 Arthur Avenue,1st Floor,,Bronx,NY,10457,(718)583-5150 Intake: (718)583-5315,Methadone and Buprenorphine Clients Only,SA/TX/MM/BU/OP/WN/MN/SF/MD/SP/,5816NY10457,-73.89328494383638,40.845586867465435,100.0
Veterans Aff airs Medical Center,Substance Abuse Services Program,,130 West Kingsbridge Road,Ward 5-B,,Bronx,NY,10468,(718)584-9000 Intake: (718)584-9000x6958 Hotline: (800)877-6976,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/BU/OP/CO/SE/WN/SF/PI/MI/SS/PA/SP/,4869NY10468,-73.90382133140434,40.86962268728257,100.0
Brooklyn Clinic 11/Fort Greene,,,937 Fulton Street,,,Brooklyn,NY,11238,(718)789-1212 Intake: (718)789-1214,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/WN/MN/DU/CJ/SF/MD/SP/,3343NY11238,-73.96577918621048,40.68326724724997,100.0
Brooklyn Clinic 13/Bushwick,,,1149 Myrtle Avenue,,,Brooklyn,NY,11206,(718)574-1400 Intake: (718)574-1801,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/MD/SP/,5947NY11206,-73.93487385191715,40.697040642004964,100.0
East NY MMTP,,,494 Dumont Avenue,,,Brooklyn,NY,11207,(718)385-4000,Methadone Clients Only,SA/TX/MM/OP/HV/WN/MN/SF/MD/SP/,8225NY11207,-73.90071131004984,40.66535059393629,100.0
Beth Israel Medical Center,MMTP/Cumberland Clinic,,100 Flatbush Avenue,,,Brooklyn,NY,11217,(718)237-9600 Intake: (212)256-2623,Methadone Clients Only,SA/TX/MM/DM/OP/SF/MD/SS/SP/,9288NY11217,-73.97874062600489,40.68577775297953,100.0
Beth Israel Medical Center,Vincent Dole Clinic,,25 12th Street,2nd Floor,,Brooklyn,NY,11215,(718)965-7900,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SS/SP/,0345NY11215,-73.99673321936126,40.67174187892663,100.0
Coney Island Hospital,Acute Care Addictions Program/3 East,,2601 Ocean Parkway,,,Brooklyn,NY,11235,(718)616-5500 Intake: (718)616-5322,Methadone and Buprenorphine Clients Only,SA/DT/MM/DM/BU/HI/SF/MD/MC/PI/SS/AH/SP/F70/,3168NY11235,-73.96596761139381,40.586076230083606,100.0
Interfaith Medical Center,,,882 Bergen Street,,,Brooklyn,NY,11238,(718)613-7511 Intake: (718)613-7513,Methadone Clients Only,SA/TX/MM/OP/WN/MN/SF/MD/MC/SI/MI/SS/AH/,4264NY11238,-73.95805224494919,40.67725021423643,100.0
Kings County Hospital Center,HHC MMTP C11 Clinic I,,648 Albany Avenue,,,Brooklyn,NY,11203,(718)245-4534 Intakes: (718)245-2630 (718)246-2631,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/RS/RL/OP/PH/CO/HV/PW/WN/MN/DU/SF/MD/MC/SI/PI/MI/SS/AH/SP/F4/F17/F19/F28/F30/F47/F66/F70/,6796NY11203,-73.9395729982945,40.65825745028361,100.0
Kings County Hospital Center,HHC MMTP C12 Clinic II,,648 Albany Avenue,,,Brooklyn,NY,11203,(718)245-2623x2624 Intakes: (718)245-2631 (718)245-2630,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/CO/HV/SF/MD/MC/SI/PI/MI/SS/PA/SP/F4/F17/F19/F28/F30/F42/F47/F66/F70/N13/N18/N23/,6796NY11203,-73.9395729982945,40.65825745028361,100.0
Kings County Hospital Center,HHC MTA C13 Clinic III,,648 Albany Avenue,,,Brooklyn,NY,11203,(718)245-4534 Intakes: (718)245-2631 (718)245-2630,Methadone Clients Only,SA/TX/MM/DM/OP/PH/CO/HV/PW/WN/MN/SF/MD/MC/SI/PI/MI/SS/SP/F17/F19/F28/F66/F70/,6796NY11203,-73.9395729982945,40.65825745028361,100.0
New York Harbor Healthcare System,Brooklyn Campus SATP,,800 Poly Place,,,Brooklyn,NY,11209,(718)836-6600 Intake: (718)567-4093,Methadone and Buprenorphine Clients Only,GH/TX/DT/MM/DM/BU/HI/RS/OP/PH/CO/SF/SI/PI/MI/,8111NY11209,-74.02363032755619,40.609038160466035,100.0
Saint Martin de Porres,Alabama Avenue Clinic,,480 Alabama Avenue,,,Brooklyn,NY,11207,(718)485-3400,Methadone Clients Only,SA/TX/MM/OP/HV/PW/WN/MN/SF/MD/SI/PI/SS/SP/,3711NY11207,-73.8968413853538,40.664245984826344,100.0
Saint Vincent Catholic Medical Centers,Saint Jude Opioid Treatment Center,,211-221 Powell Street,,,Brooklyn,NY,11212,(718)485-6599 Intakes: (718)485-6002 (718)485-6003,Methadone and Buprenorphine Clients Only,SA/TX/MM/DM/BU/OP/HV/WN/MN/CJ/SF/MD/SS/PA/SP/F19/F28/,2832NY11212,-73.90378897725779,40.66908217532053,99.09
Saint Vincent Catholic Medical Centers,Substance Abuse Treatment Systems,,639 Classon Avenue,,,Brooklyn,NY,11238,(718)622-4488 Intake: (718)622-4568,Methadone Clients Only,SA/TX/MM/OP/CO/HV/WN/MN/SF/MD/SI/SP/F19/F28/,3189NY11238,-73.95864358821821,40.6787356970267,100.0
Saint Vincents Hosp CMC/Prospect Place,Substance Abuse Treatment Services,,1480 Prospect Place,,,Brooklyn,NY,11213,(718)953-2302 Intake: (718)953-2725,Methadone Clients Only,SA/TX/MM/OP/HV/PW/SF/MD/SS/SP/F47/,9862NY11213,-73.9274038998072,40.67305934646773,100.0
South Brooklyn Medical Admin Services,MMTP Clinic,,685 3rd Avenue,,,Brooklyn,NY,11232,(718)788-2594 Intakes: (718)788-2594x117 (718)788- 2675x112,Methadone Clients Only,SA/TX/MM/OP/SF/MD/SP/F70/,8752NY11232,-73.99727804306765,40.66403300066664,100.0
Staten Island University Hospital,Methadone Treatment Clinic,,425 Coney Island Avenue,1st Floor,,Brooklyn,NY,11218,(718)306-5125 Intake: (718)306-5131,Methadone Clients Only,SA/TX/MM/OP/HV/SF/MD/PI/SP/F19/F28/F70/,7232NY11218,-73.97097211050378,40.64692574583318,100.0
VA New York Harbor Healthcare,,,800 Poly Place,,,Brooklyn,NY,11209,(718)836-6600,Methadone and Buprenorphine Clients Only,GH/TX/DT/MM/DM/BU/HI/RS/OP/PH/CO/MN/SF/PI/MI/PA/,8111NY11209,-74.02363032755619,40.609038160466035,100.0
CAO/Drug Abuse Research and Trt Prog,(DART),,1237 Main Street,,,Buff alo,NY,14209,(716)884-9101 Intake: (716)884-9101x116,Methadone Clients Only,SA/TX/MM/OP/PW/SF/MD/SS/SP/,4306NY14209,-78.86720393731589,42.907451690597185,100.0
City View Trt Ctr Sheehan Mem Hospital,CD Inpatient Treatment Program,,425 Michigan Avenue,,,Buff alo,NY,14203,(716)848-2222 Intakes: (716)848-2000x2226 (716)848- 2000x2222,Methadone and Buprenorphine Clients Only,SA/TX/DT/MM/DM/BU/HI/CO/WN/MN/CJ/MD/MC/SI/PI/MI/PA/SP/,3027NY14203,-78.86556896328254,42.88336000539519,100.0
VA Western NY Healthcare System,Substance Abuse Program,,3495 Bailey Avenue,Unit 116-G,,Buff alo,NY,14215,(716)862-8565,Methadone and Buprenorphine Clients Only,MH-SA/TX/DT/MM/DM/HH/BU/RS/OP/PH/CO/WN/SF/MD/MC/PI/MI/PA/SP/,5323NY14215,-78.81370250080418,42.951214990090214,100.0
Hudson Valley Hospital Center,Methadone Maintenance Treatment Prog,,1980 Crompond Road,,,Cortlandt Manor,NY,10567,(914)737-6117,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/SF/MD/MC/,1085NY10567,-73.89278001798904,41.291477503856676,100.0
Nassau County MMTP,Division of Chemical Dependency Servs,,2201 Hempstead Turnpike,Nassau County Medical Center Bldg K,,East Meadow,NY,11554,(516)572-5906x5129 Intakes: (516)572-6305 (516)572-5906,Methadone Clients Only,SA/TX/MM/OP/CO/PW/CJ/SF/MD/,7938NY11554,-73.55335266960475,40.72534398209579,100.0
