"","NAME","FIPS","year","totUnits","occP","vacantP"
"1577","Ste. Genevieve County, Missouri","29186",2000,8018,82.14,17.86
"1578","St. Francois County, Missouri","29187",2000,24449,85.05,14.95
"1579","St. Louis County, Missouri","29189",2000,423749,95.41,4.59
"1580","Saline County, Missouri","29195",2000,10019,89.98,10.02
"1581","Schuyler County, Missouri","29197",2000,2027,85.1,14.9
"1582","Scotland County, Missouri","29199",2000,2292,82.98,17.02
"1583","Scott County, Missouri","29201",2000,16951,92.18,7.82
"1584","Shannon County, Missouri","29203",2000,3862,85.94,14.06
"1585","Shelby County, Missouri","29205",2000,3245,84.59,15.41
"1586","Stoddard County, Missouri","29207",2000,13221,91.25,8.75
"1587","Stone County, Missouri","29209",2000,16241,72.79,27.21
"1588","Sullivan County, Missouri","29211",2000,3364,86.95,13.05
"1589","Taney County, Missouri","29213",2000,19688,82.07,17.93
"1590","Texas County, Missouri","29215",2000,10764,87.12,12.88
"1591","Vernon County, Missouri","29217",2000,8872,89.79,10.21
"1592","Warren County, Missouri","29219",2000,11046,83.15,16.85
"1593","Washington County, Missouri","29221",2000,9894,84.96,15.04
"1594","Wayne County, Missouri","29223",2000,7496,74.05,25.95
"1595","Webster County, Missouri","29225",2000,12052,91.88,8.12
"1596","Worth County, Missouri","29227",2000,1245,81.04,18.96
"1597","Wright County, Missouri","29229",2000,7957,88.99,11.01
"1598","St. Louis city, Missouri","29510",2000,176354,83.4,16.6
"1599","Beaverhead County, Montana","30001",2000,4571,80.6,19.4
"1600","Big Horn County, Montana","30003",2000,4655,84.3,15.7
"1601","Blaine County, Montana","30005",2000,2947,84.87,15.13
"1602","Broadwater County, Montana","30007",2000,2002,87.51,12.49
"1603","Carbon County, Montana","30009",2000,5494,73.99,26.01
"1604","Carter County, Montana","30011",2000,811,66.95,33.05
"1605","Cascade County, Montana","30013",2000,35225,92.4,7.6
"1606","Chouteau County, Montana","30015",2000,2776,80.19,19.81
"1607","Custer County, Montana","30017",2000,5360,88.96,11.04
"1608","Daniels County, Montana","30019",2000,1154,77.3,22.7
"1609","Dawson County, Montana","30021",2000,4168,86.97,13.03
"1610","Deer Lodge County, Montana","30023",2000,4958,80.58,19.42
"1611","Fallon County, Montana","30025",2000,1410,80.85,19.15
"1612","Fergus County, Montana","30027",2000,5558,87.44,12.56
"1613","Flathead County, Montana","30029",2000,34773,85.09,14.91
"1614","Gallatin County, Montana","30031",2000,29489,89.26,10.74
"1615","Garfield County, Montana","30033",2000,961,55.36,44.64
"1616","Glacier County, Montana","30035",2000,5243,82.09,17.91
"1617","Golden Valley County, Montana","30037",2000,450,81.11,18.89
"1618","Granite County, Montana","30039",2000,2074,57.86,42.14
"1619","Hill County, Montana","30041",2000,7453,86.64,13.36
"1620","Jefferson County, Montana","30043",2000,4199,89.24,10.76
"1621","Judith Basin County, Montana","30045",2000,1325,71.77,28.23
"1622","Lake County, Montana","30047",2000,13605,74.91,25.09
"1623","Lewis and Clark County, Montana","30049",2000,25672,89.01,10.99
"1624","Liberty County, Montana","30051",2000,1070,77.85,22.15
"1625","Lincoln County, Montana","30053",2000,9319,83.31,16.69
"1626","McCone County, Montana","30055",2000,1087,74.52,25.48
"1627","Madison County, Montana","30057",2000,4671,63.28,36.72
"1628","Meagher County, Montana","30059",2000,1363,58.91,41.09
"1629","Mineral County, Montana","30061",2000,1961,80.78,19.22
"1630","Missoula County, Montana","30063",2000,41319,93.03,6.97
"1631","Musselshell County, Montana","30065",2000,2317,81.05,18.95
"1632","Park County, Montana","30067",2000,8247,82.79,17.21
"1633","Petroleum County, Montana","30069",2000,292,72.26,27.74
"1634","Phillips County, Montana","30071",2000,2502,73.86,26.14
"1635","Pondera County, Montana","30073",2000,2834,85.04,14.96
"1636","Powder River County, Montana","30075",2000,1007,73.19,26.81
"1637","Powell County, Montana","30077",2000,2930,82.66,17.34
"1638","Prairie County, Montana","30079",2000,718,74.79,25.21
"1639","Ravalli County, Montana","30081",2000,15946,89.61,10.39
"1640","Richland County, Montana","30083",2000,4557,85.1,14.9
"1641","Roosevelt County, Montana","30085",2000,4044,88.55,11.45
"1642","Rosebud County, Montana","30087",2000,3912,84.53,15.47
"1643","Sanders County, Montana","30089",2000,5271,81.07,18.93
"1644","Sheridan County, Montana","30091",2000,2167,80.34,19.66
"1645","Silver Bow County, Montana","30093",2000,16176,89.22,10.78
"1646","Stillwater County, Montana","30095",2000,3947,81.94,18.06
"1647","Sweet Grass County, Montana","30097",2000,1860,79.35,20.65
"1648","Teton County, Montana","30099",2000,2910,87.22,12.78
"1649","Toole County, Montana","30101",2000,2300,85.3,14.7
"1650","Treasure County, Montana","30103",2000,422,84.6,15.4
"1651","Valley County, Montana","30105",2000,4847,64.99,35.01
"1652","Wheatland County, Montana","30107",2000,1154,73.92,26.08
"1653","Wibaux County, Montana","30109",2000,587,71.72,28.28
"1654","Yellowstone County, Montana","30111",2000,54563,95.46,4.54
"1655","Adams County, Nebraska","31001",2000,13014,93.29,6.71
"1656","Antelope County, Nebraska","31003",2000,3346,88.25,11.75
"1657","Arthur County, Nebraska","31005",2000,273,67.77,32.23
"1658","Banner County, Nebraska","31007",2000,375,82.93,17.07
"1659","Blaine County, Nebraska","31009",2000,333,71.47,28.53
"1660","Boone County, Nebraska","31011",2000,2733,89.79,10.21
"1661","Box Butte County, Nebraska","31013",2000,5488,87.1,12.9
"1662","Boyd County, Nebraska","31015",2000,1406,72.12,27.88
"1663","Brown County, Nebraska","31017",2000,1916,79.85,20.15
"1664","Buffalo County, Nebraska","31019",2000,16830,94.65,5.35
"1665","Burt County, Nebraska","31021",2000,3723,84.74,15.26
"1666","Butler County, Nebraska","31023",2000,3901,87.82,12.18
"1667","Cass County, Nebraska","31025",2000,10179,90,10
"1668","Cedar County, Nebraska","31027",2000,4200,86.26,13.74
"1669","Chase County, Nebraska","31029",2000,1927,86.25,13.75
"1670","Cherry County, Nebraska","31031",2000,3220,77.89,22.11
"1671","Cheyenne County, Nebraska","31033",2000,4569,89.1,10.9
"1672","Clay County, Nebraska","31035",2000,3066,89.89,10.11
"1673","Colfax County, Nebraska","31037",2000,4088,90.07,9.93
"1674","Cuming County, Nebraska","31039",2000,4283,92.11,7.89
"1675","Custer County, Nebraska","31041",2000,5585,86.41,13.59
"1676","Dakota County, Nebraska","31043",2000,7528,94.25,5.75
"1677","Dawes County, Nebraska","31045",2000,4004,87.71,12.29
"1678","Dawson County, Nebraska","31047",2000,9805,89.99,10.01
"1679","Deuel County, Nebraska","31049",2000,1032,87.98,12.02
"1680","Dixon County, Nebraska","31051",2000,2673,90.27,9.73
"1681","Dodge County, Nebraska","31053",2000,15468,93.31,6.69
"1682","Douglas County, Nebraska","31055",2000,192672,94.56,5.44
"1683","Dundy County, Nebraska","31057",2000,1196,80.35,19.65
"1684","Fillmore County, Nebraska","31059",2000,2990,89.93,10.07
"1685","Franklin County, Nebraska","31061",2000,1746,85.05,14.95
"1686","Frontier County, Nebraska","31063",2000,1543,77.25,22.75
"1687","Furnas County, Nebraska","31065",2000,2730,83.44,16.56
"1688","Gage County, Nebraska","31067",2000,10030,92.88,7.12
"1689","Garden County, Nebraska","31069",2000,1298,78.58,21.42
"1690","Garfield County, Nebraska","31071",2000,1021,79.63,20.37
"1691","Gosper County, Nebraska","31073",2000,1281,67.37,32.63
"1692","Grant County, Nebraska","31075",2000,449,65.03,34.97
"1693","Greeley County, Nebraska","31077",2000,1199,89.82,10.18
"1694","Hall County, Nebraska","31079",2000,21574,94.35,5.65
"1695","Hamilton County, Nebraska","31081",2000,3850,90.99,9.01
"1696","Harlan County, Nebraska","31083",2000,2327,68.63,31.37
"1697","Hayes County, Nebraska","31085",2000,526,81.75,18.25
"1698","Hitchcock County, Nebraska","31087",2000,1675,76.84,23.16
"1699","Holt County, Nebraska","31089",2000,5281,87.26,12.74
"1700","Hooker County, Nebraska","31091",2000,440,76.14,23.86
"1701","Howard County, Nebraska","31093",2000,2782,91.52,8.48
"1702","Jefferson County, Nebraska","31095",2000,3942,89.47,10.53
"1703","Johnson County, Nebraska","31097",2000,2116,89.18,10.82
"1704","Kearney County, Nebraska","31099",2000,2846,92.87,7.13
"1705","Keith County, Nebraska","31101",2000,5178,71.59,28.41
"1706","Keya Paha County, Nebraska","31103",2000,548,74.64,25.36
"1707","Kimball County, Nebraska","31105",2000,1972,87.58,12.42
"1708","Knox County, Nebraska","31107",2000,4773,79.84,20.16
"1709","Lancaster County, Nebraska","31109",2000,104217,95.17,4.83
"1710","Lincoln County, Nebraska","31111",2000,15438,91.18,8.82
"1711","Logan County, Nebraska","31113",2000,386,81.87,18.13
"1712","Loup County, Nebraska","31115",2000,377,76.66,23.34
"1713","McPherson County, Nebraska","31117",2000,283,71.38,28.62
"1714","Madison County, Nebraska","31119",2000,14432,93.1,6.9
"1715","Merrick County, Nebraska","31121",2000,3649,87.94,12.06
"1716","Morrill County, Nebraska","31123",2000,2460,86.91,13.09
"1717","Nance County, Nebraska","31125",2000,1787,88.25,11.75
"1718","Nemaha County, Nebraska","31127",2000,3439,88.6,11.4
"1719","Nuckolls County, Nebraska","31129",2000,2530,87.67,12.33
"1720","Otoe County, Nebraska","31131",2000,6567,92.28,7.72
"1721","Pawnee County, Nebraska","31133",2000,1587,84.37,15.63
"1722","Perkins County, Nebraska","31135",2000,1444,88.3,11.7
"1723","Phelps County, Nebraska","31137",2000,4191,91.72,8.28
"1724","Pierce County, Nebraska","31139",2000,3247,91.75,8.25
"1725","Platte County, Nebraska","31141",2000,12916,93.5,6.5
"1726","Polk County, Nebraska","31143",2000,2717,83.14,16.86
"1727","Red Willow County, Nebraska","31145",2000,5278,89.24,10.76
"1728","Richardson County, Nebraska","31147",2000,4560,87.57,12.43
"1729","Rock County, Nebraska","31149",2000,935,81.6,18.4
"1730","Saline County, Nebraska","31151",2000,5611,92.46,7.54
"1731","Sarpy County, Nebraska","31153",2000,44981,96.54,3.46
"1732","Saunders County, Nebraska","31155",2000,8266,90.71,9.29
"1733","Scotts Bluff County, Nebraska","31157",2000,16119,92.36,7.64
"1734","Seward County, Nebraska","31159",2000,6428,93.54,6.46
"1735","Sheridan County, Nebraska","31161",2000,3013,84.6,15.4
"1736","Sherman County, Nebraska","31163",2000,1839,75.8,24.2
"1737","Sioux County, Nebraska","31165",2000,780,77.56,22.44
"1738","Stanton County, Nebraska","31167",2000,2452,93.68,6.32
"1739","Thayer County, Nebraska","31169",2000,2828,89.85,10.15
"1740","Thomas County, Nebraska","31171",2000,446,72.87,27.13
"1741","Thurston County, Nebraska","31173",2000,2467,91.41,8.59
"1742","Valley County, Nebraska","31175",2000,2273,86.45,13.55
"1743","Washington County, Nebraska","31177",2000,7408,93.68,6.32
"1744","Wayne County, Nebraska","31179",2000,3662,93.86,6.14
"1745","Webster County, Nebraska","31181",2000,1972,86.61,13.39
"1746","Wheeler County, Nebraska","31183",2000,561,62.75,37.25
"1747","York County, Nebraska","31185",2000,6172,92.71,7.29
"1748","Churchill County, Nevada","32001",2000,9732,91.57,8.43
"1749","Clark County, Nevada","32003",2000,559799,91.51,8.49
"1750","Douglas County, Nevada","32005",2000,19006,86.29,13.71
"1751","Elko County, Nevada","32007",2000,18456,84.73,15.27
"1752","Esmeralda County, Nevada","32009",2000,833,54.62,45.38
"1753","Eureka County, Nevada","32011",2000,1025,64.98,35.02
"1754","Humboldt County, Nevada","32013",2000,6954,82.44,17.56
"1755","Lander County, Nevada","32015",2000,2780,75.29,24.71
"1756","Lincoln County, Nevada","32017",2000,2178,70.71,29.29
"1757","Lyon County, Nevada","32019",2000,14279,91.09,8.91
"1758","Mineral County, Nevada","32021",2000,2866,76.66,23.34
"1759","Nye County, Nevada","32023",2000,15934,83.53,16.47
"1760","Pershing County, Nevada","32027",2000,2389,82.13,17.87
"1761","Storey County, Nevada","32029",2000,1596,91.6,8.4
"1762","Washoe County, Nevada","32031",2000,143908,91.78,8.22
"1763","White Pine County, Nevada","32033",2000,4439,73.94,26.06
"1764","Carson City, Nevada","32510",2000,21283,94.78,5.22
"1765","Belknap County, New Hampshire","33001",2000,32121,69.92,30.08
"1766","Carroll County, New Hampshire","33003",2000,34750,52.81,47.19
"1767","Cheshire County, New Hampshire","33005",2000,31876,88.78,11.22
"1768","Coos County, New Hampshire","33007",2000,19623,71.15,28.85
"1769","Grafton County, New Hampshire","33009",2000,43729,72.26,27.74
"1770","Hillsborough County, New Hampshire","33011",2000,149961,96.33,3.67
"1771","Merrimack County, New Hampshire","33013",2000,56244,92.18,7.82
"1772","Rockingham County, New Hampshire","33015",2000,113023,92.48,7.52
"1773","Strafford County, New Hampshire","33017",2000,45539,93.5,6.5
"1774","Sullivan County, New Hampshire","33019",2000,20158,82,18
"1775","Atlantic County, New Jersey","34001",2000,114090,83.29,16.71
"1776","Bergen County, New Jersey","34003",2000,339820,97.35,2.65
"1777","Burlington County, New Jersey","34005",2000,161311,95.7,4.3
"1778","Camden County, New Jersey","34007",2000,199679,93.02,6.98
"1779","Cape May County, New Jersey","34009",2000,91047,46.29,53.71
"1780","Cumberland County, New Jersey","34011",2000,52863,92.96,7.04
"1781","Essex County, New Jersey","34013",2000,301011,94.26,5.74
"1782","Gloucester County, New Jersey","34015",2000,95054,95.44,4.56
"1783","Hudson County, New Jersey","34017",2000,240618,95.81,4.19
"1784","Hunterdon County, New Jersey","34019",2000,45032,96.99,3.01
"1785","Mercer County, New Jersey","34021",2000,133280,94.39,5.61
"1786","Middlesex County, New Jersey","34023",2000,273637,97.14,2.86
"1787","Monmouth County, New Jersey","34025",2000,240884,93.09,6.91
"1788","Morris County, New Jersey","34027",2000,174379,97.32,2.68
"1789","Ocean County, New Jersey","34029",2000,248711,80.58,19.42
"1790","Passaic County, New Jersey","34031",2000,170048,96.36,3.64
"1791","Salem County, New Jersey","34033",2000,26158,92.88,7.12
"1792","Somerset County, New Jersey","34035",2000,112023,97.29,2.71
"1793","Sussex County, New Jersey","34037",2000,56528,89.92,10.08
"1794","Union County, New Jersey","34039",2000,192945,96.46,3.54
"1795","Warren County, New Jersey","34041",2000,41157,93.93,6.07
"1796","Bernalillo County, New Mexico","35001",2000,239074,92.41,7.59
"1797","Catron County, New Mexico","35003",2000,2548,62.17,37.83
"1798","Chaves County, New Mexico","35005",2000,25647,87.97,12.03
"1799","Cibola County, New Mexico","35006",2000,10328,80.63,19.37
"1800","Colfax County, New Mexico","35007",2000,8959,64.97,35.03
"1801","Curry County, New Mexico","35009",2000,19212,87.27,12.73
"1802","De Baca County, New Mexico","35011",2000,1307,70.54,29.46
"1803","Doña Ana County, New Mexico","35013",2000,65210,91.33,8.67
"1804","Eddy County, New Mexico","35015",2000,22249,87.1,12.9
"1805","Grant County, New Mexico","35017",2000,14066,86.35,13.65
"1806","Guadalupe County, New Mexico","35019",2000,2160,76.62,23.38
"1807","Harding County, New Mexico","35021",2000,545,68.07,31.93
"1808","Hidalgo County, New Mexico","35023",2000,2848,75.56,24.44
"1809","Lea County, New Mexico","35025",2000,23405,84.17,15.83
"1810","Lincoln County, New Mexico","35027",2000,15298,53.61,46.39
"1811","Los Alamos County, New Mexico","35028",2000,7937,94.46,5.54
"1812","Luna County, New Mexico","35029",2000,11291,83.23,16.77
"1813","McKinley County, New Mexico","35031",2000,26718,80.38,19.62
"1814","Mora County, New Mexico","35033",2000,2973,67.84,32.16
"1815","Otero County, New Mexico","35035",2000,29272,78.52,21.48
"1816","Quay County, New Mexico","35037",2000,5664,74.17,25.83
"1817","Rio Arriba County, New Mexico","35039",2000,18016,83.5,16.5
"1818","Roosevelt County, New Mexico","35041",2000,7746,85.71,14.29
"1819","Sandoval County, New Mexico","35043",2000,34866,90.09,9.91
"1820","San Juan County, New Mexico","35045",2000,43221,87.25,12.75
"1821","San Miguel County, New Mexico","35047",2000,14254,78.11,21.89
"1822","Santa Fe County, New Mexico","35049",2000,57701,90.96,9.04
"1823","Sierra County, New Mexico","35051",2000,8727,70.05,29.95
"1824","Socorro County, New Mexico","35053",2000,7808,85.49,14.51
"1825","Taos County, New Mexico","35055",2000,17404,72.83,27.17
"1826","Torrance County, New Mexico","35057",2000,7257,83.01,16.99
"1827","Union County, New Mexico","35059",2000,2225,77.89,22.11
"1828","Valencia County, New Mexico","35061",2000,24643,92.04,7.96
"1829","Albany County, New York","36001",2000,129972,92.72,7.28
"1830","Allegany County, New York","36003",2000,24505,73.49,26.51
"1831","Bronx County, New York","36005",2000,490659,94.41,5.59
"1832","Broome County, New York","36007",2000,88817,90.92,9.08
"1833","Cattaraugus County, New York","36009",2000,39839,80.38,19.62
"1834","Cayuga County, New York","36011",2000,35477,86.13,13.87
"1835","Chautauqua County, New York","36013",2000,64900,84,16
"1836","Chemung County, New York","36015",2000,37745,92.86,7.14
"1837","Chenango County, New York","36017",2000,23890,83.41,16.59
"1838","Clinton County, New York","36019",2000,33091,88.92,11.08
"1839","Columbia County, New York","36021",2000,30207,82.09,17.91
"1840","Cortland County, New York","36023",2000,20116,90.52,9.48
"1841","Delaware County, New York","36025",2000,28952,66.56,33.44
"1842","Dutchess County, New York","36027",2000,106103,93.81,6.19
"1843","Erie County, New York","36029",2000,415868,91.59,8.41
"1844","Essex County, New York","36031",2000,23115,65.01,34.99
"1845","Franklin County, New York","36033",2000,23936,74.91,25.09
"1846","Fulton County, New York","36035",2000,27787,78.76,21.24
"1847","Genesee County, New York","36037",2000,24190,94.13,5.87
"1848","Greene County, New York","36039",2000,26544,68.78,31.22
"1849","Hamilton County, New York","36041",2000,7965,29.65,70.35
"1850","Herkimer County, New York","36043",2000,32026,80.35,19.65
"1851","Jefferson County, New York","36045",2000,54070,74.1,25.9
"1852","Kings County, New York","36047",2000,930866,94.61,5.39
"1853","Lewis County, New York","36049",2000,15134,66.34,33.66
"1854","Livingston County, New York","36051",2000,24023,92.2,7.8
"1855","Madison County, New York","36053",2000,28646,88.56,11.44
"1856","Monroe County, New York","36055",2000,304388,94.13,5.87
"1857","Montgomery County, New York","36057",2000,22522,88.97,11.03
"1858","Nassau County, New York","36059",2000,458151,97.65,2.35
"1859","New York County, New York","36061",2000,798144,92.55,7.45
"1860","Niagara County, New York","36063",2000,95715,91.78,8.22
"1861","Oneida County, New York","36065",2000,102803,88.03,11.97
"1862","Onondaga County, New York","36067",2000,196633,92.13,7.87
"1863","Ontario County, New York","36069",2000,42647,89.97,10.03
"1864","Orange County, New York","36071",2000,122754,93.51,6.49
"1865","Orleans County, New York","36073",2000,17347,88.56,11.44
"1866","Oswego County, New York","36075",2000,52831,86.17,13.83
"1867","Otsego County, New York","36077",2000,28481,81.78,18.22
"1868","Putnam County, New York","36079",2000,35030,93.36,6.64
"1869","Queens County, New York","36081",2000,817250,95.77,4.23
"1870","Rensselaer County, New York","36083",2000,66120,90.58,9.42
"1871","Richmond County, New York","36085",2000,163993,95.33,4.67
"1872","Rockland County, New York","36087",2000,94973,97.58,2.42
"1873","St. Lawrence County, New York","36089",2000,49721,81.47,18.53
"1874","Saratoga County, New York","36091",2000,86701,90.15,9.85
"1875","Schenectady County, New York","36093",2000,65032,91.78,8.22
"1876","Schoharie County, New York","36095",2000,15915,75.34,24.66
"1877","Schuyler County, New York","36097",2000,9181,80.32,19.68
"1878","Seneca County, New York","36099",2000,14794,85.37,14.63
"1879","Steuben County, New York","36101",2000,46132,84.69,15.31
"1880","Suffolk County, New York","36103",2000,522323,89.85,10.15
"1881","Sullivan County, New York","36105",2000,44730,61.84,38.16
"1882","Tioga County, New York","36107",2000,21410,92.13,7.87
"1883","Tompkins County, New York","36109",2000,38625,94.29,5.71
"1884","Ulster County, New York","36111",2000,77656,86.92,13.08
"1885","Warren County, New York","36113",2000,34852,73.81,26.19
"1886","Washington County, New York","36115",2000,26794,83.82,16.18
"1887","Wayne County, New York","36117",2000,38767,90.05,9.95
"1888","Westchester County, New York","36119",2000,349445,96.48,3.52
"1889","Wyoming County, New York","36121",2000,16940,87.99,12.01
"1890","Yates County, New York","36123",2000,12064,74.84,25.16
"1891","Alamance County, North Carolina","37001",2000,55463,93.01,6.99
"1892","Alexander County, North Carolina","37003",2000,14098,93.18,6.82
"1893","Alleghany County, North Carolina","37005",2000,6412,71.63,28.37
"1894","Anson County, North Carolina","37007",2000,10221,90.05,9.95
"1895","Ashe County, North Carolina","37009",2000,13268,78.47,21.53
"1896","Avery County, North Carolina","37011",2000,11911,54.84,45.16
"1897","Beaufort County, North Carolina","37013",2000,22139,82.75,17.25
"1898","Bertie County, North Carolina","37015",2000,9050,85.56,14.44
"1899","Bladen County, North Carolina","37017",2000,15316,84.21,15.79
"1900","Brunswick County, North Carolina","37019",2000,51431,59.18,40.82
"1901","Buncombe County, North Carolina","37021",2000,93973,91.28,8.72
"1902","Burke County, North Carolina","37023",2000,37427,92.25,7.75
"1903","Cabarrus County, North Carolina","37025",2000,52848,93.7,6.3
"1904","Caldwell County, North Carolina","37027",2000,33430,92.04,7.96
"1905","Camden County, North Carolina","37029",2000,2973,89.54,10.46
"1906","Carteret County, North Carolina","37031",2000,40947,61.55,38.45
"1907","Caswell County, North Carolina","37033",2000,9601,90.3,9.7
"1908","Catawba County, North Carolina","37035",2000,59919,92.68,7.32
"1909","Chatham County, North Carolina","37037",2000,21358,92.43,7.57
"1910","Cherokee County, North Carolina","37039",2000,13499,76.57,23.43
"1911","Chowan County, North Carolina","37041",2000,6443,86.61,13.39
"1912","Clay County, North Carolina","37043",2000,5425,70.91,29.09
"1913","Cleveland County, North Carolina","37045",2000,40317,91.89,8.11
"1914","Columbus County, North Carolina","37047",2000,24060,88.56,11.44
"1915","Craven County, North Carolina","37049",2000,38150,90.65,9.35
"1916","Cumberland County, North Carolina","37051",2000,118425,90.65,9.35
"1917","Currituck County, North Carolina","37053",2000,10687,64.58,35.42
"1918","Dare County, North Carolina","37055",2000,26671,47.58,52.42
"1919","Davidson County, North Carolina","37057",2000,62432,93.15,6.85
"1920","Davie County, North Carolina","37059",2000,14953,91.95,8.05
"1921","Duplin County, North Carolina","37061",2000,20520,89.02,10.98
"1922","Durham County, North Carolina","37063",2000,95452,93.26,6.74
"1923","Edgecombe County, North Carolina","37065",2000,24002,84.96,15.04
"1924","Forsyth County, North Carolina","37067",2000,133093,93.06,6.94
"1925","Franklin County, North Carolina","37069",2000,20364,87.62,12.38
"1926","Gaston County, North Carolina","37071",2000,78842,93.78,6.22
"1927","Gates County, North Carolina","37073",2000,4389,88.88,11.12
"1928","Graham County, North Carolina","37075",2000,5084,65.97,34.03
"1929","Granville County, North Carolina","37077",2000,17896,93.06,6.94
"1930","Greene County, North Carolina","37079",2000,7368,90.88,9.12
"1931","Guilford County, North Carolina","37081",2000,180391,93.5,6.5
"1932","Halifax County, North Carolina","37083",2000,25309,87.41,12.59
"1933","Harnett County, North Carolina","37085",2000,38605,87.55,12.45
"1934","Haywood County, North Carolina","37087",2000,28640,80.66,19.34
"1935","Henderson County, North Carolina","37089",2000,42996,87.02,12.98
"1936","Hertford County, North Carolina","37091",2000,9724,92.07,7.93
"1937","Hoke County, North Carolina","37093",2000,12518,90.85,9.15
"1938","Hyde County, North Carolina","37095",2000,3302,66.17,33.83
"1939","Iredell County, North Carolina","37097",2000,51918,91.22,8.78
"1940","Jackson County, North Carolina","37099",2000,19291,68.38,31.62
"1941","Johnston County, North Carolina","37101",2000,50196,92.83,7.17
"1942","Jones County, North Carolina","37103",2000,4679,86.79,13.21
"1943","Lee County, North Carolina","37105",2000,19909,92.75,7.25
"1944","Lenoir County, North Carolina","37107",2000,27184,87.78,12.22
"1945","Lincoln County, North Carolina","37109",2000,25717,93.48,6.52
"1946","McDowell County, North Carolina","37111",2000,18377,90.35,9.65
"1947","Macon County, North Carolina","37113",2000,20746,61.83,38.17
"1948","Madison County, North Carolina","37115",2000,9722,82.29,17.71
"1949","Martin County, North Carolina","37117",2000,10930,91.67,8.33
"1950","Mecklenburg County, North Carolina","37119",2000,292780,93.39,6.61
"1951","Mitchell County, North Carolina","37121",2000,7919,82.73,17.27
"1952","Montgomery County, North Carolina","37123",2000,14145,69.62,30.38
"1953","Moore County, North Carolina","37125",2000,35151,87.37,12.63
"1954","Nash County, North Carolina","37127",2000,37051,90.8,9.2
"1955","New Hanover County, North Carolina","37129",2000,79616,85.64,14.36
"1956","Northampton County, North Carolina","37131",2000,10455,83.13,16.87
"1957","Onslow County, North Carolina","37133",2000,55726,86.35,13.65
"1958","Orange County, North Carolina","37135",2000,49289,93.05,6.95
"1959","Pamlico County, North Carolina","37137",2000,6781,76.36,23.64
"1960","Pasquotank County, North Carolina","37139",2000,14289,90.33,9.67
"1961","Pender County, North Carolina","37141",2000,20798,77.19,22.81
"1962","Perquimans County, North Carolina","37143",2000,6043,76.87,23.13
"1963","Person County, North Carolina","37145",2000,15504,90.85,9.15
"1964","Pitt County, North Carolina","37147",2000,58408,89.95,10.05
"1965","Polk County, North Carolina","37149",2000,9192,86.03,13.97
"1966","Randolph County, North Carolina","37151",2000,54422,93.09,6.91
"1967","Richmond County, North Carolina","37153",2000,19886,89.88,10.12
"1968","Robeson County, North Carolina","37155",2000,47779,91.41,8.59
"1969","Rockingham County, North Carolina","37157",2000,40208,91.99,8.01
"1970","Rowan County, North Carolina","37159",2000,53980,92.52,7.48
"1971","Rutherford County, North Carolina","37161",2000,29535,85.29,14.71
"1972","Sampson County, North Carolina","37163",2000,25142,88.59,11.41
"1973","Scotland County, North Carolina","37165",2000,14693,91.19,8.81
"1974","Stanly County, North Carolina","37167",2000,24582,90.4,9.6
"1975","Stokes County, North Carolina","37169",2000,19262,91.26,8.74
"1976","Surry County, North Carolina","37171",2000,31033,91.54,8.46
"1977","Swain County, North Carolina","37173",2000,7105,72.3,27.7
"1978","Transylvania County, North Carolina","37175",2000,15553,79.21,20.79
"1979","Tyrrell County, North Carolina","37177",2000,2032,75.64,24.36
"1980","Union County, North Carolina","37179",2000,45695,94.96,5.04
"1981","Vance County, North Carolina","37181",2000,18196,89.03,10.97
"1982","Wake County, North Carolina","37183",2000,258953,93.47,6.53
"1983","Warren County, North Carolina","37185",2000,10548,73.08,26.92
"1984","Washington County, North Carolina","37187",2000,6174,86.93,13.07
"1985","Watauga County, North Carolina","37189",2000,23155,71.43,28.57
"1986","Wayne County, North Carolina","37191",2000,47313,90.06,9.94
"1987","Wilkes County, North Carolina","37193",2000,29261,91.08,8.92
"1988","Wilson County, North Carolina","37195",2000,30729,93.11,6.89
"1989","Yadkin County, North Carolina","37197",2000,15821,91.68,8.32
"1990","Yancey County, North Carolina","37199",2000,9729,76.8,23.2
"1991","Adams County, North Dakota","38001",2000,1416,79.17,20.83
"1992","Barnes County, North Dakota","38003",2000,5599,87.23,12.77
"1993","Benson County, North Dakota","38005",2000,2932,79.4,20.6
"1994","Billings County, North Dakota","38007",2000,529,69.19,30.81
"1995","Bottineau County, North Dakota","38009",2000,4409,67.18,32.82
"1996","Bowman County, North Dakota","38011",2000,1596,85.09,14.91
"1997","Burke County, North Dakota","38013",2000,1412,71.74,28.26
"1998","Burleigh County, North Dakota","38015",2000,29003,95.4,4.6
"1999","Cass County, North Dakota","38017",2000,53790,95.4,4.6
"2000","Cavalier County, North Dakota","38019",2000,2725,74.02,25.98
"2001","Dickey County, North Dakota","38021",2000,2656,85.96,14.04
"2002","Divide County, North Dakota","38023",2000,1469,68.41,31.59
"2003","Dunn County, North Dakota","38025",2000,1965,70.13,29.87
"2004","Eddy County, North Dakota","38027",2000,1418,82.09,17.91
"2005","Emmons County, North Dakota","38029",2000,2168,82.38,17.62
"2006","Foster County, North Dakota","38031",2000,1793,85.89,14.11
"2007","Golden Valley County, North Dakota","38033",2000,973,78.21,21.79
"2008","Grand Forks County, North Dakota","38035",2000,27373,92.92,7.08
"2009","Grant County, North Dakota","38037",2000,1722,69.4,30.6
