ID,ADDRESS,CITY,STATE,ZIP,Longitude,Latitude,Match Score
2442,57 St. Mark's Place,New York,NY,10003,-73.98646203521008,40.728210006248304,100
2443,51 E 25th St,New York,NY,10010,-73.98620160947841,40.74182758142328,100
2444,"247 3rd Avenue, Suite 402",New York,NY,10010,-73.98409498575334,40.7370449931999,100
2445,515 Madison Avenue Suite.3800B,New York,NY,10022,-73.97378499339045,40.75965999660997,100
2446,1923 Bacharach Blvd,Atlantic City,NJ,08401,-74.44104744412304,39.364853049228884,100
2447,380 2nd Ave,New York,NY,10010,-73.98143205511448,40.73704176616717,100
2448,4 Main Street,Edgewater,NJ,07020,-73.99181614640514,40.80382157007872,100
2449,"145 East 32nd Street, 6th Floor",New York,NY,10016,-73.98004686179571,40.74489837547061,100
2450,3044 Coney Island Ave,Brooklyn,NY,11224,-73.95998427363119,40.582163138586175,99.51
2451,2277-83 Coney Island Ave,Brooklyn,NY,11223,-73.96137874763943,40.6015083892548,99.43
2452,"200 West 57th Street, Suite 1310",New York,NY,10019,-73.980491018845,40.76543198468417,100
2453,369 Lexington Ave. Suite 14A,New York,NY,10016,-73.97674154209751,40.75045042240545,99.51
2454,"141 East 55th Street, Suite 4G",New York,NY,10022,-73.9694514656297,40.75939278153676,100
2455,1913 Avenue Z,Brooklyn,NY,11235,-73.95005549022466,40.58846607831703,100
2456,300 HIGH ST,SEAFORD,DE,19973,-75.6122260334027,38.64110098622791,100
2457,53 W 86th St. Suite 1,New York,NY,10024,-73.97164660225232,40.786297936358665,100
2458,239 Central Park W,New York,NY,10028,-73.97074797841289,40.78404999374601,99.52
2459,942 5TH AVE,NEW YORK,NY,10021,-73.96543661782769,40.77460078092971,100
2460,910 Park Avenue,New York,NY,10075,-73.96032265106231,40.77621521930035,100
2461,3 EAST 85TH STREET,NEW YORK,NY,10028,-73.96033363135545,40.78063495493525,100
2462,"122 East 82nd Street, Suite1b",New York,NY,10028,-73.95801746005102,40.77711082565459,100
2463,21444 Carmean Way,Georgetown,DE,19947,-75.40496755177385,38.699172278260534,100
2464,435 E 70th Street Suite 13C,New York,NY,10021,-73.95524581612797,40.76580820640821,100
2465,"382 W. 9th St., Suite 2",Ship Bottom,NJ,08008,-74.18284873593238,39.652461857329406,100
2466,60 North Madison Avenue,Spring Valley,NY,10977,-74.04559078736892,41.11623526652525,100
2467,2 Lee Ave Unit 103,Georgetown,DE,19947,-75.39709040680772,38.69068480501452,100
2468,754 Lexington Ave,Brooklyn,NY,11221,-73.9288298291754,40.690200464190035,100
2469,20 E Patriot St,Somerset,PA,15501,-79.07850653544723,40.00745387928217,98.9
2470,35 West Hudson Avenue,Englewood,NJ,07631,-73.96994281279386,40.91043098872086,100
2471,224 Twin Lakes Road,Somerset,PA,15501,-79.09231620798452,40.03931923771248,100
2472,1265 Wayne Avenue,Indiana,PA,15701,-79.16367738468713,40.60296199312577,100
2473,20505 Dupont Highway,Georgetown,DE,19947,-75.4006819684993,38.70098201497504,98.04
2474,20093 Office Circle Unit 207,GEORGETOWN,DE,19947,-75.40155041748729,38.70331524345244,100
2475,189 W Lee Hwy,Warrenton,VA,20186,-77.79743496226027,38.730627004397405,100
2476,865 Riverside Drive,New York,NY,10032,-73.94708192625416,40.83701197096938,100
2477,501 W. Market St Suite 105,Georgetown,DE,19947,-75.39376262360881,38.683670954165684,100
2478,505 West Market Street Suite 110,Georgetown,DE,19947,-75.39437844203512,38.683182917853344,100
2479,2604 Third Ave,Bronx,NY,10454,-73.92522703573351,40.811949996655784,100
2480,445 Westridge Road 103,Somerset,PA,15501,-79.10524479071861,40.01039655879625,100
2481,7901 BROADWAY,ELMHURST,NY,11373,-73.88605588762364,40.74440354981678,100
2482,83 N Main St.,Ellenville,NY,12428,-74.39449350088584,41.7181043474554,100
2483,953 Southern Boulevard,Bronx,NY,10459,-73.8916897000241,40.821595262187344,100
2484,12 Deforest Ct,West Nyack,NY,10994,-73.97224507013905,41.11141435853733,100
2485,1 Market Place,Newark,NJ,07502,-74.17815984886984,40.7373999248899,95.87
2486,620 Route 303,Blauvelt,NY,10913,-73.94912803263828,41.081450018604016,100
2487,140 ROUTE 303 Suite I,VALLEY COTTAGE,NY,10989,-73.94169303306457,41.12063399102567,100
2488,80-02 KEW GARDENS ROAD,KEW GARDENS,NY,11415,-73.8309899688843,40.71396307587339,100
2489,137-50 JAMAICA AVE,JAMAICA,NY,11435,-73.81497299010631,40.7022300039894,100
2490,159–05 Union Turnpike,Fresh Meadows,NY,11366,-73.80800796384366,40.72033784851452,100
2491,"20576 Coastal Highway, Suite 101",Rehoboth Beach,DE,19971,-75.09032423379382,38.7073659238905,100
2492,12080 County Highway 21,Franklin,NY,13775,-75.16861447839463,42.32479496501615,100
2493,327 BEACH 19TH STREET,FAR ROCKAWAY,NY,11691,-73.75277968763973,40.598567612747935,100
2494,1037 Main St.,Peekskill,NY,10566,-73.91843383848594,41.291799410847794,100
2495,280 DOBBS FERRY RD,WHITE PLAINS,NY,10607,-73.8046784204453,41.039172620996496,100
2496,80-45 Winchester Boulevard,Queens Village,NY,11580,-73.7340615436483,40.73730098847586,98.84
2497,"111 Great Neck Road, Suite 200",Great Neck,NY,11021,-73.72933433099159,40.78502598255183,100
2498,"425 Northern Boulevard, Suite 27",Great Neck,NY,11021,-73.72306416450213,40.77919515351733,100
2499,407 Gidney Ave Suite A,Newburgh,NY,12550,-74.02591565345692,41.513088821206686,100
2500,172 Liberty Street,Newburgh,NY,12550,-74.01059873123211,41.50146022974582,100
2501,1451 Broadway,Hewlett,NY,11557,-73.6964670446219,40.64272000018631,100
2502,7 CROSS ST W,HAWTHORNE,NY,10532,-73.79714669370888,41.10644150111197,100
2503,MOBILE UNIT,SILVER SPRING,PA,17575,-76.44076999999999,40.06463000000008,86.21
2504,7 MOUNTAINVIEW ST,PETERSBURG,WV,26847,-79.1251146859767,38.99170170982251,100
2505,79 ROBERT C BYRD INDUSTRIAL PARK,MOOREFIELD,WV,26836,-78.93634801680983,39.06944599424929,100
2506,"9928 Old Ocean City Blvd, Suite 8",Berlin,MD,21811,-75.21998867169953,38.33376253877465,100
2507,11827 Ocean Gateway,Ocean City,MD,21842,-75.14377076883977,38.33740745128026,100
2508,845 SOUTH MAIN STREET,Willits,CA,95490,-123.35119488805096,39.403529418354594,100
2509,5150 MAE ANNE AVE 300,Reno,NV,89523,-119.8674809652695,39.53097001161936,100
2510,660 SOUTH MAIN STREET,Fort Bragg,CA,95437,-123.80613450138166,39.43368800889406,100
2511,2858 Vista Boulevard,Sparks,NV,89434,-119.70350403324863,39.555521989034276,100
2512,37264 MAIN STREET,Burney,CA,96013,-121.65859475717404,40.88397998034873,100
2513,2601 BALLS FERRY ROAD,Anderson,CA,96007,-122.28825498478872,40.45280698707924,100
2514,1070 EAST CYPRESS AVENUE,Redding,CA,96002,-122.35114599687566,40.57277599376289,100
2515,2275 PINE STREET,Redding,CA,96001,-122.38484895899185,40.57664101504565,100
2516,2925 Siskiyou Boulevard,Medford,OR,97504,-122.82723700759338,42.31937748953677,100
2517,140 SOUTH HOLLY STREET,MEDFORD,OR,97504,-122.87530001386781,42.323165020124605,99.52
2518,1003 MEDFORD SHOPPING CENTER,Medford,OR,97504,-122.86096999999995,42.32792000000006,85
2519,200 BEATTY ST ROOM 109,Medford,OR,97501,-122.87816343626179,42.33291532637676,100
2520,"2380 West Main Street, Suite A",Medford,OR,97501,-122.89956696466523,42.325451980496496,100
2521,113 ROSS LANE,Medford,OR,97501,-122.89932749369183,42.32515999689937,99.55
2522,3169 CRATER LAKE HIWAY,Medford,OR,97504,-122.8587180109968,42.36239999642709,100
2523,"503 AIRPORT ROAD, STE 101",MEDFORD,OR,97504,-122.88364947907797,42.37015375977866,100
2524,2555 HARRIS STREET,Eureka,CA,95503,-124.13906050252203,40.78057571431866,100
2525,380 Court Street Suite A,Elko,NV,89801,-115.76499376949249,40.83216551439204,100
2526,"215 Bluffs Avenue, Suite 200",Elko,NV,89801,-115.79037330848655,40.842074389030174,100
2527,1515 7th Street,Elko,NV,89801,-115.77050643776104,40.84036552852033,100
2528,3740 Idaho Street,Elko,NV,89801,-115.73726733016603,40.860498440852574,100
2529,23 South Carbon Avenue Suite 21,Price,UT,84501,-110.81121436823678,39.598980606346856,100
2530,672 W 400 S Suite. 201,Springville,UT,84663,-111.62253808771378,40.16121071770853,100
2531,376 E 400 S,Springville,UT,84663,-111.60433292929285,40.161034739651186,100
2532,"3152 North University Avenue, Suite 220",Provo,UT,84604,-111.6574428471071,40.275395037734604,100
2533,234 N OREM BLVD,OREM,UT,84057,-111.69863797337685,40.30168600860131,100
2534,"280 W River Park Drive, Suite 200",Provo,UT,84604,-111.66202095880267,40.30443598530462,98.87
2535,245 S 1060 W,Lindon,UT,84042,-111.73999721731053,40.3326988827125,100
2536,1472 East 820 North,Orem,UT,84097,-111.66075068137643,40.31266521211369,100
2537,145 S 200 E,Lindon,UT,84042,-111.71098074489775,40.33483245425617,100
2538,533 W Center St,Pleasant Grove,UT,84062,-111.74871699500304,40.365027003160236,100
2539,74 S 360 E,American Fork,UT,84003,-111.78905500309615,40.375084942507826,100
2540,61 W 3200 N Suite C,Lehi,UT,84043,-111.85036701702064,40.427962523152964,100
2541,1008 North Summit Boulevard P.O. Box 2715,Frisco,CO,80443,-106.09676397689468,39.58985401298378,98
2542,27152 MAIN STREET,Conifer,CO,80433,-105.30436139800767,39.528379710171315,100
2543,3851 S. HIGHWAY 74,Evergreen,CO,80439,-105.33890015555056,39.646572054902194,98.85
2544,2425 MINER STREET,Idaho Springs,CO,80452,-105.50571005116494,39.741092547653736,100
2545,12442 W. Ken Caryl Ave.,Littleton,CO,80127,-105.13467798248617,39.5790610134504,100
2546,40 COUNTRY RD 804,Fraser,CO,80442,-105.8124042935326,39.94491978616772,98.76
2547,5025 S Kipling Pkwy,Littleton,CO,80127,-105.1116229710689,39.625527015712834,100
2548,9255 S. Broadway,Highlands Ranch,CO,80129,-104.99431002186347,39.547828994480824,100
2549,181 W. Mineral Ave,Littleton,CO,80120,-104.99189662048215,39.57482220119556,100
2550,1701 Jackson Street,Golden,CO,80401,-105.21554800924638,39.7521699870714,100
2551,12567 West Cedar Drive Suite 100,Lakewood,CO,80228,-105.13954334200338,39.712233277835196,100
2552,12157 W. Cedar Dr. Suite 100,Lakewood,CO,80228,-105.1372759533754,39.7122238901036,100
2553,"191 East Orchard Street, Suite A",Littleton,CO,80121,-104.98685884521662,39.61010393668437,98.06
2554,9229 E. LINCOLN AVENUE,Lonetree,CO,80124,-104.88329800073211,39.53784199875679,99
2555,3460 S. Federal Blvd,Englewood,CO,80110,-105.02449250082695,39.65424458945833,100
2556,201 East Jefferson,Englewood,CO,80113,-104.98501491033706,39.651304453488784,98.84
2557,9160 W Colfax Ave,Lakewood,CO,80215,-105.09853798202171,39.73909698414573,100
2558,7375 E Arapahoe Road,Englewood,CO,80112,-104.90345916007807,39.59635581336747,100
2559,7525 W. 10th Ave Ste.100,Lakewood,CO,80214,-105.0802819454485,39.73302299610022,100
2560,1410 VANCE ST STE 201,LAKEWOOD,CO,80214,-105.0790025317477,39.73885898000506,100
2561,1700 Wadsworth Blvd,Lakewood,CO,80214,-105.08090203864542,39.74417997977892,100
2562,2150 South Downing,Denver,CO,80210,-104.97342257060711,39.6775669835869,98.84
2563,"7730 East Belleview Avenue, Suite A-203",Greenwood Village,CO,80111,-104.89860402648272,39.62298801151243,100
2564,895 S LOGAN ST,DENVER,CO,80209,-104.9831279762942,39.700463996129315,100
2565,895 S LOGAN STREET,DENVER,CO,80209,-104.9831279762942,39.700463996129315,100
2566,6505 S Paris Street,Centennial,CO,80111,-104.84880501629222,39.602910239502805,99.9
2567,3900 WADSWORTH BLVD.,Wheat Ridge,CO,80033,-105.08142247101323,39.771145987217835,100
2568,1653 S. Colorado Boulevard,Denver,CO,80222,-104.94220098710721,39.68705001738252,100
2569,6460 E YALE AVE UNIT F,Denver,CO,80222,-104.91455101636916,39.66637001823,100
2570,2660 FEDERAL BLVD,Denver,CO,80211,-105.02511385130917,39.75541604671414,100
2571,1120 Delaware Street Ste 110-4,Denver,CO,80204,-104.99263699398965,39.73406700405016,100
2572,"1120 NORTH LINCOLN STREET, SUITE 1601",DENVER,CO,80203,-104.98614194103794,39.73441455966534,100
2573,560 CORONA STREET,Denver,CO,80218,-104.97348903909953,39.72516500378268,99.55
2574,90 Madison St. STE 102,Denver,CO,80206,-104.94613721265739,39.71744644442455,100
2575,3800 WEST HAPPY VALLEY ROAD,Denver,CO,80211,-105.02282499999995,39.75723500000004,85
2576,1490 Lafayette St Suite 407,Denver,CO,80218,-104.97065251924587,39.739717999352024,99.55
2577,757 E 20TH AVE,Denver,CO,80205,-104.97753800124747,39.74808401882095,100
2578,10700 East Bethany Dr. STE 104,AURORA,CO,80014,-104.86380999203017,39.6627051987046,100
2579,3000 S JAMAICA CT STE 210,AURORA,CO,80014,-104.86176313127473,39.66153944361096,100
2580,18748 E Hampden Ave.,Aurora,CO,80013,-104.76850123555464,39.6528856454269,100
2581,"15101 East Iliff Avenue, Suite 140",AURORA,CO,80014,-104.81164932475036,39.67525709870981,100
2582,1677 SOUTH HAVANA,Aurora,CO,80012,-104.86838927719201,39.68624321729234,98.84
2583,1411 S POTOMAC UNIT 304,AURORA,CO,80012,-104.83268287257881,39.69104709554978,98.84
2584,12200 E Mississippi Ave.,Aurora,CO,80012,-104.84534650335337,39.69596480005234,100
2585,"200 QUEBEC ST., 400",Denver,CO,80230,-104.90114701208712,39.72019901951785,100
2586,6220 EAST 14TH AVENUE,Denver,CO,80220,-104.9156180326434,39.73745999845559,100
2587,7561 West 80th Avenue,Arvada,CO,80003,-105.08108400976336,39.84356500201093,100
2588,8380 Zuni St Ste 305,Denver,CO,80221,-105.01530451002306,39.84857486553889,100
2589,9025 GRANT ST STE 101,THORNTON,CO,80229,-104.98508598887598,39.86055000678661,100
2590,771 Thornton Parkway,Thornton,CO,80229,-104.9772759829542,39.87235901871341,100
2591,10300 Federal Boulevard,Federal Heights,CO,80260,-105.0226140325063,39.883504980189485,100
2592,1601 Coalton Road,Superior,CO,80027,-105.14846465441518,39.92901476679516,100
2593,3600 W 144th Ave.,Broomfield,CO,80023,-105.03548695940314,39.956506998257936,100
2594,4720 Table Mesa Dr. Ste. B-100,Boulder,CO,80305,-105.23867803869707,39.98520248568856,100
2595,5277 Manhattan Circle Ste 220,BOULDER,CO,80303,-105.2291194001349,39.984990465447765,100
2596,4800 East Baseline Road,Boulder,CO,80303,-105.23451600467531,39.99835599679423,98.87
2597,2798 Arapahoe Ave,Boulder,CO,80302,-105.25963598175889,40.013462994253956,100
2598,3004 ARAPAHOE AVE,BOULDER,CO,80303,-105.25315098709108,40.01399998088087,100
2599,5495 Arapahoe Ave. Suite 101 A,Boulder,CO,80303,-105.22627701294901,40.014767469845225,99.95
2600,1605 Bridge Street,Brighton,CO,80601,-104.80145198516615,39.98793800360892,99.55
2601,3333 Arapahoe Road b,Erie,CO,80516,-105.10075801289676,40.01698301640198,99.64
2602,3325 28th Street,Boulder,CO,80301,-105.25989800005215,40.03551200965211,100
2603,1300 Dexter Street,Fort Lupton,CO,80621,-104.80240199007206,40.079222545064574,100
2604,8134 Colorado Blvd,Firestone,CO,80504,-104.93974601148616,40.11904798453628,100
2605,1551 Professional Lane Suite 180,LONGMONT,CO,80501,-105.10086815110459,40.13896070427224,100
2606,1050 Ken Pratt Boulevard,Longmont,CO,80501,-105.1094160159628,40.15370401095305,100
2607,1308 VIVIAN ST,LONGMONT,CO,80501,-105.11907693155906,40.181486987846625,100
2608,1632 Hover Road,Longmont,CO,80501,-105.13087597921313,40.187094643785315,100
2609,821 E Railroad Ave,Fort Morgan,CO,80701,-103.78777126958025,40.2485774318915,100
2610,620 West Platte Avenue,Fort Morgan,CO,80701,-103.80962004131155,40.25395253685012,100
2611,146 Communication Drive,Hannibal,MO,63401,-91.391699645385,39.70225751386137,100
2612,727 Broadway St.,Quincy,IL,62301,-91.40367352934726,39.93570994582764,100
2613,4409 Maine Street,Quincy,IL,62305,-91.34491848356319,39.930781763946165,100
2614,331 S. Main Street,Virginia,IL,62691,-90.21240502392722,39.94764896209721,100
2615,1027 North Water Street,Decatur,IL,62523,-88.95457005642866,39.851783867951475,100
2616,1813 w Kirby Ave,champaign,IL,61821,-88.27738097322982,40.097281984098856,100
2617,2455 E Main St. Suite 194,Plainfield,IN,46168,-86.36490654191175,39.71467753666571,100
2618,65 AIRPORT PKWY STE 100,GREENWOOD,IN,46143,-86.08776299566392,39.615655983619234,100
2619,898 EAST MAIN STREET,GREENWOOD,IN,46143,-86.08646103464368,39.61520901863241,100
2620,7750 Madison Ave.,Indianapolis,IN,46227,-86.12338750908324,39.65423847066898,100
2621,6357 Rockville Rd,Indianapolis,IN,46214,-86.27185657912486,39.7646394091493,100
2622,"855 N High School Road, Suites 5 and 6",Indianapolis,IN,46214,-86.27280281217426,39.77814982169229,97.71
2623,"3850 Shore Drive, Suite 105",Indianapolis,IN,46254,-86.28087374674205,39.824663768440935,100
2624,2325 E New York St,Indianapolis,IN,46201,-86.12210692191593,39.77157057252319,100
2625,"1730 N Capitol Ave Building C, 3rd FL.",Indianapolis,IN,46202,-86.16149035228544,39.78988343192812,100
2626,1725 N Meridian St,Indianapolis,IN,46202,-86.15726238403333,39.79018229515765,100
2627,3702 E. 10th St,Indianapolis,IN,46201,-86.10345199057062,39.781714016470005,100
2628,2926 N Capitol Ave,Indianapolis,IN,46208,-86.16183001834985,39.80945400884815,100
2629,5317 E. 16th Street,Indianapolis,IN,46218,-86.07751502938453,39.78835198087074,100
2630,9660 E WASHINGTON ST STE 300,INDIANAPOLIS,IN,46229,-85.99475697893405,39.776583998360024,100
2631,5422 N Keystone Ave,Indianapolis,IN,46220,-86.1221816046733,39.8516705957482,100
2632,8770 Guion Road Suite B,Indianapolis,IN,46268,-86.23090746171361,39.91432850710783,100
2633,3500 DEPAUW BLVD PYRAMID 2 STE 2082,INDIANAPOLIS,IN,46268,-86.22096501580485,39.92008599448954,99.67
2634,8140 Castleton Road,Indianapolis,IN,46250,-86.05101296028636,39.90436699236946,100
2635,8202 Clearvista Parkway Building 6 suite D,Indianapolis,IN,46250,-86.0420164959701,39.90653254087383,99.51
2636,7320 E 82nd St,Indianpolis,IN,46208,-86.03893572745797,39.90517563647843,90.59
2637,7320 East 82 Street,Indianapolis,IN,46256,-86.03893572745797,39.90517563647843,100
2638,2705 North Lebanon St Suite 265,Lebanon,IN,46052,-86.47550255044901,40.078401471678205,100
2639,12265 Hancock Street,Carmel,IN,46302,-86.14897226269755,39.966444582662746,98.39
2640,703 Pro-Med Lane,Carmel,IN,46032,-86.13765250245919,39.98261105268383,100
2641,18077 RIVER RD STE 200,NOBLESVILLE,IN,46062,-86.02817747091348,40.050021251686864,100
2642,17840 Cumberland Road,Noblesville,IN,46060,-85.99376397486486,40.04868299702588,100
2643,707 WEST 3RD STREET,CONNERSVILLE,IN,47331,-85.15220798791955,39.639475005510945,100
2644,1941 VIRGINIA AVE,CONNERSVILLE,IN,47331,-85.1319723134544,39.656514995571456,100
2645,1908 Park Road,Connersville,IN,47331,-85.12930250965475,39.65653217847296,99.55
2646,MOBILE UNIT,LOUISVILLE,KY,40266,-85.89504999999997,38.13294490000004,85.19
2647,930 North 14th Street,New Castle,IN,47362,-85.36707254376572,39.94052228980714,100
2648,1044 Oak Drive,Richmond,IN,47374,-84.88550840173173,39.846918643380995,100
2649,228 N Barron St,Eaton,OH,45320,-84.63645431428978,39.7464616176423,100
2650,4925 Scatterfield Road,Anderson,IN,46013,-85.65300722011771,40.064747338947136,99.55
2651,2200 Madison Square,Andèrson,IN,46011,-85.69370902408552,40.13175599748817,100
2652,5860 Main St,Clay City,KY,40312,-83.94330283472793,37.866412627615965,100
2653,"7901 Schatz Pointe Drive, Suite B",Centerville,OH,45459,-84.19706229315943,39.63188867067545,99.9
2654,8120 Garnet Drive,Dayton,OH,45458,-84.18547473111433,39.62619551440058,100
2655,100 N Tillotson Ave,MUNCIE,IN,47304,-85.41913396931203,40.194179844201614,100
2656,210 N. Tillotson Ave,Muncie,IN,47304,-85.41912399484696,40.19522980330288,100
2657,124 E Main Street,Muncie,IN,47305,-85.38557006296962,40.19368749120915,100
2658,1901 S Gettysburg Ave,Dayton,OH,45417,-84.25266576815993,39.727181596845206,100
2659,110 E. Wysor St. (at Walnut Commons),Muncie,IN,47304,-85.38643993688116,40.197080024609846,97.22
2660,2814 N Granville Ave,Muncie,IN,47303,-85.37595526565597,40.217099990796754,100
2661,1 Elizabeth Place Suite NWB40,Dayton,OH,45417,-84.19982111277037,39.74723996117132,97.37
2662,601 EDWIN C MOSES BLVD ELIZABETH PLACE FIRST FLR,DAYTON,OH,45417,-84.23597499999994,39.74139500000007,85
2663,2611 WAYNE AVE BLDG 61,DAYTON,OH,45420,-84.1541990005198,39.73605699359257,100
2664,452 W MARKET ST,XENIA,OH,45385,-83.93691743907375,39.68549806610005,100
2665,36 N DETROIT RD STE 105,XENIA,OH,45385,-83.92964337204101,39.68517339308056,98.06
2666,2365 Lakeview Drive,Beavercreek,OH,45431,-84.05658746327114,39.75936622813313,100
2667,5 Fayette Center,Washington Court House,OH,43160,-83.42771715644174,39.54497533363522,100
2668,323 N BROAD ST,FAIRBORN,OH,45324,-84.02682315745709,39.82751051421627,100
2669,"888 Dayton Street, Suite 106",Yellow Springs,OH,45387,-83.90567733156759,39.8034640912914,100
2670,72 N Dixie Dr,VANDALIA,OH,45377,-84.19845352144834,39.89242868958619,100
2671,5735 Meeker Road,Greenville,OH,45331,-84.62751409254355,40.08338998541393,100
2672,550 Summit Avenue,Troy,OH,45373,-84.21859028945613,40.034456267037626,100
2673,651 S LIMESTONE ST,SPRINGFIELD,OH,45505,-83.80935199736122,39.91641698401256,100
2674,120 W. Mulberry St,Springfiled,OH,45506,-83.81344932309047,39.92002178911122,98.56
2675,201 N. Yellow Spring Street,Springfiled,OH,45504,-83.81910350351556,39.928049975972634,98.56
2676,212 E MAIN ST,GREENVILLE,OH,45331,-84.63157629809884,40.103654493626074,100
2677,210 North Main Street,London,OH,43140,-83.45346602772058,39.89200699603745,100
2678,212 N Main St,London,OH,43140,-83.45517398345223,39.89211225638381,100
2679,110 Highland Ave,Circleville,OH,43113,-82.94275867889763,39.61025736742198,100
2680,848 Scioto Street,Urbana,OH,43078,-83.73242808679696,40.10684745391229,100
2681,1101 N VANDEMARK RD,SIDNEY,OH,45365,-84.18571696811622,40.29715701485853,100
2682,1220 W. Hunter Street,Logan,OH,43138,-82.4255339812606,39.5431070912365,100
2683,30381 Chieftain Drive,Logan,OH,43138,-82.45449094216086,39.55592771505747,100
2684,103 Cedar Hill Road,Lancaster,OH,43130,-82.613432278211,39.71152848550654,100
2685,209 North Main Street,New Lexington,OH,43764,-82.20884342780752,39.7151791815251,100
2686,2541 Panther Drive,New Lexington,OH,43764,-82.20687969979805,39.72642480856595,99.55
2687,3964 Hamilton Square Blvd.,Groveport,OH,43125,-82.88026102952671,39.893250996197224,100
2688,100 Highview Blvd.,Columbus,OH,43207,-82.99582425644424,39.8886003810394,100
2689,2813 Maysville Pike,Zanesville,OH,43701,-82.04222225679196,39.89443728695374,100
2690,1675 S. High St.,Columbus,OH,43207,-82.99642096413133,39.92771499321225,100
2691,"5320 East Main Street, Suite 800",Columbus,OH,43213,-82.8561529587935,39.95493071699018,100
2692,4850 E. Main Street STE 110,Columbus,OH,43213,-82.86919398366902,39.95643101630566,100
2693,1034 Harrisburg Pike,Columbus,OH,43223,-83.04316055171333,39.936185535013706,100
2694,3242 E Main St 2nd Floor,Columbus,OH,43213,-82.91125336797501,39.95649501213651,100
2695,441 Putnam Avenue,ZANESVILLE,OH,43701,-82.00716511439875,39.93209198114093,100
2696,375 S. High Street,Columbus,OH,43215,-82.99901725863997,39.9537163274147,100
2697,240 Parsons Ave.,Columbus,OH,43215,-82.9808240025215,39.95932201852992,100
2698,"6495 East Broad Street, Suite H",Columbus,OH,43213,-82.83024856021171,39.98090885578677,100
2699,1160 W BROAD ST,COLUMBUS,OH,43222,-83.03152001604043,39.95851442215898,100
2700,5815 Westbourne Avenue,Columbus,OH,43213,-82.84512962347135,39.98410139697788,100
2701,181 TAYLOR AVE,COLUMBUS,OH,43203,-82.96147270266049,39.97058637438837,100
2702,200 Messimer Drive,Newark,OH,43055,-82.45363464693241,40.04153159914602,100
2703,349 OLDE RIDENOUR ROAD,GAHANNA,OH,43230,-82.8813289478628,40.02664627608245,100
2704,4660 Roberts Road,Columbus,OH,43229,-83.13180496130688,40.00345500186248,98.33
2705,974 N 21ST ST,NEWARK,OH,43055,-82.42849212252922,40.07509370337943,100
2706,58 N HIGH ST,NEW ALBANY,OH,43054,-82.80863128344103,40.08399704398249,100
2707,"770 Jasonway Ave., Suite G-2",Columbus,OH,43215,-83.04109558604705,40.05877761638666,98.61
2708,2975 Donnylane Boulevard,Columbus,OH,43235,-83.09719901676159,40.06736684593713,100
2709,299 Cramer Creek Ct.,Dublin,OH,43017,-83.12112029787204,40.08376608140928,100
2710,"495 Metro Place South, Suite 160",Dublin,OH,43017,-83.1295571025133,40.09345258590447,100
2711,525 Metro Place N Suite 150A,Dublin,OH,43017,-83.13053744990869,40.09360848930383,100
2712,246 E. Campus View Blvd.,Columbus,OH,43235,-83.00803794665637,40.11876098817167,100
2713,2717 SAWBURY BOULEVARD,COLUMBUS,OH,43235,-83.08760249199702,40.11392626451032,100
2714,841 STEUBENVILLE AVE,CAMBRIDGE,OH,43725,-81.58867898471127,40.02612750512836,100
2715,216 Highland Avenue Suite A,Cambridge,OH,43725,-81.58132629542658,40.02593455371721,100
2716,100 HOSPITAL DR. Suite 121 & 202,BARNESVILLE,OH,43713,-81.18898470583768,39.992429643684346,99.29
2717,773 WALNUT ST,MARYSVILLE,OH,43040,-83.36610295966551,40.22653101488319,99.55
2718,104 N. Main Street,Marysville,OH,43040,-83.36684756372246,40.23662685345881,100
2719,610 WALNUT ST,COSHOCTON,OH,43812,-81.86136819508921,40.272107445761634,100
2720,MOBILE UNIT,ZALESKI,OH,45698,-82.39338499999997,39.28160500000007,85
2721,401 Guffey Street,Fairmont,WV,26554,-80.13530877425111,39.48084208158822,100
2722,"1111 Van Voorhis Road, Suite J",Morgantown,WV,26505,-79.96349218627641,39.65559226804169,100
2723,1195 Pineview Dr,Morgantown,WV,26505,-79.95406973173573,39.65958516097611,100
2724,1005 White Willow Way,Morgantown,WV,26505,-79.95233749999994,39.63491390000007,85
2725,68353 BANNOCK ROAD,SAINT CLAIRSVILLE,OH,43950,-80.9698382955834,40.079245218112774,100
2726,2121 Eoff Street,Wheeling,WV,26003,-80.72154729643059,40.05958624728822,100
2727,35 SW ST,WAYNESBURG,PA,15370,-80.18601499999994,39.89829000000003,89.57
2728,305 Main Street,Claysville,PA,15323,-80.41006169300996,40.11799672624008,100
2729,630 Cherry Tree Lane,Uniontown,PA,15401,-79.75504579942455,39.901141049294324,100
2730,9-11 Veech Street,Uniontown,PA,15401,-79.7358149840357,39.89918401162828,99.67
2731,100 New Salem Road Suite 106,Uniontown,PA,15401,-79.74854936096976,39.910926477713815,100
2732,378 West Chestnut Street Suite 106,Washington,PA,15301,-80.25385403086145,40.170961008486785,100
2733,"378 West Chestnut Street, Suite 103",Washington,PA,15301,-80.25385403086145,40.170961008486785,100
2734,378 West Chestnut St. Suite 103,Washington,PA,15301,-80.25385403086145,40.170961008486785,100
2735,75 E MAIDEN ST,WASHINGTON,PA,15301,-80.24285119038208,40.168123357076276,100
2736,MOBILE UNIT,BRAVE,PA,15316,-80.25659513599999,39.727488648000076,85
2737,90 Chamber Plaza,Charleroi,PA,15022,-79.89850785578531,40.14098288032277,100
